Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
23,31,15,,Gaviria Fernando,1,Quick-Step Floors,,1,2018
23,73,12,,Ewan Caleb,2,Mitchelton-Scott,,1,2018
28,11,9,,Sagan Peter,3,BORA - hansgrohe,,1,2018
30,51,7,,Kittel Marcel,4,Team Katusha - Alpecin,,1,2018
26,166,6,,Putt Tanner,5,UnitedHealthcare Pro Cycling Team,,1,2018
30,141,6,,Kristoff Alexander,6,UAE-Team Emirates,,1,2018
20,106,5,,Philipsen Jasper,7,Hagens Berman Axeon,,1,2018
29,155,4,,Krasilnikau Andrei,8,Holowesko - Citadel p/b Arapahoe Resources,,1,2018
31,125,4,,Reijnen Kiel,9,Trek - Segafredo,,1,2018
24,136,3,,Walscheid Max,10,Team Sunweb,,1,2018
32,41,2,,Cavendish Mark,11,Team Dimension Data,,1,2018
27,65,2,,Magner Ty,12,Rally Cycling,,1,2018
21,34,1,,Hodeg \xc1lvaro Jos\xe9,13,Quick-Step Floors,,1,2018
21,81,15,,Bernal Egan Arley,1,Team Sky,-,2,2018
23,31,15,1.0,Gaviria Fernando,2,Quick-Step Floors,\u25bc1,2,2018
28,14,12,,Majka Rafa\u0142,3,BORA - hansgrohe,-,2,2018
23,73,12,2.0,Ewan Caleb,4,Mitchelton-Scott,\u25bc2,2,2018
25,71,9,,Yates Adam,5,Mitchelton-Scott,-,2,2018
28,11,9,3.0,Sagan Peter,6,BORA - hansgrohe,\u25bc3,2,2018
24,5,7,,Tolhoek Antwan,7,Team LottoNL-Jumbo,-,2,2018
30,51,7,4.0,Kittel Marcel,8,Team Katusha - Alpecin,\u25bc4,2,2018
24,64,6,,De Vos Adam,9,Rally Cycling,-,2,2018
26,166,6,5.0,Putt Tanner,10,UnitedHealthcare Pro Cycling Team,\u25bc5,2,2018
22,115,6,,Martinez Daniel Felipe,11,Team EF Education First-Drapac p/b Cannondale,-,2,2018
30,141,6,6.0,Kristoff Alexander,12,UAE-Team Emirates,\u25bc6,2,2018
30,144,5,,Durasek Kristijan,13,UAE-Team Emirates,-,2,2018
20,106,5,7.0,Philipsen Jasper,14,Hagens Berman Axeon,\u25bc7,2,2018
31,94,4,,Frank Mathias,15,AG2R La Mondiale,-,2,2018
29,155,4,8.0,Krasilnikau Andrei,16,Holowesko - Citadel p/b Arapahoe Resources,\u25bc8,2,2018
31,125,4,9.0,Reijnen Kiel,17,Trek - Segafredo,\u25bc8,2,2018
27,153,4,,Companioni Ruben,18,Holowesko - Citadel p/b Arapahoe Resources,-,2,2018
29,23,3,,van Garderen Tejay,19,BMC Racing Team,-,2,2018
24,136,3,10.0,Walscheid Max,20,Team Sunweb,\u25bc10,2,2018
23,147,2,,Ravasi Edward,21,UAE-Team Emirates,-,2,2018
33,162,2,,Clarke Jonathan,22,UnitedHealthcare Pro Cycling Team,-,2,2018
27,65,2,12.0,Magner Ty,23,Rally Cycling,\u25bc11,2,2018
32,41,2,11.0,Cavendish Mark,24,Team Dimension Data,\u25bc13,2,2018
23,123,1,,Guerreiro Ruben,25,Trek - Segafredo,-,2,2018
21,34,1,13.0,Hodeg \xc1lvaro Jos\xe9,26,Quick-Step Floors,\u25bc13,2,2018
21,81,21,1.0,Bernal Egan Arley,1,Team Sky,-,3,2018
23,73,21,4.0,Ewan Caleb,2,Mitchelton-Scott,\u25b22,3,2018
28,11,16,6.0,Sagan Peter,3,BORA - hansgrohe,\u25b23,3,2018
26,126,15,,Skuji\u0146\u0161 Toms,4,Trek - Segafredo,-,3,2018
23,31,15,2.0,Gaviria Fernando,5,Quick-Step Floors,\u25bc3,3,2018
25,71,14,5.0,Yates Adam,6,Mitchelton-Scott,\u25bc1,3,2018
28,14,12,3.0,Majka Rafa\u0142,7,BORA - hansgrohe,\u25bc4,3,2018
22,103,12,,Bennett Sean,8,Hagens Berman Axeon,-,3,2018
24,5,7,7.0,Tolhoek Antwan,9,Team LottoNL-Jumbo,\u25bc2,3,2018
30,51,7,8.0,Kittel Marcel,10,Team Katusha - Alpecin,\u25bc2,3,2018
24,64,6,9.0,De Vos Adam,11,Rally Cycling,\u25bc2,3,2018
26,166,6,10.0,Putt Tanner,12,UnitedHealthcare Pro Cycling Team,\u25bc2,3,2018
22,115,6,11.0,Martinez Daniel Felipe,13,Team EF Education First-Drapac p/b Cannondale,\u25bc2,3,2018
30,141,6,12.0,Kristoff Alexander,14,UAE-Team Emirates,\u25bc2,3,2018
30,144,5,13.0,Durasek Kristijan,15,UAE-Team Emirates,\u25bc2,3,2018
20,106,5,14.0,Philipsen Jasper,16,Hagens Berman Axeon,\u25bc2,3,2018
20,104,4,,Garrison Ian,17,Hagens Berman Axeon,-,3,2018
25,63,4,,Carpenter Robin,18,Rally Cycling,-,3,2018
31,94,4,15.0,Frank Mathias,19,AG2R La Mondiale,\u25bc4,3,2018
29,155,4,16.0,Krasilnikau Andrei,20,Holowesko - Citadel p/b Arapahoe Resources,\u25bc4,3,2018
30,114,4,,Howes Alex,21,Team EF Education First-Drapac p/b Cannondale,-,3,2018
31,125,4,17.0,Reijnen Kiel,22,Trek - Segafredo,\u25bc5,3,2018
28,61,4,,Huffman Evan,23,Rally Cycling,-,3,2018
27,153,4,18.0,Companioni Ruben,24,Holowesko - Citadel p/b Arapahoe Resources,\u25bc6,3,2018
29,23,3,19.0,van Garderen Tejay,25,BMC Racing Team,\u25bc6,3,2018
28,45,3,,Slagter Tom-Jelte,26,Team Dimension Data,-,3,2018
24,136,3,20.0,Walscheid Max,27,Team Sunweb,\u25bc7,3,2018
23,147,2,21.0,Ravasi Edward,28,UAE-Team Emirates,\u25bc7,3,2018
34,21,2,,Bookwalter Brent,29,BMC Racing Team,-,3,2018
33,162,2,22.0,Clarke Jonathan,30,UnitedHealthcare Pro Cycling Team,\u25bc8,3,2018
27,65,2,23.0,Magner Ty,31,Rally Cycling,\u25bc8,3,2018
32,41,2,24.0,Cavendish Mark,32,Team Dimension Data,\u25bc8,3,2018
23,123,1,25.0,Guerreiro Ruben,33,Trek - Segafredo,\u25bc8,3,2018
22,102,1,,Barta William,34,Hagens Berman Axeon,-,3,2018
21,34,1,26.0,Hodeg \xc1lvaro Jos\xe9,35,Quick-Step Floors,\u25bc9,3,2018
21,81,21,1.0,Bernal Egan Arley,1,Team Sky,-,4,2018
23,73,21,2.0,Ewan Caleb,2,Mitchelton-Scott,-,4,2018
28,11,16,3.0,Sagan Peter,3,BORA - hansgrohe,-,4,2018
26,126,15,4.0,Skuji\u0146\u0161 Toms,4,Trek - Segafredo,-,4,2018
23,31,15,5.0,Gaviria Fernando,5,Quick-Step Floors,-,4,2018
25,71,14,6.0,Yates Adam,6,Mitchelton-Scott,-,4,2018
28,14,12,7.0,Majka Rafa\u0142,7,BORA - hansgrohe,-,4,2018
22,103,12,8.0,Bennett Sean,8,Hagens Berman Axeon,-,4,2018
24,5,7,9.0,Tolhoek Antwan,9,Team LottoNL-Jumbo,-,4,2018
30,51,7,10.0,Kittel Marcel,10,Team Katusha - Alpecin,-,4,2018
26,166,6,12.0,Putt Tanner,11,UnitedHealthcare Pro Cycling Team,\u25b21,4,2018
24,64,6,11.0,De Vos Adam,12,Rally Cycling,\u25bc1,4,2018
22,115,6,13.0,Martinez Daniel Felipe,13,Team EF Education First-Drapac p/b Cannondale,-,4,2018
30,141,6,14.0,Kristoff Alexander,14,UAE-Team Emirates,-,4,2018
30,144,5,15.0,Durasek Kristijan,15,UAE-Team Emirates,-,4,2018
