Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
30,201,21,+0:10,,,Costa Rui,21,UAE Team Emirates,",, 0:10",+0:10,,,1,2017
31,118,22,+0:10,,,Rojas Jos\xe9 Joaqu\xedn,22,Movistar Team,",, 0:10",+0:10,,,1,2017
33,27,23,+0:10,,,Sanchez Luis Leon,23,Astana Pro Team,",, 0:10",+0:10,,,1,2017
32,1,24,+0:10,,,Nibali Vincenzo,24,Bahrain Merida Pro Cycling Team,",, 0:10",+0:10,,,1,2017
27,99,25,+0:10,,,Tsatevich Alexey,25,Gazprom-RusVelo,",, 0:10",+0:10,,,1,2017
27,111,26,+0:10,,,Quintana Nairo,26,Movistar Team,",, 0:10",+0:10,,,1,2017
28,178,27,+0:10,,,Rosa Diego,27,Team Sky,",, 0:10",+0:10,,,1,2017
24,121,28,+0:10,,,Yates Adam,28,ORICA-Scott,",, 0:10",+0:10,,,1,2017
26,181,29,+0:10,,,Dumoulin Tom,29,Team Sunweb,",, 0:10",+0:10,,,1,2017
34,49,30,+0:10,,,Ventoso Francisco,30,BMC Racing Team,",, 0:10",+0:10,,,1,2017
26,42,31,+0:10,,,Dennis Rohan,31,BMC Racing Team,",, 0:10",+0:10,,,1,2017
34,11,32,+0:10,,,Pozzovivo Domenico,32,AG2R La Mondiale,",, 0:10",+0:10,,,1,2017
26,187,33,+0:10,,,Preidler Georg,33,Team Sunweb,",, 0:10",+0:10,,,1,2017
27,46,34,+0:10,,,Rosskopf Joey,34,BMC Racing Team,",, 0:10",+0:10,,,1,2017
28,59,35,+0:10,,,Selig R\xfcdiger,35,BORA - hansgrohe,",, 0:10",+0:10,,,1,2017
24,209,36,+0:10,,,Polanc Jan,36,UAE Team Emirates,",, 0:10",+0:10,,,1,2017
25,54,37,+0:10,,,Konrad Patrick,37,BORA - hansgrohe,",, 0:10",+0:10,,,1,2017
36,114,38,+0:10,,,Bennati Daniele,38,Movistar Team,",, 0:10",+0:10,,,1,2017
34,203,39,+0:10,,,Ferrari Roberto,39,UAE Team Emirates,",, 0:10",+0:10,,,1,2017
28,41,40,+0:10,,,van Garderen Tejay,40,BMC Racing Team,",, 0:10",+0:10,,,1,2017
33,19,41,+0:10,,,Montaguti Matteo,41,AG2R La Mondiale,",, 0:10",+0:10,,,1,2017
25,97,42,+0:10,,,Savitskiy Ivan,42,Gazprom-RusVelo,",, 0:10",+0:10,,,1,2017
27,177,43,+0:10,,,Puccio Salvatore,43,Team Sky,",, 0:10",+0:10,,,1,2017
24,208,44,+0:10,,,Petilli Simone,44,UAE Team Emirates,",, 0:10",+0:10,,,1,2017
27,171,45,+0:10,,,Landa Mikel,45,Team Sky,",, 0:10",+0:10,,,1,2017
23,7,46,+0:10,,,Pibernik Luka,46,Bahrain Merida Pro Cycling Team,",, 0:10",+0:10,,,1,2017
34,8,47,+0:10,,,Siutsou Kanstantsin,47,Bahrain Merida Pro Cycling Team,",, 0:10",+0:10,,,1,2017
30,66,48,+0:10,,,Koren Kristijan,48,Cannondale-Drapac Pro Cycling Team,",, 0:10",+0:10,,,1,2017
28,141,49,+0:10,,,Haas Nathan,49,Team Dimension Data,",, 0:10",+0:10,,,1,2017
30,191,50,+0:10,,,Mollema Bauke,50,Trek - Segafredo,",, 0:10",+0:10,,,1,2017
25,68,51,+0:10,,,Villella Davide,51,Cannondale-Drapac Pro Cycling Team,",, 0:10",+0:10,,,1,2017
27,151,52,+0:10,,,Zakarin Ilnur,52,Team Katusha - Alpecin,",, 0:10",+0:10,,,1,2017
26,81,53,+0:10,,,Pinot Thibaut,53,FDJ,",, 0:10",+0:10,,,1,2017
24,64,54,+0:10,,,Formolo Davide,54,Cannondale-Drapac Pro Cycling Team,",, 0:10",+0:10,,,1,2017
30,112,55,+0:10,,,Amador Andrey,55,Movistar Team,",, 0:10",+0:10,,,1,2017
23,73,56,+0:10,,,Grossschartner Felix,56,CCC Sprandi Polkowice,",, 0:10",+0:10,,,1,2017
26,143,57,+0:10,,,Berhane Natnael,57,Team Dimension Data,",, 0:10",+0:10,,,1,2017
34,109,58,+0:10,,,Monfort Maxime,58,Lotto Soudal,",, 0:10",+0:10,,,1,2017
27,125,59,+0:10,,,Juul-Jensen Christopher,59,ORICA-Scott,",, 0:10",+0:10,,,1,2017
23,18,60,+0:10,,,Jauregui Quentin,60,AG2R La Mondiale,",, 0:10",+0:10,,,1,2017
25,13,61,+0:10,,,Bidard Fran\xe7ois,61,AG2R La Mondiale,",, 0:10",+0:10,,,1,2017
30,26,62,+0:10,,,Kangert Tanel,62,Astana Pro Team,",, 0:10",+0:10,,,1,2017
32,51,63,+0:10,,,B\xe1rta Jan,63,BORA - hansgrohe,",, 0:10",+0:10,,,1,2017
24,14,64,+0:10,,,Chevrier Cl\xe9ment,64,AG2R La Mondiale,",, 0:10",+0:10,,,1,2017
33,134,65,+0:10,,,Devenyns Dries,65,Quick-Step Floors,",, 0:10",+0:10,,,1,2017
21,133,66,+0:10,,,De Plus Laurens,66,Quick-Step Floors,",, 0:10",+0:10,,,1,2017
37,101,67,+0:10,,,Bak Lars Ytting,67,Lotto Soudal,",, 0:10",+0:10,,,1,2017
24,202,68,+0:10,,,Conti Valerio,68,UAE Team Emirates,",, 0:10",+0:10,,,1,2017
23,137,69,+0:10,,,Martinelli Davide,69,Quick-Step Floors,",, 0:10",+0:10,,,1,2017
30,154,70,+0:10,,,Ki\u0161erlovski Robert,70,Team Katusha - Alpecin,",, 0:10",+0:10,,,1,2017
32,169,71,+0:23,,,van Emden Jos,71,Team LottoNL-Jumbo,0:23 0:23,+0:23,,,1,2017
29,161,72,+0:23,,,Kruijswijk Steven,72,Team LottoNL-Jumbo,",, 0:23",+0:23,,,1,2017
26,185,73,+0:23,,,Kelderman Wilco,73,Team Sunweb,",, 0:23",+0:23,,,1,2017
25,106,74,+0:23,,,Hofland Moreno,74,Lotto Soudal,",, 0:23",+0:23,,,1,2017
30,69,75,+0:23,,,Woods Michael,75,Cannondale-Drapac Pro Cycling Team,",, 0:23",+0:23,,,1,2017
32,55,76,+0:23,,,Mendes Jos\xe9,76,BORA - hansgrohe,",, 0:23",+0:23,,,1,2017
35,105,77,+0:23,,,Hansen Adam,77,Lotto Soudal,",, 0:23",+0:23,,,1,2017
28,153,78,+0:23,,,Gon\xe7alves Jos\xe9,78,Team Katusha - Alpecin,",, 0:23",+0:23,,,1,2017
33,174,79,+0:23,,,Go\u0142a\u015b Micha\u0142,79,Team Sky,",, 0:23",+0:23,,,1,2017
28,113,80,+0:23,,,Anacona Winner,80,Movistar Team,",, 0:23",+0:23,,,1,2017
32,194,81,+0:23,,,Didier Laurent,81,Trek - Segafredo,",, 0:23",+0:23,,,1,2017
33,107,82,+0:23,,,Marczynski Tomasz,82,Lotto Soudal,",, 0:23",+0:23,,,1,2017
28,148,83,+0:25,,,Teklehaimanot Daniel,83,Team Dimension Data,0:25 0:25,+0:25,,,1,2017
27,219,84,+0:27,,,Zhupa Eugert,84,Wilier Triestina - Selle Italia,0:27 0:27,+0:27,,,1,2017
23,103,85,+0:28,,,de Buyst Jasper,85,Lotto Soudal,0:28 0:28,+0:28,,,1,2017
28,184,86,+0:28,,,Haga Chad,86,Team Sunweb,",, 0:28",+0:28,,,1,2017
29,96,87,+0:28,,,Rovny Ivan,87,Gazprom-RusVelo,",, 0:28",+0:28,,,1,2017
32,83,88,+0:28,,,Ladagnous Matthieu,88,FDJ,",, 0:28",+0:28,,,1,2017
26,84,89,+0:28,,,Ludvigsson Tobias,89,FDJ,",, 0:28",+0:28,,,1,2017
31,155,90,+0:28,,,Kochetkov Pavel,90,Team Katusha - Alpecin,",, 0:28",+0:28,,,1,2017
26,25,91,+0:28,,,Hansen Jesper,91,Astana Pro Team,",, 0:28",+0:28,,,1,2017
27,85,92,+0:28,,,Molard Rudy,92,FDJ,",, 0:28",+0:28,,,1,2017
32,2,93,+0:28,,,Agnoli Valerio,93,Bahrain Merida Pro Cycling Team,",, 0:28",+0:28,,,1,2017
25,173,94,+0:28,,,Elissonde Kenny,94,Team Sky,",, 0:28",+0:28,,,1,2017
22,207,95,+0:28,,,Ravasi Edward,95,UAE Team Emirates,",, 0:28",+0:28,,,1,2017
35,4,96,+0:28,,,Gasparotto Enrico,96,Bahrain Merida Pro Cycling Team,",, 0:28",+0:28,,,1,2017
26,192,97,+0:28,,,Alafaci Eugenio,97,Trek - Segafredo,",, 0:28",+0:28,,,1,2017
32,152,98,+0:28,,,Belkov Maxim,98,Team Katusha - Alpecin,",, 0:28",+0:28,,,1,2017
34,82,99,+0:28,,,Bonnet William,99,FDJ,",, 0:28",+0:28,,,1,2017
27,74,100,+0:28,,,Owsian Lukasz,100,CCC Sprandi Polkowice,",, 0:28",+0:28,,,1,2017
30,61,101,+0:28,,,Rolland Pierre,101,Cannondale-Drapac Pro Cycling Team,",, 0:28",+0:28,,,1,2017
37,45,102,+0:28,,,Quinziato Manuel,102,BMC Racing Team,",, 0:28",+0:28,,,1,2017
29,12,103,+0:28,,,B\xe9rard Julien,103,AG2R La Mondiale,",, 0:28",+0:28,,,1,2017
29,146,104,+0:28,,,Janse van Rensburg Jacques,104,Team Dimension Data,",, 0:28",+0:28,,,1,2017
32,22,105,+0:28,,,Cataldo Dario,105,Astana Pro Team,",, 0:28",+0:28,,,1,2017
23,175,106,+0:28,,,Henao Sebasti\xe1n,106,Team Sky,",, 0:28",+0:28,,,1,2017
29,213,107,+0:28,,,Busato Matteo,107,Wilier Triestina - Selle Italia,",, 0:28",+0:28,,,1,2017
39,6,108,+0:28,,,Pellizotti Franco,108,Bahrain Merida Pro Cycling Team,",, 0:28",+0:28,,,1,2017
27,67,109,+0:28,,,Slagter Tom-Jelte,109,Cannondale-Drapac Pro Cycling Team,",, 0:28",+0:28,,,1,2017
31,183,110,+0:28,,,Geschke Simon,110,Team Sunweb,",, 0:28",+0:28,,,1,2017
30,75,111,+0:28,,,Paterski Maciej,111,CCC Sprandi Polkowice,",, 0:28",+0:28,,,1,2017
30,29,112,+0:28,,,Zeits Andrey,112,Astana Pro Team,",, 0:28",+0:28,,,1,2017
26,144,113,+0:28,,,Fraile Omar,113,Team Dimension Data,",, 0:28",+0:28,,,1,2017
38,167,114,+0:28,,,Tankink Bram,114,Team LottoNL-Jumbo,",, 0:28",+0:28,,,1,2017
36,189,115,+0:28,,,ten Dam Laurens,115,Team Sunweb,",, 0:28",+0:28,,,1,2017
26,71,116,+0:28,,,Hirt Jan,116,CCC Sprandi Polkowice,",, 0:28",+0:28,,,1,2017
22,206,117,+0:28,,,Mohoric Matej,117,UAE Team Emirates,",, 0:28",+0:28,,,1,2017
33,88,118,+0:28,,,Roy J\xe9r\xe9my,118,FDJ,",, 0:28",+0:28,,,1,2017
21,78,119,+0:28,,,Schlegel Michal,119,CCC Sprandi Polkowice,",, 0:28",+0:28,,,1,2017
34,136,120,+0:28,,,Keisse Iljo,120,Quick-Step Floors,",, 0:28",+0:28,,,1,2017
27,23,121,+0:28,,,Bilbao Pello,121,Astana Pro Team,",, 0:28",+0:28,,,1,2017
34,86,122,+0:28,,,Morabito Steve,122,FDJ,",, 0:28",+0:28,,,1,2017
23,122,123,+0:28,,,Edmondson Alexander,123,ORICA-Scott,",, 0:28",+0:28,,,1,2017
36,95,124,+0:28,,,Lagutin Sergey,124,Gazprom-RusVelo,",, 0:28",+0:28,,,1,2017
35,211,125,+0:44,,,Pozzato Filippo,125,Wilier Triestina - Selle Italia,0:44 0:44,+0:44,,,1,2017
25,48,126,+0:44,,,Teuns Dylan,126,BMC Racing Team,",, 0:44",+0:44,,,1,2017
29,198,127,+0:44,,,Stetina Peter,127,Trek - Segafredo,",, 0:44",+0:44,,,1,2017
36,15,128,+0:44,,,Dupont Hubert,128,AG2R La Mondiale,",, 0:44",+0:44,,,1,2017
25,93,129,+0:44,,,Foliforov Alexander,129,Gazprom-RusVelo,",, 0:44",+0:44,,,1,2017
29,16,130,+0:44,,,Gastauer Ben,130,AG2R La Mondiale,",, 0:44",+0:44,,,1,2017
28,164,131,+0:44,,,Castelijns Twan,131,Team LottoNL-Jumbo,",, 0:44",+0:44,,,1,2017
22,218,132,+0:44,,,Rodr\xedguez Cristian,132,Wilier Triestina - Selle Italia,",, 0:44",+0:44,,,1,2017
34,91,133,+0:44,,,Firsanov Sergey,133,Gazprom-RusVelo,",, 0:44",+0:44,,,1,2017
33,204,134,+1:03,,,Marcato Marco,134,UAE Team Emirates,1:03 1:03,+1:03,,,1,2017
34,9,135,+1:19,,,Visconti Giovanni,135,Bahrain Merida Pro Cycling Team,1:19 1:19,+1:19,,,1,2017
26,149,136,+1:19,,,Van Zyl Johann,136,Team Dimension Data,",, 1:19",+1:19,,,1,2017
23,33,137,+1:19,,,Andreetta Simone,137,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
30,3,138,+1:19,,,Boaro Manuele,138,Bahrain Merida Pro Cycling Team,",, 1:19",+1:19,,,1,2017
23,212,139,+1:19,,,Amezqueta Julen,139,Wilier Triestina - Selle Italia,",, 1:19",+1:19,,,1,2017
25,124,140,+1:19,,,Hepburn Michael,140,ORICA-Scott,",, 1:19",+1:19,,,1,2017
27,35,141,+1:19,,,Boem Nicola,141,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
25,37,142,+1:19,,,Maestri Mirco,142,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
22,36,143,+1:19,,,Ciccone Giulio,143,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
27,87,144,+1:19,,,Reichenbach Sebastien,144,FDJ,",, 1:19",+1:19,,,1,2017
30,115,145,+1:19,,,De La Parte V\xedctor,145,Movistar Team,",, 1:19",+1:19,,,1,2017
34,165,146,+1:19,,,Clement Stef,146,Team LottoNL-Jumbo,",, 1:19",+1:19,,,1,2017
35,89,147,+1:19,,,Vaugrenard Benoit,147,FDJ,",, 1:19",+1:19,,,1,2017
30,44,148,+1:19,,,Hermans Ben,148,BMC Racing Team,",, 1:19",+1:19,,,1,2017
32,5,149,+1:19,,,Moreno Javier,149,Bahrain Merida Pro Cycling Team,",, 1:19",+1:19,,,1,2017
25,193,150,+1:19,,,Bernard Julien,150,Trek - Segafredo,",, 1:19",+1:19,,,1,2017
40,159,151,+1:19,,,Vicioso \xc1ngel,151,Team Katusha - Alpecin,",, 1:19",+1:19,,,1,2017
21,38,152,+1:19,,,Rota Lorenzo,152,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
21,217,153,+1:19,,,Martinez Daniel Felipe,153,Wilier Triestina - Selle Italia,",, 1:19",+1:19,,,1,2017
39,28,154,+1:19,,,Tiralongo Paolo,154,Astana Pro Team,",, 1:19",+1:19,,,1,2017
34,142,155,+1:19,,,Anton Igor,155,Team Dimension Data,",, 1:19",+1:19,,,1,2017
22,62,156,+1:19,,,Carthy Hugh,156,Cannondale-Drapac Pro Cycling Team,",, 1:19",+1:19,,,1,2017
37,127,157,+1:19,,,Plaza Rub\xe9n,157,ORICA-Scott,",, 1:19",+1:19,,,1,2017
25,214,158,+1:19,,,Fonzi Giuseppe,158,Wilier Triestina - Selle Italia,",, 1:19",+1:19,,,1,2017
30,132,159,+1:19,,,Capecchi Eros,159,Quick-Step Floors,",, 1:19",+1:19,,,1,2017
34,168,160,+1:19,,,Van den Broeck Jurgen,160,Team LottoNL-Jumbo,",, 1:19",+1:19,,,1,2017
31,77,161,+1:19,,,Samoilau Branislau,161,CCC Sprandi Polkowice,",, 1:19",+1:19,,,1,2017
33,94,162,+1:19,,,Kozonchuk Dmitry,162,Gazprom-RusVelo,",, 1:19",+1:19,,,1,2017
31,116,163,+1:19,,,Herrada Jos\xe9,163,Movistar Team,",, 1:19",+1:19,,,1,2017
29,17,164,+1:19,,,Geniez Alexandre,164,AG2R La Mondiale,",, 1:19",+1:19,,,1,2017
25,63,165,+1:19,,,Dombrowski Joe,165,Cannondale-Drapac Pro Cycling Team,",, 1:19",+1:19,,,1,2017
24,129,166,+1:19,,,Verona Carlos,166,ORICA-Scott,",, 1:19",+1:19,,,1,2017
33,172,167,+1:19,,,Deignan Philip,167,Team Sky,",, 1:19",+1:19,,,1,2017
35,176,168,+1:19,,,Kiryienka Vasil,168,Team Sky,",, 1:19",+1:19,,,1,2017
25,24,169,+1:19,,,Bizhigitov Zhandos,169,Astana Pro Team,",, 1:19",+1:19,,,1,2017
29,117,170,+1:19,,,Izagirre Gorka,170,Movistar Team,",, 1:19",+1:19,,,1,2017
35,119,171,+1:19,,,Sutherland Rory,171,Movistar Team,",, 1:19",+1:19,,,1,2017
35,195,172,+1:19,,,Hern\xe1ndez Jes\xfas,172,Trek - Segafredo,",, 1:19",+1:19,,,1,2017
25,102,173,+1:19,,,de Bie Sean,173,Lotto Soudal,",, 1:19",+1:19,,,1,2017
22,158,174,+1:19,,,Mamykin Matvey,174,Team Katusha - Alpecin,",, 1:19",+1:19,,,1,2017
34,138,175,+1:19,,,Richeze Ariel Maximiliano,175,Quick-Step Floors,",, 1:19",+1:19,,,1,2017
31,188,176,+1:19,,,Stamsnijder Tom,176,Team Sunweb,",, 1:19",+1:19,,,1,2017
29,166,177,+1:19,,,Keizer Martijn,177,Team LottoNL-Jumbo,",, 1:19",+1:19,,,1,2017
24,186,178,+1:19,,,Lunke Sindre Skj\xf8stad,178,Team Sunweb,",, 1:19",+1:19,,,1,2017
20,32,179,+1:19,,,Albanese Vincenzo,179,Bardiani - CSF,",, 1:19",+1:19,,,1,2017
35,157,180,+1:19,,,Losada Alberto,180,Team Katusha - Alpecin,",, 1:19",+1:19,,,1,2017
27,79,181,+1:19,,,Tratnik Jan,181,CCC Sprandi Polkowice,",, 1:19",+1:19,,,1,2017
29,52,182,+1:31,,,Benedetti Cesare,182,BORA - hansgrohe,1:31 1:31,+1:31,,,1,2017
25,98,183,+2:28,,,Shalunov Evgeny,183,Gazprom-RusVelo,2:28 2:28,+2:28,,,1,2017
25,163,184,+2:42,,,Campenaerts Victor,184,Team LottoNL-Jumbo,2:42 2:42,+2:42,,,1,2017
29,65,185,+2:59,,,Howes Alex,185,Cannondale-Drapac Pro Cycling Team,2:59 2:59,+2:59,,,1,2017
28,126,186,+2:59,,,Mezgec Luka,186,ORICA-Scott,",, 2:59",+2:59,,,1,2017
33,72,187,+2:59,,,Bialoblocki Marcin,187,CCC Sprandi Polkowice,",, 2:59",+2:59,,,1,2017
26,215,188,+2:59,,,Koshevoy Ilia,188,Wilier Triestina - Selle Italia,",, 2:59",+2:59,,,1,2017
28,139,189,+2:59,,,Serry Pieter,189,Quick-Step Floors,",, 2:59",+2:59,,,1,2017
39,128,190,+2:59,,,Tuft Svein,190,ORICA-Scott,",, 2:59",+2:59,,,1,2017
26,43,191,+3:56,,,Dillier Silvan,191,BMC Racing Team,3:56 3:56,+3:56,,,1,2017
21,197,192,+5:31,,,Pedersen Mads,192,Trek - Segafredo,5:31 5:31,+5:31,,,1,2017
30,104,193,+8:03,,,De Clercq Bart,193,Lotto Soudal,8:03 8:03,+8:03,,,1,2017
28,57,194,+9:40,,,Pelucchi Matteo,194,BORA - hansgrohe,9:40 9:40,+9:40,,,1,2017
25,47,195,+9:58,,,Senni Manuel,195,BMC Racing Team,9:58 9:58,+9:58,,,1,2017
34,100,1,+0:00,,3.0,Greipel Andr\xe9,1,Lotto Soudal,11:18:39 11:18:39,+0:00,20.0,\u25b22,2,2017
25,58,2,+0:04,,1.0,P\xf6stlberger Lukas,2,BORA - hansgrohe,0:04 0:04,+0:10,,\u25bc1,2,2017
22,123,3,+0:08,,2.0,Ewan Caleb,3,ORICA-Scott,0:08 0:08,+0:10,,\u25bc1,2,2017
34,203,4,+0:08,,39.0,Ferrari Roberto,4,UAE Team Emirates,",, 0:08",+0:04,,\u25b235,2,2017
25,199,5,+0:10,,8.0,Stuyven Jasper,5,Trek - Segafredo,0:10 0:10,+0:06,,\u25b23,2,2017
35,92,6,+0:12,,4.0,Brutt Pavel,6,Gazprom-RusVelo,0:12 0:12,+0:10,,\u25bc2,2,2017
26,147,7,+0:14,,7.0,Sbaragli Kristian,7,Team Dimension Data,0:14 0:14,+0:10,,-,2,2017
22,145,8,+0:14,,9.0,Gibbons Ryan,8,Team Dimension Data,",, 0:14",+0:10,,\u25b21,2,2017
22,135,9,+0:14,,13.0,Gaviria Fernando,9,Quick-Step Floors,",, 0:14",+0:10,,\u25b24,2,2017
27,162,10,+0:14,,14.0,Battaglin Enrico,10,Team LottoNL-Jumbo,",, 0:14",+0:10,,\u25b24,2,2017
30,179,11,+0:14,,19.0,Thomas Geraint,11,Team Sky,",, 0:14",+0:10,,\u25b28,2,2017
30,201,12,+0:14,,21.0,Costa Rui,12,UAE Team Emirates,",, 0:14",+0:10,,\u25b29,2,2017
32,1,13,+0:14,,24.0,Nibali Vincenzo,13,Bahrain Merida Pro Cycling Team,",, 0:14",+0:10,,\u25b211,2,2017
30,76,14,+0:14,,20.0,Ponzi Simone,14,CCC Sprandi Polkowice,",, 0:14",+0:10,,\u25b26,2,2017
29,205,15,+0:14,,6.0,Modolo Sacha,15,UAE Team Emirates,",, 0:14",+0:10,,\u25bc9,2,2017
27,111,16,+0:14,,26.0,Quintana Nairo,16,Movistar Team,",, 0:14",+0:10,,\u25b210,2,2017
24,121,17,+0:14,,28.0,Yates Adam,17,ORICA-Scott,",, 0:14",+0:10,,\u25b211,2,2017
34,11,18,+0:14,,32.0,Pozzovivo Domenico,18,AG2R La Mondiale,",, 0:14",+0:10,,\u25b214,2,2017
28,178,19,+0:14,,27.0,Rosa Diego,19,Team Sky,",, 0:14",+0:10,,\u25b28,2,2017
33,19,20,+0:14,,41.0,Montaguti Matteo,20,AG2R La Mondiale,",, 0:14",+0:10,,\u25b221,2,2017
31,118,21,+0:14,,22.0,Rojas Jos\xe9 Joaqu\xedn,21,Movistar Team,",, 0:14",+0:10,,\u25b21,2,2017
33,27,22,+0:14,,23.0,Sanchez Luis Leon,22,Astana Pro Team,",, 0:14",+0:10,,\u25b21,2,2017
26,181,23,+0:14,,29.0,Dumoulin Tom,23,Team Sunweb,",, 0:14",+0:10,,\u25b26,2,2017
24,131,24,+0:14,,16.0,Jungels Bob,24,Quick-Step Floors,",, 0:14",+0:10,,\u25bc8,2,2017
25,68,25,+0:14,,51.0,Villella Davide,25,Cannondale-Drapac Pro Cycling Team,",, 0:14",+0:10,,\u25b226,2,2017
27,46,26,+0:14,,34.0,Rosskopf Joey,26,BMC Racing Team,",, 0:14",+0:10,,\u25b28,2,2017
30,66,27,+0:14,,48.0,Koren Kristijan,27,Cannondale-Drapac Pro Cycling Team,",, 0:14",+0:10,,\u25b221,2,2017
27,177,28,+0:14,,43.0,Puccio Salvatore,28,Team Sky,",, 0:14",+0:10,,\u25b215,2,2017
34,8,29,+0:14,,47.0,Siutsou Kanstantsin,29,Bahrain Merida Pro Cycling Team,",, 0:14",+0:10,,\u25b218,2,2017
23,7,30,+0:14,,46.0,Pibernik Luka,30,Bahrain Merida Pro Cycling Team,",, 0:14",+0:10,,\u25b216,2,2017
27,171,31,+0:14,,45.0,Landa Mikel,31,Team Sky,",, 0:14",+0:10,,\u25b214,2,2017
28,41,32,+0:14,,40.0,van Garderen Tejay,32,BMC Racing Team,",, 0:14",+0:10,,\u25b28,2,2017
26,187,33,+0:14,,33.0,Preidler Georg,33,Team Sunweb,",, 0:14",+0:10,,-,2,2017
25,54,34,+0:14,,37.0,Konrad Patrick,34,BORA - hansgrohe,",, 0:14",+0:10,,\u25b23,2,2017
30,191,35,+0:14,,50.0,Mollema Bauke,35,Trek - Segafredo,",, 0:14",+0:10,,\u25b215,2,2017
26,42,36,+0:14,,31.0,Dennis Rohan,36,BMC Racing Team,",, 0:14",+0:10,,\u25bc5,2,2017
23,56,37,+0:14,,12.0,M\xfchlberger Gregor,37,BORA - hansgrohe,",, 0:14",+0:10,,\u25bc25,2,2017
26,81,38,+0:14,,53.0,Pinot Thibaut,38,FDJ,",, 0:14",+0:10,,\u25b215,2,2017
25,13,39,+0:14,,61.0,Bidard Fran\xe7ois,39,AG2R La Mondiale,",, 0:14",+0:10,,\u25b222,2,2017
30,112,40,+0:14,,55.0,Amador Andrey,40,Movistar Team,",, 0:14",+0:10,,\u25b215,2,2017
24,64,41,+0:14,,54.0,Formolo Davide,41,Cannondale-Drapac Pro Cycling Team,",, 0:14",+0:10,,\u25b213,2,2017
23,137,42,+0:14,,69.0,Martinelli Davide,42,Quick-Step Floors,",, 0:14",+0:10,,\u25b227,2,2017
24,208,43,+0:14,,44.0,Petilli Simone,43,UAE Team Emirates,",, 0:14",+0:10,,\u25b21,2,2017
35,49,44,+0:14,,30.0,Ventoso Francisco,44,BMC Racing Team,",, 0:14",+0:10,,\u25bc14,2,2017
33,134,45,+0:14,,65.0,Devenyns Dries,45,Quick-Step Floors,",, 0:14",+0:10,,\u25b220,2,2017
34,109,46,+0:14,,58.0,Monfort Maxime,46,Lotto Soudal,",, 0:14",+0:10,,\u25b212,2,2017
27,99,47,+0:14,,25.0,Tsatevich Alexey,47,Gazprom-RusVelo,",, 0:14",+0:10,,\u25bc22,2,2017
27,34,48,+0:14,,18.0,Barbin Enrico,48,Bardiani - CSF,",, 0:14",+0:10,,\u25bc30,2,2017
26,143,49,+0:14,,57.0,Berhane Natnael,49,Team Dimension Data,",, 0:14",+0:10,,\u25b28,2,2017
