Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
26,51,,,10.0,1.0,Rolland Pierre,1,Team Europcar,,4,2013,-
26,183,,,5.0,2.0,Clarke Simon,2,Orica GreenEDGE,,4,2013,-
26,87,,,5.0,3.0,Kadri Blel,3,AG2R La Mondiale,,4,2013,-
29,116,,,3.0,4.0,Nieve Mikel,4,Euskaltel - Euskadi,,4,2013,-
27,161,,,2.0,5.0,Boom Lars,5,Belkin-Pro Cycling Team,,4,2013,-
25,54,,,2.0,6.0,Gautier Cyril,6,Team Europcar,,4,2013,-
29,165,,,2.0,7.0,Nordhaug Lars Petter,7,Belkin-Pro Cycling Team,,4,2013,-
27,211,,,2.0,8.0,Feillu Brice,8,Sojasun,,4,2013,-
25,219,,,2.0,9.0,Vuillermoz Alexis,9,Sojasun,,4,2013,-
24,115,,,1.0,10.0,Lobato Juan José,10,Euskaltel - Euskadi,,4,2013,-
30,21,,,1.0,11.0,Van den Broeck Jurgen,11,Lotto Belisol Team,,4,2013,-
28,1,,,1.0,12.0,Froome Chris,12,Sky Procycling,,4,2013,-
32,4,,,1.0,13.0,Kiryienka Vasil,13,Sky Procycling,,4,2013,-
25,58,,,1.0,14.0,Veilleux David,14,Team Europcar,,4,2013,-
31,118,,,1.0,15.0,Pérez Rubén,15,Euskaltel - Euskadi,,4,2013,-
23,153,4.0,+0:01,,1.0,Kwiatkowski Michał,1,Omega Pharma - Quick-Step,18:19:16 18:19:16,5,2013,-
24,178,16.0,+0:17,,2.0,Talansky Andrew,2,Garmin Sharp,0:16 0:16,5,2013,-
23,128,21.0,+0:20,,3.0,Quintana Nairo,3,Movistar Team,0:19 0:19,5,2013,-
24,39,28.0,+0:26,,4.0,van Garderen Tejay,4,BMC Racing Team,0:25 0:25,5,2013,-
23,11,40.0,+0:34,,5.0,Sagan Peter,5,Cannondale Pro Cycling Team,0:33 0:33,5,2013,-
23,71,45.0,+0:42,,6.0,Pinot Thibaut,6,FDJ.fr,0:41 0:41,5,2013,-
25,76,47.0,+0:42,,7.0,Geniez Alexandre,7,FDJ.fr,",, 0:41",5,2013,-
22,82,51.0,+1:04,,9.0,Bardet Romain,8,AG2R La Mondiale,1:03 1:03,5,2013,▲1
25,219,70.0,+3:39,,10.0,Vuillermoz Alexis,9,Sojasun,3:38 3:38,5,2013,▲1
23,138,75.0,+5:00,,11.0,Molard Rudy,10,"Cofidis, Solutions Crédits",4:59 4:59,5,2013,▲1
24,114,77.0,+5:04,,12.0,Izagirre Ion,11,Euskaltel - Euskadi,5:03 5:03,5,2013,▲1
25,44,80.0,+5:31,,13.0,Gallopin Tony,12,RadioShack - Leopard,5:30 5:30,5,2013,▲1
24,3,90.0,+9:18,,15.0,Kennaugh Peter,13,Sky Procycling,9:17 9:17,5,2013,▲2
23,143,91.0,+9:40,,16.0,Cimolai Davide,14,Lampre - Merida,9:39 9:39,5,2013,▲2
22,17,93.0,+9:49,,17.0,Moser Moreno,15,Cannondale Pro Cycling Team,9:48 9:48,5,2013,▲2
24,79,94.0,+9:57,,18.0,Vichot Arthur,16,FDJ.fr,9:56 9:56,5,2013,▲2
24,144,99.0,+10:56,,8.0,Favilli Elia,17,Lampre - Merida,10:55 10:55,5,2013,▼9
22,194,114.0,+14:47,,19.0,Dumoulin Tom,18,Team Argos - Shimano,14:46 14:46,5,2013,▲1
23,212,116.0,+16:09,,14.0,Delaplace Anthony,19,Sojasun,16:08 16:08,5,2013,▼5
25,207,125.0,+19:13,,21.0,van Poppel Boy,20,Vacansoleil - DCM,19:12 19:12,5,2013,▲1
20,68,135.0,+22:54,,23.0,Lutsenko Alexey,21,Astana Pro Team,22:53 22:53,5,2013,▲2
24,191,136.0,+22:56,,24.0,Degenkolb John,22,Team Argos - Shimano,22:55 22:55,5,2013,▲2
23,158,144.0,+26:01,,26.0,Trentin Matteo,23,Omega Pharma - Quick-Step,26:00 26:00,5,2013,▲3
25,177,152.0,+27:20,,28.0,Navardauskas Ramūnas,24,Garmin Sharp,27:19 27:19,5,2013,▲4
25,57,156.0,+27:44,,30.0,Reza Kévin,25,Team Europcar,27:43 27:43,5,2013,▲5
19,208,160.0,+28:05,,31.0,van Poppel Danny,26,Vacansoleil - DCM,28:04 28:04,5,2013,▲5
24,115,162.0,+28:14,,32.0,Lobato Juan José,27,Euskaltel - Euskadi,28:13 28:13,5,2013,▲5
25,187,164.0,+29:14,,20.0,Meyer Cameron,28,Orica GreenEDGE,29:13 29:13,5,2013,▼8
23,174,165.0,+29:52,,22.0,Dennis Rohan,29,Garmin Sharp,29:51 29:51,5,2013,▼7
24,168,170.0,+34:30,,25.0,Vanmarcke Sep,30,Belkin-Pro Cycling Team,34:29 34:29,5,2013,▼5
22,73,173.0,+35:00,,35.0,Bouhanni Nacer,31,FDJ.fr,34:59 34:59,5,2013,▲4
25,146,180.0,+37:22,,27.0,Malori Adriano,32,Lampre - Merida,37:21 37:21,5,2013,▼5
25,197,188.0,+38:44,,33.0,Kittel Marcel,33,Team Argos - Shimano,38:43 38:43,5,2013,-
24,53,191.0,+38:53,,34.0,Cousin Jérôme,34,Team Europcar,38:52 38:52,5,2013,-
25,119,193.0,+40:31,,29.0,Sicard Romain,35,Euskaltel - Euskadi,40:30 40:30,5,2013,▼6
23,153,5.0,+0:06,,1.0,Kwiatkowski Michał,1,Omega Pharma - Quick-Step,22:18:23 22:18:23,6,2013,-
24,178,13.0,+0:22,,2.0,Talansky Andrew,2,Garmin Sharp,0:16 0:16,6,2013,-
23,128,20.0,+0:25,,3.0,Quintana Nairo,3,Movistar Team,0:19 0:19,6,2013,-
24,39,25.0,+0:31,,4.0,van Garderen Tejay,4,BMC Racing Team,0:25 0:25,6,2013,-
23,11,32.0,+0:34,,5.0,Sagan Peter,5,Cannondale Pro Cycling Team,0:28 0:28,6,2013,-
23,71,42.0,+0:47,,6.0,Pinot Thibaut,6,FDJ.fr,0:41 0:41,6,2013,-
25,76,44.0,+0:47,,7.0,Geniez Alexandre,7,FDJ.fr,",, 0:41",6,2013,-
22,82,47.0,+1:09,,8.0,Bardet Romain,8,AG2R La Mondiale,1:03 1:03,6,2013,-
25,219,65.0,+3:44,,9.0,Vuillermoz Alexis,9,Sojasun,3:38 3:38,6,2013,-
25,44,72.0,+5:36,,12.0,Gallopin Tony,10,RadioShack - Leopard,5:30 5:30,6,2013,▲2
24,79,85.0,+10:02,,16.0,Vichot Arthur,11,FDJ.fr,9:56 9:56,6,2013,▲5
24,114,86.0,+10:22,,11.0,Izagirre Ion,12,Euskaltel - Euskadi,10:16 10:16,6,2013,▼1
23,143,87.0,+10:31,,14.0,Cimolai Davide,13,Lampre - Merida,10:25 10:25,6,2013,▲1
23,138,89.0,+10:57,,10.0,Molard Rudy,14,"Cofidis, Solutions Crédits",10:51 10:51,6,2013,▼4
24,3,97.0,+14:36,,13.0,Kennaugh Peter,15,Sky Procycling,14:30 14:30,6,2013,▼2
22,194,99.0,+14:52,,18.0,Dumoulin Tom,16,Team Argos - Shimano,14:46 14:46,6,2013,▲2
22,17,100.0,+15:07,,15.0,Moser Moreno,17,Cannondale Pro Cycling Team,15:01 15:01,6,2013,▼2
23,212,106.0,+16:14,,19.0,Delaplace Anthony,18,Sojasun,16:08 16:08,6,2013,▲1
24,144,113.0,+18:06,,17.0,Favilli Elia,19,Lampre - Merida,18:00 18:00,6,2013,▼2
24,191,133.0,+24:28,,22.0,Degenkolb John,20,Team Argos - Shimano,24:22 24:22,6,2013,▲2
25,207,134.0,+24:31,,20.0,van Poppel Boy,21,Vacansoleil - DCM,24:25 24:25,6,2013,▼1
25,177,140.0,+27:25,,24.0,Navardauskas Ramūnas,22,Garmin Sharp,27:19 27:19,6,2013,▲2
19,208,147.0,+28:05,,26.0,van Poppel Danny,23,Vacansoleil - DCM,27:59 27:59,6,2013,▲3
24,115,149.0,+28:14,,27.0,Lobato Juan José,24,Euskaltel - Euskadi,28:08 28:08,6,2013,▲3
23,158,150.0,+29:00,,23.0,Trentin Matteo,25,Omega Pharma - Quick-Step,28:54 28:54,6,2013,▼2
25,57,158.0,+33:02,,25.0,Reza Kévin,26,Team Europcar,32:56 32:56,6,2013,▼1
20,68,160.0,+33:42,,21.0,Lutsenko Alexey,27,Astana Pro Team,33:36 33:36,6,2013,▼6
23,174,164.0,+35:10,,29.0,Dennis Rohan,28,Garmin Sharp,35:04 35:04,6,2013,▲1
25,187,168.0,+36:24,,28.0,Meyer Cameron,29,Orica GreenEDGE,36:18 36:18,6,2013,▼1
25,197,174.0,+38:44,,33.0,Kittel Marcel,30,Team Argos - Shimano,38:38 38:38,6,2013,▲3
25,119,180.0,+40:36,,35.0,Sicard Romain,31,Euskaltel - Euskadi,40:30 40:30,6,2013,▲4
24,168,181.0,+41:40,,30.0,Vanmarcke Sep,32,Belkin-Pro Cycling Team,41:34 41:34,6,2013,▼2
25,146,184.0,+42:40,,32.0,Malori Adriano,33,Lampre - Merida,42:34 42:34,6,2013,▼1
24,53,187.0,+44:11,,34.0,Cousin Jérôme,34,Team Europcar,44:05 44:05,6,2013,-
23,153,5.0,+0:06,,1.0,Kwiatkowski Michał,1,Omega Pharma - Quick-Step,27:12:35 27:12:35,7,2013,-
24,178,13.0,+0:22,,2.0,Talansky Andrew,2,Garmin Sharp,0:16 0:16,7,2013,-
23,128,19.0,+0:25,,3.0,Quintana Nairo,3,Movistar Team,0:19 0:19,7,2013,-
24,39,24.0,+0:31,,4.0,van Garderen Tejay,4,BMC Racing Team,0:25 0:25,7,2013,-
23,11,31.0,+0:34,,5.0,Sagan Peter,5,Cannondale Pro Cycling Team,0:28 0:28,7,2013,-
23,71,41.0,+0:47,,6.0,Pinot Thibaut,6,FDJ.fr,0:41 0:41,7,2013,-
22,82,45.0,+1:09,,8.0,Bardet Romain,7,AG2R La Mondiale,1:03 1:03,7,2013,▲1
25,219,58.0,+3:44,,9.0,Vuillermoz Alexis,8,Sojasun,3:38 3:38,7,2013,▲1
25,44,64.0,+5:36,,10.0,Gallopin Tony,9,RadioShack - Leopard,5:30 5:30,7,2013,▲1
24,79,74.0,+10:02,,11.0,Vichot Arthur,10,FDJ.fr,9:56 9:56,7,2013,▲1
24,114,75.0,+10:22,,12.0,Izagirre Ion,11,Euskaltel - Euskadi,10:16 10:16,7,2013,▲1
23,138,76.0,+10:57,,14.0,Molard Rudy,12,"Cofidis, Solutions Crédits",10:51 10:51,7,2013,▲2
22,194,78.0,+14:52,,16.0,Dumoulin Tom,13,Team Argos - Shimano,14:46 14:46,7,2013,▲3
25,76,81.0,+15:40,,7.0,Geniez Alexandre,14,FDJ.fr,15:34 15:34,7,2013,▼7
24,3,83.0,+16:00,,15.0,Kennaugh Peter,15,Sky Procycling,15:54 15:54,7,2013,-
22,17,90.0,+16:42,,17.0,Moser Moreno,16,Cannondale Pro Cycling Team,16:36 16:36,7,2013,▲1
24,144,94.0,+18:06,,19.0,Favilli Elia,17,Lampre - Merida,18:00 18:00,7,2013,▲2
24,191,107.0,+24:28,,20.0,Degenkolb John,18,Team Argos - Shimano,24:22 24:22,7,2013,▲2
23,143,109.0,+25:24,,13.0,Cimolai Davide,19,Lampre - Merida,25:18 25:18,7,2013,▼6
25,177,112.0,+27:25,,22.0,Navardauskas Ramūnas,20,Garmin Sharp,27:19 27:19,7,2013,▲2
23,212,121.0,+31:07,,18.0,Delaplace Anthony,21,Sojasun,31:01 31:01,7,2013,▼3
23,174,135.0,+38:57,,28.0,Dennis Rohan,22,Garmin Sharp,38:51 38:51,7,2013,▲6
25,207,138.0,+39:24,,21.0,van Poppel Boy,23,Vacansoleil - DCM,39:18 39:18,7,2013,▼2
25,119,140.0,+40:36,,31.0,Sicard Romain,24,Euskaltel - Euskadi,40:30 40:30,7,2013,▲7
19,208,150.0,+42:58,,23.0,van Poppel Danny,25,Vacansoleil - DCM,42:52 42:52,7,2013,▼2
24,115,152.0,+43:07,,24.0,Lobato Juan José,26,Euskaltel - Euskadi,43:01 43:01,7,2013,▼2
23,158,153.0,+43:53,,25.0,Trentin Matteo,27,Omega Pharma - Quick-Step,43:47 43:47,7,2013,▼2
25,57,158.0,+47:55,,26.0,Reza Kévin,28,Team Europcar,47:49 47:49,7,2013,▼2
20,68,160.0,+48:35,,27.0,Lutsenko Alexey,29,Astana Pro Team,48:29 48:29,7,2013,▼2
25,187,167.0,+51:17,,29.0,Meyer Cameron,30,Orica GreenEDGE,51:11 51:11,7,2013,▼1
25,197,173.0,+53:37,,30.0,Kittel Marcel,31,Team Argos - Shimano,53:31 53:31,7,2013,▼1
24,168,179.0,+56:33,,32.0,Vanmarcke Sep,32,Belkin-Pro Cycling Team,56:27 56:27,7,2013,-
24,53,184.0,+59:04,,34.0,Cousin Jérôme,33,Team Europcar,58:58 58:58,7,2013,▲1
23,128,8.0,+2:02,,3.0,Quintana Nairo,1,Movistar Team,32:17:57 32:17:57,8,2013,▲2
24,178,12.0,+2:48,,2.0,Talansky Andrew,2,Garmin Sharp,0:46 0:46,8,2013,-
23,153,16.0,+3:25,,1.0,Kwiatkowski Michał,3,Omega Pharma - Quick-Step,1:23 1:23,8,2013,▼2
22,82,20.0,+3:35,,7.0,Bardet Romain,4,AG2R La Mondiale,1:33 1:33,8,2013,▲3
23,71,29.0,+6:39,,6.0,Pinot Thibaut,5,FDJ.fr,4:37 4:37,8,2013,▲1
24,39,44.0,+12:38,,4.0,van Garderen Tejay,6,BMC Racing Team,10:36 10:36,8,2013,▼2
25,219,47.0,+15:48,,8.0,Vuillermoz Alexis,7,Sojasun,13:46 13:46,8,2013,▲1
25,44,54.0,+23:15,,9.0,Gallopin Tony,8,RadioShack - Leopard,21:13 21:13,8,2013,▲1
25,76,59.0,+25:03,,14.0,Geniez Alexandre,9,FDJ.fr,23:01 23:01,8,2013,▲5
24,3,60.0,+27:01,,15.0,Kennaugh Peter,10,Sky Procycling,24:59 24:59,8,2013,▲5
24,79,64.0,+28:31,,10.0,Vichot Arthur,11,FDJ.fr,26:29 26:29,8,2013,▼1
27,94,6.0,+1:51,,,Kreuziger Roman,12,Team Saxo - Tinkoff,27:36 27:36,8,2013,-
22,194,77.0,+33:21,,13.0,Dumoulin Tom,13,Team Argos - Shimano,31:19 31:19,8,2013,-
23,138,88.0,+40:01,,12.0,Molard Rudy,14,"Cofidis, Solutions Crédits",37:59 37:59,8,2013,▼2
24,114,91.0,+41:29,,11.0,Izagirre Ion,15,Euskaltel - Euskadi,39:27 39:27,8,2013,▼4
22,17,99.0,+45:46,,16.0,Moser Moreno,16,Cannondale Pro Cycling Team,43:44 43:44,8,2013,-
24,144,103.0,+47:00,,17.0,Favilli Elia,17,Lampre - Merida,44:58 44:58,8,2013,-
24,191,117.0,+55:35,,18.0,Degenkolb John,18,Team Argos - Shimano,53:33 53:33,8,2013,-
23,143,120.0,+56:31,,19.0,Cimolai Davide,19,Lampre - Merida,54:29 54:29,8,2013,-
25,177,121.0,+58:32,,20.0,Navardauskas Ramūnas,20,Garmin Sharp,56:30 56:30,8,2013,-
23,212,123.0,+1:00:01,,21.0,Delaplace Anthony,21,Sojasun,57:59 57:59,8,2013,-
25,119,139.0,+1:09:30,,24.0,Sicard Romain,22,Euskaltel - Euskadi,1:07:28 1:07:28,8,2013,▲2
25,207,141.0,+1:10:31,,23.0,van Poppel Boy,23,Vacansoleil - DCM,1:08:29 1:08:29,8,2013,-
19,208,152.0,+1:14:05,,25.0,van Poppel Danny,24,Vacansoleil - DCM,1:12:03 1:12:03,8,2013,▲1
24,115,154.0,+1:14:14,,26.0,Lobato Juan José,25,Euskaltel - Euskadi,1:12:12 1:12:12,8,2013,▲1
23,158,155.0,+1:15:00,,27.0,Trentin Matteo,26,Omega Pharma - Quick-Step,1:12:58 1:12:58,8,2013,▲1
25,57,158.0,+1:16:59,,28.0,Reza Kévin,27,Team Europcar,1:14:57 1:14:57,8,2013,▲1
23,174,,+ - 32:15:55,,22.0,Dennis Rohan,28,Garmin Sharp,1:15:32 1:15:32,8,2013,▼6
20,68,160.0,+1:17:39,,29.0,Lutsenko Alexey,29,Astana Pro Team,1:15:37 1:15:37,8,2013,-
25,187,168.0,+1:22:24,,30.0,Meyer Cameron,30,Orica GreenEDGE,1:20:22 1:20:22,8,2013,-
25,197,173.0,+1:24:44,,31.0,Kittel Marcel,31,Team Argos - Shimano,1:22:42 1:22:42,8,2013,-
24,168,176.0,+1:25:37,,32.0,Vanmarcke Sep,32,Belkin-Pro Cycling Team,1:23:35 1:23:35,8,2013,-
