Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
23,98,104,+11:37,19.0,Verbrugghe Rik,19,Lotto - Mobistar,8:16 8:16,-,9,1998
25,174,111,+12:16,21.0,De Los Angeles Juan Jos\xe9,20,Kelme - Costa Blanca,8:55 8:55,\u25b21,9,1998
23,82,117,+12:53,22.0,B\xe4ckstedt Magnus,21,GAN,9:32 9:32,\u25b21,9,1998
22,159,119,+13:14,23.0,Turicchia Alain,22,Asics - CGA,9:53 9:53,\u25b21,9,1998
25,99,120,+13:17,24.0,Verheyen Geert,23,Lotto - Mobistar,9:56 9:56,\u25b21,9,1998
24,145,131,+14:00,25.0,Guidi Leonardo,24,Polti,10:39 10:39,\u25b21,9,1998
24,103,132,+14:09,26.0,de Jongh Steven,25,TVM - Farm Frites,10:48 10:48,\u25b21,9,1998
24,116,138,+15:14,27.0,Mazzoleni Eddy,26,Saeco Macchine da Caffe' - Cannondale,11:53 11:53,\u25b21,9,1998
23,199,154,+20:06,28.0,Spezialetti Alessandro,27,Riso Scotti - MG,16:45 16:45,\u25b21,9,1998
24,122,158,+21:12,20.0,Bouyer Franck,28,La Fran\xe7aise des Jeux,17:51 17:51,\u25bc8,9,1998
24,128,159,+21:37,30.0,Nazon Damien,29,La Fran\xe7aise des Jeux,18:16 18:16,\u25b21,9,1998
24,117,165,+26:48,31.0,Mori Massimiliano,30,Saeco Macchine da Caffe' - Cannondale,23:27 23:27,\u25b21,9,1998
25,195,167,+30:30,29.0,Casagranda Stefano,31,Riso Scotti - MG,27:09 27:09,\u25bc2,9,1998
24,1,1,+0:00,1.0,Ullrich Jan,1,Team Telekom - ARD,47:25:18 47:25:18,-,10,1998
25,137,18,+5:38,8.0,Livingston Kevin,2,Cofidis,5:38 5:38,\u25b26,10,1998
24,32,20,+5:54,14.0,Di Grande Giuseppe,3,Mapei - Bricobi,5:54 5:54,\u25b211,10,1998
24,139,23,+6:23,9.0,Rinero Christophe,4,Cofidis,6:23 6:23,\u25b25,10,1998
24,48,26,+7:17,7.0,Perez Luis,5,O.N.C.E.,7:17 7:17,\u25b22,10,1998
21,146,30,+7:41,11.0,Jaksche Jorg,6,Polti,7:41 7:41,\u25b25,10,1998
24,161,39,+9:53,17.0,Blanco Santiago,7,Vitalicio Seguros,9:53 9:53,\u25b210,10,1998
24,176,40,+11:43,6.0,Gonzalez Santos,8,Kelme - Costa Blanca,11:43 11:43,\u25bc2,10,1998
25,99,42,+12:15,23.0,Verheyen Geert,9,Lotto - Mobistar,12:15 12:15,\u25b214,10,1998
24,56,50,+17:30,15.0,Moerenhout Koos,10,Rabobank ProTeam,17:30 17:30,\u25b25,10,1998
24,69,55,+18:59,16.0,Salmon Benoit,11,Casino - AG2R,18:59 18:59,\u25b25,10,1998
24,175,57,+19:18,18.0,Gomez Jose Javier,12,Kelme - Costa Blanca,19:18 19:18,\u25b26,10,1998
23,98,67,+25:45,19.0,Verbrugghe Rik,13,Lotto - Mobistar,25:45 25:45,\u25b26,10,1998
23,104,71,+27:00,12.0,Ivanov Serguei,14,TVM - Farm Frites,27:00 27:00,\u25bc2,10,1998
24,149,82,+28:45,4.0,Sacchi Fabio,15,Polti,28:45 28:45,\u25bc11,10,1998
25,187,84,+29:01,5.0,Hincapie George,16,US Postal Service,29:01 29:01,\u25bc11,10,1998
