Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
26.0,33.0,23.0,1.0,Bettini Paolo,2.0,Mapei - Quickstep,8,2000,▼1
26.0,134.0,10.0,2.0,Demarbaix Sebastien,3.0,Lotto - Adecco,8,2000,▼1
26.0,49.0,8.0,3.0,Zberg Markus,4.0,Rabobank ProTeam,8,2000,▼1
32.0,159.0,6.0,,Voskamp Bart,5.0,Polti,8,2000,-
30.0,82.0,5.0,4.0,Agnolutto Christophe,6.0,AG2R Prevoyance,8,2000,▼2
33.0,135.0,5.0,5.0,Durand Jacky,7.0,Lotto - Adecco,8,2000,▼2
32.0,109.0,5.0,6.0,Wüst Marcel,8.0,Festina - Lotus,8,2000,▼2
26.0,87.0,5.0,,Kivilev Andrei,9.0,AG2R Prevoyance,8,2000,-
30.0,151.0,5.0,7.0,Virenque Richard,10.0,Polti,8,2000,▼3
28.0,179.0,4.0,9.0,Voigt Jens,11.0,Crédit Agricole,8,2000,▼2
31.0,199.0,4.0,10.0,Simon François,12.0,Bonjour,8,2000,▼2
30.0,145.0,3.0,,Jan Xavier,13.0,La Française des Jeux,8,2000,-
33.0,2.0,3.0,11.0,Andreu Frankie,14.0,US Postal Service,8,2000,▼3
27.0,22.0,3.0,,Botero Santiago,15.0,Kelme - Costa Blanca,8,2000,-
33.0,106.0,2.0,,Lino Pascal,16.0,Festina - Lotus,8,2000,-
29.0,198.0,2.0,,Rous Didier,17.0,Bonjour,8,2000,-
33.0,62.0,1.0,12.0,Bolts Udo,18.0,Team Telekom,8,2000,▼6
26.0,67.0,1.0,13.0,Vinokourov Alexandre,19.0,Team Telekom,8,2000,▼6
29.0,43.0,29.0,1.0,Dekker Erik,1.0,Rabobank ProTeam,9,2000,-
26.0,33.0,28.0,2.0,Bettini Paolo,2.0,Mapei - Quickstep,9,2000,-
26.0,134.0,10.0,3.0,Demarbaix Sebastien,3.0,Lotto - Adecco,9,2000,-
26.0,49.0,8.0,4.0,Zberg Markus,4.0,Rabobank ProTeam,9,2000,-
32.0,159.0,6.0,5.0,Voskamp Bart,5.0,Polti,9,2000,-
30.0,82.0,5.0,6.0,Agnolutto Christophe,6.0,AG2R Prevoyance,9,2000,-
33.0,135.0,5.0,7.0,Durand Jacky,7.0,Lotto - Adecco,9,2000,-
32.0,109.0,5.0,8.0,Wüst Marcel,8.0,Festina - Lotus,9,2000,-
29.0,198.0,5.0,17.0,Rous Didier,9.0,Bonjour,9,2000,▲8
26.0,87.0,5.0,9.0,Kivilev Andrei,10.0,AG2R Prevoyance,9,2000,▼1
30.0,151.0,5.0,10.0,Virenque Richard,11.0,Polti,9,2000,▼1
28.0,179.0,4.0,11.0,Voigt Jens,12.0,Crédit Agricole,9,2000,▼1
31.0,199.0,4.0,12.0,Simon François,13.0,Bonjour,9,2000,▼1
30.0,145.0,3.0,13.0,Jan Xavier,14.0,La Française des Jeux,9,2000,▼1
33.0,2.0,3.0,14.0,Andreu Frankie,15.0,US Postal Service,9,2000,▼1
27.0,22.0,3.0,15.0,Botero Santiago,16.0,Kelme - Costa Blanca,9,2000,▼1
33.0,106.0,2.0,16.0,Lino Pascal,17.0,Festina - Lotus,9,2000,▼1
27.0,139.0,1.0,,Verheyen Geert,18.0,Lotto - Adecco,9,2000,-
33.0,62.0,1.0,18.0,Bolts Udo,19.0,Team Telekom,9,2000,▼1
26.0,67.0,1.0,19.0,Vinokourov Alexandre,20.0,Team Telekom,9,2000,▼1
25.0,26.0,140.0,,Otxoa Javier,1.0,Kelme - Costa Blanca,10,2000,-
28.0,125.0,83.0,,Mattan Nico,2.0,Cofidis,10,2000,-
30.0,151.0,65.0,11.0,Virenque Richard,3.0,Polti,10,2000,▲8
24.0,16.0,56.0,,Mancebo Francisco,4.0,Banesto,10,2000,-
27.0,22.0,51.0,16.0,Botero Santiago,5.0,Kelme - Costa Blanca,10,2000,▲11
29.0,32.0,49.0,,Beltrán Manuel,6.0,Mapei - Quickstep,10,2000,-
29.0,15.0,42.0,,Jiménez José María,7.0,Banesto,10,2000,-
33.0,135.0,32.0,7.0,Durand Jacky,9.0,Lotto - Adecco,10,2000,▼2
32.0,21.0,32.0,,Escartin Fernando,10.0,Kelme - Costa Blanca,10,2000,-
26.0,24.0,32.0,,Heras Roberto,11.0,Kelme - Costa Blanca,10,2000,-
29.0,43.0,29.0,1.0,Dekker Erik,12.0,Rabobank ProTeam,10,2000,▼11
26.0,102.0,29.0,,Beloki Joseba,13.0,Festina - Lotus,10,2000,-
26.0,33.0,28.0,2.0,Bettini Paolo,14.0,Mapei - Quickstep,10,2000,▼12
25.0,92.0,24.0,,Atienza Daniel,15.0,Saeco,10,2000,-
32.0,168.0,21.0,,Sandstød Michael,16.0,MemoryCard - Jack & Jones,10,2000,-
35.0,156.0,16.0,,Hervé Pascal,17.0,Polti,10,2000,-
29.0,101.0,14.0,,Moreau Christophe,18.0,Festina - Lotus,10,2000,-
26.0,134.0,10.0,3.0,Demarbaix Sebastien,19.0,Lotto - Adecco,10,2000,▼16
32.0,11.0,10.0,,Zülle Alex,20.0,Banesto,10,2000,-
26.0,49.0,8.0,4.0,Zberg Markus,21.0,Rabobank ProTeam,10,2000,▼17
27.0,144.0,7.0,,Høj Frank,22.0,La Française des Jeux,10,2000,-
32.0,159.0,6.0,5.0,Voskamp Bart,23.0,Polti,10,2000,▼18
28.0,137.0,6.0,,van de Wouwer Kurt,24.0,Lotto - Adecco,10,2000,-
29.0,17.0,6.0,,Odriozola Jon,25.0,Banesto,10,2000,-
30.0,82.0,5.0,6.0,Agnolutto Christophe,26.0,AG2R Prevoyance,10,2000,▼20
32.0,109.0,5.0,8.0,Wüst Marcel,27.0,Festina - Lotus,10,2000,▼19
29.0,198.0,5.0,9.0,Rous Didier,28.0,Bonjour,10,2000,▼19
26.0,87.0,5.0,10.0,Kivilev Andrei,29.0,AG2R Prevoyance,10,2000,▼19
26.0,61.0,5.0,,Ullrich Jan,30.0,Team Telekom,10,2000,-
28.0,179.0,4.0,12.0,Voigt Jens,31.0,Crédit Agricole,10,2000,▼19
31.0,199.0,4.0,13.0,Simon François,32.0,Bonjour,10,2000,▼19
30.0,145.0,3.0,14.0,Jan Xavier,33.0,La Française des Jeux,10,2000,▼19
33.0,2.0,3.0,15.0,Andreu Frankie,34.0,US Postal Service,10,2000,▼19
30.0,31.0,3.0,,Bartoli Michele,35.0,Mapei - Quickstep,10,2000,-
33.0,106.0,2.0,17.0,Lino Pascal,36.0,Festina - Lotus,10,2000,▼19
27.0,139.0,2.0,18.0,Verheyen Geert,37.0,Lotto - Adecco,10,2000,▼19
25.0,132.0,2.0,,Aerts Mario,38.0,Lotto - Adecco,10,2000,-
33.0,62.0,1.0,19.0,Bolts Udo,39.0,Team Telekom,10,2000,▼20
26.0,67.0,1.0,20.0,Vinokourov Alexandre,40.0,Team Telekom,10,2000,▼20
25.0,26.0,148.0,1.0,Otxoa Javier,1.0,Kelme - Costa Blanca,11,2000,-
27.0,22.0,84.0,5.0,Botero Santiago,2.0,Kelme - Costa Blanca,11,2000,▲3
28.0,125.0,83.0,2.0,Mattan Nico,3.0,Cofidis,11,2000,▼1
30.0,151.0,72.0,3.0,Virenque Richard,4.0,Polti,11,2000,▼1
29.0,43.0,58.0,12.0,Dekker Erik,5.0,Rabobank ProTeam,11,2000,▲7
24.0,16.0,56.0,4.0,Mancebo Francisco,6.0,Banesto,11,2000,▼2
29.0,32.0,49.0,6.0,Beltrán Manuel,7.0,Mapei - Quickstep,11,2000,▼1
29.0,15.0,42.0,7.0,Jiménez José María,8.0,Banesto,11,2000,▼1
33.0,135.0,32.0,9.0,Durand Jacky,10.0,Lotto - Adecco,11,2000,▼1
32.0,21.0,32.0,10.0,Escartin Fernando,11.0,Kelme - Costa Blanca,11,2000,▼1
26.0,24.0,32.0,11.0,Heras Roberto,12.0,Kelme - Costa Blanca,11,2000,▼1
26.0,102.0,29.0,13.0,Beloki Joseba,13.0,Festina - Lotus,11,2000,-
26.0,33.0,28.0,14.0,Bettini Paolo,14.0,Mapei - Quickstep,11,2000,-
25.0,92.0,24.0,15.0,Atienza Daniel,15.0,Saeco,11,2000,-
32.0,168.0,21.0,16.0,Sandstød Michael,16.0,MemoryCard - Jack & Jones,11,2000,-
35.0,156.0,16.0,17.0,Hervé Pascal,17.0,Polti,11,2000,-
29.0,101.0,14.0,18.0,Moreau Christophe,18.0,Festina - Lotus,11,2000,-
26.0,134.0,10.0,19.0,Demarbaix Sebastien,19.0,Lotto - Adecco,11,2000,-
32.0,11.0,10.0,20.0,Zülle Alex,20.0,Banesto,11,2000,-
26.0,49.0,8.0,21.0,Zberg Markus,21.0,Rabobank ProTeam,11,2000,-
27.0,144.0,7.0,22.0,Høj Frank,22.0,La Française des Jeux,11,2000,-
32.0,159.0,6.0,23.0,Voskamp Bart,23.0,Polti,11,2000,-
28.0,137.0,6.0,24.0,van de Wouwer Kurt,24.0,Lotto - Adecco,11,2000,-
29.0,17.0,6.0,25.0,Odriozola Jon,25.0,Banesto,11,2000,-
30.0,82.0,5.0,26.0,Agnolutto Christophe,26.0,AG2R Prevoyance,11,2000,-
32.0,109.0,5.0,27.0,Wüst Marcel,27.0,Festina - Lotus,11,2000,-
29.0,198.0,5.0,28.0,Rous Didier,28.0,Bonjour,11,2000,-
25.0,131.0,5.0,,Verbrugghe Rik,29.0,Lotto - Adecco,11,2000,-
26.0,87.0,5.0,29.0,Kivilev Andrei,30.0,AG2R Prevoyance,11,2000,▼1
26.0,61.0,5.0,30.0,Ullrich Jan,31.0,Team Telekom,11,2000,▼1
28.0,179.0,4.0,31.0,Voigt Jens,32.0,Crédit Agricole,11,2000,▼1
31.0,199.0,4.0,32.0,Simon François,33.0,Bonjour,11,2000,▼1
30.0,145.0,3.0,33.0,Jan Xavier,34.0,La Française des Jeux,11,2000,▼1
33.0,2.0,3.0,34.0,Andreu Frankie,35.0,US Postal Service,11,2000,▼1
23.0,127.0,3.0,,Millar David,36.0,Cofidis,11,2000,-
30.0,31.0,3.0,35.0,Bartoli Michele,37.0,Mapei - Quickstep,11,2000,▼2
33.0,106.0,2.0,36.0,Lino Pascal,38.0,Festina - Lotus,11,2000,▼2
27.0,139.0,2.0,37.0,Verheyen Geert,39.0,Lotto - Adecco,11,2000,▼2
25.0,132.0,2.0,38.0,Aerts Mario,40.0,Lotto - Adecco,11,2000,▼2
27.0,14.0,1.0,,Garcia José Vicente,41.0,Banesto,11,2000,-
33.0,62.0,1.0,39.0,Bolts Udo,42.0,Team Telekom,11,2000,▼3
26.0,53.0,1.0,,Etxebarria David,43.0,O.N.C.E. - Deutsche Bank,11,2000,-
27.0,7.0,1.0,,Kjaergaard Steffen,44.0,US Postal Service,11,2000,-
26.0,67.0,1.0,40.0,Vinokourov Alexandre,45.0,Team Telekom,11,2000,▼5
25.0,26.0,153.0,1.0,Otxoa Javier,1.0,Kelme - Costa Blanca,12,2000,-
27.0,22.0,151.0,2.0,Botero Santiago,2.0,Kelme - Costa Blanca,12,2000,-
28.0,125.0,138.0,3.0,Mattan Nico,3.0,Cofidis,12,2000,-
30.0,151.0,89.0,4.0,Virenque Richard,4.0,Polti,12,2000,-
24.0,16.0,70.0,6.0,Mancebo Francisco,6.0,Banesto,12,2000,-
29.0,32.0,61.0,7.0,Beltrán Manuel,7.0,Mapei - Quickstep,12,2000,-
26.0,102.0,59.0,13.0,Beloki Joseba,8.0,Festina - Lotus,12,2000,▲5
29.0,43.0,58.0,5.0,Dekker Erik,9.0,Rabobank ProTeam,12,2000,▼4
30.0,82.0,52.0,26.0,Agnolutto Christophe,10.0,AG2R Prevoyance,12,2000,▲16
26.0,24.0,50.0,12.0,Heras Roberto,11.0,Kelme - Costa Blanca,12,2000,▲1
36.0,156.0,45.0,17.0,Hervé Pascal,12.0,Polti,12,2000,▲5
29.0,15.0,42.0,8.0,Jiménez José María,13.0,Banesto,12,2000,▼5
30.0,71.0,40.0,,Pantani Marco,14.0,Mercatone Uno - Albacom,12,2000,-
33.0,135.0,32.0,10.0,Durand Jacky,15.0,Lotto - Adecco,12,2000,▼5
32.0,21.0,32.0,11.0,Escartin Fernando,16.0,Kelme - Costa Blanca,12,2000,▼5
26.0,61.0,31.0,31.0,Ullrich Jan,17.0,Team Telekom,12,2000,▲14
26.0,33.0,28.0,14.0,Bettini Paolo,18.0,Mapei - Quickstep,12,2000,▼4
25.0,92.0,26.0,15.0,Atienza Daniel,19.0,Saeco,12,2000,▼4
29.0,101.0,24.0,18.0,Moreau Christophe,20.0,Festina - Lotus,12,2000,▼2
26.0,67.0,23.0,45.0,Vinokourov Alexandre,21.0,Team Telekom,12,2000,▲24
32.0,168.0,21.0,16.0,Sandstød Michael,22.0,MemoryCard - Jack & Jones,12,2000,▼6
26.0,87.0,19.0,30.0,Kivilev Andrei,23.0,AG2R Prevoyance,12,2000,▲7
27.0,55.0,15.0,,Jalabert Nicolas,24.0,O.N.C.E. - Deutsche Bank,12,2000,-
28.0,137.0,14.0,24.0,van de Wouwer Kurt,25.0,Lotto - Adecco,12,2000,▼1
27.0,14.0,13.0,41.0,Garcia José Vicente,26.0,Banesto,12,2000,▲15
26.0,134.0,10.0,19.0,Demarbaix Sebastien,27.0,Lotto - Adecco,12,2000,▼8
32.0,11.0,10.0,20.0,Zülle Alex,28.0,Banesto,12,2000,▼8
26.0,49.0,8.0,21.0,Zberg Markus,29.0,Rabobank ProTeam,12,2000,▼8
27.0,144.0,7.0,22.0,Høj Frank,30.0,La Française des Jeux,12,2000,▼8
32.0,159.0,6.0,23.0,Voskamp Bart,31.0,Polti,12,2000,▼8
29.0,12.0,6.0,,Arrieta José Luis,32.0,Banesto,12,2000,-
31.0,51.0,6.0,,Jalabert Laurent,33.0,O.N.C.E. - Deutsche Bank,12,2000,-
29.0,17.0,6.0,25.0,Odriozola Jon,34.0,Banesto,12,2000,▼9
29.0,198.0,5.0,28.0,Rous Didier,35.0,Bonjour,12,2000,▼7
25.0,131.0,5.0,29.0,Verbrugghe Rik,36.0,Lotto - Adecco,12,2000,▼7
28.0,179.0,4.0,32.0,Voigt Jens,37.0,Crédit Agricole,12,2000,▼5
31.0,199.0,4.0,33.0,Simon François,38.0,Bonjour,12,2000,▼5
27.0,35.0,4.0,,Nardello Daniele,39.0,Mapei - Quickstep,12,2000,-
30.0,145.0,3.0,34.0,Jan Xavier,40.0,La Française des Jeux,12,2000,▼6
33.0,2.0,3.0,35.0,Andreu Frankie,41.0,US Postal Service,12,2000,▼6
23.0,127.0,3.0,36.0,Millar David,42.0,Cofidis,12,2000,▼6
30.0,31.0,3.0,37.0,Bartoli Michele,43.0,Mapei - Quickstep,12,2000,▼6
33.0,106.0,2.0,38.0,Lino Pascal,44.0,Festina - Lotus,12,2000,▼6
27.0,139.0,2.0,39.0,Verheyen Geert,45.0,Lotto - Adecco,12,2000,▼6
25.0,132.0,2.0,40.0,Aerts Mario,46.0,Lotto - Adecco,12,2000,▼6
33.0,62.0,1.0,42.0,Bolts Udo,47.0,Team Telekom,12,2000,▼5
26.0,53.0,1.0,43.0,Etxebarria David,48.0,O.N.C.E. - Deutsche Bank,12,2000,▼5
27.0,7.0,1.0,44.0,Kjaergaard Steffen,49.0,US Postal Service,12,2000,▼5
30.0,19.0,1.0,,Sergio Rodrigues Orlando,50.0,Banesto,12,2000,-
35.0,185.0,1.0,,Conti Roberto,51.0,Vini Caldirola - Sidermec,12,2000,-
25.0,26.0,153.0,1.0,Otxoa Javier,1.0,Kelme - Costa Blanca,13,2000,-
27.0,22.0,151.0,2.0,Botero Santiago,2.0,Kelme - Costa Blanca,13,2000,-
28.0,125.0,138.0,3.0,Mattan Nico,3.0,Cofidis,13,2000,-
30.0,151.0,89.0,4.0,Virenque Richard,4.0,Polti,13,2000,-
24.0,16.0,70.0,6.0,Mancebo Francisco,6.0,Banesto,13,2000,-
29.0,32.0,61.0,7.0,Beltrán Manuel,7.0,Mapei - Quickstep,13,2000,-
26.0,102.0,59.0,8.0,Beloki Joseba,8.0,Festina - Lotus,13,2000,-
29.0,43.0,58.0,9.0,Dekker Erik,9.0,Rabobank ProTeam,13,2000,-
30.0,82.0,52.0,10.0,Agnolutto Christophe,10.0,AG2R Prevoyance,13,2000,-
26.0,24.0,50.0,11.0,Heras Roberto,11.0,Kelme - Costa Blanca,13,2000,-
36.0,156.0,49.0,12.0,Hervé Pascal,12.0,Polti,13,2000,-
29.0,15.0,42.0,13.0,Jiménez José María,13.0,Banesto,13,2000,-
30.0,71.0,40.0,14.0,Pantani Marco,14.0,Mercatone Uno - Albacom,13,2000,-
33.0,135.0,32.0,15.0,Durand Jacky,15.0,Lotto - Adecco,13,2000,-
32.0,21.0,32.0,16.0,Escartin Fernando,16.0,Kelme - Costa Blanca,13,2000,-
26.0,61.0,31.0,17.0,Ullrich Jan,17.0,Team Telekom,13,2000,-
25.0,92.0,26.0,19.0,Atienza Daniel,18.0,Saeco,13,2000,▲1
29.0,101.0,24.0,20.0,Moreau Christophe,19.0,Festina - Lotus,13,2000,▲1
26.0,67.0,23.0,21.0,Vinokourov Alexandre,20.0,Team Telekom,13,2000,▲1
32.0,168.0,21.0,22.0,Sandstød Michael,21.0,MemoryCard - Jack & Jones,13,2000,▲1
26.0,87.0,19.0,23.0,Kivilev Andrei,22.0,AG2R Prevoyance,13,2000,▲1
27.0,14.0,18.0,26.0,Garcia José Vicente,23.0,Banesto,13,2000,▲3
27.0,55.0,18.0,24.0,Jalabert Nicolas,24.0,O.N.C.E. - Deutsche Bank,13,2000,-
28.0,137.0,14.0,25.0,van de Wouwer Kurt,25.0,Lotto - Adecco,13,2000,-
26.0,134.0,10.0,27.0,Demarbaix Sebastien,26.0,Lotto - Adecco,13,2000,▲1
29.0,198.0,10.0,35.0,Rous Didier,27.0,Bonjour,13,2000,▲8
32.0,11.0,10.0,28.0,Zülle Alex,28.0,Banesto,13,2000,-
26.0,49.0,8.0,29.0,Zberg Markus,29.0,Rabobank ProTeam,13,2000,-
29.0,17.0,7.0,34.0,Odriozola Jon,30.0,Banesto,13,2000,▲4
27.0,144.0,7.0,30.0,Høj Frank,31.0,La Française des Jeux,13,2000,▼1
32.0,159.0,6.0,31.0,Voskamp Bart,32.0,Polti,13,2000,▼1
29.0,12.0,6.0,32.0,Arrieta José Luis,33.0,Banesto,13,2000,▼1
31.0,51.0,6.0,33.0,Jalabert Laurent,34.0,O.N.C.E. - Deutsche Bank,13,2000,▼1
30.0,191.0,5.0,,Robin Jean-Cyril,35.0,Bonjour,13,2000,-
25.0,131.0,5.0,36.0,Verbrugghe Rik,36.0,Lotto - Adecco,13,2000,-
28.0,179.0,4.0,37.0,Voigt Jens,37.0,Crédit Agricole,13,2000,-
35.0,185.0,4.0,51.0,Conti Roberto,38.0,Vini Caldirola - Sidermec,13,2000,▲13
31.0,199.0,4.0,38.0,Simon François,39.0,Bonjour,13,2000,▼1
27.0,35.0,4.0,39.0,Nardello Daniele,40.0,Mapei - Quickstep,13,2000,▼1
30.0,145.0,3.0,40.0,Jan Xavier,41.0,La Française des Jeux,13,2000,▼1
33.0,2.0,3.0,41.0,Andreu Frankie,42.0,US Postal Service,13,2000,▼1
23.0,127.0,3.0,42.0,Millar David,43.0,Cofidis,13,2000,▼1
33.0,106.0,2.0,44.0,Lino Pascal,44.0,Festina - Lotus,13,2000,-
27.0,139.0,2.0,45.0,Verheyen Geert,45.0,Lotto - Adecco,13,2000,-
25.0,132.0,2.0,46.0,Aerts Mario,46.0,Lotto - Adecco,13,2000,-
24.0,189.0,1.0,,Trentin Guido,47.0,Vini Caldirola - Sidermec,13,2000,-
33.0,62.0,1.0,47.0,Bolts Udo,48.0,Team Telekom,13,2000,▼1
26.0,53.0,1.0,48.0,Etxebarria David,49.0,O.N.C.E. - Deutsche Bank,13,2000,▼1
27.0,7.0,1.0,49.0,Kjaergaard Steffen,50.0,US Postal Service,13,2000,▼1
30.0,19.0,1.0,50.0,Sergio Rodrigues Orlando,51.0,Banesto,13,2000,▼1
27.0,22.0,227.0,2.0,Botero Santiago,1.0,Kelme - Costa Blanca,14,2000,▲1
25.0,26.0,188.0,1.0,Otxoa Javier,2.0,Kelme - Costa Blanca,14,2000,▼1
28.0,125.0,158.0,3.0,Mattan Nico,3.0,Cofidis,14,2000,-
30.0,151.0,136.0,4.0,Virenque Richard,4.0,Polti,14,2000,-
36.0,156.0,89.0,12.0,Hervé Pascal,6.0,Polti,14,2000,▲6
24.0,16.0,76.0,6.0,Mancebo Francisco,7.0,Banesto,14,2000,▼1
28.0,13.0,75.0,,Baranowski Dariusz,8.0,Banesto,14,2000,-
26.0,102.0,75.0,8.0,Beloki Joseba,9.0,Festina - Lotus,14,2000,▼1
29.0,43.0,61.0,9.0,Dekker Erik,10.0,Rabobank ProTeam,14,2000,▼1
29.0,32.0,61.0,7.0,Beltrán Manuel,11.0,Mapei - Quickstep,14,2000,▼4
29.0,27.0,60.0,,Pascual Javier,12.0,Kelme - Costa Blanca,14,2000,-
30.0,71.0,58.0,14.0,Pantani Marco,13.0,Mercatone Uno - Albacom,14,2000,▲1
30.0,82.0,52.0,10.0,Agnolutto Christophe,14.0,AG2R Prevoyance,14,2000,▼4
26.0,24.0,52.0,11.0,Heras Roberto,15.0,Kelme - Costa Blanca,14,2000,▼4
29.0,15.0,50.0,13.0,Jiménez José María,16.0,Banesto,14,2000,▼3
27.0,98.0,44.0,,Savoldelli Paolo,17.0,Saeco,14,2000,-
32.0,21.0,40.0,16.0,Escartin Fernando,18.0,Kelme - Costa Blanca,14,2000,▼2
29.0,101.0,38.0,19.0,Moreau Christophe,19.0,Festina - Lotus,14,2000,-
26.0,61.0,35.0,17.0,Ullrich Jan,20.0,Team Telekom,14,2000,▼3
29.0,17.0,33.0,30.0,Odriozola Jon,21.0,Banesto,14,2000,▲9
26.0,67.0,33.0,20.0,Vinokourov Alexandre,22.0,Team Telekom,14,2000,▼2
33.0,135.0,32.0,15.0,Durand Jacky,23.0,Lotto - Adecco,14,2000,▼8
35.0,66.0,31.0,,Heppner Jens,24.0,Team Telekom,14,2000,-
25.0,92.0,26.0,18.0,Atienza Daniel,25.0,Saeco,14,2000,▼7
29.0,198.0,22.0,27.0,Rous Didier,26.0,Bonjour,14,2000,▲1
26.0,87.0,19.0,22.0,Kivilev Andrei,27.0,AG2R Prevoyance,14,2000,▼5
27.0,14.0,18.0,23.0,Garcia José Vicente,28.0,Banesto,14,2000,▼5
27.0,55.0,18.0,24.0,Jalabert Nicolas,29.0,O.N.C.E. - Deutsche Bank,14,2000,▼5
35.0,185.0,16.0,38.0,Conti Roberto,30.0,Vini Caldirola - Sidermec,14,2000,▲8
28.0,137.0,14.0,25.0,van de Wouwer Kurt,31.0,Lotto - Adecco,14,2000,▼6
32.0,159.0,12.0,32.0,Voskamp Bart,32.0,Polti,14,2000,-
30.0,65.0,11.0,,Guerini Giuseppe,33.0,Team Telekom,14,2000,-
26.0,134.0,10.0,26.0,Demarbaix Sebastien,34.0,Lotto - Adecco,14,2000,▼8
31.0,44.0,10.0,,den Bakker Maarten,35.0,Rabobank ProTeam,14,2000,-
32.0,11.0,10.0,28.0,Zülle Alex,36.0,Banesto,14,2000,▼8
26.0,49.0,8.0,29.0,Zberg Markus,37.0,Rabobank ProTeam,14,2000,▼8
27.0,35.0,8.0,40.0,Nardello Daniele,38.0,Mapei - Quickstep,14,2000,▲2
27.0,144.0,7.0,31.0,Høj Frank,39.0,La Française des Jeux,14,2000,▼8
29.0,12.0,6.0,33.0,Arrieta José Luis,40.0,Banesto,14,2000,▼7
30.0,161.0,6.0,,Hamburger Bo,41.0,MemoryCard - Jack & Jones,14,2000,-
31.0,51.0,6.0,34.0,Jalabert Laurent,42.0,O.N.C.E. - Deutsche Bank,14,2000,▼8
