Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
27,194.0,38,,Frischkorn William,9,Team Garmin - Chipotle,3,2008,-
24,124.0,36,,Feillu Romain,10,Agritubel,3,2008,-
27,59.0,34,,Longo Borghini Paolo,11,Barloworld,3,2008,-
26,165.0,32,5,Gilbert Philippe,12,Française des Jeux,3,2008,▼7
36,6.0,31,31,McEwen Robbie,13,Silence - Lotto,3,2008,▲18
28,186.0,27,22,Duque Leonardo Fabio,14,"Cofidis, le Crédit par Téléphone",3,2008,▲8
27,173.0,27,6,Cobo Juan José,15,Scott - American Beef,3,2008,▼9
21,44.0,26,9,Ciolek Gerald,16,Team Columbia,3,2008,▼7
31,1.0,25,11,Evans Cadel,17,Silence - Lotto,3,2008,▼6
29,105.0,25,19,Elmiger Martin,18,AG2R La Mondiale,3,2008,▲1
24,171.0,22,12*,Riccò Riccardo,19*,Scott - American Beef,3,2008,-
24,197.0,21,28,Maaskant Martijn,19,Team Garmin - Chipotle,3,2008,▲9
24,147.0,20,12,Trofimov Yuri,20,Bouygues Telecom,3,2008,▼8
28,17.0,19,13,Schleck Fränk,21,CSC ProTeam,3,2008,▼8
29,93.0,19,25,Carrara Matteo,22,Quickstep - Innergetic,3,2008,▲3
29,181.0,18,14,Chavanel Sylvain,23,"Cofidis, le Crédit par Téléphone",3,2008,▼9
27,128.0,18,15,Lequatre Geoffroy,24,Agritubel,3,2008,▼9
26,61.0,18,16,Pozzato Filippo,25,Liquigas,3,2008,▼9
30,123.0,18,17,Casper Jimmy,26,Agritubel,3,2008,▼9
30,27.0,17,18,Sánchez Samuel,27,Euskaltel - Euskadi,3,2008,▼9
30,112.0,17,,Förster Robert,28,Gerolsteiner,3,2008,-
31,198.0,16,23,Millar David,29,Team Garmin - Chipotle,3,2008,▼6
30,37.0,16,20,Pereiro Óscar,30,Caisse d'Epargne,3,2008,▼10
23,16.0,16,21,Schleck Andy,31,CSC ProTeam,3,2008,▼10
23,43.0,16,,Cavendish Mark,32,Team Columbia,3,2008,-
26,104.0,15,24,Efimkin Vladimir,33,AG2R La Mondiale,3,2008,▼9
28,22.0,13,26,Astarloza Mikel,34,Euskaltel - Euskadi,3,2008,▼8
33,11.0,12,27,Sastre Carlos,35,CSC ProTeam,3,2008,▼8
31,23.0,12,,Isasi Iñaki,36,Euskaltel - Euskadi,3,2008,-
29,149.0,12,29,Voeckler Thomas,37,Bouygues Telecom,3,2008,▼8
27,13.0,10,30,Cancellara Fabian,38,CSC ProTeam,3,2008,▼8
27,63.0,10,,Chicchi Francesco,39,Liquigas,3,2008,-
32,191.0,8,32,Vande Velde Christian,40,Team Garmin - Chipotle,3,2008,▼8
31,109.0,8,33,Valjavec Tadej,41,AG2R La Mondiale,3,2008,▼8
32,166.0,8,34,Jégou Lilian,42,Française des Jeux,3,2008,▼8
33,193.0,7,,Dean Julian,43,Team Garmin - Chipotle,3,2008,-
26,111.0,6,35,Schumacher Stefan,44,Gerolsteiner,3,2008,▼9
26,26.0,6,37,Pérez Rubén,45,Euskaltel - Euskadi,3,2008,▼8
31,85.0,6,36,Fofonov Dmitriy,46,Crédit Agricole,3,2008,▼10
35,47.0,5,41,Hincapie George,47,Team Columbia,3,2008,▼6
26,71.0,5,38,Cunego Damiano,48,Lampre,3,2008,▼10
27,97.0,5,,Steegmans Gert,49,Quickstep - Innergetic,3,2008,-
21,52.0,4,39,Augustyn John-Lee,50,Barloworld,3,2008,▼11
25,162.0,4,,Chavanel Sébastien,51,Française des Jeux,3,2008,-
33,182.0,4,40,Augé Stéphane,52,"Cofidis, le Crédit par Téléphone",3,2008,▼12
27,92.0,3,42,Barredo Carlos,53,Quickstep - Innergetic,3,2008,▼11
28,117.0,3,,Lang Sebastian,54,Gerolsteiner,3,2008,-
27,153.0,2,43,Knees Christian,55,Milram,3,2008,▼12
28,127.0,2,44,Lelay David,56,Agritubel,3,2008,▼12
37,62.0,1,45,Beltrán Manuel,57,Liquigas,3,2008,▼12
23,67.0,1,46,Nibali Vincenzo,58,Liquigas,3,2008,▼12
30,41.0,81,1,Kirchen Kim,1,Team Columbia,4,2008,-
30,81.0,64,2,Hushovd Thor,2,Crédit Agricole,4,2008,-
32,133.0,55,3,Freire Óscar,3,Rabobank ProTeam,4,2008,-
28,31.0,49,4,Valverde Alejandro,4,Caisse d'Epargne,4,2008,-
38,151.0,46,5,Zabel Erik,5,Milram,4,2008,-
27,185.0,43,6,Dumoulin Samuel,6,"Cofidis, le Crédit par Téléphone",4,2008,-
31,58.0,40,7,Hunter Robert,7,Barloworld,4,2008,-
28,145.0,39,8,Pineau Jérôme,8,Bouygues Telecom,4,2008,-
27,194.0,38,9,Frischkorn William,9,Team Garmin - Chipotle,4,2008,-
24,124.0,36,10,Feillu Romain,10,Agritubel,4,2008,-
27,59.0,34,11,Longo Borghini Paolo,11,Barloworld,4,2008,-
31,1.0,33,17,Evans Cadel,12,Silence - Lotto,4,2008,▲5
26,165.0,32,12,Gilbert Philippe,13,Française des Jeux,4,2008,▼1
36,6.0,31,13,McEwen Robbie,14,Silence - Lotto,4,2008,▼1
28,186.0,27,14,Duque Leonardo Fabio,15,"Cofidis, le Crédit par Téléphone",4,2008,▼1
27,173.0,27,15,Cobo Juan José,16,Scott - American Beef,4,2008,▼1
31,198.0,26,29,Millar David,17,Team Garmin - Chipotle,4,2008,▲12
21,44.0,26,16,Ciolek Gerald,18,Team Columbia,4,2008,▼2
29,105.0,25,18,Elmiger Martin,19,AG2R La Mondiale,4,2008,▼1
24,171.0,22,19*,Riccò Riccardo,20*,Scott - American Beef,4,2008,-
26,111.0,21,44,Schumacher Stefan,20,Gerolsteiner,4,2008,▲24
24,197.0,21,19,Maaskant Martijn,21,Team Garmin - Chipotle,4,2008,▼2
24,147.0,20,20,Trofimov Yuri,22,Bouygues Telecom,4,2008,▼2
28,17.0,19,21,Schleck Fränk,23,CSC ProTeam,4,2008,▼2
29,93.0,19,22,Carrara Matteo,24,Quickstep - Innergetic,4,2008,▼2
29,181.0,18,23,Chavanel Sylvain,25,"Cofidis, le Crédit par Téléphone",4,2008,▼2
27,128.0,18,24,Lequatre Geoffroy,26,Agritubel,4,2008,▼2
26,61.0,18,25,Pozzato Filippo,27,Liquigas,4,2008,▼2
30,123.0,18,26,Casper Jimmy,28,Agritubel,4,2008,▼2
30,27.0,17,27,Sánchez Samuel,29,Euskaltel - Euskadi,4,2008,▼2
30,112.0,17,28,Förster Robert,30,Gerolsteiner,4,2008,▼2
27,13.0,16,38,Cancellara Fabian,31,CSC ProTeam,4,2008,▲7
30,37.0,16,30,Pereiro Óscar,32,Caisse d'Epargne,4,2008,▼2
23,16.0,16,31,Schleck Andy,33,CSC ProTeam,4,2008,▼2
23,43.0,16,32,Cavendish Mark,34,Team Columbia,4,2008,▼2
26,104.0,15,33,Efimkin Vladimir,35,AG2R La Mondiale,4,2008,▼2
28,22.0,13,34,Astarloza Mikel,36,Euskaltel - Euskadi,4,2008,▼2
33,11.0,12,35,Sastre Carlos,37,CSC ProTeam,4,2008,▼2
29,149.0,12,37,Voeckler Thomas,38,Bouygues Telecom,4,2008,▼1
31,23.0,12,36,Isasi Iñaki,39,Euskaltel - Euskadi,4,2008,▼3
32,191.0,11,40,Vande Velde Christian,40,Team Garmin - Chipotle,4,2008,-
27,63.0,10,39,Chicchi Francesco,41,Liquigas,4,2008,▼2
31,109.0,8,41,Valjavec Tadej,42,AG2R La Mondiale,4,2008,▼1
32,166.0,8,42,Jégou Lilian,43,Française des Jeux,4,2008,▼1
35,47.0,7,47,Hincapie George,44,Team Columbia,4,2008,▲3
33,193.0,7,43,Dean Julian,45,Team Garmin - Chipotle,4,2008,▼2
26,26.0,6,45,Pérez Rubén,46,Euskaltel - Euskadi,4,2008,▼1
31,85.0,6,46,Fofonov Dmitriy,47,Crédit Agricole,4,2008,▼1
30,131.0,5,,Menchov Denis,48,Rabobank ProTeam,4,2008,-
26,71.0,5,48,Cunego Damiano,49,Lampre,4,2008,▼1
27,97.0,5,49,Steegmans Gert,50,Quickstep - Innergetic,4,2008,▼1
36,19.0,4,,Voigt Jens,51,CSC ProTeam,4,2008,-
21,52.0,4,50,Augustyn John-Lee,52,Barloworld,4,2008,▼2
25,162.0,4,51,Chavanel Sébastien,53,Française des Jeux,4,2008,▼2
33,182.0,4,52,Augé Stéphane,54,"Cofidis, le Crédit par Téléphone",4,2008,▼2
28,117.0,3,54,Lang Sebastian,55,Gerolsteiner,4,2008,▼1
27,92.0,3,53,Barredo Carlos,56,Quickstep - Innergetic,4,2008,▼3
23,67.0,2,58,Nibali Vincenzo,57,Liquigas,4,2008,▲1
27,153.0,2,55,Knees Christian,58,Milram,4,2008,▼3
28,127.0,2,56,Lelay David,59,Agritubel,4,2008,▼3
37,62.0,1,57,Beltrán Manuel,60,Liquigas,4,2008,▼3
30,81.0,88,2,Hushovd Thor,1,Crédit Agricole,5,2008,▲1
32,133.0,85,3,Freire Óscar,2,Rabobank ProTeam,5,2008,▲1
30,41.0,81,1,Kirchen Kim,3,Team Columbia,5,2008,▼2
38,151.0,72,5,Zabel Erik,4,Milram,5,2008,▲1
31,58.0,60,7,Hunter Robert,5,Barloworld,5,2008,▲2
23,43.0,51,34,Cavendish Mark,6,Team Columbia,5,2008,▲28
28,31.0,49,4,Valverde Alejandro,7,Caisse d'Epargne,5,2008,▼3
24,124.0,49,10,Feillu Romain,8,Agritubel,5,2008,▲2
36,6.0,49,14,McEwen Robbie,9,Silence - Lotto,5,2008,▲5
28,145.0,46,8,Pineau Jérôme,10,Bouygues Telecom,5,2008,▼2
28,186.0,46,15,Duque Leonardo Fabio,11,"Cofidis, le Crédit par Téléphone",5,2008,▲4
27,185.0,43,6,Dumoulin Samuel,12,"Cofidis, le Crédit par Téléphone",5,2008,▼6
27,194.0,38,9,Frischkorn William,13,Team Garmin - Chipotle,5,2008,▼4
27,59.0,34,11,Longo Borghini Paolo,14,Barloworld,5,2008,▼3
31,1.0,33,12,Evans Cadel,15,Silence - Lotto,5,2008,▼3
26,165.0,32,13,Gilbert Philippe,16,Française des Jeux,5,2008,▼3
30,112.0,32,30,Förster Robert,17,Gerolsteiner,5,2008,▲13
30,123.0,29,28,Casper Jimmy,18,Agritubel,5,2008,▲10
27,173.0,27,16,Cobo Juan José,19,Scott - American Beef,5,2008,▼3
27,63.0,27,41,Chicchi Francesco,20,Liquigas,5,2008,▲21
31,198.0,26,17,Millar David,21,Team Garmin - Chipotle,5,2008,▼4
21,44.0,26,18,Ciolek Gerald,22,Team Columbia,5,2008,▼4
29,105.0,25,19,Elmiger Martin,23,AG2R La Mondiale,5,2008,▼4
33,193.0,23,45,Dean Julian,24,Team Garmin - Chipotle,5,2008,▲21
24,171.0,22,20*,Riccò Riccardo,25*,Scott - American Beef,5,2008,-
31,23.0,22,39,Isasi Iñaki,25,Euskaltel - Euskadi,5,2008,▲14
29,55.0,22,,Cooke Baden,26,Barloworld,5,2008,-
26,111.0,21,20,Schumacher Stefan,27,Gerolsteiner,5,2008,▼7
24,197.0,21,21,Maaskant Martijn,28,Team Garmin - Chipotle,5,2008,▼7
26,61.0,20,27,Pozzato Filippo,29,Liquigas,5,2008,▼2
24,147.0,20,22,Trofimov Yuri,30,Bouygues Telecom,5,2008,▼8
30,129.0,19,,Vogondy Nicolas,31,Agritubel,5,2008,-
28,17.0,19,23,Schleck Fränk,32,CSC ProTeam,5,2008,▼9
29,93.0,19,24,Carrara Matteo,33,Quickstep - Innergetic,5,2008,▼9
27,97.0,19,50,Steegmans Gert,34,Quickstep - Innergetic,5,2008,▲16
29,181.0,18,25,Chavanel Sylvain,35,"Cofidis, le Crédit par Téléphone",5,2008,▼10
27,128.0,18,26,Lequatre Geoffroy,36,Agritubel,5,2008,▼10
32,166.0,18,43,Jégou Lilian,37,Française des Jeux,5,2008,▲6
30,27.0,17,29,Sánchez Samuel,38,Euskaltel - Euskadi,5,2008,▼9
27,13.0,16,31,Cancellara Fabian,39,CSC ProTeam,5,2008,▼8
30,37.0,16,32,Pereiro Óscar,40,Caisse d'Epargne,5,2008,▼8
23,16.0,16,33,Schleck Andy,41,CSC ProTeam,5,2008,▼8
26,104.0,16,35,Efimkin Vladimir,42,AG2R La Mondiale,5,2008,▼7
25,162.0,16,53,Chavanel Sébastien,43,Française des Jeux,5,2008,▲10
28,22.0,13,36,Astarloza Mikel,44,Euskaltel - Euskadi,5,2008,▼8
32,183.0,12,,Brard Florent,45,"Cofidis, le Crédit par Téléphone",5,2008,-
33,11.0,12,37,Sastre Carlos,46,CSC ProTeam,5,2008,▼9
29,149.0,12,38,Voeckler Thomas,47,Bouygues Telecom,5,2008,▼9
32,191.0,11,40,Vande Velde Christian,48,Team Garmin - Chipotle,5,2008,▼8
26,26.0,10,46,Pérez Rubén,49,Euskaltel - Euskadi,5,2008,▼3
33,192.0,9,,Bäckstedt Magnus,50,Team Garmin - Chipotle,5,2008,-
31,109.0,8,42,Valjavec Tadej,51,AG2R La Mondiale,5,2008,▼9
28,143.0,8,,Florencio Xavier,52,Bouygues Telecom,5,2008,-
35,47.0,7,44,Hincapie George,53,Team Columbia,5,2008,▼9
31,85.0,6,47,Fofonov Dmitriy,54,Crédit Agricole,5,2008,▼7
25,116.0,6,,Krauß Sven,55,Gerolsteiner,5,2008,-
30,131.0,5,48,Menchov Denis,56,Rabobank ProTeam,5,2008,▼8
26,71.0,5,49,Cunego Damiano,57,Lampre,5,2008,▼8
36,19.0,4,51,Voigt Jens,58,CSC ProTeam,5,2008,▼7
21,52.0,4,52,Augustyn John-Lee,59,Barloworld,5,2008,▼7
33,182.0,4,54,Augé Stéphane,60,"Cofidis, le Crédit par Téléphone",5,2008,▼6
28,117.0,3,55,Lang Sebastian,61,Gerolsteiner,5,2008,▼6
27,92.0,3,56,Barredo Carlos,62,Quickstep - Innergetic,5,2008,▼6
30,132.0,3,,Flecha Juan Antonio,63,Rabobank ProTeam,5,2008,-
23,67.0,2,57,Nibali Vincenzo,64,Liquigas,5,2008,▼7
27,153.0,2,58,Knees Christian,65,Milram,5,2008,▼7
28,127.0,2,59,Lelay David,66,Agritubel,5,2008,▼7
37,62.0,1,60,Beltrán Manuel,67,Liquigas,5,2008,▼7
30,41.0,97,3,Kirchen Kim,1,Team Columbia,6,2008,▲2
30,81.0,88,1,Hushovd Thor,2,Crédit Agricole,6,2008,▼1
32,133.0,85,2,Freire Óscar,3,Rabobank ProTeam,6,2008,▼1
38,151.0,72,4,Zabel Erik,4,Milram,6,2008,-
28,31.0,71,7,Valverde Alejandro,5,Caisse d'Epargne,6,2008,▲2
31,58.0,60,5,Hunter Robert,6,Barloworld,6,2008,▼1
31,1.0,53,15,Evans Cadel,7,Silence - Lotto,6,2008,▲8
23,43.0,51,6,Cavendish Mark,8,Team Columbia,6,2008,▼2
24,124.0,49,8,Feillu Romain,9,Agritubel,6,2008,▼1
36,6.0,49,9,McEwen Robbie,10,Silence - Lotto,6,2008,▼1
24,171.0,47,25*,Riccò Riccardo,11*,Scott - American Beef,6,2008,-
28,145.0,46,10,Pineau Jérôme,11,Bouygues Telecom,6,2008,▼1
28,186.0,46,11,Duque Leonardo Fabio,12,"Cofidis, le Crédit par Téléphone",6,2008,▼1
27,185.0,43,12,Dumoulin Samuel,13,"Cofidis, le Crédit par Téléphone",6,2008,▼1
27,194.0,38,13,Frischkorn William,14,Team Garmin - Chipotle,6,2008,▼1
28,17.0,37,32,Schleck Fränk,15,CSC ProTeam,6,2008,▲17
27,59.0,34,14,Longo Borghini Paolo,16,Barloworld,6,2008,▼2
26,165.0,32,16,Gilbert Philippe,17,Française des Jeux,6,2008,▼1
30,112.0,32,17,Förster Robert,18,Gerolsteiner,6,2008,▼1
30,123.0,29,18,Casper Jimmy,19,Agritubel,6,2008,▼1
29,181.0,28,35,Chavanel Sylvain,20,"Cofidis, le Crédit par Téléphone",6,2008,▲15
27,173.0,27,19,Cobo Juan José,21,Scott - American Beef,6,2008,▼2
27,63.0,27,20,Chicchi Francesco,22,Liquigas,6,2008,▼2
31,198.0,26,21,Millar David,23,Team Garmin - Chipotle,6,2008,▼2
30,27.0,26,38,Sánchez Samuel,24,Euskaltel - Euskadi,6,2008,▲14
21,44.0,26,22,Ciolek Gerald,25,Team Columbia,6,2008,▼3
33,11.0,25,46,Sastre Carlos,26,CSC ProTeam,6,2008,▲20
24,147.0,25,30,Trofimov Yuri,27,Bouygues Telecom,6,2008,▲3
29,105.0,25,23,Elmiger Martin,28,AG2R La Mondiale,6,2008,▼5
30,37.0,24,40,Pereiro Óscar,29,Caisse d'Epargne,6,2008,▲11
33,193.0,23,24,Dean Julian,30,Team Garmin - Chipotle,6,2008,▼6
31,23.0,22,25,Isasi Iñaki,31,Euskaltel - Euskadi,6,2008,▼6
29,55.0,22,26,Cooke Baden,32,Barloworld,6,2008,▼6
26,111.0,21,27,Schumacher Stefan,33,Gerolsteiner,6,2008,▼6
24,197.0,21,28,Maaskant Martijn,34,Team Garmin - Chipotle,6,2008,▼6
26,61.0,20,29,Pozzato Filippo,35,Liquigas,6,2008,▼6
30,129.0,19,31,Vogondy Nicolas,36,Agritubel,6,2008,▼5
29,93.0,19,33,Carrara Matteo,37,Quickstep - Innergetic,6,2008,▼4
27,97.0,19,34,Steegmans Gert,38,Quickstep - Innergetic,6,2008,▼4
27,128.0,18,36,Lequatre Geoffroy,39,Agritubel,6,2008,▼3
32,166.0,18,37,Jégou Lilian,40,Française des Jeux,6,2008,▼3
30,131.0,17,56,Menchov Denis,41,Rabobank ProTeam,6,2008,▲15
28,22.0,16,44,Astarloza Mikel,42,Euskaltel - Euskadi,6,2008,▲2
23,16.0,16,41,Schleck Andy,43,CSC ProTeam,6,2008,▼2
26,104.0,16,42,Efimkin Vladimir,44,AG2R La Mondiale,6,2008,▼2
27,13.0,16,39,Cancellara Fabian,45,CSC ProTeam,6,2008,▼6
25,162.0,16,43,Chavanel Sébastien,46,Française des Jeux,6,2008,▼3
22,65.0,15,,Kreuziger Roman,47,Liquigas,6,2008,-
26,169.0,14,,Vaugrenard Benoît,48,Française des Jeux,6,2008,-
27,56.0,14,,Dueñas Moisés,49,Barloworld,6,2008,-
32,191.0,13,48,Vande Velde Christian,50,Team Garmin - Chipotle,6,2008,▼2
28,122.0,12,,Bichot Freddy,51,Agritubel,6,2008,-
32,183.0,12,45,Brard Florent,52,"Cofidis, le Crédit par Téléphone",6,2008,▼7
29,149.0,12,47,Voeckler Thomas,53,Bouygues Telecom,6,2008,▼6
37,62.0,11,67,Beltrán Manuel,54,Liquigas,6,2008,▲13
36,179.0,11,,Piepoli Leonardo,55,Scott - American Beef,6,2008,-
31,85.0,10,54,Fofonov Dmitriy,56,Crédit Agricole,6,2008,▼2
26,26.0,10,49,Pérez Rubén,57,Euskaltel - Euskadi,6,2008,▼8
31,109.0,9,51,Valjavec Tadej,58,AG2R La Mondiale,6,2008,▼7
33,192.0,9,50,Bäckstedt Magnus,59,Team Garmin - Chipotle,6,2008,▼9
28,143.0,8,52,Florencio Xavier,60,Bouygues Telecom,6,2008,▼8
28,91.0,7,,Devolder Stijn,61,Quickstep - Innergetic,6,2008,-
35,47.0,7,53,Hincapie George,62,Team Columbia,6,2008,▼9
24,48.0,6,,Löfkvist Thomas,63,Team Columbia,6,2008,-
25,116.0,6,55,Krauß Sven,64,Gerolsteiner,6,2008,▼9
26,71.0,5,57,Cunego Damiano,65,Lampre,6,2008,▼8
36,19.0,4,58,Voigt Jens,66,CSC ProTeam,6,2008,▼8
21,52.0,4,59,Augustyn John-Lee,67,Barloworld,6,2008,▼8
33,182.0,4,60,Augé Stéphane,68,"Cofidis, le Crédit par Téléphone",6,2008,▼8
30,132.0,3,63,Flecha Juan Antonio,69,Rabobank ProTeam,6,2008,▼6
27,92.0,3,62,Barredo Carlos,70,Quickstep - Innergetic,6,2008,▼8
28,117.0,3,61,Lang Sebastian,71,Gerolsteiner,6,2008,▼10
27,153.0,2,65,Knees Christian,72,Milram,6,2008,▼7
23,67.0,2,64,Nibali Vincenzo,73,Liquigas,6,2008,▼9
28,127.0,2,66,Lelay David,74,Agritubel,6,2008,▼8
30,41.0,119,1,Kirchen Kim,1,Team Columbia,7,2008,-
32,133.0,91,3,Freire Óscar,2,Rabobank ProTeam,7,2008,▲1
30,81.0,90,2,Hushovd Thor,3,Crédit Agricole,7,2008,▼1
28,31.0,87,5,Valverde Alejandro,4,Caisse d'Epargne,7,2008,▲1
38,151.0,72,4,Zabel Erik,5,Milram,7,2008,▼1
31,58.0,66,6,Hunter Robert,6,Barloworld,7,2008,-
31,1.0,62,7,Evans Cadel,7,Silence - Lotto,7,2008,-
24,171.0,55,11*,Riccò Riccardo,8*,Scott - American Beef,7,2008,-
23,43.0,51,8,Cavendish Mark,8,Team Columbia,7,2008,-
36,6.0,49,10,McEwen Robbie,9,Silence - Lotto,7,2008,▲1
24,124.0,49,9,Feillu Romain,10,Agritubel,7,2008,▼1
28,145.0,46,11,Pineau Jérôme,11,Bouygues Telecom,7,2008,-
28,186.0,46,12,Duque Leonardo Fabio,12,"Cofidis, le Crédit par Téléphone",7,2008,-
27,185.0,43,13,Dumoulin Samuel,13,"Cofidis, le Crédit par Téléphone",7,2008,-
26,111.0,43,33,Schumacher Stefan,14,Gerolsteiner,7,2008,▲19
