Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
26,73,8,8.0,Frank Mathias,13,BMC Racing Team,\u25bc5,7,2013
30,87,8,7.0,Pozzovivo Domenico,14,AG2R La Mondiale,\u25bc7,7,2013
26,114,6,,Mollema Bauke,15,Blanco Pro Cycling Team,-,7,2013
26,64,6,26.0,Martin Daniel,16,Garmin Sharp,\u25b210,7,2013
33,32,6,12.0,Devolder Stijn,17,RadioShack - Leopard,\u25bc5,7,2013
31,84,6,11.0,Minard S\xe9bastien,18,AG2R La Mondiale,\u25bc7,7,2013
33,35,6,13.0,Rast Gregory,19,RadioShack - Leopard,\u25bc6,7,2013
23,108,6,10.0,Sagan Peter,20,Cannondale Pro Cycling Team,\u25bc10,7,2013
30,71,5,14.0,Gilbert Philippe,21,BMC Racing Team,\u25bc7,7,2013
26,198,5,15.0,Wyss Marcel,22,IAM Cycling,\u25bc7,7,2013
26,56,4,18.0,Kangert Tanel,23,Astana Pro Team,\u25bc5,7,2013
37,43,4,17.0,Grabsch Bert,24,Omega Pharma - Quick-Step,\u25bc7,7,2013
29,117,4,,Sanchez Luis Leon,25,Blanco Pro Cycling Team,-,7,2013
33,96,4,16.0,Scarponi Michele,26,Lampre - Merida,\u25bc10,7,2013
32,41,3,20.0,Boonen Tom,27,Omega Pharma - Quick-Step,\u25bc7,7,2013
30,152,3,19.0,Azanza Jorge,28,Euskaltel - Euskadi,\u25bc9,7,2013
28,122,3,21.0,Breschel Matti,29,Team Saxo - Tinkoff,\u25bc8,7,2013
32,68,2,25.0,Vansummeren Johan,30,Garmin Sharp,\u25bc5,7,2013
28,124,2,,M\xf8rk\xf8v Michael,31,Team Saxo - Tinkoff,-,7,2013
32,128,2,,Zaugg Oliver,32,Team Saxo - Tinkoff,-,7,2013
32,31,2,24.0,Cancellara Fabian,33,RadioShack - Leopard,\u25bc9,7,2013
29,196,2,27.0,L\xf6fkvist Thomas,34,IAM Cycling,\u25bc7,7,2013
35,15,2,23.0,Hayman Mathew,35,Sky Procycling,\u25bc12,7,2013
32,88,1,,Riblon Christophe,36,AG2R La Mondiale,-,7,2013
28,183,1,,Fr\xf6hlinger Johannes,37,Team Argos - Shimano,-,7,2013
27,195,1,,Hollenstein Reto,38,IAM Cycling,-,7,2013
22,112,1,31.0,Kelderman Wilco,39,Blanco Pro Cycling Team,\u25bc8,7,2013
32,106,1,29.0,Longo Borghini Paolo,40,Cannondale Pro Cycling Team,\u25bc11,7,2013
32,131,1,28.0,Albasini Michael,41,Orica GreenEDGE,\u25bc13,7,2013
26,76,1,30.0,Schar Michael,42,BMC Racing Team,\u25bc12,7,2013
32,158,31,2.0,Vrecer Robert,1,Euskaltel - Euskadi,\u25b21,8,2013
23,166,28,1.0,Pinot Thibaut,2,FDJ.fr,\u25bc1,8,2013
32,94,23,4.0,Mori Manuele,3,Lampre - Merida,\u25b21,8,2013
26,1,17,3.0,Costa Rui,4,Movistar Team,\u25bc1,8,2013
32,24,15,5.0,Kolobnev Alexandr,5,Team Katusha,-,8,2013
27,121,12,6.0,Kreuziger Roman,6,Team Saxo - Tinkoff,-,8,2013
29,44,12,7.0,Pauwels Serge,7,Omega Pharma - Quick-Step,-,8,2013
41,38,12,8.0,Voigt Jens,8,RadioShack - Leopard,-,8,2013
24,78,10,9.0,van Garderen Tejay,9,BMC Racing Team,-,8,2013
30,145,10,10.0,Kaisen Olivier,10,Lotto Belisol Team,-,8,2013
22,187,10,11.0,Preidler Georg,11,Team Argos - Shimano,-,8,2013
28,135,9,12.0,Impey Daryl,12,Orica GreenEDGE,-,8,2013
26,73,8,13.0,Frank Mathias,13,BMC Racing Team,-,8,2013
30,87,8,14.0,Pozzovivo Domenico,14,AG2R La Mondiale,-,8,2013
23,108,7,20.0,Sagan Peter,15,Cannondale Pro Cycling Team,\u25b25,8,2013
26,114,6,15.0,Mollema Bauke,16,Blanco Pro Cycling Team,\u25bc1,8,2013
26,64,6,16.0,Martin Daniel,17,Garmin Sharp,\u25bc1,8,2013
33,32,6,17.0,Devolder Stijn,18,RadioShack - Leopard,\u25bc1,8,2013
33,35,6,19.0,Rast Gregory,19,RadioShack - Leopard,-,8,2013
26,82,6,,Bouet Maxime,20,AG2R La Mondiale,-,8,2013
31,84,6,18.0,Minard S\xe9bastien,21,AG2R La Mondiale,\u25bc3,8,2013
36,81,5,,Peraud Jean-Christophe,22,AG2R La Mondiale,-,8,2013
30,71,5,21.0,Gilbert Philippe,23,BMC Racing Team,\u25bc2,8,2013
27,195,5,38.0,Hollenstein Reto,24,IAM Cycling,\u25b214,8,2013
26,198,5,22.0,Wyss Marcel,25,IAM Cycling,\u25bc3,8,2013
26,56,4,23.0,Kangert Tanel,26,Astana Pro Team,\u25bc3,8,2013
33,96,4,26.0,Scarponi Michele,27,Lampre - Merida,\u25bc1,8,2013
37,43,4,24.0,Grabsch Bert,29,Omega Pharma - Quick-Step,\u25bc5,8,2013
32,41,3,27.0,Boonen Tom,31,Omega Pharma - Quick-Step,\u25bc4,8,2013
24,153,3,,Izagirre Ion,32,Euskaltel - Euskadi,-,8,2013
28,122,3,29.0,Breschel Matti,33,Team Saxo - Tinkoff,\u25bc4,8,2013
25,102,2,,Caruso Damiano,34,Cannondale Pro Cycling Team,-,8,2013
35,15,2,35.0,Hayman Mathew,37,Sky Procycling,\u25bc2,8,2013
32,31,2,33.0,Cancellara Fabian,38,RadioShack - Leopard,\u25bc5,8,2013
22,112,1,39.0,Kelderman Wilco,41,Blanco Pro Cycling Team,\u25bc2,8,2013
32,131,1,41.0,Albasini Michael,42,Orica GreenEDGE,\u25bc1,8,2013
32,88,1,36.0,Riblon Christophe,43,AG2R La Mondiale,\u25bc7,8,2013
28,183,1,37.0,Fr\xf6hlinger Johannes,44,Team Argos - Shimano,\u25bc7,8,2013
32,106,1,40.0,Longo Borghini Paolo,45,Cannondale Pro Cycling Team,\u25bc5,8,2013
26,76,1,42.0,Schar Michael,46,BMC Racing Team,\u25bc4,8,2013
32,158,31,1.0,Vrecer Robert,1,Euskaltel - Euskadi,-,9,2013
23,166,28,2.0,Pinot Thibaut,2,FDJ.fr,-,9,2013
32,94,23,3.0,Mori Manuele,3,Lampre - Merida,-,9,2013
26,1,17,4.0,Costa Rui,4,Movistar Team,-,9,2013
32,24,15,5.0,Kolobnev Alexandr,5,Team Katusha,-,9,2013
27,121,12,6.0,Kreuziger Roman,6,Team Saxo - Tinkoff,-,9,2013
29,44,12,7.0,Pauwels Serge,7,Omega Pharma - Quick-Step,-,9,2013
41,38,12,8.0,Voigt Jens,8,RadioShack - Leopard,-,9,2013
24,78,10,9.0,van Garderen Tejay,9,BMC Racing Team,-,9,2013
22,187,10,11.0,Preidler Georg,10,Team Argos - Shimano,\u25b21,9,2013
30,145,10,10.0,Kaisen Olivier,11,Lotto Belisol Team,\u25bc1,9,2013
28,135,9,12.0,Impey Daryl,12,Orica GreenEDGE,-,9,2013
26,73,8,13.0,Frank Mathias,13,BMC Racing Team,-,9,2013
23,108,7,15.0,Sagan Peter,14,Cannondale Pro Cycling Team,\u25b21,9,2013
26,114,6,16.0,Mollema Bauke,15,Blanco Pro Cycling Team,\u25b21,9,2013
26,64,6,17.0,Martin Daniel,16,Garmin Sharp,\u25b21,9,2013
26,82,6,20.0,Bouet Maxime,17,AG2R La Mondiale,\u25b23,9,2013
33,35,6,19.0,Rast Gregory,18,RadioShack - Leopard,\u25b21,9,2013
33,32,6,18.0,Devolder Stijn,19,RadioShack - Leopard,\u25bc1,9,2013
31,84,6,21.0,Minard S\xe9bastien,20,AG2R La Mondiale,\u25b21,9,2013
36,81,5,22.0,Peraud Jean-Christophe,21,AG2R La Mondiale,\u25b21,9,2013
30,71,5,23.0,Gilbert Philippe,22,BMC Racing Team,\u25b21,9,2013
27,195,5,24.0,Hollenstein Reto,23,IAM Cycling,\u25b21,9,2013
26,56,4,26.0,Kangert Tanel,24,Astana Pro Team,\u25b22,9,2013
33,96,4,27.0,Scarponi Michele,25,Lampre - Merida,\u25b22,9,2013
29,117,4,,Sanchez Luis Leon,26,Blanco Pro Cycling Team,-,9,2013
37,43,4,29.0,Grabsch Bert,27,Omega Pharma - Quick-Step,\u25b22,9,2013
31,152,3,,Azanza Jorge,28,Euskaltel - Euskadi,-,9,2013
32,41,3,31.0,Boonen Tom,29,Omega Pharma - Quick-Step,\u25b22,9,2013
24,153,3,32.0,Izagirre Ion,30,Euskaltel - Euskadi,\u25b22,9,2013
28,122,3,33.0,Breschel Matti,31,Team Saxo - Tinkoff,\u25b22,9,2013
32,128,2,,Zaugg Oliver,32,Team Saxo - Tinkoff,-,9,2013
29,196,2,,L\xf6fkvist Thomas,33,IAM Cycling,-,9,2013
25,102,2,34.0,Caruso Damiano,34,Cannondale Pro Cycling Team,-,9,2013
32,68,2,,Vansummeren Johan,35,Garmin Sharp,-,9,2013
28,124,2,,M\xf8rk\xf8v Michael,36,Team Saxo - Tinkoff,-,9,2013
35,15,2,37.0,Hayman Mathew,37,Sky Procycling,-,9,2013
32,31,2,38.0,Cancellara Fabian,38,RadioShack - Leopard,-,9,2013
22,112,1,41.0,Kelderman Wilco,39,Blanco Pro Cycling Team,\u25b22,9,2013
32,131,1,42.0,Albasini Michael,40,Orica GreenEDGE,\u25b22,9,2013
32,88,1,43.0,Riblon Christophe,41,AG2R La Mondiale,\u25b22,9,2013
28,183,1,44.0,Fr\xf6hlinger Johannes,42,Team Argos - Shimano,\u25b22,9,2013
26,76,1,46.0,Schar Michael,43,BMC Racing Team,\u25b23,9,2013
32,106,1,45.0,Longo Borghini Paolo,44,Cannondale Pro Cycling Team,\u25b21,9,2013
