Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
33,21,30,+0:10,,,Boonen Tom,30,Omega Pharma - Quick-Step,",, 0:10",+0:10,,,1,2014
34,41,31,+0:10,,,Wiggins Bradley,31,Team Sky,",, 0:10",+0:10,,,1,2014
29,66,32,+0:10,,,Sabatini Fabio,32,Cannondale,",, 0:10",+0:10,,,1,2014
21,57,33,+0:10,,,Yates Adam,33,Orica GreenEDGE,",, 0:10",+0:10,,,1,2014
31,148,34,+0:10,,,Teruel Eloy,34,Jamis - Hagens Berman,",, 0:10",+0:10,,,1,2014
25,54,35,+0:10,,,Keukeleire Jens,35,Orica GreenEDGE,",, 0:10",+0:10,,,1,2014
31,87,36,+0:10,,,de Kort Koen,36,Team Giant - Shimano,",, 0:10",+0:10,,,1,2014
36,53,37,+0:10,,,Hayman Mathew,37,Orica GreenEDGE,",, 0:10",+0:10,,,1,2014
26,1,38,+0:10,,,Stetina Peter,38,BMC Racing Team,",, 0:10",+0:10,,,1,2014
34,95,39,+0:10,,,Jones Chris,39,UnitedHealthcare Pro Cycling Team,",, 0:10",+0:10,,,1,2014
27,65,40,+0:10,,,Koren Kristijan,40,Cannondale,",, 0:10",+0:10,,,1,2014
24,52,41,+0:10,,,Chaves Johan Esteban,41,Orica GreenEDGE,",, 0:10",+0:10,,,1,2014
27,6,42,+0:10,,,Schar Michael,42,BMC Racing Team,",, 0:10",+0:10,,,1,2014
27,14,43,+0:10,,,Fairly Caleb,43,Garmin Sharp,",, 0:10",+0:10,,,1,2014
31,23,44,+0:10,,,Renshaw Mark,44,Omega Pharma - Quick-Step,",, 0:10",+0:10,,,1,2014
31,64,45,+0:10,,,King Edward,45,Cannondale,",, 0:10",+0:10,,,1,2014
23,8,46,+0:10,,,Warbasse Larry,46,BMC Racing Team,",, 0:10",+0:10,,,1,2014
28,3,47,+0:10,,,Kohler Martin,47,BMC Racing Team,",, 0:10",+0:10,,,1,2014
35,101,48,+0:10,,,Cama\xf1o Iker,48,Team NetApp \u2013 Endura,",, 0:10",+0:10,,,1,2014
30,111,49,+0:10,,,Megias Javier,49,Team Novo Nordisk,",, 0:10",+0:10,,,1,2014
40,138,50,+0:10,,,Rodriguez Fred,50,Jelly Belly p/b Maxxis,",, 0:10",+0:10,,,1,2014
25,112,51,+0:10,,,Peron Andrea,51,Team Novo Nordisk,",, 0:10",+0:10,,,1,2014
32,4,52,+0:10,,,Moinard Ama\xebl,52,BMC Racing Team,",, 0:10",+0:10,,,1,2014
21,153,53,+0:10,,,Chevrier Cl\xe9ment,53,Bissell Development Team,",, 0:10",+0:10,,,1,2014
25,86,54,+0:10,,,Janse van Rensburg Reinardt,54,Team Giant - Shimano,",, 0:10",+0:10,,,1,2014
26,121,55,+0:10,,,Anderson Ryan,55,Optum p/b Kelly Benefit Strategies,",, 0:10",+0:10,,,1,2014
36,128,56,+0:10,,,Zwizanski Scott,56,Optum p/b Kelly Benefit Strategies,",, 0:10",+0:10,,,1,2014
25,102,57,+0:10,,,de la Cruz David,57,Team NetApp \u2013 Endura,",, 0:10",+0:10,,,1,2014
28,73,58,+0:10,,,Boom Lars,58,Belkin-Pro Cycling Team,",, 0:10",+0:10,,,1,2014
37,38,59,+0:10,,,Zubeldia Haimar,59,Trek Factory Racing,",, 0:10",+0:10,,,1,2014
29,31,60,+0:10,,,Busche Matthew,60,Trek Factory Racing,",, 0:10",+0:10,,,1,2014
21,27,61,+0:10,,,Verona Carlos,61,Omega Pharma - Quick-Step,",, 0:10",+0:10,,,1,2014
26,132,62,+0:10,,,Carlsen Kirk,62,Jelly Belly p/b Maxxis,",, 0:10",+0:10,,,1,2014
30,91,63,+0:10,,,Euser Lucas,63,UnitedHealthcare Pro Cycling Team,",, 0:10",+0:10,,,1,2014
25,131,64,+0:10,,,Tvetcov Serghei,64,Jelly Belly p/b Maxxis,",, 0:10",+0:10,,,1,2014
35,127,65,+0:10,,,Zirbel Tom,65,Optum p/b Kelly Benefit Strategies,",, 0:10",+0:10,,,1,2014
25,33,66,+0:10,,,Sergent Jesse,66,Trek Factory Racing,",, 0:10",+0:10,,,1,2014
25,98,67,+0:10,,,Summerhill Daniel,67,UnitedHealthcare Pro Cycling Team,",, 0:10",+0:10,,,1,2014
36,12,68,+0:10,,,Danielson Thomas,68,Garmin Sharp,",, 0:10",+0:10,,,1,2014
25,17,69,+0:10,,,King Benjamin,69,Garmin Sharp,",, 0:10",+0:10,,,1,2014
23,42,70,+0:10,,,Boswell Ian,70,Team Sky,",, 0:10",+0:10,,,1,2014
21,158,71,+0:10,,,Zepuntke Ruben,71,Bissell Development Team,",, 0:10",+0:10,,,1,2014
28,11,72,+0:10,,,Acevedo Janier Alexis,72,Garmin Sharp,",, 0:10",+0:10,,,1,2014
24,107,73,+0:10,,,Thwaites Scott,73,Team NetApp \u2013 Endura,",, 0:10",+0:10,,,1,2014
25,44,74,+0:10,,,Earle Nathan,74,Team Sky,",, 0:10",+0:10,,,1,2014
35,143,75,+0:10,,,Jacques-Maynes Benjamin,75,Jamis - Hagens Berman,",, 0:10",+0:10,,,1,2014
35,123,76,+0:10,,,Huff Charles Bradley,76,Optum p/b Kelly Benefit Strategies,",, 0:10",+0:10,,,1,2014
20,157,77,+0:10,,,Oram James,77,Bissell Development Team,",, 0:10",+0:10,,,1,2014
35,47,78,+0:10,,,Pate Danny,78,Team Sky,",, 0:10",+0:10,,,1,2014
28,15,79,+0:10,,,Gaimon Phillip,79,Garmin Sharp,",, 0:10",+0:10,,,1,2014
39,122,80,+0:10,,,Candelario Alex,80,Optum p/b Kelly Benefit Strategies,",, 0:10",+0:10,,,1,2014
21,45,81,+0:10,,,Edmondson Joshua,81,Team Sky,",, 0:10",+0:10,,,1,2014
23,144,82,+0:10,,,Jaramillo Daniel Alexander,82,Jamis - Hagens Berman,",, 0:10",+0:10,,,1,2014
22,18,83,+0:10,,,Brown Nathan,83,Garmin Sharp,",, 0:10",+0:10,,,1,2014
30,106,84,+0:10,,,Schillinger Andreas,84,Team NetApp \u2013 Endura,",, 0:10",+0:10,,,1,2014
22,43,85,+0:10,,,Dombrowski Joe,85,Team Sky,",, 0:10",+0:10,,,1,2014
27,117,86,+0:10,,,Lefrancois Nicolas,86,Team Novo Nordisk,",, 0:10",+0:10,,,1,2014
22,76,87,+0:10,,,van der Lijke Nick,87,Belkin-Pro Cycling Team,",, 0:10",+0:10,,,1,2014
31,78,88,+0:10,,,Wynants Maarten,88,Belkin-Pro Cycling Team,",, 0:10",+0:10,,,1,2014
42,36,89,+0:10,,,Voigt Jens,89,Trek Factory Racing,",, 0:10",+0:10,,,1,2014
25,83,90,+0:10,,,Damuseau Thomas,90,Team Giant - Shimano,",, 0:10",+0:10,,,1,2014
21,55,91,+0:10,,,Howson Damien,91,Orica GreenEDGE,",, 0:10",+0:10,,,1,2014
23,13,92,+0:10,,,Dennis Rohan,92,Garmin Sharp,",, 0:10",+0:10,,,1,2014
26,77,93,+0:29,,,van Winden Dennis,93,Belkin-Pro Cycling Team,0:29 0:29,+0:29,,,1,2014
35,146,94,+0:30,,,Romero Amaran Luis,94,Jamis - Hagens Berman,0:30 0:30,+0:30,,,1,2014
26,145,95,+0:30,,,Brenes Gregory,95,Jamis - Hagens Berman,",, 0:30",+0:30,,,1,2014
28,7,96,+0:32,,,Van Avermaet Greg,96,BMC Racing Team,0:32 0:32,+0:32,,,1,2014
28,108,97,+0:32,,,Voss Paul,97,Team NetApp \u2013 Endura,",, 0:32",+0:32,,,1,2014
34,82,98,+0:45,,,Curvers Roy,98,Team Giant - Shimano,0:45 0:45,+0:45,,,1,2014
19,154,99,+0:45,,,Daniel Gregory,99,Bissell Development Team,",, 0:45",+0:45,,,1,2014
27,97,100,+0:46,,,Reijnen Kiel,100,UnitedHealthcare Pro Cycling Team,0:46 0:46,+0:46,,,1,2014
22,118,101,+0:48,,,De Mesmaeker Kevin,101,Team Novo Nordisk,0:48 0:48,+0:48,,,1,2014
24,72,102,+0:48,,,Bobridge Jack,102,Belkin-Pro Cycling Team,",, 0:48",+0:48,,,1,2014
29,28,103,+0:48,,,Velits Martin,103,Omega Pharma - Quick-Step,",, 0:48",+0:48,,,1,2014
29,62,104,+0:51,,,Bodnar Maciej,104,Cannondale,0:51 0:51,+0:51,,,1,2014
23,92,105,+1:03,,,Bolivar Isaac,105,UnitedHealthcare Pro Cycling Team,1:03 1:03,+1:03,,,1,2014
20,115,106,+1:04,,,Planet Charles,106,Team Novo Nordisk,1:04 1:04,+1:04,,,1,2014
24,25,107,+1:08,,,Trentin Matteo,107,Omega Pharma - Quick-Step,1:08 1:08,+1:08,,,1,2014
23,26,108,+1:08,,,van Keirsbulck Guillaume,108,Omega Pharma - Quick-Step,",, 1:08",+1:08,,,1,2014
24,48,109,+1:08,,,Rowe Luke,109,Team Sky,",, 1:08",+1:08,,,1,2014
33,46,110,+1:08,,,Knees Christian,110,Team Sky,",, 1:08",+1:08,,,1,2014
29,93,111,+1:21,,,Clarke Jonathan,111,UnitedHealthcare Pro Cycling Team,1:21 1:21,+1:21,,,1,2014
24,58,112,+1:28,,,Howard Leigh,112,Orica GreenEDGE,1:28 1:28,+1:28,,,1,2014
34,56,113,+2:58,,,Mouris Jens,113,Orica GreenEDGE,2:58 2:58,+2:58,,,1,2014
28,75,114,+3:44,,,Leezer Tom,114,Belkin-Pro Cycling Team,3:44 3:44,+3:44,,,1,2014
23,137,115,+4:46,,,Rathe Jacob,115,Jelly Belly p/b Maxxis,4:46 4:46,+4:46,,,1,2014
30,125,116,+12:22,,,Routley Will,116,Optum p/b Kelly Benefit Strategies,12:22 12:22,+12:22,,,1,2014
29,105,117,+12:23,,,Mendes Jos\xe9,117,Team NetApp \u2013 Endura,12:23 12:23,+12:23,,,1,2014
34,142,118,+12:23,,,Cooke Matt,118,Jamis - Hagens Berman,",, 12:23",+12:23,,,1,2014
26,16,119,+14:08,,,Howes Alex,119,Garmin Sharp,14:08 14:08,+14:08,,,1,2014
21,37,120,+14:08,,,Watson Calvin,120,Trek Factory Racing,",, 14:08",+14:08,,,1,2014
30,68,121,+14:08,,,Wurf Cameron,121,Cannondale,",, 14:08",+14:08,,,1,2014
25,113,122,+14:08,,,Lozano David,122,Team Novo Nordisk,",, 14:08",+14:08,,,1,2014
22,116,123,+14:08,,,Henttala Joonas,123,Team Novo Nordisk,",, 14:08",+14:08,,,1,2014
22,133,124,+14:08,,,Lemus Luis,124,Jelly Belly p/b Maxxis,",, 14:08",+14:08,,,1,2014
23,134,125,+14:08,,,Fisher Steve,125,Jelly Belly p/b Maxxis,",, 14:08",+14:08,,,1,2014
30,135,126,+14:08,,,Lloyd Matthew,126,Jelly Belly p/b Maxxis,",, 14:08",+14:08,,,1,2014
28,136,127,+14:08,,,Mazich Sean,127,Jelly Belly p/b Maxxis,",, 14:08",+14:08,,,1,2014
24,147,128,+14:08,,,Squire Rob,128,Jamis - Hagens Berman,",, 14:08",+14:08,,,1,2014
34,41,1,+0:00,,31.0,Wiggins Bradley,1,Team Sky,5:07:35 5:07:35,+0:00,10.0,\u25b230,2,2014
23,13,2,+0:44,,92.0,Dennis Rohan,2,Garmin Sharp,0:44 0:44,+0:44,,\u25b290,2,2014
23,5,3,+0:52,,10.0,Phinney Taylor,3,BMC Racing Team,0:52 0:52,+0:52,,\u25b27,2,2014
31,148,4,+1:08,,34.0,Teruel Eloy,4,Jamis - Hagens Berman,1:08 1:08,+1:08,,\u25b230,2,2014
25,33,5,+1:11,,66.0,Sergent Jesse,5,Trek Factory Racing,1:11 1:11,+1:11,,\u25b261,2,2014
28,104,6,+1:19,,26.0,Machado Tiago,6,Team NetApp \u2013 Endura,1:19 1:19,+1:19,,\u25b220,2,2014
34,32,7,+1:21,,27.0,Irizar Markel,7,Trek Factory Racing,1:21 1:21,+1:21,,\u25b220,2,2014
42,36,8,+1:24,,89.0,Voigt Jens,8,Trek Factory Racing,1:24 1:24,+1:24,,\u25b281,2,2014
25,85,9,+1:25,,22.0,Haga Chad,9,Team Giant - Shimano,1:25 1:25,+1:25,,\u25b213,2,2014
35,127,10,+1:28,,65.0,Zirbel Tom,10,Optum p/b Kelly Benefit Strategies,1:28 1:28,+1:28,,\u25b255,2,2014
25,131,11,+1:30,,64.0,Tvetcov Serghei,11,Jelly Belly p/b Maxxis,1:30 1:30,+1:30,,\u25b253,2,2014
22,81,12,+1:33,,25.0,Craddock Lawson,12,Team Giant - Shimano,1:33 1:33,+1:33,,\u25b213,2,2014
25,102,13,+1:34,,57.0,de la Cruz David,13,Team NetApp \u2013 Endura,1:34 1:34,+1:34,,\u25b244,2,2014
24,61,14,+1:36,,5.0,Sagan Peter,14,Cannondale,1:36 1:36,+1:36,,\u25bc9,2,2014
25,17,15,+1:38,,69.0,King Benjamin,15,Garmin Sharp,1:38 1:38,+1:38,,\u25b254,2,2014
35,101,16,+1:42,,48.0,Cama\xf1o Iker,16,Team NetApp \u2013 Endura,1:42 1:42,+1:42,,\u25b232,2,2014
21,55,17,+1:46,,91.0,Howson Damien,17,Orica GreenEDGE,1:46 1:46,+1:46,,\u25b274,2,2014
28,22,18,+1:53,,1.0,Cavendish Mark,18,Omega Pharma - Quick-Step,1:53 1:53,+2:03,,\u25bc17,2,2014
24,72,19,+1:53,,102.0,Bobridge Jack,19,Belkin-Pro Cycling Team,",, 1:53",+1:15,,\u25b283,2,2014
26,132,20,+1:53,,62.0,Carlsen Kirk,20,Jelly Belly p/b Maxxis,",, 1:53",+1:53,,\u25b242,2,2014
23,8,21,+1:54,,46.0,Warbasse Larry,21,BMC Racing Team,1:54 1:54,+1:54,,\u25b225,2,2014
22,18,22,+1:54,,83.0,Brown Nathan,22,Garmin Sharp,",, 1:54",+1:54,,\u25b261,2,2014
25,54,23,+1:56,,35.0,Keukeleire Jens,23,Orica GreenEDGE,1:56 1:56,+1:56,,\u25b212,2,2014
27,65,24,+2:04,,40.0,Koren Kristijan,24,Cannondale,2:04 2:04,+2:04,,\u25b216,2,2014
35,143,25,+2:04,,75.0,Jacques-Maynes Benjamin,25,Jamis - Hagens Berman,",, 2:04",+2:04,,\u25b250,2,2014
27,14,26,+2:06,,43.0,Fairly Caleb,26,Garmin Sharp,2:06 2:06,+2:06,,\u25b217,2,2014
21,88,27,+2:09,,21.0,Olivier Daan,27,Team Giant - Shimano,2:09 2:09,+2:09,,\u25bc6,2,2014
37,38,28,+2:10,,59.0,Zubeldia Haimar,28,Trek Factory Racing,2:10 2:10,+2:10,,\u25b231,2,2014
20,157,29,+2:10,,77.0,Oram James,29,Bissell Development Team,",, 2:10",+2:10,,\u25b248,2,2014
29,31,30,+2:16,,60.0,Busche Matthew,30,Trek Factory Racing,2:16 2:16,+2:16,,\u25b230,2,2014
29,96,31,+2:16,,11.0,Murphy John,31,UnitedHealthcare Pro Cycling Team,",, 2:16",+2:16,,\u25bc20,2,2014
36,128,32,+2:16,,56.0,Zwizanski Scott,32,Optum p/b Kelly Benefit Strategies,",, 2:16",+2:16,,\u25b224,2,2014
20,35,33,+2:17,,6.0,van Poppel Danny,33,Trek Factory Racing,2:17 2:17,+2:17,,\u25bc27,2,2014
21,57,34,+2:19,,33.0,Yates Adam,34,Orica GreenEDGE,2:19 2:19,+2:19,,\u25bc1,2,2014
28,7,35,+2:20,,96.0,Van Avermaet Greg,35,BMC Racing Team,2:20 2:20,+1:58,,\u25b261,2,2014
33,71,36,+2:20,,28.0,ten Dam Laurens,36,Belkin-Pro Cycling Team,",, 2:20",+2:20,,\u25bc8,2,2014
36,12,37,+2:21,,68.0,Danielson Thomas,37,Garmin Sharp,2:21 2:21,+2:21,,\u25b231,2,2014
28,3,38,+2:24,,47.0,Kohler Martin,38,BMC Racing Team,2:24 2:24,+2:24,,\u25b29,2,2014
29,62,39,+2:24,,104.0,Bodnar Maciej,39,Cannondale,",, 2:24",+1:43,,\u25b265,2,2014
28,15,40,+2:25,,79.0,Gaimon Phillip,40,Garmin Sharp,2:25 2:25,+2:25,,\u25b239,2,2014
32,4,41,+2:27,,52.0,Moinard Ama\xebl,41,BMC Racing Team,2:27 2:27,+2:27,,\u25b211,2,2014
26,1,42,+2:30,,38.0,Stetina Peter,42,BMC Racing Team,2:30 2:30,+2:30,,\u25bc4,2,2014
25,124,43,+2:33,,29.0,Jones Carter,43,Optum p/b Kelly Benefit Strategies,2:33 2:33,+2:33,,\u25bc14,2,2014
21,153,44,+2:37,,53.0,Chevrier Cl\xe9ment,44,Bissell Development Team,2:37 2:37,+2:37,,\u25b29,2,2014
25,84,45,+2:38,,2.0,Degenkolb John,45,Team Giant - Shimano,2:38 2:38,+2:44,,\u25bc43,2,2014
29,24,46,+2:38,,24.0,Terpstra Niki,46,Omega Pharma - Quick-Step,",, 2:38",+2:38,,\u25bc22,2,2014
28,11,47,+2:39,,72.0,Acevedo Janier Alexis,47,Garmin Sharp,2:39 2:39,+2:39,,\u25b225,2,2014
27,6,48,+2:40,,42.0,Schar Michael,48,BMC Racing Team,2:40 2:40,+2:40,,\u25bc6,2,2014
21,158,49,+2:42,,71.0,Zepuntke Ruben,49,Bissell Development Team,2:42 2:42,+2:42,,\u25b222,2,2014
35,146,50,+2:44,,94.0,Romero Amaran Luis,50,Jamis - Hagens Berman,2:44 2:44,+2:24,,\u25b244,2,2014
24,67,51,+2:44,,23.0,Bennett George,51,Cannondale,",, 2:44",+2:44,,\u25bc28,2,2014
21,45,52,+2:49,,81.0,Edmondson Joshua,52,Team Sky,2:49 2:49,+2:49,,\u25b229,2,2014
21,27,53,+2:49,,61.0,Verona Carlos,53,Omega Pharma - Quick-Step,",, 2:49",+2:49,,\u25b28,2,2014
26,145,54,+2:50,,95.0,Brenes Gregory,54,Jamis - Hagens Berman,2:50 2:50,+2:30,,\u25b241,2,2014
35,47,55,+2:50,,78.0,Pate Danny,55,Team Sky,",, 2:50",+2:50,,\u25b223,2,2014
33,46,56,+2:51,,110.0,Knees Christian,56,Team Sky,2:51 2:51,+1:53,,\u25b254,2,2014
31,78,57,+2:51,,88.0,Wynants Maarten,57,Belkin-Pro Cycling Team,",, 2:51",+2:51,,\u25b231,2,2014
28,73,58,+2:56,,58.0,Boom Lars,58,Belkin-Pro Cycling Team,2:56 2:56,+2:56,,-,2,2014
40,138,59,+2:56,,50.0,Rodriguez Fred,59,Jelly Belly p/b Maxxis,",, 2:56",+2:56,,\u25bc9,2,2014
19,154,60,+2:59,,99.0,Daniel Gregory,60,Bissell Development Team,2:59 2:59,+2:24,,\u25b239,2,2014
29,114,61,+3:02,,17.0,Verschoor Martijn,61,Team Novo Nordisk,3:02 3:02,+3:02,,\u25bc44,2,2014
30,111,62,+3:03,,49.0,Megias Javier,62,Team Novo Nordisk,3:03 3:03,+3:03,,\u25bc13,2,2014
23,42,63,+3:04,,70.0,Boswell Ian,63,Team Sky,3:04 3:04,+3:04,,\u25b27,2,2014
29,66,64,+3:04,,32.0,Sabatini Fabio,64,Cannondale,",, 3:04",+3:04,,\u25bc32,2,2014
36,53,65,+3:06,,37.0,Hayman Mathew,65,Orica GreenEDGE,3:06 3:06,+3:06,,\u25bc28,2,2014
33,21,66,+3:06,,30.0,Boonen Tom,66,Omega Pharma - Quick-Step,",, 3:06",+3:06,,\u25bc36,2,2014
23,26,67,+3:07,,108.0,van Keirsbulck Guillaume,67,Omega Pharma - Quick-Step,3:07 3:07,+2:09,,\u25b241,2,2014
31,64,68,+3:07,,45.0,King Edward,68,Cannondale,",, 3:07",+3:07,,\u25bc23,2,2014
24,25,69,+3:08,,107.0,Trentin Matteo,69,Omega Pharma - Quick-Step,3:08 3:08,+2:10,,\u25b238,2,2014
25,126,70,+3:11,,8.0,Young Eric,70,Optum p/b Kelly Benefit Strategies,3:11 3:11,+3:11,,\u25bc62,2,2014
23,43,71,+3:11,,85.0,Dombrowski Joe,71,Team Sky,",, 3:11",+3:11,,\u25b214,2,2014
19,156,72,+3:12,,4.0,Geoghegan Hart Tao,72,Bissell Development Team,3:12 3:12,+3:16,,\u25bc68,2,2014
30,91,73,+3:12,,63.0,Euser Lucas,73,UnitedHealthcare Pro Cycling Team,",, 3:12",+3:12,,\u25bc10,2,2014
31,23,74,+3:12,,44.0,Renshaw Mark,74,Omega Pharma - Quick-Step,",, 3:12",+3:12,,\u25bc30,2,2014
20,152,75,+3:13,,12.0,Br\xf8chner Nicolai,75,Bissell Development Team,3:13 3:13,+3:13,,\u25bc63,2,2014
22,34,76,+3:14,,16.0,Stuyven Jasper,76,Trek Factory Racing,3:14 3:14,+3:14,,\u25bc60,2,2014
34,95,77,+3:16,,39.0,Jones Chris,77,UnitedHealthcare Pro Cycling Team,3:16 3:16,+3:16,,\u25bc38,2,2014
31,87,78,+3:18,,36.0,de Kort Koen,78,Team Giant - Shimano,3:18 3:18,+3:18,,\u25bc42,2,2014
25,44,79,+3:19,,74.0,Earle Nathan,79,Team Sky,3:19 3:19,+3:19,,\u25bc5,2,2014
22,76,80,+3:23,,87.0,van der Lijke Nick,80,Belkin-Pro Cycling Team,3:23 3:23,+3:23,,\u25b27,2,2014
35,123,81,+3:28,,76.0,Huff Charles Bradley,81,Optum p/b Kelly Benefit Strategies,3:28 3:28,+3:28,,\u25bc5,2,2014
26,121,82,+3:28,,55.0,Anderson Ryan,82,Optum p/b Kelly Benefit Strategies,",, 3:28",+3:28,,\u25bc27,2,2014
27,51,83,+3:31,,9.0,Goss Matthew,83,Orica GreenEDGE,3:31 3:31,+3:31,,\u25bc74,2,2014
23,144,84,+3:31,,82.0,Jaramillo Daniel Alexander,84,Jamis - Hagens Berman,",, 3:31",+3:31,,\u25bc2,2,2014
25,98,85,+3:32,,67.0,Summerhill Daniel,85,UnitedHealthcare Pro Cycling Team,3:32 3:32,+3:32,,\u25bc18,2,2014
24,52,86,+3:34,,41.0,Chaves Johan Esteban,86,Orica GreenEDGE,3:34 3:34,+3:34,,\u25bc45,2,2014
22,74,87,+3:37,,3.0,Hofland Moreno,87,Belkin-Pro Cycling Team,3:37 3:37,+3:41,,\u25bc84,2,2014
22,151,88,+3:37,,13.0,Putt Tanner,88,Bissell Development Team,",, 3:37",+3:37,,\u25bc75,2,2014
24,63,89,+3:42,,7.0,Boivin Guillaume,89,Cannondale,3:42 3:42,+3:42,,\u25bc82,2,2014
36,2,90,+3:44,,20.0,Hushovd Thor,90,BMC Racing Team,3:44 3:44,+3:44,,\u25bc70,2,2014
25,86,91,+3:46,,54.0,Janse van Rensburg Reinardt,91,Team Giant - Shimano,3:46 3:46,+3:46,,\u25bc37,2,2014
29,28,92,+3:47,,103.0,Velits Martin,92,Omega Pharma - Quick-Step,3:47 3:47,+3:09,,\u25b211,2,2014
26,103,93,+3:48,,18.0,Dempster Zakkari,93,Team NetApp \u2013 Endura,3:48 3:48,+3:48,,\u25bc75,2,2014
21,155,94,+3:51,,15.0,Eastman Ryan,94,Bissell Development Team,3:51 3:51,+3:51,,\u25bc79,2,2014
25,83,95,+4:04,,90.0,Damuseau Thomas,95,Team Giant - Shimano,4:04 4:04,+4:04,,\u25bc5,2,2014
33,141,96,+4:10,,19.0,Haedo Juan Jose,96,Jamis - Hagens Berman,4:10 4:10,+4:10,,\u25bc77,2,2014
23,92,97,+4:13,,105.0,Bolivar Isaac,97,UnitedHealthcare Pro Cycling Team,4:13 4:13,+3:20,,\u25b28,2,2014
32,94,98,+4:14,,14.0,Hanson Ken,98,UnitedHealthcare Pro Cycling Team,4:14 4:14,+4:14,,\u25bc84,2,2014
27,97,99,+4:14,,100.0,Reijnen Kiel,99,UnitedHealthcare Pro Cycling Team,",, 4:14",+3:38,,\u25b21,2,2014
27,117,100,+4:22,,86.0,Lefrancois Nicolas,100,Team Novo Nordisk,4:22 4:22,+4:22,,\u25bc14,2,2014
34,56,101,+4:25,,113.0,Mouris Jens,101,Orica GreenEDGE,4:25 4:25,+1:37,,\u25b212,2,2014
24,107,102,+4:29,,73.0,Thwaites Scott,102,Team NetApp \u2013 Endura,4:29 4:29,+4:29,,\u25bc29,2,2014
24,48,103,+4:37,,109.0,Rowe Luke,103,Team Sky,4:37 4:37,+3:39,,\u25b26,2,2014
30,106,104,+4:37,,84.0,Schillinger Andreas,104,Team NetApp \u2013 Endura,",, 4:37",+4:37,,\u25bc20,2,2014
34,82,105,+4:42,,98.0,Curvers Roy,105,Team Giant - Shimano,4:42 4:42,+4:07,,\u25bc7,2,2014
