Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
20,104,82,+18:40,11.0,Garrison Ian,33,Hagens Berman Axeon,",, 18:40",\u25bc22,2,2018
24,57,88,+18:40,14.0,Zabel Rick,34,Team Katusha - Alpecin,",, 18:40",\u25bc20,2,2018
23,117,92,+18:40,17.0,Owen Logan,35,Team EF Education First-Drapac p/b Cannondale,",, 18:40",\u25bc18,2,2018
22,26,94,+18:40,26.0,Van Hooydonck Nathan,36,BMC Racing Team,",, 18:40",\u25bc10,2,2018
23,152,99,+18:40,24.0,Bryon Miguel,37,Holowesko - Citadel p/b Arapahoe Resources,",, 18:40",\u25bc13,2,2018
24,156,101,+18:40,35.0,Lienhard Fabian,38,Holowesko - Citadel p/b Arapahoe Resources,",, 18:40",\u25bc3,2,2018
19,101,103,+18:40,36.0,Bjerg Mikkel,39,Hagens Berman Axeon,",, 18:40",\u25bc3,2,2018
22,107,108,+18:40,39.0,Rice Michael,40,Hagens Berman Axeon,",, 18:40",\u25bc1,2,2018
22,157,109,+18:40,38.0,Rhim Brendan,41,Holowesko - Citadel p/b Arapahoe Resources,",, 18:40",\u25bc3,2,2018
21,81,1,+0:00,1.0,Bernal Egan Arley,1,Team Sky,12:09:08 12:09:08,-,3,2018
24,5,4,+0:40,2.0,Tolhoek Antwan,2,Team LottoNL-Jumbo,0:40 0:40,-,3,2018
22,115,6,+0:40,3.0,Martinez Daniel Felipe,3,Team EF Education First-Drapac p/b Cannondale,",, 0:40",-,3,2018
23,123,9,+1:11,5.0,Guerreiro Ruben,4,Trek - Segafredo,1:11 1:11,\u25b21,3,2018
22,33,10,+1:14,6.0,De Plus Laurens,5,Quick-Step Floors,1:14 1:14,\u25b21,3,2018
23,82,11,+1:20,7.0,Geoghegan Hart Tao,6,Team Sky,1:20 1:20,\u25b21,3,2018
20,66,12,+1:25,8.0,McNulty Brandon,7,Rally Cycling,1:25 1:25,\u25b21,3,2018
23,147,13,+1:42,4.0,Ravasi Edward,8,UAE-Team Emirates,1:42 1:42,\u25bc4,3,2018
21,122,14,+2:07,9.0,Conci Nicola,9,Trek - Segafredo,2:07 2:07,-,3,2018
22,102,16,+2:28,10.0,Barta William,10,Hagens Berman Axeon,2:28 2:28,-,3,2018
22,103,18,+2:42,11.0,Bennett Sean,11,Hagens Berman Axeon,2:42 2:42,-,3,2018
23,154,21,+3:08,12.0,Eisenhart Taylor,12,Holowesko - Citadel p/b Arapahoe Resources,3:08 3:08,-,3,2018
21,1,24,+3:49,13.0,Powless Neilson,13,Team LottoNL-Jumbo,3:49 3:49,-,3,2018
23,53,25,+4:12,14.0,Fabbro Matteo,14,Team Katusha - Alpecin,4:12 4:12,-,3,2018
20,85,29,+6:22,16.0,Sivakov Pavel,15,Team Sky,6:22 6:22,\u25b21,3,2018
21,36,30,+6:55,18.0,Narvaez Jhonatan,16,Quick-Step Floors,6:55 6:55,\u25b22,3,2018
21,105,31,+6:59,15.0,Oliveira Ivo,17,Hagens Berman Axeon,6:59 6:59,\u25bc2,3,2018
23,32,33,+7:26,17.0,Asgreen Kasper,18,Quick-Step Floors,7:26 7:26,\u25bc1,3,2018
25,142,34,+7:34,19.0,Ait El Abdia Anass,19,UAE-Team Emirates,7:34 7:34,-,3,2018
24,83,39,+8:50,20.0,Henao Sebasti\xe1n,20,Team Sky,8:50 8:50,-,3,2018
22,133,42,+9:41,22.0,Hindley Jai,21,Team Sunweb,9:41 9:41,\u25b21,3,2018
24,56,47,+11:59,23.0,Politt Nils,22,Team Katusha - Alpecin,11:59 11:59,\u25b21,3,2018
23,3,48,+12:08,21.0,Kuss Sepp,23,Team LottoNL-Jumbo,12:08 12:08,\u25bc2,3,2018
23,73,57,+18:30,28.0,Ewan Caleb,24,Mitchelton-Scott,18:30 18:30,\u25b24,3,2018
20,106,62,+19:44,31.0,Philipsen Jasper,25,Hagens Berman Axeon,19:44 19:44,\u25b26,3,2018
24,156,65,+19:44,38.0,Lienhard Fabian,26,Holowesko - Citadel p/b Arapahoe Resources,",, 19:44",\u25b212,3,2018
23,31,75,+23:01,27.0,Gaviria Fernando,27,Quick-Step Floors,23:01 23:01,-,3,2018
22,107,78,+23:11,40.0,Rice Michael,28,Hagens Berman Axeon,23:11 23:11,\u25b212,3,2018
21,145,81,+25:27,24.0,Ganna Filippo,29,UAE-Team Emirates,25:27 25:27,\u25bc5,3,2018
22,42,82,+25:27,25.0,Davies Scott,30,Team Dimension Data,",, 25:27",\u25bc5,3,2018
24,64,83,+25:28,29.0,De Vos Adam,31,Rally Cycling,25:28 25:28,\u25bc2,3,2018
22,92,91,+26:53,26.0,Cosnefroy Benoit,32,AG2R La Mondiale,26:53 26:53,\u25bc6,3,2018
20,104,92,+27:39,33.0,Garrison Ian,33,Hagens Berman Axeon,27:39 27:39,-,3,2018
21,34,95,+29:32,30.0,Hodeg \xc1lvaro Jos\xe9,34,Quick-Step Floors,29:32 29:32,\u25bc4,3,2018
24,136,96,+29:33,32.0,Walscheid Max,35,Team Sunweb,29:33 29:33,\u25bc3,3,2018
23,117,100,+29:33,35.0,Owen Logan,36,Team EF Education First-Drapac p/b Cannondale,",, 29:33",\u25bc1,3,2018
24,57,101,+29:33,34.0,Zabel Rick,37,Team Katusha - Alpecin,",, 29:33",\u25bc3,3,2018
22,26,103,+29:33,36.0,Van Hooydonck Nathan,38,BMC Racing Team,",, 29:33",\u25bc2,3,2018
19,101,104,+29:33,39.0,Bjerg Mikkel,39,Hagens Berman Axeon,",, 29:33",-,3,2018
23,152,105,+29:33,37.0,Bryon Miguel,40,Holowesko - Citadel p/b Arapahoe Resources,",, 29:33",\u25bc3,3,2018
21,81,2,+0:23,1.0,Bernal Egan Arley,1,Team Sky,12:51:18 12:51:18,-,4,2018
22,115,3,+0:37,3.0,Martinez Daniel Felipe,2,Team EF Education First-Drapac p/b Cannondale,0:14 0:14,\u25b21,4,2018
23,82,4,+0:52,6.0,Geoghegan Hart Tao,3,Team Sky,0:29 0:29,\u25b23,4,2018
20,66,7,+2:08,7.0,McNulty Brandon,4,Rally Cycling,1:45 1:45,\u25b23,4,2018
22,33,8,+2:13,5.0,De Plus Laurens,5,Quick-Step Floors,1:50 1:50,-,4,2018
22,102,12,+2:56,10.0,Barta William,6,Hagens Berman Axeon,2:33 2:33,\u25b24,4,2018
24,5,13,+3:28,2.0,Tolhoek Antwan,7,Team LottoNL-Jumbo,3:05 3:05,\u25bc5,4,2018
23,123,14,+3:35,4.0,Guerreiro Ruben,8,Trek - Segafredo,3:12 3:12,\u25bc4,4,2018
22,103,15,+3:43,11.0,Bennett Sean,9,Hagens Berman Axeon,3:20 3:20,\u25b22,4,2018
21,1,16,+3:45,13.0,Powless Neilson,10,Team LottoNL-Jumbo,3:22 3:22,\u25b23,4,2018
23,147,21,+4:38,8.0,Ravasi Edward,11,UAE-Team Emirates,4:15 4:15,\u25bc3,4,2018
21,122,23,+4:39,9.0,Conci Nicola,12,Trek - Segafredo,4:16 4:16,\u25bc3,4,2018
23,154,26,+5:39,12.0,Eisenhart Taylor,13,Holowesko - Citadel p/b Arapahoe Resources,5:16 5:16,\u25bc1,4,2018
23,53,27,+6:30,14.0,Fabbro Matteo,14,Team Katusha - Alpecin,6:07 6:07,-,4,2018
20,85,28,+6:38,15.0,Sivakov Pavel,15,Team Sky,6:15 6:15,-,4,2018
23,32,30,+8:33,18.0,Asgreen Kasper,16,Quick-Step Floors,8:10 8:10,\u25b22,4,2018
21,105,32,+9:00,17.0,Oliveira Ivo,17,Hagens Berman Axeon,8:37 8:37,-,4,2018
21,36,35,+10:01,16.0,Narvaez Jhonatan,18,Quick-Step Floors,9:38 9:38,\u25bc2,4,2018
25,142,36,+11:00,19.0,Ait El Abdia Anass,19,UAE-Team Emirates,10:37 10:37,-,4,2018
24,83,38,+11:34,20.0,Henao Sebasti\xe1n,20,Team Sky,11:11 11:11,-,4,2018
24,56,41,+11:58,22.0,Politt Nils,21,Team Katusha - Alpecin,11:35 11:35,\u25b21,4,2018
22,133,42,+11:58,21.0,Hindley Jai,22,Team Sunweb,",, 11:35",\u25bc1,4,2018
23,3,51,+17:10,23.0,Kuss Sepp,23,Team LottoNL-Jumbo,16:47 16:47,-,4,2018
20,106,61,+22:13,25.0,Philipsen Jasper,24,Hagens Berman Axeon,21:50 21:50,\u25b21,4,2018
23,73,65,+23:43,24.0,Ewan Caleb,25,Mitchelton-Scott,23:20 23:20,\u25bc1,4,2018
24,156,68,+24:23,26.0,Lienhard Fabian,26,Holowesko - Citadel p/b Arapahoe Resources,24:00 24:00,-,4,2018
21,145,71,+25:16,29.0,Ganna Filippo,27,UAE-Team Emirates,24:53 24:53,\u25b22,4,2018
23,31,73,+25:55,27.0,Gaviria Fernando,28,Quick-Step Floors,25:32 25:32,\u25bc1,4,2018
22,107,81,+26:58,28.0,Rice Michael,29,Hagens Berman Axeon,26:35 26:35,\u25bc1,4,2018
