BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ -8:12:34,17.0,15,Team Giant - Alpecin,",, 0:08",\u25b22,2,2016
,,+ -8:12:34,18.0,16,Jelly Belly p/b Maxxis,",, 0:08",\u25b22,2,2016
,,+ -8:12:34,3.0,17,Team Novo Nordisk,17:27 17:27,\u25bc14,2,2016
,,+ -8:12:34,7.0,18,Team Wiggins,20:24 20:24,\u25bc11,2,2016
,,+ - 12:49:47,6.0,1,BMC Racing Team,13:53:00 13:53:00,\u25b25,3,2016
,,+ - 12:49:47,4.0,2,Axeon Hagens Berman,1:45 1:45,\u25b22,3,2016
,,+ - 12:49:47,8.0,3,Trek - Segafredo,3:25 3:25,\u25b25,3,2016
,,+ - 12:49:47,1.0,4,Cannondale Pro Cycling Team,5:26 5:26,\u25bc3,3,2016
,,+ - 12:49:47,12.0,5,Holowesko-Citadel Racing Team,5:42 5:42,\u25b27,3,2016
,,+ - 12:49:47,3.0,6,UnitedHealthcare Pro Cycling Team,7:06 7:06,\u25bc3,3,2016
,,+ - 12:49:47,14.0,7,Team Dimension Data,7:43 7:43,\u25b27,3,2016
,,+ - 12:49:47,16.0,8,Jelly Belly p/b Maxxis,9:28 9:28,\u25b28,3,2016
,,+ - 12:49:47,5.0,9,Etixx - Quick Step,11:28 11:28,\u25bc4,3,2016
,,+ - 12:49:47,15.0,10,Team Giant - Alpecin,12:22 12:22,\u25b25,3,2016
,,+ - 12:49:47,11.0,11,Team LottoNL-Jumbo,12:52 12:52,-,3,2016
,,+ - 12:49:47,9.0,12,Team Katusha,13:16 13:16,\u25bc3,3,2016
,,+ - 12:49:47,13.0,13,Direct Energie,18:38 18:38,-,3,2016
,,+ - 12:49:47,17.0,14,Team Novo Nordisk,23:07 23:07,\u25b23,3,2016
,,+ - 12:49:47,2.0,15,Rally Cycling,25:05 25:05,\u25bc13,3,2016
,,+ - 12:49:47,18.0,16,Team Wiggins,32:38 32:38,\u25b22,3,2016
,,+ - 12:49:47,10.0,17,Tinkoff,37:08 37:08,\u25bc7,3,2016
,,+ - 12:49:47,7.0,18,Team Sky,39:46 39:46,\u25bc11,3,2016
,,+ - 18:06:17,1.0,1,BMC Racing Team,54:21:33 54:21:33,-,4,2016
,,+ - 18:06:17,2.0,2,Axeon Hagens Berman,1:48 1:48,-,4,2016
,,+ - 18:06:17,3.0,3,Trek - Segafredo,4:42 4:42,-,4,2016
,,+ - 18:06:17,4.0,4,Cannondale Pro Cycling Team,6:49 6:49,-,4,2016
,,+ - 18:06:17,5.0,5,Holowesko-Citadel Racing Team,7:36 7:36,-,4,2016
,,+ - 18:06:17,6.0,6,UnitedHealthcare Pro Cycling Team,9:02 9:02,-,4,2016
,,+ - 18:06:17,10.0,7,Team Giant - Alpecin,14:09 14:09,\u25b23,4,2016
,,+ - 18:06:17,12.0,8,Team Katusha,14:25 14:25,\u25b24,4,2016
,,+ - 18:06:17,9.0,9,Etixx - Quick Step,15:19 15:19,-,4,2016
,,+ - 18:06:17,7.0,10,Team Dimension Data,16:28 16:28,\u25bc3,4,2016
,,+ - 18:06:17,11.0,11,Team LottoNL-Jumbo,16:54 16:54,-,4,2016
,,+ - 18:06:17,8.0,12,Jelly Belly p/b Maxxis,21:49 21:49,\u25bc4,4,2016
,,+ - 18:06:17,13.0,13,Direct Energie,23:15 23:15,-,4,2016
,,+ - 18:06:17,15.0,14,Rally Cycling,41:23 41:23,\u25b21,4,2016
,,+ - 18:06:17,18.0,15,Team Sky,41:33 41:33,\u25b23,4,2016
,,+ - 18:06:17,17.0,16,Tinkoff,53:22 53:22,\u25b21,4,2016
,,+ - 18:06:17,14.0,17,Team Novo Nordisk,54:25 54:25,\u25bc3,4,2016
,,+ - 18:06:17,16.0,18,Team Wiggins,1:24:45 1:24:45,\u25bc2,4,2016
,,+ - 24:01:45,1.0,1,BMC Racing Team,72:07:57 72:07:57,-,5,2016
,,+ - 24:01:45,2.0,2,Axeon Hagens Berman,2:06 2:06,-,5,2016
,,+ - 24:01:45,3.0,3,Trek - Segafredo,4:27 4:27,-,5,2016
,,+ - 24:01:45,4.0,4,Cannondale Pro Cycling Team,6:06 6:06,-,5,2016
,,+ - 24:01:45,5.0,5,Holowesko-Citadel Racing Team,7:57 7:57,-,5,2016
,,+ - 24:01:45,6.0,6,UnitedHealthcare Pro Cycling Team,10:22 10:22,-,5,2016
,,+ - 24:01:45,8.0,7,Team Katusha,14:46 14:46,\u25b21,5,2016
,,+ - 24:01:45,7.0,8,Team Giant - Alpecin,16:25 16:25,\u25bc1,5,2016
,,+ - 24:01:45,9.0,9,Etixx - Quick Step,17:07 17:07,-,5,2016
,,+ - 24:01:45,11.0,10,Team LottoNL-Jumbo,18:44 18:44,\u25b21,5,2016
,,+ - 24:01:45,12.0,11,Jelly Belly p/b Maxxis,23:19 23:19,\u25b21,5,2016
,,+ - 24:01:45,13.0,12,Direct Energie,24:49 24:49,\u25b21,5,2016
,,+ - 24:01:45,10.0,13,Team Dimension Data,30:57 30:57,\u25bc3,5,2016
,,+ - 24:01:45,15.0,14,Team Sky,42:06 42:06,\u25b21,5,2016
,,+ - 24:01:45,14.0,15,Rally Cycling,42:49 42:49,\u25bc1,5,2016
,,+ - 24:01:45,16.0,16,Tinkoff,56:42 56:42,-,5,2016
,,+ - 24:01:45,17.0,17,Team Novo Nordisk,1:08:27 1:08:27,-,5,2016
,,+ - 24:01:45,18.0,18,Team Wiggins,1:42:12 1:42:12,-,5,2016
,,+ - 24:26:46,1.0,1,BMC Racing Team,1:13:51 1:13:51,-,6,2016
,,+ - 24:26:46,4.0,2,Cannondale Pro Cycling Team,1:09 1:09,\u25b22,6,2016
,,+ - 24:26:46,2.0,3,Axeon Hagens Berman,2:17 2:17,\u25bc1,6,2016
,,+ - 24:26:46,14.0,4,Team Sky,2:40 2:40,\u25b210,6,2016
,,+ - 24:26:46,9.0,5,Etixx - Quick Step,2:51 2:51,\u25b24,6,2016
,,+ - 24:26:46,5.0,6,Holowesko-Citadel Racing Team,3:24 3:24,\u25bc1,6,2016
,,+ - 24:26:46,3.0,7,Trek - Segafredo,3:30 3:30,\u25bc4,6,2016
,,+ - 24:26:46,7.0,8,Team Katusha,4:19 4:19,\u25bc1,6,2016
,,+ - 24:26:46,8.0,9,Team Giant - Alpecin,4:21 4:21,\u25bc1,6,2016
,,+ - 24:26:46,16.0,10,Tinkoff,5:02 5:02,\u25b26,6,2016
,,+ - 24:26:46,11.0,11,Jelly Belly p/b Maxxis,5:03 5:03,-,6,2016
,,+ - 24:26:46,18.0,12,Team Wiggins,5:25 5:25,\u25b26,6,2016
,,+ - 24:26:46,10.0,13,Team LottoNL-Jumbo,",, 5:25",\u25bc3,6,2016
,,+ - 24:26:46,12.0,14,Direct Energie,6:23 6:23,\u25bc2,6,2016
,,+ - 24:26:46,13.0,15,Team Dimension Data,6:33 6:33,\u25bc2,6,2016
,,+ - 24:26:46,6.0,16,UnitedHealthcare Pro Cycling Team,6:39 6:39,\u25bc10,6,2016
,,+ - 24:26:46,15.0,17,Rally Cycling,7:22 7:22,\u25bc2,6,2016
,,+ - 24:26:46,17.0,18,Team Novo Nordisk,7:40 7:40,\u25bc1,6,2016
,,+ - 28:46:38,1.0,1,BMC Racing Team,86:21:24 86:21:24,-,7,2016
,,+ - 28:46:38,3.0,2,Axeon Hagens Berman,4:23 4:23,\u25b21,7,2016
,,+ - 28:46:38,2.0,3,Cannondale Pro Cycling Team,7:15 7:15,\u25bc1,7,2016
,,+ - 28:46:38,7.0,4,Trek - Segafredo,7:57 7:57,\u25b23,7,2016
,,+ - 28:46:38,6.0,5,Holowesko-Citadel Racing Team,11:21 11:21,\u25b21,7,2016
,,+ - 28:46:38,16.0,6,UnitedHealthcare Pro Cycling Team,17:01 17:01,\u25b210,7,2016
,,+ - 28:46:38,8.0,7,Team Katusha,19:05 19:05,\u25b21,7,2016
,,+ - 28:46:38,5.0,8,Etixx - Quick Step,20:57 20:57,\u25bc3,7,2016
,,+ - 28:46:38,13.0,9,Team LottoNL-Jumbo,24:09 24:09,\u25b24,7,2016
,,+ - 28:46:38,14.0,10,Direct Energie,32:27 32:27,\u25b24,7,2016
,,+ - 28:46:38,9.0,11,Team Giant - Alpecin,46:28 46:28,\u25bc2,7,2016
,,+ - 28:46:38,11.0,12,Jelly Belly p/b Maxxis,1:19:46 1:19:46,\u25bc1,7,2016
,,+ - 28:46:38,10.0,13,Tinkoff,1:27:26 1:27:26,\u25bc3,7,2016
,,+ - 28:46:38,15.0,14,Team Dimension Data,1:28:54 1:28:54,\u25b21,7,2016
,,+ - 28:46:38,4.0,15,Team Sky,1:36:10 1:36:10,\u25bc11,7,2016
,,+ - 28:46:38,17.0,16,Rally Cycling,1:41:35 1:41:35,\u25b21,7,2016
,,+ - 28:46:38,18.0,17,Team Novo Nordisk,2:07:31 2:07:31,\u25b21,7,2016
,,+ - 28:46:38,12.0,18,Team Wiggins,3:04:43 3:04:43,\u25bc6,7,2016
,,+ - 31:47:50,1.0,1,BMC Racing Team,95:25:10 95:25:10,-,8,2016
,,+ - 31:47:50,2.0,2,Axeon Hagens Berman,4:26 4:26,-,8,2016
,,+ - 31:47:50,4.0,3,Trek - Segafredo,7:57 7:57,\u25b21,8,2016
,,+ - 31:47:50,3.0,4,Cannondale Pro Cycling Team,8:10 8:10,\u25bc1,8,2016
,,+ - 31:47:50,5.0,5,Holowesko-Citadel Racing Team,11:21 11:21,-,8,2016
,,+ - 31:47:50,6.0,6,UnitedHealthcare Pro Cycling Team,17:01 17:01,-,8,2016
,,+ - 31:47:50,7.0,7,Team Katusha,19:03 19:03,-,8,2016
,,+ - 31:47:50,8.0,8,Etixx - Quick Step,20:52 20:52,-,8,2016
,,+ - 31:47:50,9.0,9,Team LottoNL-Jumbo,24:09 24:09,-,8,2016
,,+ - 31:47:50,10.0,10,Direct Energie,32:25 32:25,-,8,2016
,,+ - 31:47:50,11.0,11,Team Giant - Alpecin,46:54 46:54,-,8,2016
,,+ - 31:47:50,12.0,12,Jelly Belly p/b Maxxis,1:23:29 1:23:29,-,8,2016
,,+ - 31:47:50,13.0,13,Tinkoff,1:29:19 1:29:19,-,8,2016
,,+ - 31:47:50,14.0,14,Team Dimension Data,1:30:25 1:30:25,-,8,2016
,,+ - 31:47:50,15.0,15,Team Sky,1:39:21 1:39:21,-,8,2016
,,+ - 31:47:50,17.0,16,Team Novo Nordisk,2:10:04 2:10:04,\u25b21,8,2016
,,+ - 31:47:50,18.0,17,Team Wiggins,3:08:07 3:08:07,\u25b21,8,2016
