Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
25,15,5,21.0,Gerts Floris,26,BMC Racing Team,\u25bc5,5,2017
21,162,4,25.0,Bennett Sean,27,Jelly Belly p/b Maxxis,\u25bc2,5,2017
30,78,4,26.0,van Genechten Jonas,28,"Cofidis, Solutions Cr\xe9dits",\u25bc2,5,2017
26,36,4,27.0,Phinney Taylor,29,Cannondale-Drapac Pro Cycling Team,\u25bc2,5,2017
31,42,3,,Machado Tiago,30,Team Katusha - Alpecin,-,5,2017
31,6,3,28.0,Stybar Zdenek,31,Quick-Step Floors,\u25bc3,5,2017
28,117,3,30.0,Sinkeldam Ramon,32,Team Sunweb,\u25bc2,5,2017
28,147,3,31.0,McCabe Travis,33,UnitedHealthcare Pro Cycling Team,\u25bc2,5,2017
28,105,3,32.0,Kump Marko,34,UAE Team Emirates,\u25bc2,5,2017
22,3,2,33.0,Mas Enric,35,Quick-Step Floors,\u25bc2,5,2017
28,131,2,34.0,King Benjamin,36,Team Dimension Data,\u25bc2,5,2017
26,145,2,,Jaramillo Daniel Alexander,37,UnitedHealthcare Pro Cycling Team,-,5,2017
26,38,2,35.0,Wippert Wouter,38,Cannondale-Drapac Pro Cycling Team,\u25bc3,5,2017
28,153,2,36.0,Lozano David,39,Team Novo Nordisk,\u25bc3,5,2017
22,86,1,,Kuss Sepp,40,Rally Cycling,-,5,2017
23,45,1,,Politt Nils,41,Team Katusha - Alpecin,-,5,2017
24,118,1,40.0,Teunissen Mike,42,Team Sunweb,\u25bc2,5,2017
23,156,1,39.0,Planet Charles,43,Team Novo Nordisk,\u25bc4,5,2017
25,148,1,38.0,Putt Tanner,44,UnitedHealthcare Pro Cycling Team,\u25bc6,5,2017
23,125,1,,Korsaeth Truls,45,Astana Pro Team,-,5,2017
23,168,1,41.0,Wolfe Ben,46,Jelly Belly p/b Maxxis,\u25bc5,5,2017
27,21,41,1.0,Sagan Peter,1,BORA - hansgrohe,-,6,2017
27,62,31,3.0,Bennett George,2,Team LottoNL-Jumbo,\u25b21,6,2017
27,25,28,2.0,Majka Rafa\u0142,3,BORA - hansgrohe,\u25bc1,6,2017
