Age,Avg,Pnt,Rider,Rnk,Team,stage,year
29.0,,,Johnson Tim,66,,4,2007
33.0,,,Bajadali Andrew,67,,4,2007
26.0,,,Blackgrove Heath,68,,4,2007
30.0,,,Paolini Luca,69,Liquigas,4,2007
24.0,,,Visconti Giovanni,70,Quickstep - Innergetic,4,2007
24.0,,,Facci Mauro,71,Quickstep - Innergetic,4,2007
28.0,,,Downing Russell,72,,4,2007
32.0,,,Aerts Mario,73,Predictor - Lotto,4,2007
29.0,,,O'Bee Kirk,74,Health Net Presented By Maxxis,4,2007
25.0,,,Garcia Jonathan,75,BMC Racing Team,4,2007
28.0,,,Zirbel Tom,76,,4,2007
33.0,,,Hinault S\xe9bastien,77,Cr\xe9dit Agricole,4,2007
20.0,,,Ciolek Gerald,78,T-Mobile Team,4,2007
23.0,,,Marino Jean-Marc,79,Cr\xe9dit Agricole,4,2007
29.0,,,Hushovd Thor,80,Cr\xe9dit Agricole,4,2007
30.0,,,Carlstr\xf6m Kjell,81,Liquigas,4,2007
26.0,,,Hiekmann Torsten,82,Gerolsteiner,4,2007
23.0,,,Bookwalter Brent,83,,4,2007
28.0,,,Danielson Thomas,84,Discovery Channel,4,2007
29.0,,,Menzies Karl,85,,4,2007
30.0,,,Henderson Gregory,86,T-Mobile Team,4,2007
33.0,,,Wherry Chris,87,,4,2007
23.0,,,Powers Jeremy,88,,4,2007
25.0,,,Milne Shawn,89,,4,2007
23.0,,,Gritters Kyle,90,,4,2007
25.0,,,Da Dalto Mauro,91,Liquigas,4,2007
28.0,,,Wegelius Charles,92,Liquigas,4,2007
27.0,,,Quinziato Manuel,93,Liquigas,4,2007
24.0,,,King Edward,94,,4,2007
31.0,,,Niermann Grischa,95,Rabobank ProTeam,4,2007
27.0,,,Brown Graeme,96,Rabobank ProTeam,4,2007
28.0,,,Hayman Mathew,97,Rabobank ProTeam,4,2007
26.0,,,Manion Caleb,98,,4,2007
33.0,,,Ordowski Volker,99,Gerolsteiner,4,2007
29.0,,,Jones Michael,100,,4,2007
29.0,,,Nydam Scott,101,BMC Racing Team,4,2007
32.0,,,Tosatto Matteo,102,Quickstep - Innergetic,4,2007
32.0,,,Rasmussen Michael,103,Rabobank ProTeam,4,2007
20.0,,,Fairly Caleb,104,,4,2007
27.0,,,Dionne Charles,105,,4,2007
32.0,,,Wrolich Peter,106,Gerolsteiner,4,2007
22.0,,,Ingels Nick,107,Predictor - Lotto,4,2007
,,,Jones Brice,108,,4,2007
25.0,,,Wren Tyler,109,Jamis/Sutter Home Pro Cycling Team,4,2007
27.0,,,Zajicek Philip,110,Navigators Insurance Cycling Team,4,2007
37.0,,,Sayers Mike,111,BMC Racing Team,4,2007
21.0,,,Tolleson Taylor,112,Team Slipstream,4,2007
31.0,,,Candelario Alex,113,,4,2007
30.0,,,Sheedy Brian,114,,4,2007
23.0,,,Reistad Nick,115,,4,2007
25.0,,,Vandborg Brian,116,Discovery Channel,4,2007
35.0,,,Cruz Antonio,117,Discovery Channel,4,2007
26.0,,,Haedo Juan Jose,118,CSC ProTeam,4,2007
33.0,,,Vogels Henk,119,,4,2007
34.0,,,Gates Nick,120,Predictor - Lotto,4,2007
29.0,,,F\xf6rster Robert,121,Gerolsteiner,4,2007
25.0,,,Dockx Bart,122,Predictor - Lotto,4,2007
28.0,,,Sullivan Sean,123,,4,2007
30.0,,,Dominguez Ivan,124,,4,2007
25.0,,,Peltonen Garrett,125,,4,2007
18.0,,,van Garderen Tejay,126,,4,2007
,,,Acton Alejandro,127,,4,2007
28.0,,,Frattini Davide,128,,4,2007
26.0,,,Bryce Mead,129,,4,2007
24.0,,,Hanson Ken,130,BMC Racing Team,4,2007
32.0,,30.0,Bettini Paolo,1,Quickstep - Innergetic,5,2007
20.0,,18.0,Ciolek Gerald,2,T-Mobile Team,5,2007
26.0,,12.0,Haedo Juan Jose,3,CSC ProTeam,5,2007
29.0,,7.0,Hushovd Thor,4,Cr\xe9dit Agricole,5,2007
27.0,,4.0,Brown Graeme,5,Rabobank ProTeam,5,2007
33.0,,3.0,O'Grady Stuart,6,CSC ProTeam,5,2007
33.0,,2.0,Vogels Henk,7,,5,2007
29.0,,1.0,F\xf6rster Robert,8,Gerolsteiner,5,2007
28.0,,,Hayman Mathew,9,Rabobank ProTeam,5,2007
33.0,,,Rodriguez Fred,10,Predictor - Lotto,5,2007
30.0,,,Paolini Luca,11,Liquigas,5,2007
31.0,,,Candelario Alex,12,,5,2007
24.0,,,Gasparotto Enrico,13,Liquigas,5,2007
28.0,,,Downing Russell,14,,5,2007
25.0,,,Rapinski Viktor,15,Navigators Insurance Cycling Team,5,2007
,,,Jones Brice,16,,5,2007
26.0,,,Stewart Jackson,17,BMC Racing Team,5,2007
31.0,,,Jufre Josep,18,Predictor - Lotto,5,2007
26.0,,,Lagutin Sergey,19,Navigators Insurance Cycling Team,5,2007
30.0,,,Fofonov Dimitri,20,Cr\xe9dit Agricole,5,2007
23.0,,,Gritters Kyle,21,,5,2007
30.0,,,Kobzarenko Valery,22,Navigators Insurance Cycling Team,5,2007
27.0,,,Ardila Mauricio Alberto,23,Rabobank ProTeam,5,2007
35.0,,,Cruz Antonio,24,Discovery Channel,5,2007
34.0,,,Gates Nick,25,Predictor - Lotto,5,2007
33.0,,,Piil Jakob,26,T-Mobile Team,5,2007
33.0,,,Hincapie George,27,Discovery Channel,5,2007
26.0,,,Hesjedal Ryder,28,Health Net Presented By Maxxis,5,2007
21.0,,,Cozza Steven,29,Team Slipstream,5,2007
28.0,,,Jacques-Maynes Benjamin,30,,5,2007
28.0,,,Tankink Bram,31,Quickstep - Innergetic,5,2007
25.0,,,Zaugg Oliver,32,Gerolsteiner,5,2007
26.0,,,Wegmann Fabian,33,Gerolsteiner,5,2007
35.0,,,Voigt Jens,34,CSC ProTeam,5,2007
25.0,,,Hansen Adam,35,T-Mobile Team,5,2007
33.0,,,Leipheimer Levi,36,Discovery Channel,5,2007
25.0,,,Sutherland Rory,37,Health Net Presented By Maxxis,5,2007
25.0,,,Eltink Theo,38,Rabobank ProTeam,5,2007
29.0,,,Kaggestad Mads,39,Cr\xe9dit Agricole,5,2007
27.0,,,Rogers Michael,40,T-Mobile Team,5,2007
,,,England Justin,41,,5,2007
33.0,,,McCartney Jason,42,Discovery Channel,5,2007
25.0,,,Vandborg Brian,43,Discovery Channel,5,2007
35.0,,,Julich Bobby,44,CSC ProTeam,5,2007
28.0,,,Day Benjamin,45,Navigators Insurance Cycling Team,5,2007
33.0,,,Verheyen Geert,46,Quickstep - Innergetic,5,2007
28.0,,,Danielson Thomas,47,Discovery Channel,5,2007
28.0,,,Kirchen Kim,48,T-Mobile Team,5,2007
20.0,,,Gesink Robert,49,Rabobank ProTeam,5,2007
30.0,,,van de Walle Jurgen,50,Quickstep - Innergetic,5,2007
23.0,,,Reistad Nick,51,,5,2007
21.0,,,Tolleson Taylor,52,Team Slipstream,5,2007
32.0,,,de Groot Bram,53,Rabobank ProTeam,5,2007
33.0,,,Ordowski Volker,54,Gerolsteiner,5,2007
32.0,,,Aerts Mario,55,Predictor - Lotto,5,2007
27.0,,,Pate Danny,56,Team Slipstream,5,2007
23.0,,,Lloyd Matthew,57,Predictor - Lotto,5,2007
30.0,,,Henderson Gregory,58,T-Mobile Team,5,2007
25.0,,,Kohl Bernhard,59,Gerolsteiner,5,2007
30.0,,,Vande Velde Christian,60,CSC ProTeam,5,2007
24.0,,,Krauss Sven,61,Gerolsteiner,5,2007
23.0,,,Euser Lucas,62,Team Slipstream,5,2007
25.0,,,Frischkorn William,63,Team Slipstream,5,2007
29.0,,,Laurent Christophe,64,Cr\xe9dit Agricole,5,2007
24.0,,,Facci Mauro,65,Quickstep - Innergetic,5,2007
27.0,,,Donald Jason,66,Team Slipstream,5,2007
29.0,,,Pellizotti Franco,67,Liquigas,5,2007
32.0,,,Wrolich Peter,68,Gerolsteiner,5,2007
31.0,,,Baldwin Christopher,69,,5,2007
28.0,,,Colby Anthony,70,,5,2007
25.0,,,Dockx Bart,71,Predictor - Lotto,5,2007
31.0,,,Kroon Karsten,72,CSC ProTeam,5,2007
22.0,,,Vitoria David,73,BMC Racing Team,5,2007
31.0,,,Niermann Grischa,74,Rabobank ProTeam,5,2007
35.0,,,Horner Chris,75,Predictor - Lotto,5,2007
23.0,,,Lemoine Cyril,76,Cr\xe9dit Agricole,5,2007
24.0,,,Lill Darren,77,Navigators Insurance Cycling Team,5,2007
20.0,,,Peterson Tom,78,Team Slipstream,5,2007
30.0,,,Chadwick Glen,79,Navigators Insurance Cycling Team,5,2007
29.0,,,Johnson Tim,80,,5,2007
27.0,,,Clarke Hilton,81,Navigators Insurance Cycling Team,5,2007
25.0,,,Da Dalto Mauro,82,Liquigas,5,2007
27.0,,,Quinziato Manuel,83,Liquigas,5,2007
25.0,,,Mccarty Jonathan Patrick,84,,5,2007
29.0,,,Basso Ivan,85,Discovery Channel,5,2007
34.0,,,Moos Alexandre,86,BMC Racing Team,5,2007
27.0,,,Zajicek Philip,87,Navigators Insurance Cycling Team,5,2007
26.0,,,Kern Christophe,88,Cr\xe9dit Agricole,5,2007
30.0,,,Carlstr\xf6m Kjell,89,Liquigas,5,2007
32.0,,,Tosatto Matteo,90,Quickstep - Innergetic,5,2007
29.0,,,Menzies Karl,91,,5,2007
24.0,,,Visconti Giovanni,92,Quickstep - Innergetic,5,2007
31.0,,,Barry Michael,93,T-Mobile Team,5,2007
25.0,,,Milne Shawn,94,,5,2007
27.0,,,Dionne Charles,95,,5,2007
,,,Acton Alejandro,96,,5,2007
33.0,,,Hinault S\xe9bastien,97,Cr\xe9dit Agricole,5,2007
,,,Hatton Peter,98,,5,2007
37.0,,,Sayers Mike,99,BMC Racing Team,5,2007
26.0,,,Mckissick Ian,100,BMC Racing Team,5,2007
25.0,,,Peltonen Garrett,101,,5,2007
20.0,,,Fairly Caleb,102,,5,2007
23.0,,,Marino Jean-Marc,103,Cr\xe9dit Agricole,5,2007
22.0,,,Ingels Nick,104,Predictor - Lotto,5,2007
29.0,,,O'Bee Kirk,105,Health Net Presented By Maxxis,5,2007
23.0,,,Powers Jeremy,106,,5,2007
33.0,,,Bajadali Andrew,107,,5,2007
29.0,,,Nydam Scott,108,BMC Racing Team,5,2007
25.0,,,Cancellara Fabian,109,CSC ProTeam,5,2007
32.0,,,Rasmussen Michael,110,Rabobank ProTeam,5,2007
29.0,,,Olson Aaron,111,T-Mobile Team,5,2007
23.0,,,Bookwalter Brent,112,,5,2007
28.0,,,Sullivan Sean,113,,5,2007
24.0,,,Hanson Ken,114,BMC Racing Team,5,2007
,,,Dziewa Brian,115,,5,2007
30.0,,,Sheedy Brian,116,,5,2007
24.0,,,King Edward,117,,5,2007
26.0,,,Bryce Mead,118,,5,2007
33.0,,,Wherry Chris,119,,5,2007
30.0,,,Dominguez Ivan,120,,5,2007
25.0,,,Wren Tyler,121,Jamis/Sutter Home Pro Cycling Team,5,2007
26.0,,,Manion Caleb,122,,5,2007
28.0,,,Zirbel Tom,123,,5,2007
28.0,,,Wegelius Charles,124,Liquigas,5,2007
28.0,,,Frattini Davide,125,,5,2007
29.0,,,Jones Michael,126,,5,2007
25.0,,,Garcia Jonathan,127,BMC Racing Team,5,2007
26.0,,,Hiekmann Torsten,NQ,Gerolsteiner,5,2007
21.0,,,Devine John,NQ,,5,2007
18.0,,,van Garderen Tejay,NQ,,5,2007
26.0,,,Blackgrove Heath,NQ,,5,2007
33.0,,30.0,Leipheimer Levi,1,Discovery Channel,6,2007
35.0,,18.0,Voigt Jens,2,CSC ProTeam,6,2007
33.0,,12.0,McCartney Jason,3,Discovery Channel,6,2007
25.0,,7.0,Cancellara Fabian,4,CSC ProTeam,6,2007
33.0,,4.0,Hincapie George,5,Discovery Channel,6,2007
35.0,,3.0,Julich Bobby,6,CSC ProTeam,6,2007
30.0,,2.0,Vande Velde Christian,7,CSC ProTeam,6,2007
33.0,,1.0,O'Grady Stuart,8,CSC ProTeam,6,2007
29.0,,,Basso Ivan,9,Discovery Channel,6,2007
28.0,,,Jacques-Maynes Benjamin,10,,6,2007
27.0,,,Rogers Michael,11,T-Mobile Team,6,2007
28.0,,,Zirbel Tom,12,,6,2007
29.0,,,Pellizotti Franco,13,Liquigas,6,2007
28.0,,,Danielson Thomas,14,Discovery Channel,6,2007
29.0,,,Hushovd Thor,15,Cr\xe9dit Agricole,6,2007
28.0,,,Day Benjamin,16,Navigators Insurance Cycling Team,6,2007
26.0,,,Hesjedal Ryder,17,Health Net Presented By Maxxis,6,2007
30.0,,,Fofonov Dimitri,18,Cr\xe9dit Agricole,6,2007
33.0,,,Piil Jakob,19,T-Mobile Team,6,2007
23.0,,,Lemoine Cyril,20,Cr\xe9dit Agricole,6,2007
30.0,,,van de Walle Jurgen,21,Quickstep - Innergetic,6,2007
27.0,,,Quinziato Manuel,22,Liquigas,6,2007
28.0,,,Kirchen Kim,23,T-Mobile Team,6,2007
35.0,,,Horner Chris,24,Predictor - Lotto,6,2007
30.0,,,Chadwick Glen,25,Navigators Insurance Cycling Team,6,2007
26.0,,,Kern Christophe,26,Cr\xe9dit Agricole,6,2007
26.0,,,Lagutin Sergey,27,Navigators Insurance Cycling Team,6,2007
28.0,,,Tankink Bram,28,Quickstep - Innergetic,6,2007
25.0,,,Sutherland Rory,29,Health Net Presented By Maxxis,6,2007
27.0,,,Pate Danny,30,Team Slipstream,6,2007
31.0,,,Baldwin Christopher,31,,6,2007
21.0,,,Cozza Steven,32,Team Slipstream,6,2007
26.0,,,Wegmann Fabian,33,Gerolsteiner,6,2007
20.0,,,Gesink Robert,34,Rabobank ProTeam,6,2007
25.0,,,Rapinski Viktor,35,Navigators Insurance Cycling Team,6,2007
26.0,,,Haedo Juan Jose,36,CSC ProTeam,6,2007
,,,England Justin,37,,6,2007
30.0,,,Kaggestad Mads,38,Cr\xe9dit Agricole,6,2007
24.0,,,Krauss Sven,39,Gerolsteiner,6,2007
33.0,,,Rodriguez Fred,40,Predictor - Lotto,6,2007
28.0,,,Hayman Mathew,41,Rabobank ProTeam,6,2007
31.0,,,Jufre Josep,42,Predictor - Lotto,6,2007
31.0,,,Niermann Grischa,43,Rabobank ProTeam,6,2007
25.0,,,Hansen Adam,44,T-Mobile Team,6,2007
24.0,,,Lill Darren,45,Navigators Insurance Cycling Team,6,2007
,,,Hatton Peter,46,,6,2007
28.0,,,Colby Anthony,47,,6,2007
26.0,,,Stewart Jackson,48,BMC Racing Team,6,2007
24.0,,,Gasparotto Enrico,49,Liquigas,6,2007
32.0,,,de Groot Bram,50,Rabobank ProTeam,6,2007
27.0,,,Clarke Hilton,51,Navigators Insurance Cycling Team,6,2007
30.0,,,Kobzarenko Valery,52,Navigators Insurance Cycling Team,6,2007
29.0,,,Laurent Christophe,53,Cr\xe9dit Agricole,6,2007
33.0,,,Wherry Chris,54,,6,2007
,,,Acton Alejandro,55,,6,2007
30.0,,,Henderson Gregory,56,T-Mobile Team,6,2007
20.0,,,Peterson Tom,57,Team Slipstream,6,2007
23.0,,,Reistad Nick,58,,6,2007
25.0,,,Eltink Theo,59,Rabobank ProTeam,6,2007
31.0,,,Barry Michael,60,T-Mobile Team,6,2007
23.0,,,Lloyd Matthew,61,Predictor - Lotto,6,2007
25.0,,,Vandborg Brian,62,Discovery Channel,6,2007
29.0,,,Johnson Tim,63,,6,2007
35.0,,,Cruz Antonio,64,Discovery Channel,6,2007
24.0,,,Visconti Giovanni,65,Quickstep - Innergetic,6,2007
27.0,,,Zajicek Philip,66,Navigators Insurance Cycling Team,6,2007
25.0,,,Kohl Bernhard,67,Gerolsteiner,6,2007
30.0,,,Dominguez Ivan,68,,6,2007
25.0,,,Dockx Bart,69,Predictor - Lotto,6,2007
27.0,,,Ardila Mauricio Alberto,70,Rabobank ProTeam,6,2007
20.0,,,Ciolek Gerald,71,T-Mobile Team,6,2007
30.0,,,Sheedy Brian,72,,6,2007
24.0,,,Facci Mauro,73,Quickstep - Innergetic,6,2007
25.0,,,Frischkorn William,74,Team Slipstream,6,2007
25.0,,,Milne Shawn,75,,6,2007
25.0,,,Mccarty Jonathan Patrick,76,,6,2007
32.0,,,Bettini Paolo,77,Quickstep - Innergetic,6,2007
27.0,,,Donald Jason,78,Team Slipstream,6,2007
26.0,,,Mckissick Ian,79,BMC Racing Team,6,2007
33.0,,,Bajadali Andrew,80,,6,2007
27.0,,,Dionne Charles,81,,6,2007
33.0,,,Verheyen Geert,82,Quickstep - Innergetic,6,2007
23.0,,,Powers Jeremy,83,,6,2007
23.0,,,Marino Jean-Marc,84,Cr\xe9dit Agricole,6,2007
28.0,,,Downing Russell,85,,6,2007
33.0,,,Hinault S\xe9bastien,86,Cr\xe9dit Agricole,6,2007
29.0,,,Olson Aaron,87,T-Mobile Team,6,2007
33.0,,,Vogels Henk,88,,6,2007
25.0,,,Garcia Jonathan,89,BMC Racing Team,6,2007
23.0,,,Gritters Kyle,90,,6,2007
31.0,,,Kroon Karsten,91,CSC ProTeam,6,2007
22.0,,,Vitoria David,92,BMC Racing Team,6,2007
25.0,,,Wren Tyler,93,Jamis/Sutter Home Pro Cycling Team,6,2007
23.0,,,Bookwalter Brent,94,,6,2007
25.0,,,Da Dalto Mauro,95,Liquigas,6,2007
28.0,,,Sullivan Sean,96,,6,2007
26.0,,,Bryce Mead,97,,6,2007
32.0,,,Aerts Mario,98,Predictor - Lotto,6,2007
29.0,,,Menzies Karl,99,,6,2007
31.0,,,Candelario Alex,100,,6,2007
32.0,,,Tosatto Matteo,101,Quickstep - Innergetic,6,2007
25.0,,,Zaugg Oliver,102,Gerolsteiner,6,2007
29.0,,,F\xf6rster Robert,103,Gerolsteiner,6,2007
34.0,,,Moos Alexandre,104,BMC Racing Team,6,2007
32.0,,,Rasmussen Michael,105,Rabobank ProTeam,6,2007
24.0,,,King Edward,106,,6,2007
25.0,,,Peltonen Garrett,107,,6,2007
30.0,,,Carlstr\xf6m Kjell,108,Liquigas,6,2007
27.0,,,Brown Graeme,109,Rabobank ProTeam,6,2007
29.0,,,Nydam Scott,110,BMC Racing Team,6,2007
21.0,,,Tolleson Taylor,111,Team Slipstream,6,2007
34.0,,,Gates Nick,112,Predictor - Lotto,6,2007
22.0,,,Ingels Nick,113,Predictor - Lotto,6,2007
,,,Jones Brice,114,,6,2007
33.0,,,Ordowski Volker,115,Gerolsteiner,6,2007
28.0,,,Frattini Davide,116,,6,2007
26.0,,,Manion Caleb,117,,6,2007
29.0,,,O'Bee Kirk,118,Health Net Presented By Maxxis,6,2007
28.0,,,Wegelius Charles,119,Liquigas,6,2007
,,,Dziewa Brian,120,,6,2007
37.0,,,Sayers Mike,121,BMC Racing Team,6,2007
24.0,,,Hanson Ken,122,BMC Racing Team,6,2007
20.0,,,Fairly Caleb,123,,6,2007
30.0,,,Paolini Luca,124,Liquigas,6,2007
29.0,,,Jones Michael,125,,6,2007
32.0,,,Wrolich Peter,126,Gerolsteiner,6,2007
23.0,,,Euser Lucas,127,Team Slipstream,6,2007
26.0,,30.0,Haedo Juan Jose,1,CSC ProTeam,7,2007
30.0,,18.0,Henderson Gregory,2,T-Mobile Team,7,2007
32.0,,12.0,Bettini Paolo,3,Quickstep - Innergetic,7,2007
29.0,,7.0,Hushovd Thor,4,Cr\xe9dit Agricole,7,2007
33.0,,4.0,Rodriguez Fred,5,Predictor - Lotto,7,2007
29.0,,3.0,F\xf6rster Robert,6,Gerolsteiner,7,2007
30.0,,2.0,Paolini Luca,7,Liquigas,7,2007
31.0,,1.0,Candelario Alex,8,,7,2007
,,,Acton Alejandro,9,,7,2007
28.0,,,Downing Russell,10,,7,2007
27.0,,,Clarke Hilton,11,Navigators Insurance Cycling Team,7,2007
22.0,,,Vitoria David,12,BMC Racing Team,7,2007
25.0,,,Dockx Bart,13,Predictor - Lotto,7,2007
25.0,,,Milne Shawn,14,,7,2007
32.0,,,de Groot Bram,15,Rabobank ProTeam,7,2007
26.0,,,Lagutin Sergey,16,Navigators Insurance Cycling Team,7,2007
30.0,,,van de Walle Jurgen,17,Quickstep - Innergetic,7,2007
21.0,,,Tolleson Taylor,18,Team Slipstream,7,2007
28.0,,,Jacques-Maynes Benjamin,19,,7,2007
33.0,,,O'Grady Stuart,20,CSC ProTeam,7,2007
35.0,,,Voigt Jens,21,CSC ProTeam,7,2007
26.0,,,Stewart Jackson,22,BMC Racing Team,7,2007
30.0,,,Kobzarenko Valery,23,Navigators Insurance Cycling Team,7,2007
23.0,,,Lemoine Cyril,24,Cr\xe9dit Agricole,7,2007
33.0,,,Leipheimer Levi,25,Discovery Channel,7,2007
25.0,,,Eltink Theo,26,Rabobank ProTeam,7,2007
20.0,,,Ciolek Gerald,27,T-Mobile Team,7,2007
35.0,,,Julich Bobby,28,CSC ProTeam,7,2007
30.0,,,Fofonov Dimitri,29,Cr\xe9dit Agricole,7,2007
34.0,,,Gates Nick,30,Predictor - Lotto,7,2007
28.0,,,Kirchen Kim,31,T-Mobile Team,7,2007
33.0,,,Wherry Chris,32,,7,2007
23.0,,,Euser Lucas,33,Team Slipstream,7,2007
33.0,,,Piil Jakob,34,T-Mobile Team,7,2007
25.0,,,Zaugg Oliver,35,Gerolsteiner,7,2007
26.0,,,Hesjedal Ryder,36,Health Net Presented By Maxxis,7,2007
23.0,,,Bookwalter Brent,37,,7,2007
24.0,,,Krauss Sven,38,Gerolsteiner,7,2007
30.0,,,Kaggestad Mads,39,Cr\xe9dit Agricole,7,2007
,,,Jones Brice,40,,7,2007
28.0,,,Day Benjamin,41,Navigators Insurance Cycling Team,7,2007
24.0,,,Facci Mauro,42,Quickstep - Innergetic,7,2007
35.0,,,Horner Chris,43,Predictor - Lotto,7,2007
25.0,,,Da Dalto Mauro,44,Liquigas,7,2007
31.0,,,Jufre Josep,45,Predictor - Lotto,7,2007
,,,Hatton Peter,46,,7,2007
31.0,,,Barry Michael,47,T-Mobile Team,7,2007
29.0,,,Pellizotti Franco,48,Liquigas,7,2007
31.0,,,Niermann Grischa,49,Rabobank ProTeam,7,2007
27.0,,,Rogers Michael,50,T-Mobile Team,7,2007
25.0,,,Kohl Bernhard,51,Gerolsteiner,7,2007
34.0,,,Moos Alexandre,52,BMC Racing Team,7,2007
25.0,,,Mccarty Jonathan Patrick,53,,7,2007
29.0,,,Laurent Christophe,54,Cr\xe9dit Agricole,7,2007
32.0,,,Aerts Mario,55,Predictor - Lotto,7,2007
31.0,,,Baldwin Christopher,56,,7,2007
28.0,,,Tankink Bram,57,Quickstep - Innergetic,7,2007
20.0,,,Gesink Robert,58,Rabobank ProTeam,7,2007
28.0,,,Danielson Thomas,59,Discovery Channel,7,2007
23.0,,,Lloyd Matthew,60,Predictor - Lotto,7,2007
28.0,,,Hayman Mathew,61,Rabobank ProTeam,7,2007
23.0,,,Reistad Nick,62,,7,2007
26.0,,,Wegmann Fabian,63,Gerolsteiner,7,2007
27.0,,,Zajicek Philip,64,Navigators Insurance Cycling Team,7,2007
28.0,,,Colby Anthony,65,,7,2007
33.0,,,McCartney Jason,66,Discovery Channel,7,2007
33.0,,,Ordowski Volker,67,Gerolsteiner,7,2007
27.0,,,Donald Jason,68,Team Slipstream,7,2007
30.0,,,Vande Velde Christian,69,CSC ProTeam,7,2007
25.0,,,Sutherland Rory,70,Health Net Presented By Maxxis,7,2007
25.0,,,Rapinski Viktor,71,Navigators Insurance Cycling Team,7,2007
28.0,,,Wegelius Charles,72,Liquigas,7,2007
27.0,,,Ardila Mauricio Alberto,73,Rabobank ProTeam,7,2007
33.0,,,Verheyen Geert,74,Quickstep - Innergetic,7,2007
27.0,,,Pate Danny,75,Team Slipstream,7,2007
30.0,,,Carlstr\xf6m Kjell,76,Liquigas,7,2007
24.0,,,Gasparotto Enrico,77,Liquigas,7,2007
25.0,,,Frischkorn William,78,Team Slipstream,7,2007
32.0,,,Rasmussen Michael,79,Rabobank ProTeam,7,2007
20.0,,,Peterson Tom,80,Team Slipstream,7,2007
29.0,,,Olson Aaron,81,T-Mobile Team,7,2007
32.0,,,Tosatto Matteo,82,Quickstep - Innergetic,7,2007
33.0,,,Bajadali Andrew,83,,7,2007
27.0,,,Quinziato Manuel,84,Liquigas,7,2007
24.0,,,Lill Darren,85,Navigators Insurance Cycling Team,7,2007
21.0,,,Cozza Steven,86,Team Slipstream,7,2007
29.0,,,Menzies Karl,87,,7,2007
32.0,,,Wrolich Peter,88,Gerolsteiner,7,2007
25.0,,,Hansen Adam,89,T-Mobile Team,7,2007
31.0,,,Kroon Karsten,90,CSC ProTeam,7,2007
25.0,,,Cancellara Fabian,91,CSC ProTeam,7,2007
29.0,,,O'Bee Kirk,92,Health Net Presented By Maxxis,7,2007
29.0,,,Johnson Tim,93,,7,2007
23.0,,,Gritters Kyle,94,,7,2007
24.0,,,Visconti Giovanni,95,Quickstep - Innergetic,7,2007
29.0,,,Basso Ivan,96,Discovery Channel,7,2007
25.0,,,Vandborg Brian,97,Discovery Channel,7,2007
27.0,,,Brown Graeme,98,Rabobank ProTeam,7,2007
35.0,,,Cruz Antonio,99,Discovery Channel,7,2007
33.0,,,Hincapie George,100,Discovery Channel,7,2007
33.0,,,Hinault S\xe9bastien,101,Cr\xe9dit Agricole,7,2007
26.0,,,Kern Christophe,102,Cr\xe9dit Agricole,7,2007
23.0,,,Marino Jean-Marc,103,Cr\xe9dit Agricole,7,2007
22.0,,,Ingels Nick,104,Predictor - Lotto,7,2007
30.0,,,Chadwick Glen,105,Navigators Insurance Cycling Team,7,2007
30.0,,,Dominguez Ivan,106,,7,2007
,,,England Justin,107,,7,2007
26.0,,,Manion Caleb,108,,7,2007
28.0,,,Sullivan Sean,109,,7,2007
33.0,,,Vogels Henk,110,,7,2007
23.0,,,Powers Jeremy,111,,7,2007
24.0,,,King Edward,112,,7,2007
25.0,,,Peltonen Garrett,113,,7,2007
27.0,,,Dionne Charles,114,,7,2007
28.0,,,Frattini Davide,115,,7,2007
25.0,,,Wren Tyler,116,Jamis/Sutter Home Pro Cycling Team,7,2007
24.0,,,Hanson Ken,117,BMC Racing Team,7,2007
29.0,,,Nydam Scott,118,BMC Racing Team,7,2007
20.0,,,Fairly Caleb,119,,7,2007
29.0,,,Jones Michael,NQ,,7,2007
28.0,,,Zirbel Tom,NQ,,7,2007
25.0,,,Garcia Jonathan,NQ,BMC Racing Team,7,2007
37.0,,,Sayers Mike,NQ,BMC Racing Team,7,2007
