Age,Avg,Pnt,Rider,Rnk,Team,stage,year
34,,,Swindlehurst Burke,111,Bissell Pro Cycling,0,2008
30,,,Pipp Frank Kevin,112,Health Net Presented By Maxxis,0,2008
22,,,Fr\xf6hlinger Johannes,113,Gerolsteiner,0,2008
23,,,Tietzel Scott,114,Jelly Belly Cycling Team,0,2008
24,,,Lange Michael,115,Jelly Belly Cycling Team,0,2008
26,,,Talabardon Yannick,116,Cr\xe9dit Agricole,0,2008
21,,,Seeldraeyers Kevin,117,Quickstep - Innergetic,0,2008
33,,,Halgand Patrice,118,Cr\xe9dit Agricole,0,2008
32,,,Candelario Alex,119,Kelly Benefit Strategies / Medifast,0,2008
29,,,Pagliarini Luciano Andr\xe9,120,Scott - American Beef,0,2008
27,,,Creed Michael,121,,0,2008
33,,,Wrolich Peter,122,Gerolsteiner,0,2008
27,,,Le M\xe9vel Christophe,123,Cr\xe9dit Agricole,0,2008
33,,,Zberg Markus,124,Gerolsteiner,0,2008
27,,,Manion Caleb,125,Toyota - United Pro Cycling Team,0,2008
34,,,Bajadali Andrew,126,Kelly Benefit Strategies / Medifast,0,2008
28,,,Rice Matthew,127,Jelly Belly Cycling Team,0,2008
26,,,Zaugg Oliver,128,Gerolsteiner,0,2008
31,,,Lefevre Laurent,129,Bouygues Telecom,0,2008
24,,,Waite Nicholas,130,Kelly Benefit Strategies / Medifast,0,2008
26,,,Gomez Gomez Angel,131,Scott - American Beef,0,2008
21,,,Frank Mathias,132,Gerolsteiner,0,2008
27,,30.0,Haedo Juan Jose,1,CSC ProTeam,1,2008
21,,18.0,Ciolek Gerald,2,Team Columbia,1,2008
23,,12.0,Haussler Heinrich,3,Gerolsteiner,1,2008
25,,7.0,Rollin Dominique,4,Kodak Gallery Pro Cycling Team,1,2008
33,,4.0,Tosatto Matteo,5,Quickstep - Innergetic,1,2008
23,,3.0,Farrar Tyler,6,Team Garmin - Chipotle,1,2008
33,,2.0,Wrolich Peter,7,Gerolsteiner,1,2008
25,,1.0,Pichot Alexandre,8,Bouygues Telecom,1,2008
34,,,Rodriguez Fred,9,,1,2008
29,,,Hayman Mathew,10,Rabobank ProTeam,1,2008
26,,,Sutherland Rory,11,Health Net Presented By Maxxis,1,2008
33,,,Bettini Paolo,12,Quickstep - Innergetic,1,2008
36,,,Horner Chris,13,Astana,1,2008
23,,,L\xf6fkvist Thomas,14,Team Columbia,1,2008
26,,,Cancellara Fabian,15,CSC ProTeam,1,2008
36,,,Julich Bobby,16,CSC ProTeam,1,2008
35,,,Moos Alexandre,17,BMC Racing Team,1,2008
25,,,Lill Darren,18,BMC Racing Team,1,2008
29,,,Kirchen Kim,19,Team Columbia,1,2008
34,,,Leipheimer Levi,20,Astana,1,2008
28,,,Ollerenshaw Doug,21,,1,2008
24,,,Kemps Aaron,22,Astana,1,2008
27,,,Larsson Gustav,23,CSC ProTeam,1,2008
31,,,van de Walle Jurgen,24,Quickstep - Innergetic,1,2008
29,,,Day Benjamin,25,Toyota - United Pro Cycling Team,1,2008
27,,,Wegmann Fabian,26,Gerolsteiner,1,2008
31,,,Millar David,27,Team Garmin - Chipotle,1,2008
29,,,Jacques-Maynes Benjamin,28,Bissell Pro Cycling,1,2008
24,,,Brajkovi\u010d Janez,29,Astana,1,2008
34,,,McCartney Jason,30,CSC ProTeam,1,2008
26,,,Talabardon Yannick,31,Cr\xe9dit Agricole,1,2008
21,,,Mollema Bauke,32,Rabobank ProTeam,1,2008
26,,,Zaugg Oliver,33,Gerolsteiner,1,2008
26,,,Gomez Gomez Angel,34,Scott - American Beef,1,2008
23,,,Jerome Vincent,35,Bouygues Telecom,1,2008
31,,,Vande Velde Christian,36,Team Garmin - Chipotle,1,2008
33,,,Pe\xf1a Victor Hugo,37,,1,2008
27,,,Le M\xe9vel Christophe,38,Cr\xe9dit Agricole,1,2008
22,,,Fr\xf6hlinger Johannes,39,Gerolsteiner,1,2008
28,,,Pate Danny,40,Team Garmin - Chipotle,1,2008
22,,,Grabovskyy Dmytro,41,Quickstep - Innergetic,1,2008
28,,,Cama\xf1o Iker,42,Scott - American Beef,1,2008
29,,,Zabriskie David,43,Team Garmin - Chipotle,1,2008
23,,,Quemeneur Perrig,44,Bouygues Telecom,1,2008
36,,,Voigt Jens,45,CSC ProTeam,1,2008
21,,,Seeldraeyers Kevin,46,Quickstep - Innergetic,1,2008
24,,,Belgy Julien,47,Bouygues Telecom,1,2008
29,,,Danielson Thomas,48,Team Garmin - Chipotle,1,2008
21,,,Gesink Robert,49,Rabobank ProTeam,1,2008
24,,,Lange Michael,50,Jelly Belly Cycling Team,1,2008
33,,,Horrillo Pedro,51,Rabobank ProTeam,1,2008
27,,,Blackgrove Heath,52,Toyota - United Pro Cycling Team,1,2008
32,,,Ca\xf1ada David,53,Scott - American Beef,1,2008
32,,,Kroon Karsten,54,CSC ProTeam,1,2008
33,,,Halgand Patrice,55,Cr\xe9dit Agricole,1,2008
28,,,Bertogliati Rubens,56,Scott - American Beef,1,2008
28,,,Ardila Mauricio Alberto,57,Rabobank ProTeam,1,2008
30,,,Louder Jeff,58,BMC Racing Team,1,2008
21,,,Capecchi Eros,59,Scott - American Beef,1,2008
28,,,Zajicek Philip,60,Health Net Presented By Maxxis,1,2008
30,,,Olson Aaron,61,Bissell Pro Cycling,1,2008
27,,,Wiggins Bradley,62,Team Columbia,1,2008
32,,,Freire Oscar,63,Rabobank ProTeam,1,2008
22,,,Crane Matthew,64,Health Net Presented By Maxxis,1,2008
24,,,Champion Dimitri,65,Bouygues Telecom,1,2008
21,,,Peterson Tom,66,Team Garmin - Chipotle,1,2008
25,,,King Edward,67,Bissell Pro Cycling,1,2008
34,,,Swindlehurst Burke,68,Bissell Pro Cycling,1,2008
27,,,Boonen Tom,69,Quickstep - Innergetic,1,2008
22,,,Konovalovas Ignatas,70,Cr\xe9dit Agricole,1,2008
28,,,Spinelli Justin,71,Kelly Benefit Strategies / Medifast,1,2008
33,,,Zberg Markus,72,Gerolsteiner,1,2008
34,,,Hincapie George,73,Team Columbia,1,2008
29,,,Hulsmans Kevin,74,Quickstep - Innergetic,1,2008
31,,,Mumford Jonathan Reid,75,Kelly Benefit Strategies / Medifast,1,2008
22,,,Cavendish Mark,76,Team Columbia,1,2008
22,,,Tolleson Taylor,77,BMC Racing Team,1,2008
28,,,van Ulden Bernard,78,Jelly Belly Cycling Team,1,2008
26,,,Peltonen Garrett,79,Bissell Pro Cycling,1,2008
30,,,Johnson Tim,80,Health Net Presented By Maxxis,1,2008
33,,,Sundt Jonathan,81,Kelly Benefit Strategies / Medifast,1,2008
22,,,Wyss Danilo,82,BMC Racing Team,1,2008
30,,,Pipp Frank Kevin,83,Health Net Presented By Maxxis,1,2008
32,,,Belohvosciks Raivis,84,Scott - American Beef,1,2008
29,,,Pagliarini Luciano Andr\xe9,85,Scott - American Beef,1,2008
40,,,Cipollini Mario,86,,1,2008
36,,,Tonti Andrea,87,Quickstep - Innergetic,1,2008
30,,,Nydam Scott,88,BMC Racing Team,1,2008
32,,,Candelario Alex,89,Kelly Benefit Strategies / Medifast,1,2008
23,,,Sanderson Nicholas,90,Jelly Belly Cycling Team,1,2008
22,,,Capelli Ermano,91,Scott - American Beef,1,2008
24,,,Reistad Nick,92,Jelly Belly Cycling Team,1,2008
27,,,Stewart Jackson,93,BMC Racing Team,1,2008
29,,,Zirbel Tom,94,Bissell Pro Cycling,1,2008
21,,,Frank Mathias,95,Gerolsteiner,1,2008
30,,,Zwizanski Scott,96,Bissell Pro Cycling,1,2008
20,,,Boasson Hagen Edvald,97,Team Columbia,1,2008
28,,,Voeckler Thomas,98,Bouygues Telecom,1,2008
24,,,Tuckerman Aaron Barry,99,Jelly Belly Cycling Team,1,2008
22,,,Cozza Steven,100,Team Garmin - Chipotle,1,2008
36,,,Cruz Antonio,101,BMC Racing Team,1,2008
23,,,Turgot S\xe9bastien,102,Bouygues Telecom,1,2008
22,,,Simon Julien,103,Cr\xe9dit Agricole,1,2008
24,,,Martens Paul,104,Rabobank ProTeam,1,2008
26,,,Kohl Bernhard,105,Gerolsteiner,1,2008
26,,,Bowman Dan,106,Kelly Benefit Strategies / Medifast,1,2008
31,,,Lefevre Laurent,107,Bouygues Telecom,1,2008
34,,,Bajadali Andrew,108,Kelly Benefit Strategies / Medifast,1,2008
26,,,England Richard,109,Bissell Pro Cycling,1,2008
34,,,O'Grady Stuart,110,CSC ProTeam,1,2008
28,,,Clarke Hilton,111,Toyota - United Pro Cycling Team,1,2008
25,,,Renshaw Mark,112,Cr\xe9dit Agricole,1,2008
31,,,Dominguez Ivan,113,Toyota - United Pro Cycling Team,1,2008
23,,,Clarke Jonathan,114,Toyota - United Pro Cycling Team,1,2008
26,,,Hansen Adam,115,Team Columbia,1,2008
24,,,Waite Nicholas,116,Kelly Benefit Strategies / Medifast,1,2008
35,,,Rubiera Jos\xe9 Luis,117,Astana,1,2008
32,,,Ivanov Serguei,118,Astana,1,2008
25,,,Gusev Vladimir,119,Astana,1,2008
34,,,Mizurov Andrey,120,Astana,1,2008
23,,,Murphy John,121,Health Net Presented By Maxxis,1,2008
27,,,Bryce Mead,122,Jelly Belly Cycling Team,1,2008
34,,,Vogels Henk,123,Toyota - United Pro Cycling Team,1,2008
23,,,Tietzel Scott,124,Jelly Belly Cycling Team,1,2008
24,,,Lemoine Cyril,125,Cr\xe9dit Agricole,1,2008
27,,,Manion Caleb,126,Toyota - United Pro Cycling Team,1,2008
22,,,Hivert Jonathan,127,Cr\xe9dit Agricole,1,2008
26,,,Kilun Roman,128,Health Net Presented By Maxxis,1,2008
27,,,Creed Michael,129,,1,2008
30,,,Menzies Karl,130,Team UniSA-Australia,1,2008
28,,,Rice Matthew,131,Jelly Belly Cycling Team,1,2008
22,,,Lacombe Keven,132,Kelly Benefit Strategies / Medifast,1,2008
27,,30.0,Boonen Tom,1,Quickstep - Innergetic,2,2008
23,,18.0,Haussler Heinrich,2,Gerolsteiner,2,2008
40,,12.0,Cipollini Mario,3,,2,2008
22,,7.0,Cavendish Mark,4,Team Columbia,2,2008
27,,4.0,Haedo Juan Jose,5,CSC ProTeam,2,2008
23,,3.0,Farrar Tyler,6,Team Garmin - Chipotle,2,2008
25,,2.0,Rollin Dominique,7,Kodak Gallery Pro Cycling Team,2,2008
22,,1.0,Wyss Danilo,8,BMC Racing Team,2,2008
21,,,Ciolek Gerald,9,Team Columbia,2,2008
32,,,Freire Oscar,10,Rabobank ProTeam,2,2008
32,,,Candelario Alex,11,Kelly Benefit Strategies / Medifast,2,2008
24,,,Kemps Aaron,12,Astana,2,2008
22,,,Crane Matthew,13,Health Net Presented By Maxxis,2,2008
26,,,England Richard,14,Bissell Pro Cycling,2,2008
26,,,Peltonen Garrett,15,Bissell Pro Cycling,2,2008
28,,,Ardila Mauricio Alberto,16,Rabobank ProTeam,2,2008
33,,,Wrolich Peter,17,Gerolsteiner,2,2008
36,,,Horner Chris,18,Astana,2,2008
25,,,Lill Darren,19,BMC Racing Team,2,2008
36,,,Julich Bobby,20,CSC ProTeam,2,2008
34,,,Leipheimer Levi,21,Astana,2,2008
23,,,Murphy John,22,Health Net Presented By Maxxis,2,2008
30,,,Pipp Frank Kevin,23,Health Net Presented By Maxxis,2,2008
24,,,Lemoine Cyril,24,Cr\xe9dit Agricole,2,2008
23,,,Sanderson Nicholas,25,Jelly Belly Cycling Team,2,2008
36,,,Cruz Antonio,26,BMC Racing Team,2,2008
27,,,Larsson Gustav,27,CSC ProTeam,2,2008
25,,,Gusev Vladimir,28,Astana,2,2008
34,,,Rodriguez Fred,29,,2,2008
22,,,Grabovskyy Dmytro,30,Quickstep - Innergetic,2,2008
31,,,Vande Velde Christian,31,Team Garmin - Chipotle,2,2008
34,,,Hincapie George,32,Team Columbia,2,2008
26,,,Kohl Bernhard,33,Gerolsteiner,2,2008
33,,,Bettini Paolo,34,Quickstep - Innergetic,2,2008
35,,,Moos Alexandre,35,BMC Racing Team,2,2008
31,,,Millar David,36,Team Garmin - Chipotle,2,2008
30,,,Louder Jeff,37,BMC Racing Team,2,2008
34,,,O'Grady Stuart,38,CSC ProTeam,2,2008
29,,,Kirchen Kim,39,Team Columbia,2,2008
22,,,Tolleson Taylor,40,BMC Racing Team,2,2008
23,,,L\xf6fkvist Thomas,41,Team Columbia,2,2008
22,,,Capelli Ermano,42,Scott - American Beef,2,2008
29,,,Day Benjamin,43,Toyota - United Pro Cycling Team,2,2008
33,,,Horrillo Pedro,44,Rabobank ProTeam,2,2008
32,,,Ca\xf1ada David,45,Scott - American Beef,2,2008
34,,,Vogels Henk,46,Toyota - United Pro Cycling Team,2,2008
28,,,Bertogliati Rubens,47,Scott - American Beef,2,2008
33,,,Tosatto Matteo,48,Quickstep - Innergetic,2,2008
34,,,McCartney Jason,49,CSC ProTeam,2,2008
28,,,Cama\xf1o Iker,50,Scott - American Beef,2,2008
30,,,Menzies Karl,51,Team UniSA-Australia,2,2008
29,,,Danielson Thomas,52,Team Garmin - Chipotle,2,2008
23,,,Jerome Vincent,53,Bouygues Telecom,2,2008
28,,,Ollerenshaw Doug,54,,2,2008
21,,,Gesink Robert,55,Rabobank ProTeam,2,2008
29,,,Pagliarini Luciano Andr\xe9,56,Scott - American Beef,2,2008
26,,,Zaugg Oliver,57,Gerolsteiner,2,2008
25,,,King Edward,58,Bissell Pro Cycling,2,2008
24,,,Lange Michael,59,Jelly Belly Cycling Team,2,2008
21,,,Seeldraeyers Kevin,60,Quickstep - Innergetic,2,2008
24,,,Brajkovi\u010d Janez,61,Astana,2,2008
28,,,van Ulden Bernard,62,Jelly Belly Cycling Team,2,2008
26,,,Bowman Dan,63,Kelly Benefit Strategies / Medifast,2,2008
26,,,Kilun Roman,64,Health Net Presented By Maxxis,2,2008
31,,,van de Walle Jurgen,65,Quickstep - Innergetic,2,2008
27,,,Stewart Jackson,66,BMC Racing Team,2,2008
28,,,Zajicek Philip,67,Health Net Presented By Maxxis,2,2008
32,,,Ivanov Serguei,68,Astana,2,2008
33,,,Pe\xf1a Victor Hugo,69,,2,2008
29,,,Zabriskie David,70,Team Garmin - Chipotle,2,2008
29,,,Zirbel Tom,71,Bissell Pro Cycling,2,2008
22,,,Hivert Jonathan,72,Cr\xe9dit Agricole,2,2008
24,,,Champion Dimitri,73,Bouygues Telecom,2,2008
27,,,Blackgrove Heath,74,Toyota - United Pro Cycling Team,2,2008
25,,,Pichot Alexandre,75,Bouygues Telecom,2,2008
35,,,Rubiera Jos\xe9 Luis,76,Astana,2,2008
26,,,Gomez Gomez Angel,77,Scott - American Beef,2,2008
27,,,Le M\xe9vel Christophe,78,Cr\xe9dit Agricole,2,2008
32,,,Belohvosciks Raivis,79,Scott - American Beef,2,2008
22,,,Simon Julien,80,Cr\xe9dit Agricole,2,2008
28,,,Spinelli Justin,81,Kelly Benefit Strategies / Medifast,2,2008
21,,,Peterson Tom,82,Team Garmin - Chipotle,2,2008
24,,,Martens Paul,83,Rabobank ProTeam,2,2008
29,,,Jacques-Maynes Benjamin,84,Bissell Pro Cycling,2,2008
28,,,Pate Danny,85,Team Garmin - Chipotle,2,2008
27,,,Creed Michael,86,,2,2008
32,,,Kroon Karsten,87,CSC ProTeam,2,2008
29,,,Hulsmans Kevin,88,Quickstep - Innergetic,2,2008
36,,,Voigt Jens,89,CSC ProTeam,2,2008
21,,,Mollema Bauke,90,Rabobank ProTeam,2,2008
27,,,Wegmann Fabian,91,Gerolsteiner,2,2008
31,,,Lefevre Laurent,92,Bouygues Telecom,2,2008
34,,,Swindlehurst Burke,93,Bissell Pro Cycling,2,2008
23,,,Quemeneur Perrig,94,Bouygues Telecom,2,2008
30,,,Johnson Tim,95,Health Net Presented By Maxxis,2,2008
34,,,Bajadali Andrew,96,Kelly Benefit Strategies / Medifast,2,2008
22,,,Konovalovas Ignatas,97,Cr\xe9dit Agricole,2,2008
22,,,Cozza Steven,98,Team Garmin - Chipotle,2,2008
24,,,Tuckerman Aaron Barry,99,Jelly Belly Cycling Team,2,2008
26,,,Talabardon Yannick,100,Cr\xe9dit Agricole,2,2008
24,,,Belgy Julien,101,Bouygues Telecom,2,2008
27,,,Wiggins Bradley,102,Team Columbia,2,2008
34,,,Mizurov Andrey,103,Astana,2,2008
33,,,Zberg Markus,104,Gerolsteiner,2,2008
23,,,Turgot S\xe9bastien,105,Bouygues Telecom,2,2008
30,,,Zwizanski Scott,106,Bissell Pro Cycling,2,2008
26,,,Cancellara Fabian,107,CSC ProTeam,2,2008
28,,,Clarke Hilton,108,Toyota - United Pro Cycling Team,2,2008
30,,,Olson Aaron,109,Bissell Pro Cycling,2,2008
21,,,Capecchi Eros,110,Scott - American Beef,2,2008
26,,,Sutherland Rory,111,Health Net Presented By Maxxis,2,2008
33,,,Halgand Patrice,112,Cr\xe9dit Agricole,2,2008
29,,,Hayman Mathew,113,Rabobank ProTeam,2,2008
21,,,Frank Mathias,114,Gerolsteiner,2,2008
23,,,Tietzel Scott,115,Jelly Belly Cycling Team,2,2008
31,,,Mumford Jonathan Reid,116,Kelly Benefit Strategies / Medifast,2,2008
23,,,Clarke Jonathan,117,Toyota - United Pro Cycling Team,2,2008
36,,,Tonti Andrea,118,Quickstep - Innergetic,2,2008
28,,,Voeckler Thomas,119,Bouygues Telecom,2,2008
31,,,Dominguez Ivan,120,Toyota - United Pro Cycling Team,2,2008
27,,,Manion Caleb,121,Toyota - United Pro Cycling Team,2,2008
27,,,Bryce Mead,122,Jelly Belly Cycling Team,2,2008
24,,,Reistad Nick,123,Jelly Belly Cycling Team,2,2008
24,,,Waite Nicholas,124,Kelly Benefit Strategies / Medifast,2,2008
30,,,Nydam Scott,125,BMC Racing Team,2,2008
22,,,Lacombe Keven,126,Kelly Benefit Strategies / Medifast,2,2008
22,,,Fr\xf6hlinger Johannes,127,Gerolsteiner,2,2008
26,,,Hansen Adam,128,Team Columbia,2,2008
20,,,Boasson Hagen Edvald,129,Team Columbia,2,2008
33,,,Sundt Jonathan,130,Kelly Benefit Strategies / Medifast,2,2008
28,,,Rice Matthew,131,Jelly Belly Cycling Team,2,2008
21,,30.0,Gesink Robert,1,Rabobank ProTeam,3,2008
34,,18.0,Leipheimer Levi,2,Astana,3,2008
31,,12.0,van de Walle Jurgen,3,Quickstep - Innergetic,3,2008
21,,7.0,Seeldraeyers Kevin,4,Quickstep - Innergetic,3,2008
35,,4.0,Rubiera Jos\xe9 Luis,5,Astana,3,2008
21,,3.0,Peterson Tom,6,Team Garmin - Chipotle,3,2008
36,,2.0,Horner Chris,7,Astana,3,2008
28,,1.0,Ardila Mauricio Alberto,8,Rabobank ProTeam,3,2008
35,,,Moos Alexandre,9,BMC Racing Team,3,2008
33,,,Pe\xf1a Victor Hugo,10,,3,2008
26,,,Zaugg Oliver,11,Gerolsteiner,3,2008
31,,,Vande Velde Christian,12,Team Garmin - Chipotle,3,2008
26,,,Cancellara Fabian,13,CSC ProTeam,3,2008
31,,,Millar David,14,Team Garmin - Chipotle,3,2008
27,,,Larsson Gustav,15,CSC ProTeam,3,2008
29,,,Zabriskie David,16,Team Garmin - Chipotle,3,2008
33,,,Tosatto Matteo,17,Quickstep - Innergetic,3,2008
25,,,Lill Darren,18,BMC Racing Team,3,2008
26,,,Kohl Bernhard,19,Gerolsteiner,3,2008
29,,,Jacques-Maynes Benjamin,20,Bissell Pro Cycling,3,2008
28,,,Cama\xf1o Iker,21,Scott - American Beef,3,2008
32,,,Freire Oscar,22,Rabobank ProTeam,3,2008
33,,,Halgand Patrice,23,Cr\xe9dit Agricole,3,2008
22,,,Konovalovas Ignatas,24,Cr\xe9dit Agricole,3,2008
24,,,Brajkovi\u010d Janez,25,Astana,3,2008
29,,,Kirchen Kim,26,Team Columbia,3,2008
34,,,Hincapie George,27,Team Columbia,3,2008
32,,,Ca\xf1ada David,28,Scott - American Beef,3,2008
36,,,Voigt Jens,29,CSC ProTeam,3,2008
30,,,Louder Jeff,30,BMC Racing Team,3,2008
26,,,Talabardon Yannick,31,Cr\xe9dit Agricole,3,2008
36,,,Julich Bobby,32,CSC ProTeam,3,2008
25,,,Gusev Vladimir,33,Astana,3,2008
24,,,Lange Michael,34,Jelly Belly Cycling Team,3,2008
28,,,Zajicek Philip,35,Health Net Presented By Maxxis,3,2008
28,,,Bertogliati Rubens,36,Scott - American Beef,3,2008
29,,,Zirbel Tom,37,Bissell Pro Cycling,3,2008
22,,,Crane Matthew,38,Health Net Presented By Maxxis,3,2008
33,,,Wrolich Peter,39,Gerolsteiner,3,2008
34,,,Swindlehurst Burke,40,Bissell Pro Cycling,3,2008
27,,,Le M\xe9vel Christophe,41,Cr\xe9dit Agricole,3,2008
27,,,Blackgrove Heath,42,Toyota - United Pro Cycling Team,3,2008
21,,,Mollema Bauke,43,Rabobank ProTeam,3,2008
34,,,McCartney Jason,44,CSC ProTeam,3,2008
