Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,,+ - 64:12:15,20.0,,20,Milram,3:56:48 3:56:48,-,14,2007
,,,+ - 64:12:15,21.0,,21,Fran\xe7aise des Jeux,4:24:47 4:24:47,-,14,2007
,,,+ - 69:52:14,2.0,,1,Astana,209:52:24 209:52:24,\u25b21,15,2007
,,,+ - 69:52:14,1.0,,2,Discovery Channel,2:53 2:53,\u25bc1,15,2007
,,,+ - 69:52:14,5.0,,3,CSC ProTeam,15:01 15:01,\u25b22,15,2007
,,,+ - 69:52:14,4.0,,4,Caisse d'Epargne,15:22 15:22,-,15,2007
,,,+ - 69:52:14,3.0,,5,Rabobank ProTeam,18:03 18:03,\u25bc2,15,2007
,,,+ - 69:52:14,6.0,,6,Euskaltel - Euskadi,26:52 26:52,-,15,2007
,,,+ - 69:52:14,7.0,,7,Predictor - Lotto,1:16:18 1:16:18,-,15,2007
,,,+ - 69:52:14,10.0,,8,AG2R Pr\xe9voyance,1:28:47 1:28:47,\u25b22,15,2007
,,,+ - 69:52:14,8.0,,9,Saunier Duval,1:29:01 1:29:01,\u25bc1,15,2007
,,,+ - 69:52:14,9.0,,10,Cr\xe9dit Agricole,1:33:40 1:33:40,\u25bc1,15,2007
,,,+ - 69:52:14,12.0,,11,Liquigas,1:51:58 1:51:58,\u25b21,15,2007
,,,+ - 69:52:14,14.0,,12,Lampre-Fondital,1:52:45 1:52:45,\u25b22,15,2007
,,,+ - 69:52:14,11.0,,13,T-Mobile Team,2:09:50 2:09:50,\u25bc2,15,2007
,,,+ - 69:52:14,13.0,,14,Quickstep - Innergetic,2:13:33 2:13:33,\u25bc1,15,2007
,,,+ - 69:52:14,17.0,,15,Bouygues Telecom,2:26:00 2:26:00,\u25b22,15,2007
,,,+ - 69:52:14,15.0,,16,Gerolsteiner,2:46:13 2:46:13,\u25bc1,15,2007
,,,+ - 69:52:14,16.0,,17,Barloworld,2:50:20 2:50:20,\u25bc1,15,2007
,,,+ - 69:52:14,18.0,,18,Cofidis,3:30:15 3:30:15,-,15,2007
,,,+ - 69:52:14,19.0,,19,Agritubel,4:33:40 4:33:40,-,15,2007
,,,+ - 69:52:14,20.0,,20,Milram,4:49:25 4:49:25,-,15,2007
,,,+ - 69:52:14,21.0,,21,Fran\xe7aise des Jeux,5:21:33 5:21:33,-,15,2007
,,,+ - 76:15:15,2.0,,1,Discovery Channel,229:09:32 229:09:32,\u25b21,16,2007
,,,+ - 76:15:15,4.0,,2,Caisse d'Epargne,16:48 16:48,\u25b22,16,2007
,,,+ - 76:15:15,3.0,,3,CSC ProTeam,25:01 25:01,-,16,2007
,,,+ - 76:15:15,5.0,,4,Rabobank ProTeam,35:00 35:00,\u25b21,16,2007
,,,+ - 76:15:15,6.0,,5,Euskaltel - Euskadi,39:04 39:04,\u25b21,16,2007
,,,+ - 76:15:15,9.0,,6,Saunier Duval,1:37:01 1:37:01,\u25b23,16,2007
,,,+ - 76:15:15,7.0,,7,Predictor - Lotto,1:46:21 1:46:21,-,16,2007
,,,+ - 76:15:15,10.0,,8,Cr\xe9dit Agricole,2:13:19 2:13:19,\u25b22,16,2007
,,,+ - 76:15:15,8.0,,9,AG2R Pr\xe9voyance,2:20:40 2:20:40,\u25bc1,16,2007
,,,+ - 76:15:15,11.0,,10,Liquigas,2:20:55 2:20:55,\u25b21,16,2007
,,,+ - 76:15:15,12.0,,11,Lampre-Fondital,2:24:42 2:24:42,\u25b21,16,2007
,,,+ - 76:15:15,14.0,,12,Quickstep - Innergetic,2:55:27 2:55:27,\u25b22,16,2007
,,,+ - 76:15:15,13.0,,13,T-Mobile Team,3:19:56 3:19:56,-,16,2007
,,,+ - 76:15:15,15.0,,14,Bouygues Telecom,3:43:56 3:43:56,\u25b21,16,2007
,,,+ - 76:15:15,17.0,,15,Barloworld,3:44:04 3:44:04,\u25b22,16,2007
,,,+ - 76:15:15,16.0,,16,Gerolsteiner,4:10:09 4:10:09,-,16,2007
,,,+ - 76:15:15,18.0,,17,Cofidis,4:15:30 4:15:30,\u25b21,16,2007
,,,+ - 76:15:15,19.0,,18,Agritubel,5:58:44 5:58:44,\u25b21,16,2007
,,,+ - 76:15:15,20.0,,19,Milram,6:35:18 6:35:18,\u25b21,16,2007
,,,+ - 76:15:15,21.0,,20,Fran\xe7aise des Jeux,6:42:27 6:42:27,\u25b21,16,2007
,,,+ - 80:42:08,1.0,,1,Discovery Channel,242:20:41 242:20:41,-,17,2007
,,,+ - 80:42:08,3.0,,2,CSC ProTeam,15:22 15:22,\u25b21,17,2007
,,,+ - 80:42:08,2.0,,3,Caisse d'Epargne,16:48 16:48,\u25bc1,17,2007
,,,+ - 80:42:08,4.0,,4,Rabobank ProTeam,35:00 35:00,-,17,2007
,,,+ - 80:42:08,5.0,,5,Euskaltel - Euskadi,39:04 39:04,-,17,2007
,,,+ - 80:42:08,6.0,,6,Saunier Duval,1:30:03 1:30:03,-,17,2007
,,,+ - 80:42:08,7.0,,7,Predictor - Lotto,1:46:21 1:46:21,-,17,2007
,,,+ - 80:42:08,11.0,,8,Lampre-Fondital,2:08:44 2:08:44,\u25b23,17,2007
,,,+ - 80:42:08,9.0,,9,AG2R Pr\xe9voyance,2:11:01 2:11:01,-,17,2007
,,,+ - 80:42:08,8.0,,10,Cr\xe9dit Agricole,2:13:19 2:13:19,\u25bc2,17,2007
,,,+ - 80:42:08,10.0,,11,Liquigas,2:14:36 2:14:36,\u25bc1,17,2007
,,,+ - 80:42:08,12.0,,12,Quickstep - Innergetic,2:48:29 2:48:29,-,17,2007
,,,+ - 80:42:08,13.0,,13,T-Mobile Team,3:19:56 3:19:56,-,17,2007
,,,+ - 80:42:08,14.0,,14,Bouygues Telecom,3:43:56 3:43:56,-,17,2007
,,,+ - 80:42:08,15.0,,15,Barloworld,3:44:02 3:44:02,-,17,2007
,,,+ - 80:42:08,16.0,,16,Gerolsteiner,4:00:28 4:00:28,-,17,2007
,,,+ - 80:42:08,18.0,,17,Agritubel,5:58:44 5:58:44,\u25b21,17,2007
,,,+ - 80:42:08,19.0,,18,Milram,6:35:16 6:35:16,\u25b21,17,2007
,,,+ - 80:42:08,20.0,,19,Fran\xe7aise des Jeux,6:42:25 6:42:25,\u25b21,17,2007
,,,+ - 86:04:16,1.0,,1,Discovery Channel,258:27:02 258:27:02,-,18,2007
,,,+ - 86:04:16,2.0,,2,CSC ProTeam,16:12 16:12,-,18,2007
,,,+ - 86:04:16,3.0,,3,Caisse d'Epargne,16:51 16:51,-,18,2007
,,,+ - 86:04:16,4.0,,4,Rabobank ProTeam,28:01 28:01,-,18,2007
,,,+ - 86:04:16,5.0,,5,Euskaltel - Euskadi,39:07 39:07,-,18,2007
,,,+ - 86:04:16,6.0,,6,Saunier Duval,1:30:53 1:30:53,-,18,2007
,,,+ - 86:04:16,7.0,,7,Predictor - Lotto,1:46:21 1:46:21,-,18,2007
,,,+ - 86:04:16,8.0,,8,Lampre-Fondital,2:08:44 2:08:44,-,18,2007
,,,+ - 86:04:16,9.0,,9,AG2R Pr\xe9voyance,2:11:04 2:11:04,-,18,2007
,,,+ - 86:04:16,10.0,,10,Cr\xe9dit Agricole,2:13:16 2:13:16,-,18,2007
,,,+ - 86:04:16,11.0,,11,Liquigas,2:14:39 2:14:39,-,18,2007
,,,+ - 86:04:16,12.0,,12,Quickstep - Innergetic,2:48:29 2:48:29,-,18,2007
,,,+ - 86:04:16,13.0,,13,T-Mobile Team,3:11:20 3:11:20,-,18,2007
,,,+ - 86:04:16,14.0,,14,Bouygues Telecom,3:35:23 3:35:23,-,18,2007
,,,+ - 86:04:16,15.0,,15,Barloworld,3:44:02 3:44:02,-,18,2007
,,,+ - 86:04:16,16.0,,16,Gerolsteiner,4:00:28 4:00:28,-,18,2007
,,,+ - 86:04:16,17.0,,17,Agritubel,5:59:34 5:59:34,-,18,2007
,,,+ - 86:04:16,19.0,,18,Fran\xe7aise des Jeux,6:33:48 6:33:48,\u25b21,18,2007
,,,+ - 86:04:16,18.0,,19,Milram,6:35:16 6:35:16,\u25bc1,18,2007
,,,+ - 87:09:18,1.0,,1,Discovery Channel,261:39:33 261:39:33,-,19,2007
,,,+ - 87:09:18,3.0,,2,Caisse d'Epargne,19:31 19:31,\u25b21,19,2007
,,,+ - 87:09:18,2.0,,3,CSC ProTeam,22:10 22:10,\u25bc1,19,2007
,,,+ - 87:09:18,4.0,,4,Rabobank ProTeam,36:14 36:14,-,19,2007
,,,+ - 87:09:18,5.0,,5,Euskaltel - Euskadi,46:51 46:51,-,19,2007
,,,+ - 87:09:18,6.0,,6,Saunier Duval,1:44:23 1:44:23,-,19,2007
,,,+ - 87:09:18,7.0,,7,Predictor - Lotto,1:49:56 1:49:56,-,19,2007
,,,+ - 87:09:18,8.0,,8,Lampre-Fondital,2:19:41 2:19:41,-,19,2007
,,,+ - 87:09:18,10.0,,9,Cr\xe9dit Agricole,2:25:39 2:25:39,\u25b21,19,2007
,,,+ - 87:09:18,9.0,,10,AG2R Pr\xe9voyance,2:25:48 2:25:48,\u25bc1,19,2007
,,,+ - 87:09:18,11.0,,11,Liquigas,2:28:20 2:28:20,-,19,2007
,,,+ - 87:09:18,12.0,,12,Quickstep - Innergetic,2:57:25 2:57:25,-,19,2007
,,,+ - 87:09:18,13.0,,13,T-Mobile Team,3:17:26 3:17:26,-,19,2007
,,,+ - 87:09:18,14.0,,14,Bouygues Telecom,3:49:43 3:49:43,-,19,2007
,,,+ - 87:09:18,15.0,,15,Barloworld,3:58:52 3:58:52,-,19,2007
,,,+ - 87:09:18,16.0,,16,Gerolsteiner,4:09:38 4:09:38,-,19,2007
,,,+ - 87:09:18,17.0,,17,Agritubel,6:17:25 6:17:25,-,19,2007
,,,+ - 87:09:18,19.0,,18,Milram,6:48:28 6:48:28,\u25b21,19,2007
,,,+ - 87:09:18,18.0,,19,Fran\xe7aise des Jeux,6:48:45 6:48:45,\u25bc1,19,2007
,,,+ - 91:00:26,1.0,,1,Discovery Channel,273:12:52 273:12:52,-,20,2007
,,,+ - 91:00:26,2.0,,2,Caisse d'Epargne,19:36 19:36,-,20,2007
,,,+ - 91:00:26,3.0,,3,CSC ProTeam,22:10 22:10,-,20,2007
,,,+ - 91:00:26,4.0,,4,Rabobank ProTeam,36:24 36:24,-,20,2007
,,,+ - 91:00:26,5.0,,5,Euskaltel - Euskadi,46:46 46:46,-,20,2007
,,,+ - 91:00:26,6.0,,6,Saunier Duval,1:44:33 1:44:33,-,20,2007
,,,+ - 91:00:26,7.0,,7,Predictor - Lotto,1:50:21 1:50:21,-,20,2007
,,,+ - 91:00:26,8.0,,8,Lampre-Fondital,2:19:41 2:19:41,-,20,2007
,,,+ - 91:00:26,9.0,,9,Cr\xe9dit Agricole,2:25:44 2:25:44,-,20,2007
,,,+ - 91:00:26,10.0,,10,AG2R Pr\xe9voyance,2:26:08 2:26:08,-,20,2007
,,,+ - 91:00:26,11.0,,11,Liquigas,2:28:30 2:28:30,-,20,2007
,,,+ - 91:00:26,12.0,,12,Quickstep - Innergetic,2:57:15 2:57:15,-,20,2007
,,,+ - 91:00:26,13.0,,13,T-Mobile Team,3:17:26 3:17:26,-,20,2007
,,,+ - 91:00:26,14.0,,14,Bouygues Telecom,3:49:53 3:49:53,-,20,2007
,,,+ - 91:00:26,15.0,,15,Barloworld,3:59:12 3:59:12,-,20,2007
,,,+ - 91:00:26,16.0,,16,Gerolsteiner,4:09:28 4:09:28,-,20,2007
,,,+ - 91:00:26,17.0,,17,Agritubel,6:17:20 6:17:20,-,20,2007
,,,+ - 91:00:26,18.0,,18,Milram,6:48:28 6:48:28,-,20,2007
,,,+ - 91:00:26,19.0,,19,Fran\xe7aise des Jeux,6:48:45 6:48:45,-,20,2007
