BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 73:15:39,20.0,20,Skil - Shimano,6:23:03 6:23:03,-,18,2009
,,+ - 77:06:18,1.0,1,Astana,229:55:00 229:55:00,-,19,2009
,,+ - 77:06:18,2.0,2,Team Garmin - Slipstream,16:14 16:14,-,19,2009
,,+ - 77:06:18,3.0,3,AG2R La Mondiale,23:45 23:45,-,19,2009
,,+ - 77:06:18,4.0,4,Saxo Bank,24:32 24:32,-,19,2009
,,+ - 77:06:18,5.0,5,Liquigas,43:52 43:52,-,19,2009
,,+ - 77:06:18,7.0,6,Euskaltel - Euskadi,47:49 47:49,\u25b21,19,2009
,,+ - 77:06:18,6.0,7,"Cofidis, Solutions Cr\xe9dits",50:52 50:52,\u25bc1,19,2009
,,+ - 77:06:18,8.0,8,Fran\xe7aise des Jeux,52:54 52:54,-,19,2009
,,+ - 77:06:18,9.0,9,Team Katusha,57:32 57:32,-,19,2009
,,+ - 77:06:18,10.0,10,Milram,1:07:08 1:07:08,-,19,2009
,,+ - 77:06:18,11.0,11,Agritubel,1:09:37 1:09:37,-,19,2009
,,+ - 77:06:18,12.0,12,Caisse d'Epargne,1:10:43 1:10:43,-,19,2009
,,+ - 77:06:18,14.0,13,Silence - Lotto,1:14:28 1:14:28,\u25b21,19,2009
,,+ - 77:06:18,13.0,14,Bbox Bouygues Telekom,1:15:47 1:15:47,\u25bc1,19,2009
,,+ - 77:06:18,15.0,15,Cervelo Test Team,1:18:50 1:18:50,-,19,2009
,,+ - 77:06:18,16.0,16,Team Columbia - HTC,1:19:02 1:19:02,-,19,2009
,,+ - 77:06:18,17.0,17,Rabobank ProTeam,1:52:45 1:52:45,-,19,2009
,,+ - 77:06:18,18.0,18,Quickstep - Innergetic,2:11:44 2:11:44,-,19,2009
,,+ - 77:06:18,19.0,19,Lampre - NGC,3:26:44 3:26:44,-,19,2009
,,+ - 77:06:18,20.0,20,Skil - Shimano,6:37:43 6:37:43,-,19,2009
,,+ - 81:46:17,1.0,1,Astana,243:56:04 243:56:04,-,20,2009
,,+ - 81:46:17,2.0,2,Team Garmin - Slipstream,22:35 22:35,-,20,2009
,,+ - 81:46:17,4.0,3,Saxo Bank,28:34 28:34,\u25b21,20,2009
,,+ - 81:46:17,3.0,4,AG2R La Mondiale,31:47 31:47,\u25bc1,20,2009
,,+ - 81:46:17,5.0,5,Liquigas,43:31 43:31,-,20,2009
,,+ - 81:46:17,6.0,6,Euskaltel - Euskadi,58:05 58:05,-,20,2009
,,+ - 81:46:17,8.0,7,Fran\xe7aise des Jeux,1:01:48 1:01:48,\u25b21,20,2009
,,+ - 81:46:17,7.0,8,"Cofidis, Solutions Cr\xe9dits",1:05:34 1:05:34,\u25bc1,20,2009
,,+ - 81:46:17,9.0,9,Team Katusha,1:13:57 1:13:57,-,20,2009
,,+ - 81:46:17,11.0,10,Agritubel,1:20:38 1:20:38,\u25b21,20,2009
,,+ - 81:46:17,12.0,11,Caisse d'Epargne,1:23:05 1:23:05,\u25b21,20,2009
,,+ - 81:46:17,10.0,12,Milram,1:24:10 1:24:10,\u25bc2,20,2009
,,+ - 81:46:17,13.0,13,Silence - Lotto,1:24:38 1:24:38,-,20,2009
,,+ - 81:46:17,16.0,14,Team Columbia - HTC,1:29:54 1:29:54,\u25b22,20,2009
,,+ - 81:46:17,14.0,15,Bbox Bouygues Telekom,1:32:59 1:32:59,\u25bc1,20,2009
,,+ - 81:46:17,15.0,16,Cervelo Test Team,1:40:08 1:40:08,\u25bc1,20,2009
,,+ - 81:46:17,17.0,17,Rabobank ProTeam,1:59:45 1:59:45,-,20,2009
,,+ - 81:46:17,18.0,18,Quickstep - Innergetic,2:40:01 2:40:01,-,20,2009
,,+ - 81:46:17,19.0,19,Lampre - NGC,3:59:03 3:59:03,-,20,2009
,,+ - 81:46:17,20.0,20,Skil - Shimano,7:02:52 7:02:52,-,20,2009
,,+ - 85:48:35,1.0,1,Astana,256:02:58 256:02:58,-,21,2009
,,+ - 85:48:35,2.0,2,Team Garmin - Slipstream,22:35 22:35,-,21,2009
,,+ - 85:48:35,3.0,3,Saxo Bank,28:34 28:34,-,21,2009
,,+ - 85:48:35,4.0,4,AG2R La Mondiale,31:47 31:47,-,21,2009
,,+ - 85:48:35,5.0,5,Liquigas,43:31 43:31,-,21,2009
,,+ - 85:48:35,6.0,6,Euskaltel - Euskadi,58:05 58:05,-,21,2009
,,+ - 85:48:35,7.0,7,Fran\xe7aise des Jeux,1:01:48 1:01:48,-,21,2009
,,+ - 85:48:35,8.0,8,"Cofidis, Solutions Cr\xe9dits",1:05:34 1:05:34,-,21,2009
,,+ - 85:48:35,9.0,9,Team Katusha,1:13:57 1:13:57,-,21,2009
,,+ - 85:48:35,10.0,10,Agritubel,1:20:38 1:20:38,-,21,2009
,,+ - 85:48:35,11.0,11,Caisse d'Epargne,1:23:05 1:23:05,-,21,2009
,,+ - 85:48:35,12.0,12,Milram,1:24:10 1:24:10,-,21,2009
,,+ - 85:48:35,13.0,13,Silence - Lotto,1:24:38 1:24:38,-,21,2009
,,+ - 85:48:35,14.0,14,Team Columbia - HTC,1:29:54 1:29:54,-,21,2009
,,+ - 85:48:35,15.0,15,Bbox Bouygues Telekom,1:32:59 1:32:59,-,21,2009
,,+ - 85:48:35,16.0,16,Cervelo Test Team,1:40:08 1:40:08,-,21,2009
,,+ - 85:48:35,17.0,17,Rabobank ProTeam,1:59:45 1:59:45,-,21,2009
,,+ - 85:48:35,18.0,18,Quickstep - Innergetic,2:40:01 2:40:01,-,21,2009
,,+ - 85:48:35,19.0,19,Lampre - NGC,3:59:03 3:59:03,-,21,2009
,,+ - 85:48:35,20.0,20,Skil - Shimano,7:02:52 7:02:52,-,21,2009
