BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 32:18:23,17.0,16,Lampre-Caffita,16:12 16:12,\u25b21,9,2005
,,+ - 32:18:23,18.0,17,AG2R Pr\xe9voyance,17:38 17:38,\u25b21,9,2005
,,+ - 32:18:23,19.0,18,Cofidis,17:48 17:48,\u25b21,9,2005
,,+ - 32:18:23,20.0,19,Davitamon - Lotto,17:51 17:51,\u25b21,9,2005
,,+ - 32:18:23,12.0,20,Quickstep - Innergetic,25:54 25:54,\u25bc8,9,2005
,,+ - 32:18:23,21.0,21,Domina Vacanze,32:41 32:41,-,9,2005
,,+0:00,1.0,1,CSC ProTeam,109:22:46 109:22:46,-,10,2005
,,+0:00,3.0,2,T-Mobile Team,3:27 3:27,\u25b21,10,2005
,,+0:00,8.0,3,Illes Balears - Caisse d'Epargne,3:54 3:54,\u25b25,10,2005
,,+0:00,5.0,4,Phonak Hearing Systems,7:26 7:26,\u25b21,10,2005
,,+0:00,4.0,5,Discovery Channel,8:04 8:04,\u25bc1,10,2005
,,+0:00,6.0,6,Liberty Seguros - W\xfcrth Team,9:46 9:46,-,10,2005
,,+0:00,7.0,7,Cr\xe9dit Agricole,11:49 11:49,-,10,2005
,,+0:00,2.0,8,Rabobank ProTeam,15:56 15:56,\u25bc6,10,2005
,,+0:00,12.0,9,Saunier Duval - Prodir,22:55 22:55,\u25b23,10,2005
,,+0:00,10.0,10,Gerolsteiner,28:28 28:28,-,10,2005
,,+0:00,19.0,11,Davitamon - Lotto,28:54 28:54,\u25b28,10,2005
,,+0:00,17.0,12,AG2R Pr\xe9voyance,32:47 32:47,\u25b25,10,2005
,,+0:00,18.0,13,Cofidis,33:08 33:08,\u25b25,10,2005
,,+0:00,9.0,14,Fassa Bortolo,35:03 35:03,\u25bc5,10,2005
,,+0:00,14.0,15,Fran\xe7aise des Jeux,35:56 35:56,\u25bc1,10,2005
,,+0:00,15.0,16,Euskaltel - Euskadi,37:06 37:06,\u25bc1,10,2005
,,+0:00,16.0,17,Lampre-Caffita,37:49 37:49,\u25bc1,10,2005
,,+0:00,13.0,18,Bouygues Telecom,40:33 40:33,\u25bc5,10,2005
,,+0:00,11.0,19,Liquigas,47:25 47:25,\u25bc8,10,2005
,,+0:00,21.0,20,Domina Vacanze,58:48 58:48,\u25b21,10,2005
,,+0:00,20.0,21,Quickstep - Innergetic,1:13:54 1:13:54,\u25bc1,10,2005
,,+0:00,1.0,1,CSC ProTeam,123:49:25 123:49:25,-,11,2005
,,+0:00,2.0,2,T-Mobile Team,2:12 2:12,-,11,2005
,,+0:00,3.0,3,Illes Balears - Caisse d'Epargne,3:54 3:54,-,11,2005
,,+0:00,5.0,4,Discovery Channel,8:04 8:04,\u25b21,11,2005
,,+0:00,4.0,5,Phonak Hearing Systems,12:29 12:29,\u25bc1,11,2005
,,+0:00,7.0,6,Cr\xe9dit Agricole,18:06 18:06,\u25b21,11,2005
,,+0:00,6.0,7,Liberty Seguros - W\xfcrth Team,34:45 34:45,\u25bc1,11,2005
,,+0:00,10.0,8,Gerolsteiner,54:29 54:29,\u25b22,11,2005
,,+0:00,8.0,9,Rabobank ProTeam,55:08 55:08,\u25bc1,11,2005
,,+0:00,9.0,10,Saunier Duval - Prodir,59:12 59:12,\u25bc1,11,2005
,,+0:00,12.0,11,AG2R Pr\xe9voyance,1:09:46 1:09:46,\u25b21,11,2005
,,+0:00,16.0,12,Euskaltel - Euskadi,1:19:46 1:19:46,\u25b24,11,2005
,,+0:00,15.0,13,Fran\xe7aise des Jeux,1:26:25 1:26:25,\u25b22,11,2005
,,+0:00,11.0,14,Davitamon - Lotto,1:28:54 1:28:54,\u25bc3,11,2005
,,+0:00,17.0,15,Lampre-Caffita,1:37:49 1:37:49,\u25b22,11,2005
,,+0:00,19.0,16,Liquigas,1:53:42 1:53:42,\u25b23,11,2005
,,+0:00,13.0,17,Cofidis,2:03:08 2:03:08,\u25bc4,11,2005
,,+0:00,14.0,18,Fassa Bortolo,2:05:38 2:05:38,\u25bc4,11,2005
,,+0:00,18.0,19,Bouygues Telecom,2:10:33 2:10:33,\u25bc1,11,2005
,,+0:00,20.0,20,Domina Vacanze,2:14:35 2:14:35,-,11,2005
,,+0:00,21.0,21,Quickstep - Innergetic,2:22:25 2:22:25,-,11,2005
,,+0:00,1.0,1,CSC ProTeam,137:14:10 137:14:10,-,12,2005
,,+0:00,3.0,2,Illes Balears - Caisse d'Epargne,1:30 1:30,\u25b21,12,2005
,,+0:00,2.0,3,T-Mobile Team,2:09 2:09,\u25bc1,12,2005
,,+0:00,6.0,4,Cr\xe9dit Agricole,8:24 8:24,\u25b22,12,2005
,,+0:00,4.0,5,Discovery Channel,15:16 15:16,\u25bc1,12,2005
,,+0:00,5.0,6,Phonak Hearing Systems,19:41 19:41,\u25bc1,12,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,32:21 32:21,-,12,2005
,,+0:00,10.0,8,Saunier Duval - Prodir,56:48 56:48,\u25b22,12,2005
,,+0:00,8.0,9,Gerolsteiner,1:01:41 1:01:41,\u25bc1,12,2005
,,+0:00,9.0,10,Rabobank ProTeam,1:02:20 1:02:20,\u25bc1,12,2005
,,+0:00,11.0,11,AG2R Pr\xe9voyance,1:16:58 1:16:58,-,12,2005
,,+0:00,13.0,12,Fran\xe7aise des Jeux,1:24:01 1:24:01,\u25b21,12,2005
,,+0:00,14.0,13,Davitamon - Lotto,1:26:30 1:26:30,\u25b21,12,2005
,,+0:00,12.0,14,Euskaltel - Euskadi,1:26:58 1:26:58,\u25bc2,12,2005
,,+0:00,15.0,15,Lampre-Caffita,1:45:01 1:45:01,-,12,2005
,,+0:00,16.0,16,Liquigas,1:51:18 1:51:18,-,12,2005
,,+0:00,17.0,17,Cofidis,1:52:29 1:52:29,-,12,2005
,,+0:00,18.0,18,Fassa Bortolo,2:05:32 2:05:32,-,12,2005
,,+0:00,19.0,19,Bouygues Telecom,2:17:45 2:17:45,-,12,2005
,,+0:00,20.0,20,Domina Vacanze,2:21:47 2:21:47,-,12,2005
,,+0:00,21.0,21,Quickstep - Innergetic,2:29:37 2:29:37,-,12,2005
,,+0:00,1.0,1,CSC ProTeam,148:23:52 148:23:52,-,13,2005
,,+0:00,2.0,2,Illes Balears - Caisse d'Epargne,1:30 1:30,-,13,2005
,,+0:00,3.0,3,T-Mobile Team,2:09 2:09,-,13,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,8:24 8:24,-,13,2005
,,+0:00,5.0,5,Discovery Channel,15:16 15:16,-,13,2005
,,+0:00,6.0,6,Phonak Hearing Systems,19:41 19:41,-,13,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,32:21 32:21,-,13,2005
,,+0:00,8.0,8,Saunier Duval - Prodir,56:48 56:48,-,13,2005
,,+0:00,9.0,9,Gerolsteiner,1:01:41 1:01:41,-,13,2005
,,+0:00,10.0,10,Rabobank ProTeam,1:02:20 1:02:20,-,13,2005
,,+0:00,11.0,11,AG2R Pr\xe9voyance,1:16:58 1:16:58,-,13,2005
,,+0:00,12.0,12,Fran\xe7aise des Jeux,1:24:01 1:24:01,-,13,2005
,,+0:00,13.0,13,Davitamon - Lotto,1:26:30 1:26:30,-,13,2005
,,+0:00,14.0,14,Euskaltel - Euskadi,1:26:58 1:26:58,-,13,2005
,,+0:00,15.0,15,Lampre-Caffita,1:45:01 1:45:01,-,13,2005
,,+0:00,16.0,16,Liquigas,1:51:18 1:51:18,-,13,2005
,,+0:00,17.0,17,Cofidis,1:52:29 1:52:29,-,13,2005
,,+0:00,18.0,18,Fassa Bortolo,2:05:55 2:05:55,-,13,2005
,,+0:00,19.0,19,Bouygues Telecom,2:17:45 2:17:45,-,13,2005
,,+0:00,20.0,20,Domina Vacanze,2:21:47 2:21:47,-,13,2005
,,+0:00,21.0,21,Quickstep - Innergetic,2:29:37 2:29:37,-,13,2005
,,+0:00,3.0,1,T-Mobile Team,165:43:38 165:43:38,\u25b22,14,2005
,,+0:00,1.0,2,CSC ProTeam,6:22 6:22,\u25bc1,14,2005
,,+0:00,2.0,3,Illes Balears - Caisse d'Epargne,10:01 10:01,\u25bc1,14,2005
,,+0:00,5.0,4,Discovery Channel,25:21 25:21,\u25b21,14,2005
,,+0:00,4.0,5,Cr\xe9dit Agricole,27:04 27:04,\u25bc1,14,2005
,,+0:00,6.0,6,Phonak Hearing Systems,27:56 27:56,-,14,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:10:37 1:10:37,-,14,2005
,,+0:00,9.0,8,Gerolsteiner,1:16:00 1:16:00,\u25b21,14,2005
,,+0:00,8.0,9,Saunier Duval - Prodir,1:28:31 1:28:31,\u25bc1,14,2005
,,+0:00,10.0,10,Rabobank ProTeam,1:30:59 1:30:59,-,14,2005
,,+0:00,11.0,11,AG2R Pr\xe9voyance,1:46:50 1:46:50,-,14,2005
,,+0:00,12.0,12,Fran\xe7aise des Jeux,1:55:05 1:55:05,-,14,2005
,,+0:00,13.0,13,Davitamon - Lotto,2:02:14 2:02:14,-,14,2005
,,+0:00,14.0,14,Euskaltel - Euskadi,2:03:31 2:03:31,-,14,2005
,,+0:00,15.0,15,Lampre-Caffita,2:36:08 2:36:08,-,14,2005
,,+0:00,20.0,16,Domina Vacanze,2:41:21 2:41:21,\u25b24,14,2005
,,+0:00,19.0,17,Bouygues Telecom,2:42:21 2:42:21,\u25b22,14,2005
,,+0:00,17.0,18,Cofidis,2:49:50 2:49:50,\u25bc1,14,2005
,,+0:00,16.0,19,Liquigas,2:50:46 2:50:46,\u25bc3,14,2005
,,+0:00,18.0,20,Fassa Bortolo,3:05:38 3:05:38,\u25bc2,14,2005
,,+0:00,21.0,21,Quickstep - Innergetic,3:36:05 3:36:05,-,14,2005
,,+0:00,1.0,1,T-Mobile Team,184:24:01 184:24:01,-,15,2005
,,+0:00,4.0,2,Discovery Channel,19:28 19:28,\u25b22,15,2005
,,+0:00,2.0,3,CSC ProTeam,21:58 21:58,\u25bc1,15,2005
,,+0:00,5.0,4,Cr\xe9dit Agricole,28:11 28:11,\u25b21,15,2005
,,+0:00,3.0,5,Illes Balears - Caisse d'Epargne,32:09 32:09,\u25bc2,15,2005
,,+0:00,6.0,6,Phonak Hearing Systems,34:30 34:30,-,15,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:31:14 1:31:14,-,15,2005
,,+0:00,10.0,8,Rabobank ProTeam,1:42:42 1:42:42,\u25b22,15,2005
,,+0:00,9.0,9,Saunier Duval - Prodir,1:47:57 1:47:57,-,15,2005
,,+0:00,8.0,10,Gerolsteiner,2:15:43 2:15:43,\u25bc2,15,2005
,,+0:00,11.0,11,AG2R Pr\xe9voyance,2:34:42 2:34:42,-,15,2005
,,+0:00,14.0,12,Euskaltel - Euskadi,2:41:11 2:41:11,\u25b22,15,2005
,,+0:00,17.0,13,Bouygues Telecom,2:52:22 2:52:22,\u25b24,15,2005
,,+0:00,13.0,14,Davitamon - Lotto,3:02:50 3:02:50,\u25bc1,15,2005
,,+0:00,12.0,15,Fran\xe7aise des Jeux,3:23:03 3:23:03,\u25bc3,15,2005
,,+0:00,16.0,16,Domina Vacanze,3:24:08 3:24:08,-,15,2005
,,+0:00,15.0,17,Lampre-Caffita,3:36:51 3:36:51,\u25bc2,15,2005
,,+0:00,18.0,18,Cofidis,4:25:49 4:25:49,-,15,2005
,,+0:00,19.0,19,Liquigas,4:26:45 4:26:45,-,15,2005
,,+0:00,20.0,20,Fassa Bortolo,4:33:36 4:33:36,-,15,2005
,,+0:00,21.0,21,Quickstep - Innergetic,5:12:04 5:12:04,-,15,2005
,,+0:00,1.0,1,T-Mobile Team,198:30:13 198:30:13,-,16,2005
,,+0:00,2.0,2,Discovery Channel,19:28 19:28,-,16,2005
,,+0:00,3.0,3,CSC ProTeam,21:58 21:58,-,16,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,28:11 28:11,-,16,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,28:45 28:45,-,16,2005
,,+0:00,6.0,6,Phonak Hearing Systems,31:06 31:06,-,16,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:30:18 1:30:18,-,16,2005
,,+0:00,9.0,8,Saunier Duval - Prodir,1:47:57 1:47:57,\u25b21,16,2005
,,+0:00,8.0,9,Rabobank ProTeam,1:49:23 1:49:23,\u25bc1,16,2005
,,+0:00,10.0,10,Gerolsteiner,2:15:43 2:15:43,-,16,2005
,,+0:00,11.0,11,AG2R Pr\xe9voyance,2:33:43 2:33:43,-,16,2005
,,+0:00,12.0,12,Euskaltel - Euskadi,2:47:52 2:47:52,-,16,2005
,,+0:00,13.0,13,Bouygues Telecom,2:50:31 2:50:31,-,16,2005
,,+0:00,14.0,14,Davitamon - Lotto,2:59:26 2:59:26,-,16,2005
