BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 28:37:30,17.0,17,Euskaltel - Euskadi,6:03 6:03,-,6,2010
,,+ - 28:37:30,18.0,18,Bbox Bouygues Telecom,6:08 6:08,-,6,2010
,,+ - 28:37:30,19.0,19,Quickstep - Innergetic,6:33 6:33,-,6,2010
,,+ - 28:37:30,20.0,20,Milram,6:34 6:34,-,6,2010
,,+ - 28:37:30,22.0,21,Lampre - Farnese Vini,10:05 10:05,\u25b21,6,2010
,,+ - 28:37:30,21.0,22,Footon-Servetto,10:06 10:06,\u25bc1,6,2010
,,+ - 33:01:23,4.0,1,Astana,99:12:43 99:12:43,\u25b23,7,2010
,,+ - 33:01:23,7.0,2,Rabobank ProTeam,0:56 0:56,\u25b25,7,2010
,,+ - 33:01:23,10.0,3,Caisse d'Epargne,1:24 1:24,\u25b27,7,2010
,,+ - 33:01:23,3.0,4,Sky Procycling,1:29 1:29,\u25bc1,7,2010
,,+ - 33:01:23,12.0,5,RadioShack,2:07 2:07,\u25b27,7,2010
,,+ - 33:01:23,18.0,6,Bbox Bouygues Telecom,3:40 3:40,\u25b212,7,2010
,,+ - 33:01:23,5.0,7,BMC Racing Team,3:44 3:44,\u25bc2,7,2010
,,+ - 33:01:23,11.0,8,Team HTC - Columbia,4:15 4:15,\u25b23,7,2010
,,+ - 33:01:23,19.0,9,Quickstep - Innergetic,4:33 4:33,\u25b210,7,2010
,,+ - 33:01:23,16.0,10,Cofidis Le Credit en Ligne,7:36 7:36,\u25b26,7,2010
,,+ - 33:01:23,9.0,11,AG2R La Mondiale,7:55 7:55,\u25bc2,7,2010
,,+ - 33:01:23,17.0,12,Euskaltel - Euskadi,8:08 8:08,\u25b25,7,2010
,,+ - 33:01:23,1.0,13,Saxo Bank,8:51 8:51,\u25bc12,7,2010
,,+ - 33:01:23,14.0,14,Team Katusha,9:17 9:17,-,7,2010
,,+ - 33:01:23,8.0,15,Omega Pharma-Lotto,9:27 9:27,\u25bc7,7,2010
,,+ - 33:01:23,13.0,16,Liquigas - Doimo,10:36 10:36,\u25bc3,7,2010
,,+ - 33:01:23,2.0,17,Team Garmin - Transitions,14:54 14:54,\u25bc15,7,2010
,,+ - 33:01:23,22.0,18,Footon-Servetto,19:20 19:20,\u25b24,7,2010
,,+ - 33:01:23,20.0,19,Milram,20:43 20:43,\u25b21,7,2010
,,+ - 33:01:23,15.0,20,Francaise des Jeux,22:49 22:49,\u25bc5,7,2010
,,+ - 33:01:23,6.0,21,Cervelo Test Team,29:40 29:40,\u25bc15,7,2010
,,+ - 33:01:23,21.0,22,Lampre - Farnese Vini,38:56 38:56,\u25bc1,7,2010
,,,2.0,1,Rabobank ProTeam,,\u25b21,8,2010
,,,1.0,2,Astana,,\u25bc1,8,2010
,,,5.0,3,RadioShack,,\u25b22,8,2010
,,,3.0,4,Caisse d'Epargne,,\u25bc1,8,2010
,,,11.0,5,AG2R La Mondiale,,\u25b26,8,2010
,,,16.0,6,Liquigas - Doimo,,\u25b210,8,2010
,,,8.0,7,Team HTC - Columbia,,\u25b21,8,2010
,,,7.0,8,BMC Racing Team,,\u25bc1,8,2010
,,,10.0,9,Cofidis Le Credit en Ligne,,\u25b21,8,2010
,,,15.0,10,Omega Pharma-Lotto,,\u25b25,8,2010
,,,12.0,11,Euskaltel - Euskadi,,\u25b21,8,2010
,,,6.0,12,Bbox Bouygues Telecom,,\u25bc6,8,2010
,,,4.0,13,Sky Procycling,,\u25bc9,8,2010
,,,9.0,14,Quickstep - Innergetic,,\u25bc5,8,2010
,,,18.0,15,Footon-Servetto,,\u25b23,8,2010
,,,13.0,16,Saxo Bank,,\u25bc3,8,2010
,,,20.0,17,Francaise des Jeux,,\u25b23,8,2010
,,,17.0,18,Team Garmin - Transitions,,\u25bc1,8,2010
,,,14.0,19,Team Katusha,,\u25bc5,8,2010
,,,21.0,20,Cervelo Test Team,,\u25b21,8,2010
,,,19.0,21,Milram,,\u25bc2,8,2010
,,,22.0,22,Lampre - Farnese Vini,,-,8,2010
,,+ - 43:35:41,4.0,1,Caisse d'Epargne,131:05:36 131:05:36,\u25b23,9,2010
,,+ - 43:35:41,3.0,2,RadioShack,0:31 0:31,\u25b21,9,2010
,,+ - 43:35:41,2.0,3,Astana,0:35 0:35,\u25bc1,9,2010
,,+ - 43:35:41,1.0,4,Rabobank ProTeam,1:19 1:19,\u25bc3,9,2010
,,+ - 43:35:41,5.0,5,AG2R La Mondiale,14:53 14:53,-,9,2010
,,+ - 43:35:41,6.0,6,Liquigas - Doimo,16:23 16:23,-,9,2010
,,+ - 43:35:41,10.0,7,Omega Pharma-Lotto,18:04 18:04,\u25b23,9,2010
,,+ - 43:35:41,13.0,8,Sky Procycling,26:12 26:12,\u25b25,9,2010
,,+ - 43:35:41,9.0,9,Cofidis Le Credit en Ligne,29:27 29:27,-,9,2010
,,+ - 43:35:41,11.0,10,Euskaltel - Euskadi,30:54 30:54,\u25b21,9,2010
,,+ - 43:35:41,16.0,11,Saxo Bank,33:23 33:23,\u25b25,9,2010
,,+ - 43:35:41,8.0,12,BMC Racing Team,33:39 33:39,\u25bc4,9,2010
,,+ - 43:35:41,12.0,13,Bbox Bouygues Telecom,35:26 35:26,\u25bc1,9,2010
,,+ - 43:35:41,7.0,14,Team HTC - Columbia,37:31 37:31,\u25bc7,9,2010
,,+ - 43:35:41,14.0,15,Quickstep - Innergetic,44:47 44:47,\u25bc1,9,2010
,,+ - 43:35:41,17.0,16,Francaise des Jeux,1:02:35 1:02:35,\u25b21,9,2010
,,+ - 43:35:41,18.0,17,Team Garmin - Transitions,1:13:35 1:13:35,\u25b21,9,2010
,,+ - 43:35:41,20.0,18,Cervelo Test Team,1:17:03 1:17:03,\u25b22,9,2010
,,+ - 43:35:41,19.0,19,Team Katusha,1:30:11 1:30:11,-,9,2010
,,+ - 43:35:41,15.0,20,Footon-Servetto,1:31:54 1:31:54,\u25bc5,9,2010
,,+ - 43:35:41,21.0,21,Milram,2:11:55 2:11:55,-,9,2010
,,+ - 43:35:41,22.0,22,Lampre - Farnese Vini,2:25:51 2:25:51,-,9,2010
,,+ - 49:00:56,1.0,1,Caisse d'Epargne,147:07:02 147:07:02,-,10,2010
,,+ - 49:00:56,2.0,2,RadioShack,0:31 0:31,-,10,2010
,,+ - 49:00:56,3.0,3,Astana,14:54 14:54,-,10,2010
,,+ - 49:00:56,4.0,4,Rabobank ProTeam,15:38 15:38,-,10,2010
,,+ - 49:00:56,5.0,5,AG2R La Mondiale,16:52 16:52,-,10,2010
,,+ - 49:00:56,7.0,6,Omega Pharma-Lotto,19:37 19:37,\u25b21,10,2010
,,+ - 49:00:56,6.0,7,Liquigas - Doimo,30:42 30:42,\u25bc1,10,2010
,,+ - 49:00:56,13.0,8,Bbox Bouygues Telecom,36:55 36:55,\u25b25,10,2010
,,+ - 49:00:56,8.0,9,Sky Procycling,40:31 40:31,\u25bc1,10,2010
,,+ - 49:00:56,9.0,10,Cofidis Le Credit en Ligne,43:24 43:24,\u25bc1,10,2010
,,+ - 49:00:56,10.0,11,Euskaltel - Euskadi,45:13 45:13,\u25bc1,10,2010
,,+ - 49:00:56,15.0,12,Quickstep - Innergetic,46:16 46:16,\u25b23,10,2010
,,+ - 49:00:56,11.0,13,Saxo Bank,47:42 47:42,\u25bc2,10,2010
,,+ - 49:00:56,12.0,14,BMC Racing Team,49:26 49:26,\u25bc2,10,2010
,,+ - 49:00:56,14.0,15,Team HTC - Columbia,51:50 51:50,\u25bc1,10,2010
,,+ - 49:00:56,16.0,16,Francaise des Jeux,1:16:54 1:16:54,-,10,2010
,,+ - 49:00:56,17.0,17,Team Garmin - Transitions,1:29:22 1:29:22,-,10,2010
,,+ - 49:00:56,18.0,18,Cervelo Test Team,1:31:22 1:31:22,-,10,2010
,,+ - 49:00:56,19.0,19,Team Katusha,1:44:30 1:44:30,-,10,2010
,,+ - 49:00:56,20.0,20,Footon-Servetto,1:46:13 1:46:13,-,10,2010
,,+ - 49:00:56,21.0,21,Milram,2:26:14 2:26:14,-,10,2010
,,+ - 49:00:56,22.0,22,Lampre - Farnese Vini,2:40:10 2:40:10,-,10,2010
,,+ - 53:43:25,1.0,1,Caisse d'Epargne,161:14:29 161:14:29,-,11,2010
,,+ - 53:43:25,2.0,2,RadioShack,0:31 0:31,-,11,2010
,,+ - 53:43:25,3.0,3,Astana,14:54 14:54,-,11,2010
,,+ - 53:43:25,4.0,4,Rabobank ProTeam,15:38 15:38,-,11,2010
,,+ - 53:43:25,5.0,5,AG2R La Mondiale,16:52 16:52,-,11,2010
,,+ - 53:43:25,6.0,6,Omega Pharma-Lotto,19:37 19:37,-,11,2010
,,+ - 53:43:25,7.0,7,Liquigas - Doimo,30:42 30:42,-,11,2010
,,+ - 53:43:25,8.0,8,Bbox Bouygues Telecom,36:55 36:55,-,11,2010
,,+ - 53:43:25,9.0,9,Sky Procycling,40:31 40:31,-,11,2010
,,+ - 53:43:25,10.0,10,Cofidis Le Credit en Ligne,43:24 43:24,-,11,2010
,,+ - 53:43:25,11.0,11,Euskaltel - Euskadi,45:13 45:13,-,11,2010
,,+ - 53:43:25,12.0,12,Quickstep - Innergetic,46:16 46:16,-,11,2010
,,+ - 53:43:25,14.0,13,BMC Racing Team,49:26 49:26,\u25b21,11,2010
,,+ - 53:43:25,13.0,14,Saxo Bank,50:46 50:46,\u25bc1,11,2010
,,+ - 53:43:25,15.0,15,Team HTC - Columbia,51:50 51:50,-,11,2010
,,+ - 53:43:25,16.0,16,Francaise des Jeux,1:16:54 1:16:54,-,11,2010
,,+ - 53:43:25,17.0,17,Team Garmin - Transitions,1:29:22 1:29:22,-,11,2010
,,+ - 53:43:25,18.0,18,Cervelo Test Team,1:31:22 1:31:22,-,11,2010
,,+ - 53:43:25,19.0,19,Team Katusha,1:44:30 1:44:30,-,11,2010
,,+ - 53:43:25,20.0,20,Footon-Servetto,2:01:35 2:01:35,-,11,2010
,,+ - 53:43:25,21.0,21,Milram,2:26:14 2:26:14,-,11,2010
,,+ - 53:43:25,22.0,22,Lampre - Farnese Vini,2:40:10 2:40:10,-,11,2010
,,+ - 58:42:01,2.0,1,RadioShack,176:11:16 176:11:16,\u25b21,12,2010
,,+ - 58:42:01,1.0,2,Caisse d'Epargne,0:21 0:21,\u25bc1,12,2010
,,+ - 58:42:01,3.0,3,Astana,15:43 15:43,-,12,2010
,,+ - 58:42:01,4.0,4,Rabobank ProTeam,16:13 16:13,-,12,2010
,,+ - 58:42:01,5.0,5,AG2R La Mondiale,20:22 20:22,-,12,2010
,,+ - 58:42:01,6.0,6,Omega Pharma-Lotto,25:38 25:38,-,12,2010
,,+ - 58:42:01,7.0,7,Liquigas - Doimo,32:13 32:13,-,12,2010
,,+ - 58:42:01,8.0,8,Bbox Bouygues Telecom,41:01 41:01,-,12,2010
,,+ - 58:42:01,9.0,9,Sky Procycling,42:21 42:21,-,12,2010
,,+ - 58:42:01,11.0,10,Euskaltel - Euskadi,47:31 47:31,\u25b21,12,2010
,,+ - 58:42:01,12.0,11,Quickstep - Innergetic,48:52 48:52,\u25b21,12,2010
,,+ - 58:42:01,10.0,12,Cofidis Le Credit en Ligne,49:28 49:28,\u25bc2,12,2010
,,+ - 58:42:01,13.0,13,BMC Racing Team,55:38 55:38,-,12,2010
,,+ - 58:42:01,14.0,14,Saxo Bank,57:17 57:17,-,12,2010
,,+ - 58:42:01,15.0,15,Team HTC - Columbia,58:53 58:53,-,12,2010
,,+ - 58:42:01,16.0,16,Francaise des Jeux,1:21:48 1:21:48,-,12,2010
,,+ - 58:42:01,18.0,17,Cervelo Test Team,1:39:43 1:39:43,\u25b21,12,2010
,,+ - 58:42:01,17.0,18,Team Garmin - Transitions,1:39:52 1:39:52,\u25bc1,12,2010
,,+ - 58:42:01,19.0,19,Team Katusha,1:46:54 1:46:54,-,12,2010
,,+ - 58:42:01,20.0,20,Footon-Servetto,2:10:17 2:10:17,-,12,2010
,,+ - 58:42:01,21.0,21,Milram,2:37:09 2:37:09,-,12,2010
,,+ - 58:42:01,22.0,22,Lampre - Farnese Vini,2:50:02 2:50:02,-,12,2010
,,+ - 63:08:40,1.0,1,RadioShack,189:31:13 189:31:13,-,13,2010
,,+ - 63:08:40,2.0,2,Caisse d'Epargne,0:21 0:21,-,13,2010
,,+ - 63:08:40,4.0,3,Rabobank ProTeam,16:13 16:13,\u25b21,13,2010
,,+ - 63:08:40,3.0,4,Astana,18:17 18:17,\u25bc1,13,2010
,,+ - 63:08:40,5.0,5,AG2R La Mondiale,20:22 20:22,-,13,2010
,,+ - 63:08:40,6.0,6,Omega Pharma-Lotto,25:38 25:38,-,13,2010
,,+ - 63:08:40,7.0,7,Liquigas - Doimo,34:14 34:14,-,13,2010
,,+ - 63:08:40,8.0,8,Bbox Bouygues Telecom,41:01 41:01,-,13,2010
,,+ - 63:08:40,9.0,9,Sky Procycling,42:21 42:21,-,13,2010
,,+ - 63:08:40,10.0,10,Euskaltel - Euskadi,47:31 47:31,-,13,2010
,,+ - 63:08:40,11.0,11,Quickstep - Innergetic,48:52 48:52,-,13,2010
,,+ - 63:08:40,12.0,12,Cofidis Le Credit en Ligne,49:28 49:28,-,13,2010
,,+ - 63:08:40,13.0,13,BMC Racing Team,56:59 56:59,-,13,2010
,,+ - 63:08:40,15.0,14,Team HTC - Columbia,1:01:40 1:01:40,\u25b21,13,2010
,,+ - 63:08:40,14.0,15,Saxo Bank,1:08:23 1:08:23,\u25bc1,13,2010
,,+ - 63:08:40,16.0,16,Francaise des Jeux,1:21:48 1:21:48,-,13,2010
,,+ - 63:08:40,17.0,17,Cervelo Test Team,1:39:43 1:39:43,-,13,2010
,,+ - 63:08:40,18.0,18,Team Garmin - Transitions,1:39:52 1:39:52,-,13,2010
,,+ - 63:08:40,19.0,19,Team Katusha,1:48:15 1:48:15,-,13,2010
,,+ - 63:08:40,20.0,20,Footon-Servetto,2:12:59 2:12:59,-,13,2010
,,+ - 63:08:40,21.0,21,Milram,2:39:04 2:39:04,-,13,2010
,,+ - 63:08:40,22.0,22,Lampre - Farnese Vini,2:50:02 2:50:02,-,13,2010
,,+ - 68:02:30,2.0,1,Caisse d'Epargne,204:16:00 204:16:00,\u25b21,14,2010
,,+ - 68:02:30,1.0,2,RadioShack,",, ,,",\u25bc1,14,2010
,,+ - 68:02:30,3.0,3,Rabobank ProTeam,17:13 17:13,-,14,2010
,,+ - 68:02:30,5.0,4,AG2R La Mondiale,18:38 18:38,\u25b21,14,2010
,,+ - 68:02:30,4.0,5,Astana,26:32 26:32,\u25bc1,14,2010
,,+ - 68:02:30,6.0,6,Omega Pharma-Lotto,28:35 28:35,-,14,2010
,,+ - 68:02:30,7.0,7,Liquigas - Doimo,48:20 48:20,-,14,2010
,,+ - 68:02:30,10.0,8,Euskaltel - Euskadi,49:52 49:52,\u25b22,14,2010
