BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 10:02:31,6.0,6,Liquigas - Cannondale,0:30 0:30,-,2,2012
,,+ - 10:02:31,7.0,7,Orica GreenEDGE,0:33 0:33,-,2,2012
,,+ - 10:02:31,8.0,8,Team Katusha,0:38 0:38,-,2,2012
,,+ - 10:02:31,9.0,9,AG2R La Mondiale,0:42 0:42,-,2,2012
,,+ - 10:02:31,10.0,10,Vacansoleil - DCM,0:50 0:50,-,2,2012
,,+ - 10:02:31,11.0,11,Astana Pro Team,0:52 0:52,-,2,2012
,,+ - 10:02:31,12.0,12,Rabobank Cycling Team,1:01 1:01,-,2,2012
,,+ - 10:02:31,13.0,13,FDJ - BigMat,1:13 1:13,-,2,2012
,,+ - 10:02:31,14.0,14,Movistar Team,1:17 1:17,-,2,2012
,,+ - 10:02:31,15.0,15,Team Europcar,1:36 1:36,-,2,2012
,,+ - 10:02:31,16.0,16,Euskaltel - Euskadi,1:51 1:51,-,2,2012
,,+ - 10:02:31,17.0,17,Cofidis Le Credit en Ligne,2:23 2:23,-,2,2012
,,+ - 10:02:31,18.0,18,Argos - Shimano,2:27 2:27,-,2,2012
,,+ - 10:02:31,19.0,19,Lampre - ISD,2:47 2:47,-,2,2012
,,+ - 10:02:31,20.0,20,Team Saxo Bank - Tinkoff Bank,3:27 3:27,-,2,2012
,,+ - 10:02:31,21.0,21,Lotto Belisol Team,3:38 3:38,-,2,2012
,,+ - 10:02:31,22.0,22,Saur - Sojasun,4:38 4:38,-,2,2012
,,+ - 14:45:30,1.0,1,Sky Procycling,44:17:04 44:17:04,-,3,2012
,,+ - 14:45:30,2.0,2,RadioShack - Nissan,0:04 0:04,-,3,2012
,,+ - 14:45:30,3.0,3,BMC Racing Team,0:06 0:06,-,3,2012
,,+ - 14:45:30,4.0,4,Omega Pharma - Quick-Step,0:13 0:13,-,3,2012
,,+ - 14:45:30,6.0,5,Liquigas - Cannondale,0:29 0:29,\u25b21,3,2012
,,+ - 14:45:30,8.0,6,Team Katusha,0:38 0:38,\u25b22,3,2012
,,+ - 14:45:30,10.0,7,Vacansoleil - DCM,0:50 0:50,\u25b23,3,2012
,,+ - 14:45:30,11.0,8,Astana Pro Team,0:52 0:52,\u25b23,3,2012
,,+ - 14:45:30,12.0,9,Rabobank Cycling Team,1:01 1:01,\u25b23,3,2012
,,+ - 14:45:30,16.0,10,Euskaltel - Euskadi,1:51 1:51,\u25b26,3,2012
,,+ - 14:45:30,13.0,11,FDJ - BigMat,1:59 1:59,\u25b22,3,2012
,,+ - 14:45:30,17.0,12,Cofidis Le Credit en Ligne,2:23 2:23,\u25b25,3,2012
,,+ - 14:45:30,7.0,13,Orica GreenEDGE,2:34 2:34,\u25bc6,3,2012
,,+ - 14:45:30,9.0,14,AG2R La Mondiale,2:49 2:49,\u25bc5,3,2012
,,+ - 14:45:30,15.0,15,Team Europcar,3:08 3:08,-,3,2012
,,+ - 14:45:30,21.0,16,Lotto Belisol Team,3:38 3:38,\u25b25,3,2012
,,+ - 14:45:30,14.0,17,Movistar Team,3:56 3:56,\u25bc3,3,2012
,,+ - 14:45:30,20.0,18,Team Saxo Bank - Tinkoff Bank,7:04 7:04,\u25b22,3,2012
,,+ - 14:45:30,5.0,19,Garmin Sharp,7:34 7:34,\u25bc14,3,2012
,,+ - 14:45:30,22.0,20,Saur - Sojasun,8:52 8:52,\u25b22,3,2012
,,+ - 14:45:30,19.0,21,Lampre - ISD,14:06 14:06,\u25bc2,3,2012
,,+ - 14:45:30,18.0,22,Argos - Shimano,19:26 19:26,\u25bc4,3,2012
,,+ - 20:04:02,1.0,1,Sky Procycling,60:12:40 60:12:40,-,4,2012
,,+ - 20:04:02,2.0,2,RadioShack - Nissan,0:04 0:04,-,4,2012
,,+ - 20:04:02,3.0,3,BMC Racing Team,0:06 0:06,-,4,2012
,,+ - 20:04:02,4.0,4,Omega Pharma - Quick-Step,0:13 0:13,-,4,2012
,,+ - 20:04:02,5.0,5,Liquigas - Cannondale,0:29 0:29,-,4,2012
,,+ - 20:04:02,6.0,6,Team Katusha,0:38 0:38,-,4,2012
,,+ - 20:04:02,7.0,7,Vacansoleil - DCM,0:50 0:50,-,4,2012
,,+ - 20:04:02,8.0,8,Astana Pro Team,0:52 0:52,-,4,2012
,,+ - 20:04:02,9.0,9,Rabobank Cycling Team,1:01 1:01,-,4,2012
,,+ - 20:04:02,10.0,10,Euskaltel - Euskadi,1:51 1:51,-,4,2012
,,+ - 20:04:02,11.0,11,FDJ - BigMat,1:59 1:59,-,4,2012
,,+ - 20:04:02,12.0,12,Cofidis Le Credit en Ligne,2:23 2:23,-,4,2012
,,+ - 20:04:02,13.0,13,Orica GreenEDGE,2:34 2:34,-,4,2012
,,+ - 20:04:02,14.0,14,AG2R La Mondiale,2:49 2:49,-,4,2012
,,+ - 20:04:02,15.0,15,Team Europcar,3:08 3:08,-,4,2012
,,+ - 20:04:02,16.0,16,Lotto Belisol Team,3:38 3:38,-,4,2012
,,+ - 20:04:02,17.0,17,Movistar Team,3:56 3:56,-,4,2012
,,+ - 20:04:02,18.0,18,Team Saxo Bank - Tinkoff Bank,7:04 7:04,-,4,2012
,,+ - 20:04:02,19.0,19,Garmin Sharp,7:34 7:34,-,4,2012
,,+ - 20:04:02,20.0,20,Saur - Sojasun,8:52 8:52,-,4,2012
,,+ - 20:04:02,21.0,21,Lampre - ISD,14:06 14:06,-,4,2012
,,+ - 20:04:02,22.0,22,Argos - Shimano,19:26 19:26,-,4,2012
,,+ - 24:45:32,1.0,1,Sky Procycling,74:17:10 74:17:10,-,5,2012
,,+ - 24:45:32,2.0,2,RadioShack - Nissan,0:04 0:04,-,5,2012
,,+ - 24:45:32,3.0,3,BMC Racing Team,0:06 0:06,-,5,2012
,,+ - 24:45:32,4.0,4,Omega Pharma - Quick-Step,0:13 0:13,-,5,2012
,,+ - 24:45:32,5.0,5,Liquigas - Cannondale,0:29 0:29,-,5,2012
,,+ - 24:45:32,6.0,6,Team Katusha,0:38 0:38,-,5,2012
,,+ - 24:45:32,7.0,7,Vacansoleil - DCM,0:50 0:50,-,5,2012
,,+ - 24:45:32,8.0,8,Astana Pro Team,0:52 0:52,-,5,2012
,,+ - 24:45:32,9.0,9,Rabobank Cycling Team,1:01 1:01,-,5,2012
,,+ - 24:45:32,10.0,10,Euskaltel - Euskadi,1:51 1:51,-,5,2012
,,+ - 24:45:32,11.0,11,FDJ - BigMat,1:59 1:59,-,5,2012
,,+ - 24:45:32,12.0,12,Cofidis Le Credit en Ligne,2:23 2:23,-,5,2012
,,+ - 24:45:32,13.0,13,Orica GreenEDGE,2:34 2:34,-,5,2012
,,+ - 24:45:32,14.0,14,AG2R La Mondiale,2:49 2:49,-,5,2012
,,+ - 24:45:32,15.0,15,Team Europcar,3:08 3:08,-,5,2012
,,+ - 24:45:32,16.0,16,Lotto Belisol Team,3:38 3:38,-,5,2012
,,+ - 24:45:32,17.0,17,Movistar Team,3:56 3:56,-,5,2012
,,+ - 24:45:32,18.0,18,Team Saxo Bank - Tinkoff Bank,7:04 7:04,-,5,2012
,,+ - 24:45:32,19.0,19,Garmin Sharp,7:34 7:34,-,5,2012
,,+ - 24:45:32,20.0,20,Saur - Sojasun,8:52 8:52,-,5,2012
,,+ - 24:45:32,21.0,21,Lampre - ISD,14:06 14:06,-,5,2012
,,+ - 24:45:32,22.0,22,Argos - Shimano,19:26 19:26,-,5,2012
,,+ - 29:22:36,1.0,1,Sky Procycling,88:08:22 88:08:22,-,6,2012
,,+ - 29:22:36,2.0,2,RadioShack - Nissan,0:04 0:04,-,6,2012
,,+ - 29:22:36,3.0,3,BMC Racing Team,0:06 0:06,-,6,2012
,,+ - 29:22:36,4.0,4,Omega Pharma - Quick-Step,0:13 0:13,-,6,2012
,,+ - 29:22:36,5.0,5,Liquigas - Cannondale,0:25 0:25,-,6,2012
,,+ - 29:22:36,6.0,6,Team Katusha,0:34 0:34,-,6,2012
,,+ - 29:22:36,7.0,7,Vacansoleil - DCM,0:46 0:46,-,6,2012
,,+ - 29:22:36,10.0,8,Euskaltel - Euskadi,1:51 1:51,\u25b22,6,2012
,,+ - 29:22:36,12.0,9,Cofidis Le Credit en Ligne,2:23 2:23,\u25b23,6,2012
,,+ - 29:22:36,13.0,10,Orica GreenEDGE,2:26 2:26,\u25b23,6,2012
,,+ - 29:22:36,14.0,11,AG2R La Mondiale,2:49 2:49,\u25b23,6,2012
,,+ - 29:22:36,16.0,12,Lotto Belisol Team,3:30 3:30,\u25b24,6,2012
,,+ - 29:22:36,11.0,13,FDJ - BigMat,6:09 6:09,\u25bc2,6,2012
,,+ - 29:22:36,18.0,14,Team Saxo Bank - Tinkoff Bank,7:28 7:28,\u25b24,6,2012
,,+ - 29:22:36,15.0,15,Team Europcar,7:46 7:46,-,6,2012
,,+ - 29:22:36,17.0,16,Movistar Team,8:18 8:18,\u25b21,6,2012
,,+ - 29:22:36,20.0,17,Saur - Sojasun,9:20 9:20,\u25b23,6,2012
,,+ - 29:22:36,9.0,18,Rabobank Cycling Team,10:00 10:00,\u25bc9,6,2012
,,+ - 29:22:36,8.0,19,Astana Pro Team,12:43 12:43,\u25bc11,6,2012
,,+ - 29:22:36,21.0,20,Lampre - ISD,16:19 16:19,\u25b21,6,2012
,,+ - 29:22:36,22.0,21,Argos - Shimano,27:29 27:29,\u25b21,6,2012
,,+ - 29:22:36,19.0,22,Garmin Sharp,35:05 35:05,\u25bc3,6,2012
,,+ - 34:21:20,1.0,1,Sky Procycling,103:05:23 103:05:23,-,7,2012
,,+ - 34:21:20,2.0,2,RadioShack - Nissan,1:37 1:37,-,7,2012
,,+ - 34:21:20,6.0,3,Team Katusha,5:54 5:54,\u25b23,7,2012
,,+ - 34:21:20,5.0,4,Liquigas - Cannondale,6:16 6:16,\u25b21,7,2012
,,+ - 34:21:20,3.0,5,BMC Racing Team,7:08 7:08,\u25bc2,7,2012
,,+ - 34:21:20,4.0,6,Omega Pharma - Quick-Step,7:22 7:22,\u25bc2,7,2012
,,+ - 34:21:20,8.0,7,Euskaltel - Euskadi,7:57 7:57,\u25b21,7,2012
,,+ - 34:21:20,11.0,8,AG2R La Mondiale,10:53 10:53,\u25b23,7,2012
,,+ - 34:21:20,7.0,9,Vacansoleil - DCM,11:22 11:22,\u25bc2,7,2012
,,+ - 34:21:20,9.0,10,Cofidis Le Credit en Ligne,11:34 11:34,\u25bc1,7,2012
,,+ - 34:21:20,16.0,11,Movistar Team,13:45 13:45,\u25b25,7,2012
,,+ - 34:21:20,15.0,12,Team Europcar,13:51 13:51,\u25b23,7,2012
,,+ - 34:21:20,13.0,13,FDJ - BigMat,14:41 14:41,-,7,2012
,,+ - 34:21:20,12.0,14,Lotto Belisol Team,16:16 16:16,\u25bc2,7,2012
,,+ - 34:21:20,18.0,15,Rabobank Cycling Team,16:49 16:49,\u25b23,7,2012
,,+ - 34:21:20,19.0,16,Astana Pro Team,17:23 17:23,\u25b23,7,2012
,,+ - 34:21:20,17.0,17,Saur - Sojasun,18:08 18:08,-,7,2012
,,+ - 34:21:20,10.0,18,Orica GreenEDGE,22:35 22:35,\u25bc8,7,2012
,,+ - 34:21:20,14.0,19,Team Saxo Bank - Tinkoff Bank,24:56 24:56,\u25bc5,7,2012
,,+ - 34:21:20,20.0,20,Lampre - ISD,27:44 27:44,-,7,2012
,,+ - 34:21:20,21.0,21,Argos - Shimano,50:42 50:42,-,7,2012
,,+ - 34:21:20,22.0,22,Garmin Sharp,59:03 59:03,-,7,2012
,,+ - 38:17:56,2.0,1,RadioShack - Nissan,114:56:52 114:56:52,\u25b21,8,2012
,,+ - 38:17:56,1.0,2,Sky Procycling,2:51 2:51,\u25bc1,8,2012
,,+ - 38:17:56,4.0,3,Liquigas - Cannondale,10:06 10:06,\u25b21,8,2012
,,+ - 38:17:56,3.0,4,Team Katusha,10:40 10:40,\u25bc1,8,2012
,,+ - 38:17:56,6.0,5,Omega Pharma - Quick-Step,13:07 13:07,\u25b21,8,2012
,,+ - 38:17:56,10.0,6,Cofidis Le Credit en Ligne,15:38 15:38,\u25b24,8,2012
,,+ - 38:17:56,5.0,7,BMC Racing Team,16:17 16:17,\u25bc2,8,2012
,,+ - 38:17:56,11.0,8,Movistar Team,16:53 16:53,\u25b23,8,2012
,,+ - 38:17:56,16.0,9,Astana Pro Team,18:57 18:57,\u25b27,8,2012
,,+ - 38:17:56,8.0,10,AG2R La Mondiale,19:05 19:05,\u25bc2,8,2012
,,+ - 38:17:56,13.0,11,FDJ - BigMat,21:38 21:38,\u25b22,8,2012
,,+ - 38:17:56,12.0,12,Team Europcar,22:13 22:13,-,8,2012
,,+ - 38:17:56,14.0,13,Lotto Belisol Team,27:27 27:27,\u25b21,8,2012
,,+ - 38:17:56,7.0,14,Euskaltel - Euskadi,28:58 28:58,\u25bc7,8,2012
,,+ - 38:17:56,9.0,15,Vacansoleil - DCM,33:05 33:05,\u25bc6,8,2012
,,+ - 38:17:56,17.0,16,Saur - Sojasun,34:47 34:47,\u25b21,8,2012
,,+ - 38:17:56,19.0,17,Team Saxo Bank - Tinkoff Bank,35:45 35:45,\u25b22,8,2012
,,+ - 38:17:56,20.0,18,Lampre - ISD,38:33 38:33,\u25b22,8,2012
,,+ - 38:17:56,18.0,19,Orica GreenEDGE,38:39 38:39,\u25bc1,8,2012
,,+ - 38:17:56,15.0,20,Rabobank Cycling Team,",, 38:39",\u25bc5,8,2012
,,+ - 38:17:56,22.0,21,Garmin Sharp,1:17:13 1:17:13,\u25b21,8,2012
,,+ - 38:17:56,21.0,22,Argos - Shimano,1:33:24 1:33:24,\u25bc1,8,2012
,,+ - 39:09:20,1.0,1,RadioShack - Nissan,117:36:25 117:36:25,-,9,2012
,,+ - 39:09:20,2.0,2,Sky Procycling,1:25 1:25,-,9,2012
,,+ - 39:09:20,5.0,3,Omega Pharma - Quick-Step,13:25 13:25,\u25b22,9,2012
,,+ - 39:09:20,3.0,4,Liquigas - Cannondale,16:06 16:06,\u25bc1,9,2012
,,+ - 39:09:20,4.0,5,Team Katusha,16:23 16:23,\u25bc1,9,2012
,,+ - 39:09:20,7.0,6,BMC Racing Team,17:32 17:32,\u25b21,9,2012
,,+ - 39:09:20,8.0,7,Movistar Team,22:39 22:39,\u25b21,9,2012
,,+ - 39:09:20,9.0,8,Astana Pro Team,22:47 22:47,\u25b21,9,2012
,,+ - 39:09:20,10.0,9,AG2R La Mondiale,24:28 24:28,\u25b21,9,2012
,,+ - 39:09:20,11.0,10,FDJ - BigMat,26:52 26:52,\u25b21,9,2012
,,+ - 39:09:20,6.0,11,Cofidis Le Credit en Ligne,27:25 27:25,\u25bc5,9,2012
,,+ - 39:09:20,12.0,12,Team Europcar,33:04 33:04,-,9,2012
,,+ - 39:09:20,13.0,13,Lotto Belisol Team,36:40 36:40,-,9,2012
,,+ - 39:09:20,15.0,14,Vacansoleil - DCM,38:02 38:02,\u25b21,9,2012
,,+ - 39:09:20,14.0,15,Euskaltel - Euskadi,38:58 38:58,\u25bc1,9,2012
,,+ - 39:09:20,16.0,16,Saur - Sojasun,44:15 44:15,-,9,2012
,,+ - 39:09:20,17.0,17,Team Saxo Bank - Tinkoff Bank,45:25 45:25,-,9,2012
,,+ - 39:09:20,20.0,18,Rabobank Cycling Team,46:08 46:08,\u25b22,9,2012
,,+ - 39:09:20,18.0,19,Lampre - ISD,50:32 50:32,\u25bc1,9,2012
,,+ - 39:09:20,19.0,20,Orica GreenEDGE,50:43 50:43,\u25bc1,9,2012
,,+ - 39:09:20,21.0,21,Garmin Sharp,1:25:42 1:25:42,-,9,2012
,,+ - 39:09:20,22.0,22,Argos - Shimano,1:46:20 1:46:20,-,9,2012
,,+ - 43:59:02,1.0,1,RadioShack - Nissan,132:02:22 132:02:22,-,10,2012
,,+ - 43:59:02,2.0,2,Sky Procycling,4:58 4:58,-,10,2012
,,+ - 43:59:02,6.0,3,BMC Racing Team,22:06 22:06,\u25b23,10,2012
,,+ - 43:59:02,8.0,4,Astana Pro Team,25:56 25:56,\u25b24,10,2012
,,+ - 43:59:02,3.0,5,Omega Pharma - Quick-Step,26:00 26:00,\u25bc2,10,2012
,,+ - 43:59:02,4.0,6,Liquigas - Cannondale,28:48 28:48,\u25bc2,10,2012
,,+ - 43:59:02,5.0,7,Team Katusha,31:14 31:14,\u25bc2,10,2012
,,+ - 43:59:02,7.0,8,Movistar Team,34:13 34:13,\u25bc1,10,2012
,,+ - 43:59:02,10.0,9,FDJ - BigMat,35:20 35:20,\u25b21,10,2012
,,+ - 43:59:02,12.0,10,Team Europcar,44:13 44:13,\u25b22,10,2012
,,+ - 43:59:02,9.0,11,AG2R La Mondiale,49:17 49:17,\u25bc2,10,2012
,,+ - 43:59:02,18.0,12,Rabobank Cycling Team,55:13 55:13,\u25b26,10,2012
,,+ - 43:59:02,16.0,13,Saur - Sojasun,1:05:03 1:05:03,\u25b23,10,2012
,,+ - 43:59:02,11.0,14,Cofidis Le Credit en Ligne,1:06:33 1:06:33,\u25bc3,10,2012
,,+ - 43:59:02,13.0,15,Lotto Belisol Team,1:08:28 1:08:28,\u25bc2,10,2012
,,+ - 43:59:02,14.0,16,Vacansoleil - DCM,1:09:12 1:09:12,\u25bc2,10,2012
,,+ - 43:59:02,19.0,17,Lampre - ISD,1:14:04 1:14:04,\u25b22,10,2012
,,+ - 43:59:02,17.0,18,Team Saxo Bank - Tinkoff Bank,1:14:38 1:14:38,\u25bc1,10,2012
,,+ - 43:59:02,15.0,19,Euskaltel - Euskadi,1:29:57 1:29:57,\u25bc4,10,2012
,,+ - 43:59:02,20.0,20,Orica GreenEDGE,1:54:02 1:54:02,-,10,2012
,,+ - 43:59:02,21.0,21,Garmin Sharp,2:04:53 2:04:53,-,10,2012
,,+ - 43:59:02,22.0,22,Argos - Shimano,3:02:02 3:02:02,-,10,2012
,,+ - 48:43:53,1.0,1,RadioShack - Nissan,146:24:13 146:24:13,-,11,2012
,,+ - 48:43:53,2.0,2,Sky Procycling,12:31 12:31,-,11,2012
,,+ - 48:43:53,4.0,3,Astana Pro Team,31:59 31:59,\u25b21,11,2012
,,+ - 48:43:53,3.0,4,BMC Racing Team,35:14 35:14,\u25bc1,11,2012
,,+ - 48:43:53,8.0,5,Movistar Team,38:31 38:31,\u25b23,11,2012
,,+ - 48:43:53,6.0,6,Liquigas - Cannondale,49:26 49:26,-,11,2012
,,+ - 48:43:53,9.0,7,FDJ - BigMat,53:27 53:27,\u25b22,11,2012
,,+ - 48:43:53,5.0,8,Omega Pharma - Quick-Step,1:02:06 1:02:06,\u25bc3,11,2012
,,+ - 48:43:53,7.0,9,Team Katusha,1:03:50 1:03:50,\u25bc2,11,2012
,,+ - 48:43:53,10.0,10,Team Europcar,1:07:59 1:07:59,-,11,2012
,,+ - 48:43:53,11.0,11,AG2R La Mondiale,1:08:16 1:08:16,-,11,2012
,,+ - 48:43:53,12.0,12,Rabobank Cycling Team,1:34:07 1:34:07,-,11,2012
,,+ - 48:43:53,13.0,13,Saur - Sojasun,1:37:28 1:37:28,-,11,2012
,,+ - 48:43:53,15.0,14,Lotto Belisol Team,1:39:42 1:39:42,\u25b21,11,2012
,,+ - 48:43:53,16.0,15,Vacansoleil - DCM,2:05:11 2:05:11,\u25b21,11,2012
,,+ - 48:43:53,17.0,16,Lampre - ISD,2:07:42 2:07:42,\u25b21,11,2012
,,+ - 48:43:53,18.0,17,Team Saxo Bank - Tinkoff Bank,2:10:27 2:10:27,\u25b21,11,2012
,,+ - 48:43:53,14.0,18,Cofidis Le Credit en Ligne,2:15:42 2:15:42,\u25bc4,11,2012
,,+ - 48:43:53,19.0,19,Euskaltel - Euskadi,2:23:18 2:23:18,-,11,2012
,,+ - 48:43:53,21.0,20,Garmin Sharp,2:48:37 2:48:37,\u25b21,11,2012
,,+ - 48:43:53,20.0,21,Orica GreenEDGE,3:04:48 3:04:48,\u25bc1,11,2012
,,+ - 48:43:53,22.0,22,Argos - Shimano,4:31:53 4:31:53,-,11,2012
,,+ - 54:34:33,1.0,1,RadioShack - Nissan,163:56:13 163:56:13,-,12,2012
,,+ - 54:34:33,2.0,2,Sky Procycling,12:38 12:38,-,12,2012
,,+ - 54:34:33,3.0,3,Astana Pro Team,24:33 24:33,-,12,2012
,,+ - 54:34:33,4.0,4,BMC Racing Team,35:14 35:14,-,12,2012
,,+ - 54:34:33,5.0,5,Movistar Team,39:16 39:16,-,12,2012
,,+ - 54:34:33,6.0,6,Liquigas - Cannondale,49:25 49:25,-,12,2012
,,+ - 54:34:33,7.0,7,FDJ - BigMat,55:04 55:04,-,12,2012
,,+ - 54:34:33,11.0,8,AG2R La Mondiale,1:00:22 1:00:22,\u25b23,12,2012
,,+ - 54:34:33,10.0,9,Team Europcar,1:02:31 1:02:31,\u25b21,12,2012
,,+ - 54:34:33,8.0,10,Omega Pharma - Quick-Step,1:04:21 1:04:21,\u25bc2,12,2012
,,+ - 54:34:33,9.0,11,Team Katusha,1:04:27 1:04:27,\u25bc2,12,2012
,,+ - 54:34:33,13.0,12,Saur - Sojasun,1:37:35 1:37:35,\u25b21,12,2012
,,+ - 54:34:33,14.0,13,Lotto Belisol Team,1:39:42 1:39:42,\u25b21,12,2012
,,+ - 54:34:33,12.0,14,Rabobank Cycling Team,1:40:56 1:40:56,\u25bc2,12,2012
,,+ - 54:34:33,15.0,15,Vacansoleil - DCM,2:06:48 2:06:48,-,12,2012
,,+ - 54:34:33,16.0,16,Lampre - ISD,2:11:17 2:11:17,-,12,2012
,,+ - 54:34:33,17.0,17,Team Saxo Bank - Tinkoff Bank,2:13:09 2:13:09,-,12,2012
,,+ - 54:34:33,19.0,18,Euskaltel - Euskadi,2:20:48 2:20:48,\u25b21,12,2012
,,+ - 54:34:33,18.0,19,Cofidis Le Credit en Ligne,2:21:25 2:21:25,\u25bc1,12,2012
,,+ - 54:34:33,20.0,20,Garmin Sharp,2:47:09 2:47:09,-,12,2012
,,+ - 54:34:33,21.0,21,Orica GreenEDGE,3:05:24 3:05:24,-,12,2012
,,+ - 54:34:33,22.0,22,Argos - Shimano,4:34:21 4:34:21,-,12,2012
,,+ - 59:32:32,1.0,1,RadioShack - Nissan,178:50:10 178:50:10,-,13,2012
,,+ - 59:32:32,2.0,2,Sky Procycling,12:38 12:38,-,13,2012
,,+ - 59:32:32,3.0,3,Astana Pro Team,25:19 25:19,-,13,2012
,,+ - 59:32:32,4.0,4,BMC Racing Team,35:14 35:14,-,13,2012
,,+ - 59:32:32,5.0,5,Movistar Team,53:20 53:20,-,13,2012
,,+ - 59:32:32,6.0,6,Liquigas - Cannondale,58:01 58:01,-,13,2012
,,+ - 59:32:32,8.0,7,AG2R La Mondiale,1:00:22 1:00:22,\u25b21,13,2012
,,+ - 59:32:32,7.0,8,FDJ - BigMat,1:03:40 1:03:40,\u25bc1,13,2012
,,+ - 59:32:32,11.0,9,Team Katusha,1:04:27 1:04:27,\u25b22,13,2012
,,+ - 59:32:32,9.0,10,Team Europcar,1:06:01 1:06:01,\u25bc1,13,2012
,,+ - 59:32:32,10.0,11,Omega Pharma - Quick-Step,1:12:57 1:12:57,\u25bc1,13,2012
,,+ - 59:32:32,13.0,12,Lotto Belisol Team,1:39:42 1:39:42,\u25b21,13,2012
,,+ - 59:32:32,12.0,13,Saur - Sojasun,1:46:11 1:46:11,\u25bc1,13,2012
,,+ - 59:32:32,14.0,14,Rabobank Cycling Team,1:58:08 1:58:08,-,13,2012
,,+ - 59:32:32,16.0,15,Lampre - ISD,2:25:21 2:25:21,\u25b21,13,2012
