Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
25,,49,27,+0:07,,Siutsou Kanstantsin,26,Team Columbia,",, 0:07",1,2008
35,,47,28,+0:07,,Hincapie George,27,Team Columbia,",, 0:07",1,2008
29,,105,29,+0:07,,Elmiger Martin,28,AG2R La Mondiale,",, 0:07",1,2008
34,,74,30,+0:07,,Bruseghin Marzio,29,Lampre,",, 0:07",1,2008
31,,109,31,+0:07,,Valjavec Tadej,30,AG2R La Mondiale,",, 0:07",1,2008
28,,91,32,+0:07,,Devolder Stijn,31,Quickstep - Innergetic,",, 0:07",1,2008
29,,55,33,+0:07,,Cooke Baden,32,Barloworld,",, 0:07",1,2008
24,,147,34,+0:07,,Trofimov Yuri,33,Bouygues Telecom,",, 0:07",1,2008
23,,196,35,+0:07,,Lowe Trent,34,Team Garmin - Chipotle,",, 0:07",1,2008
24,,48,36,+0:07,,L\xf6fkvist Thomas,35,Team Columbia,",, 0:07",1,2008
33,,83,37,+0:07,,Botcharov Alexandre,36,Cr\xe9dit Agricole,",, 0:07",1,2008
24,,39,38,+0:07,,Sanchez Luis Leon,37,Caisse d'Epargne,",, 0:07",1,2008
25,,189,39,+0:07,,Monfort Maxime,38,Cofidis,",, 0:07",1,2008
26,,115,40,+0:07,,Kohl Bernhard,41*,Gerolsteiner,",, 0:07",1,2008
30,,24,41,+0:07,,Martinez Egoi,39,Euskaltel - Euskadi,",, 0:07",1,2008
26,,169,42,+0:07,,Vaugrenard Benoit,40,Fran\xe7aise des Jeux,",, 0:07",1,2008
27,,195,43,+0:07,,Hesjedal Ryder,41,Team Garmin - Chipotle,",, 0:07",1,2008
36,,19,44,+0:07,,Voigt Jens,42,CSC ProTeam,",, 0:07",1,2008
22,,65,45,+0:07,,Kreuziger Roman,43,Liquigas,",, 0:07",1,2008
31,,21,46,+0:07,,Zubeldia Haimar,44,Euskaltel - Euskadi,",, 0:07",1,2008
29,,29,47,+0:18,,Verdugo Gorka,45,Euskaltel - Euskadi,0:18 0:18,1,2008
28,,7,48,+0:18,,Popovych Yaroslav,46,Silence - Lotto,",, 0:18",1,2008
28,,122,49,+0:18,,Bichot Freddy,47,Agritubel,",, 0:18",1,2008
23,,67,50,+0:18,,Nibali Vincenzo,48,Liquigas,",, 0:18",1,2008
28,,86,51,+0:18,,Gerrans Simon,49,Cr\xe9dit Agricole,",, 0:18",1,2008
29,,35,52,+0:18,,Guti\xe9rrez Jos\xe9 Iv\xe1n,50,Caisse d'Epargne,",, 0:18",1,2008
28,,186,53,+0:18,,Duque Leonardo,51,Cofidis,",, 0:18",1,2008
26,,104,54,+0:18,,Efimkin Vladimir,52,AG2R La Mondiale,",, 0:18",1,2008
28,,119,55,+0:18,,Wegmann Fabian,53,Gerolsteiner,",, 0:18",1,2008
28,,117,56,+0:18,,Lang Sebastian,54,Gerolsteiner,",, 0:18",1,2008
28,,72,57,+0:18,,Ballan Alessandro,55,Lampre,",, 0:18",1,2008
26,,95,58,+0:18,,Facci Mauro,56,Quickstep - Innergetic,",, 0:18",1,2008
24,,125,59,+0:18,,Gonzalo Eduardo,57,Agritubel,",, 0:18",1,2008
29,,137,60,+0:26,,Tankink Bram,58,Rabobank ProTeam,0:26 0:26,1,2008
24,,178,61,+0:26,,Passeron Aur\xe9lien,59,Scott - American Beef,",, 0:26",1,2008
27,,139,62,+0:31,,Weening Pieter,60,Rabobank ProTeam,0:31 0:31,1,2008
27,,56,63,+0:31,,Duenas Moises,61,Barloworld,",, 0:31",1,2008
27,,138,64,+0:31,,ten Dam Laurens,62,Rabobank ProTeam,",, 0:31",1,2008
29,,181,65,+0:31,,Chavanel Sylvain,63,Cofidis,",, 0:31",1,2008
29,,64,66,+0:37,,Fischer Murilo Antonio,64,Liquigas,0:37 0:37,1,2008
34,,159,67,+0:37,,Velo Marco,65,Milram,",, 0:37",1,2008
26,,82,68,+0:37,,Bonnet William,66,Cr\xe9dit Agricole,",, 0:37",1,2008
37,,121,69,+0:39,,Moreau Christophe,67,Agritubel,0:39 0:39,1,2008
33,,101,70,+0:39,,Dessel Cyril,68,AG2R La Mondiale,",, 0:39",1,2008
21,,52,71,+0:39,,Augustyn John Lee,69,Barloworld,",, 0:39",1,2008
30,,132,72,+0:39,,Flecha Juan Antonio,70,Rabobank ProTeam,",, 0:39",1,2008
25,,28,73,+0:39,,Txurruka Amets,71,Euskaltel - Euskadi,",, 0:39",1,2008
33,,18,74,+0:39,,S\xf8rensen Nicki,72,CSC ProTeam,",, 0:39",1,2008
27,,59,75,+0:39,,Longo Borghini Paolo,73,Barloworld,",, 0:39",1,2008
24,,157,76,+0:39,,Terpstra Niki,74,Milram,",, 0:39",1,2008
31,,85,77,+0:39,,Fofonov Dimitri,75,Cr\xe9dit Agricole,",, 0:39",1,2008
21,,44,78,+0:42,,Ciolek Gerald,76,Team Columbia,0:42 0:42,1,2008
29,,172,79,+0:49,,Bertogliati Rubens,77,Scott - American Beef,0:49 0:49,1,2008
32,,177,80,+0:49,,Jufre Josep,78,Scott - American Beef,",, 0:49",1,2008
33,,193,81,+0:52,,Dean Julian,79,Team Garmin - Chipotle,0:52 0:52,1,2008
26,,113,110,+0:52,,Fothen Markus,80,Gerolsteiner,",, 0:52",1,2008
24,,124,172,+0:52,,Feillu Romain,81,Agritubel,",, 0:52",1,2008
36,,6,82,+0:57,,McEwen Robbie,82,Silence - Lotto,0:57 0:57,1,2008
27,,97,83,+0:57,,Steegmans Gert,83,Quickstep - Innergetic,",, 0:57",1,2008
34,,94,84,+0:57,,de Jongh Steven,84,Quickstep - Innergetic,",, 0:57",1,2008
31,,58,85,+0:59,,Hunter Robert,85,Barloworld,0:59 0:59,1,2008
24,,73,86,+1:01,,Bono Matteo,86,Lampre,1:01 1:01,1,2008
26,,33,87,+1:01,,Coyot Arnaud,87,Caisse d'Epargne,",, 1:01",1,2008
24,,197,88,+1:01,,Maaskant Martijn,88,Team Garmin - Chipotle,",, 1:01",1,2008
35,,126,89,+1:01,,Jalabert Nicolas,89,Agritubel,",, 1:01",1,2008
34,,15,90,+1:01,,O'Grady Stuart,90,CSC ProTeam,",, 1:01",1,2008
32,,183,91,+1:01,,Brard Florent,91,Cofidis,",, 1:01",1,2008
30,,79,92,+1:01,,Tiralongo Paolo,92,Lampre,",, 1:01",1,2008
23,,164,93,+1:12,,Gerard Arnaud,93,Fran\xe7aise des Jeux,1:12 1:12,1,2008
31,,99,94,+1:12,,van de Walle Jurgen,94,Quickstep - Innergetic,",, 1:12",1,2008
35,,152,95,+1:12,,Grabsch Ralf,95,Milram,",, 1:12",1,2008
29,,199,96,+1:12,,Pate Danny,96,Team Garmin - Chipotle,",, 1:12",1,2008
34,,155,97,+1:12,,M\xfcller Martin,97,Milram,",, 1:12",1,2008
31,,3,98,+1:12,,Brandt Christophe,98,Silence - Lotto,",, 1:12",1,2008
26,,96,99,+1:12,,Rosseler Sebastien,99,Quickstep - Innergetic,",, 1:12",1,2008
34,,98,100,+1:12,,Tosatto Matteo,100,Quickstep - Innergetic,",, 1:12",1,2008
25,,116,101,+1:12,,Krauss Sven,101,Gerolsteiner,",, 1:12",1,2008
23,,134,102,+1:12,,Langeveld Sebastian,102,Rabobank ProTeam,",, 1:12",1,2008
26,,26,103,+1:12,,Perez Ruben,103,Euskaltel - Euskadi,",, 1:12",1,2008
26,,88,104,+1:12,,Pauriol R\xe9mi,104,Cr\xe9dit Agricole,",, 1:12",1,2008
27,,128,105,+1:12,,Lequatre Geoffroy,105,Agritubel,",, 1:12",1,2008
28,,68,106,+1:12,,Quinziato Manuel,106,Liquigas,",, 1:12",1,2008
30,,112,107,+1:12,,F\xf6rster Robert,107,Gerolsteiner,",, 1:12",1,2008
32,,77,108,+1:12,,Righi Daniele,108,Lampre,",, 1:12",1,2008
30,,123,109,+1:37,,Casper Jimmy,109,Agritubel,1:37 1:37,1,2008
24,,114,111,+1:52,,Haussler Heinrich,110,Gerolsteiner,1:52 1:52,1,2008
25,,142,112,+1:52,,Clement Stef,111,Bouygues Telecom,",, 1:52",1,2008
28,,84,113,+1:52,,Engoulvent Jimmy,112,Cr\xe9dit Agricole,",, 1:52",1,2008
38,,107,114,+1:52,,Goubert Stephane,113,AG2R La Mondiale,",, 1:52",1,2008
29,,106,115,+1:52,,Gadret John,114,AG2R La Mondiale,",, 1:52",1,2008
25,,89,116,+1:52,,Renshaw Mark,115,Cr\xe9dit Agricole,",, 1:52",1,2008
25,,42,117,+2:00,,Burghardt Marcus,116,Team Columbia,2:00 2:00,1,2008
23,,43,118,+2:00,,Cavendish Mark,117,Team Columbia,",, 2:00",1,2008
28,,154,119,+2:00,,Lancaster Brett,118,Milram,",, 2:00",1,2008
34,,76,120,+2:00,,Mori Massimiliano,119,Lampre,",, 2:00",1,2008
28,,127,121,+2:00,,Lelay David,120,Agritubel,",, 2:00",1,2008
33,,188,122,+2:00,,Moncouti\xe9 David,121,Cofidis,",, 2:00",1,2008
33,,4,123,+2:00,,Cioni Dario,122,Silence - Lotto,",, 2:00",1,2008
31,,23,124,+2:00,,Isasi Inaki,123,Euskaltel - Euskadi,",, 2:00",1,2008
29,,149,125,+2:00,,Voeckler Thomas,124,Bouygues Telecom,",, 2:00",1,2008
29,,161,126,+2:00,,Casar Sandy,125,Fran\xe7aise des Jeux,",, 2:00",1,2008
27,,36,127,+2:00,,Lopez David,126,Caisse d'Epargne,",, 2:00",1,2008
27,,156,128,+2:00,,Schr\xf6der Bjorn,127,Milram,",, 2:00",1,2008
27,,174,129,+2:00,,De La Fuente David,128,Scott - American Beef,",, 2:00",1,2008
32,,144,130,+2:00,,Lefevre Laurent,129,Bouygues Telecom,",, 2:00",1,2008
26,,187,131,+2:00,,Moinard Ama\xebl,130,Cofidis,",, 2:00",1,2008
26,,148,132,+2:00,,Tschopp Johann,131,Bouygues Telecom,",, 2:00",1,2008
28,,32,133,+2:00,,Arroyo David,132,Caisse d'Epargne,",, 2:00",1,2008
27,,46,134,+2:00,,Hansen Adam,133,Team Columbia,",, 2:00",1,2008
27,,45,135,+2:00,,Eisel Bernhard,134,Team Columbia,",, 2:00",1,2008
29,,141,136,+2:00,,Fedrigo Pierrick,135,Bouygues Telecom,",, 2:00",1,2008
26,,175,137,+2:00,,Del Nero Jes\xfas,136,Scott - American Beef,",, 2:00",1,2008
31,,14,138,+2:00,,Gustov Volodymyr,137,CSC ProTeam,",, 2:00",1,2008
30,,78,139,+2:00,,Szmyd Sylwester,138,Lampre,",, 2:00",1,2008
33,,2,140,+2:00,,Aerts Mario,139,Silence - Lotto,",, 2:00",1,2008
30,,5,141,+2:00,,Hoste Leif,140,Silence - Lotto,",, 2:00",1,2008
28,,69,142,+2:00,,Willems Frederik,141,Liquigas,",, 2:00",1,2008
30,,129,143,+2:00,,Vogondy Nicolas,142,Agritubel,",, 2:00",1,2008
27,,8,144,+2:00,,Vansummeren Johan,143,Silence - Lotto,",, 2:00",1,2008
26,,146,145,+2:00,,Sprick Matthieu,144,Bouygues Telecom,",, 2:00",1,2008
27,,87,146,+2:00,,Le M\xe9vel Christophe,145,Cr\xe9dit Agricole,",, 2:00",1,2008
30,,118,147,+2:00,,Scholz Ronny,146,Gerolsteiner,",, 2:00",1,2008
35,,34,148,+2:00,,Garcia Jose Vicente,147,Caisse d'Epargne,",, 2:00",1,2008
32,,167,149,+2:00,,le Boulanger Yoann,148,Fran\xe7aise des Jeux,",, 2:00",1,2008
37,,102,150,+2:00,,Arrieta Jose Luis,149,AG2R La Mondiale,",, 2:00",1,2008
36,,179,151,+2:00,,Piepoli Leonardo,153*,Scott - American Beef,",, 2:00",1,2008
27,,25,152,+2:00,,Oroz Juan Jos\xe9,150,Euskaltel - Euskadi,",, 2:00",1,2008
27,,103,153,+2:00,,Dupont Hubert,151,AG2R La Mondiale,",, 2:00",1,2008
32,,166,154,+2:00,,Jegou Lilian,152,Fran\xe7aise des Jeux,",, 2:00",1,2008
34,,135,155,+2:00,,Moerenhout Koos,153,Rabobank ProTeam,",, 2:00",1,2008
22,,163,156,+2:00,,Di Gr\xe9gorio R\xe9my,154,Fran\xe7aise des Jeux,",, 2:00",1,2008
23,,158,157,+2:00,,Velits Peter,155,Milram,",, 2:00",1,2008
27,,136,158,+2:00,,Posthuma Joost,156,Rabobank ProTeam,",, 2:00",1,2008
27,,194,159,+2:00,,Frischkorn William,157,Team Garmin - Chipotle,",, 2:00",1,2008
28,,75,160,+2:00,,Marzano Marco,158,Lampre,",, 2:00",1,2008
25,,168,161,+2:00,,Roy J\xe9r\xe9my,159,Fran\xe7aise des Jeux,",, 2:00",1,2008
27,,176,162,+2:00,,Gomez Gomez Angel,160,Scott - American Beef,",, 2:00",1,2008
27,,185,163,+2:00,,Dumoulin Samuel,161,Cofidis,",, 2:00",1,2008
29,,38,164,+2:00,,Portal Nicolas,162,Caisse d'Epargne,",, 2:00",1,2008
28,,143,165,+2:00,,Florencio Xavier,163,Bouygues Telecom,",, 2:00",1,2008
25,,162,166,+2:00,,Chavanel S\xe9bastien,164,Fran\xe7aise des Jeux,",, 2:00",1,2008
33,,12,167,+2:00,,Arvesen Kurt-Asle,165,CSC ProTeam,",, 2:00",1,2008
35,,53,168,+2:08,,Rafael Cardenas F\xe9lix,166,Barloworld,2:08 2:08,1,2008
25,,51,169,+3:04,,Soler Juan Mauricio,167,Barloworld,3:04 3:04,1,2008
27,,63,170,+3:21,,Chicchi Francesco,168,Liquigas,3:21 3:21,1,2008
27,,108,171,+3:21,,Riblon Christophe,169,AG2R La Mondiale,",, 3:21",1,2008
23,,57,173,+4:04,,Froome Christopher,170,Barloworld,4:04 4:04,1,2008
29,,54,174,+4:04,,Cheula Giampaolo,171,Barloworld,",, 4:04",1,2008
36,,9,175,+4:56,,Vansevenant Wim,172,Silence - Lotto,4:56 4:56,1,2008
33,,182,176,+4:56,,Auge St\xe9phane,173,Cofidis,",, 4:56",1,2008
33,,192,177,+4:56,,B\xe4ckstedt Magnus,174,Team Garmin - Chipotle,",, 4:56",1,2008
28,,66,178,+4:56,,Kuchynski Aliaksandr,175,Liquigas,",, 4:56",1,2008
28,,184,,+ -4:36:07,,Duclos-Lassalle Herv\xe9,DNF,Cofidis,-4:36:07 -4:36:07,1,2008
30,,81,13,+0:07,100.0,Hushovd Thor,1,Cr\xe9dit Agricole,3:45:13 3:45:13,2,2008
30,,41,2,+0:01,70.0,Kirchen Kim,2,Team Columbia,",, ,,",2,2008
21,,44,74,+0:42,50.0,Ciolek Gerald,3,Team Columbia,",, ,,",2,2008
31,,58,79,+0:59,40.0,Hunter Robert,4,Barloworld,",, ,,",2,2008
37,,151,14,+0:07,32.0,Zabel Erik,5,Milram,",, ,,",2,2008
24,,147,19,+0:07,26.0,Trofimov Yuri,6,Bouygues Telecom,",, ,,",2,2008
32,,133,3,+0:01,22.0,Freire Oscar,7,Rabobank ProTeam,",, ,,",2,2008
30,,123,93,+1:37,18.0,Casper Jimmy,8,Agritubel,",, ,,",2,2008
29,,105,17,+0:07,14.0,Elmiger Martin,9,AG2R La Mondiale,",, ,,",2,2008
28,,186,45,+0:18,10.0,Duque Leonardo,10,Cofidis,",, ,,",2,2008
26,,104,46,+0:18,8.0,Efimkin Vladimir,11,AG2R La Mondiale,",, ,,",2,2008
28,,31,1,+0:00,6.0,Valverde Alejandro,12,Caisse d'Epargne,",, ,,",2,2008
27,,173,4,+0:01,4.0,Cobo Juan Jose,13,Scott - American Beef,",, ,,",2,2008
24,,197,80,+1:01,2.0,Maaskant Martijn,14,Team Garmin - Chipotle,",, ,,",2,2008
28,,22,18,+0:07,1.0,Astarloza Mikel,15,Euskaltel - Euskadi,",, ,,",2,2008
30,,27,15,+0:07,,S\xe1nchez Samuel,16,Euskaltel - Euskadi,",, ,,",2,2008
36,,6,77,+0:57,,McEwen Robbie,17,Silence - Lotto,",, ,,",2,2008
31,,109,21,+0:07,,Valjavec Tadej,18,AG2R La Mondiale,",, ,,",2,2008
23,,16,16,+0:07,,Schleck Andy,19,CSC ProTeam,",, ,,",2,2008
31,,85,67,+0:39,,Fofonov Dimitri,20,Cr\xe9dit Agricole,",, ,,",2,2008
31,,1,5,+0:01,,Evans Cadel,21,Silence - Lotto,",, ,,",2,2008
21,,52,66,+0:39,,Augustyn John Lee,22,Barloworld,",, ,,",2,2008
35,,47,23,+0:07,,Hincapie George,23,Team Columbia,",, ,,",2,2008
27,,153,22,+0:07,,Knees Christian,24,Milram,",, ,,",2,2008
23,,67,47,+0:18,,Nibali Vincenzo,25,Liquigas,",, ,,",2,2008
31,,198,7,+0:01,,Millar David,26,Team Garmin - Chipotle,",, ,,",2,2008
23,,43,99,+2:00,,Cavendish Mark,27,Team Columbia,",, ,,",2,2008
33,,83,29,+0:07,,Botcharov Alexandre,28,Cr\xe9dit Agricole,",, ,,",2,2008
30,,131,24,+0:07,,Menchov Denis,29,Rabobank ProTeam,",, ,,",2,2008
28,,145,6,+0:01,,Pineau J\xe9rome,30,Bouygues Telecom,",, ,,",2,2008
32,,191,20,+0:07,,Vande Velde Christian,31,Team Garmin - Chipotle,",, ,,",2,2008
27,,92,25,+0:07,,Barredo Carlos,32*,Quickstep - Innergetic,",, ,,",2,2008
26,,113,55,+0:18,,Fothen Markus,32,Gerolsteiner,",, ,,",2,2008
24,,171,8*,+0:01,,Ricco Riccardo,34*,Scott - American Beef,",, ,,",2,2008
29,,55,30,+0:07,,Cooke Baden,33,Barloworld,",, ,,",2,2008
28,,68,84,+1:12,,Quinziato Manuel,34,Liquigas,",, ,,",2,2008
34,,159,63,+0:37,,Velo Marco,35,Milram,",, ,,",2,2008
37,,62,27,+0:07,,Beltran Manuel,36,Liquigas,",, ,,",2,2008
28,,17,8,+0:01,,Schleck Fr\xe4nk,37,CSC ProTeam,",, ,,",2,2008
24,,39,31,+0:07,,Sanchez Luis Leon,38,Caisse d'Epargne,",, ,,",2,2008
28,,7,48,+0:18,,Popovych Yaroslav,39,Silence - Lotto,",, ,,",2,2008
31,,23,100,+2:00,,Isasi Inaki,40,Euskaltel - Euskadi,",, ,,",2,2008
26,,111,28,+0:07,,Schumacher Stefan,41,Gerolsteiner,",, ,,",2,2008
33,,11,26,+0:07,,Sastre Carlos,42,CSC ProTeam,",, ,,",2,2008
22,,65,36,+0:07,,Kreuziger Roman,43,Liquigas,",, ,,",2,2008
25,,189,34,+0:07,,Monfort Maxime,44,Cofidis,",, ,,",2,2008
26,,169,35,+0:07,,Vaugrenard Benoit,45,Fran\xe7aise des Jeux,",, ,,",2,2008
34,,15,81,+1:01,,O'Grady Stuart,46,CSC ProTeam,",, ,,",2,2008
36,,19,38,+0:07,,Voigt Jens,47,CSC ProTeam,",, ,,",2,2008
28,,117,49,+0:18,,Lang Sebastian,48,Gerolsteiner,",, ,,",2,2008
28,,91,33,+0:07,,Devolder Stijn,49,Quickstep - Innergetic,",, ,,",2,2008
29,,137,58,+0:26,,Tankink Bram,50,Rabobank ProTeam,",, ,,",2,2008
27,,59,69,+0:39,,Longo Borghini Paolo,51,Barloworld,",, ,,",2,2008
33,,101,68,+0:39,,Dessel Cyril,52,AG2R La Mondiale,",, ,,",2,2008
26,,61,9,+0:01,,Pozzato Filippo,53,Liquigas,",, ,,",2,2008
30,,37,10,+0:01,,Pereiro Oscar,54,Caisse d'Epargne,",, ,,",2,2008
25,,89,95,+1:52,,Renshaw Mark,55,Cr\xe9dit Agricole,",, ,,",2,2008
31,,21,39,+0:07,,Zubeldia Haimar,56,Euskaltel - Euskadi,",, ,,",2,2008
30,,112,85,+1:12,,F\xf6rster Robert,57,Gerolsteiner,",, ,,",2,2008
37,,121,70,+0:39,,Moreau Christophe,58,Agritubel,",, ,,",2,2008
27,,138,60,+0:31,,ten Dam Laurens,59,Rabobank ProTeam,",, ,,",2,2008
34,,74,37,+0:07,,Bruseghin Marzio,60,Lampre,",, ,,",2,2008
33,,4,101,+2:00,,Cioni Dario,61,Silence - Lotto,",, ,,",2,2008
28,,69,102,+2:00,,Willems Frederik,62,Liquigas,",, ,,",2,2008
27,,13,32,+0:07,,Cancellara Fabian,63,CSC ProTeam,",, ,,",2,2008
27,,25,105,+2:00,,Oroz Juan Jos\xe9,64,Euskaltel - Euskadi,",, ,,",2,2008
33,,18,71,+0:39,,S\xf8rensen Nicki,65,CSC ProTeam,",, ,,",2,2008
29,,35,50,+0:18,,Guti\xe9rrez Jos\xe9 Iv\xe1n,66,Caisse d'Epargne,",, ,,",2,2008
28,,119,51,+0:18,,Wegmann Fabian,67,Gerolsteiner,",, ,,",2,2008
38,,107,96,+1:52,,Goubert Stephane,68,AG2R La Mondiale,",, ,,",2,2008
27,,195,41,+0:07,,Hesjedal Ryder,69,Team Garmin - Chipotle,",, ,,",2,2008
27,,128,86,+1:12,,Lequatre Geoffroy,70,Agritubel,",, ,,",2,2008
23,,196,40,+0:07,,Lowe Trent,71,Team Garmin - Chipotle,",, ,,",2,2008
24,,125,54,+0:18,,Gonzalo Eduardo,72,Agritubel,",, ,,",2,2008
27,,87,106,+2:00,,Le M\xe9vel Christophe,73,Cr\xe9dit Agricole,",, ,,",2,2008
30,,132,72,+0:39,,Flecha Juan Antonio,74,Rabobank ProTeam,",, ,,",2,2008
27,,56,61,+0:31,,Duenas Moises,75,Barloworld,",, ,,",2,2008
26,,175,104,+2:00,,Del Nero Jes\xfas,76,Scott - American Beef,",, ,,",2,2008
25,,28,73,+0:39,,Txurruka Amets,77,Euskaltel - Euskadi,",, ,,",2,2008
29,,29,52,+0:18,,Verdugo Gorka,78,Euskaltel - Euskadi,",, ,,",2,2008
28,,86,53,+0:18,,Gerrans Simon,79,Cr\xe9dit Agricole,",, ,,",2,2008
22,,163,115,+2:00,,Di Gr\xe9gorio R\xe9my,80,Fran\xe7aise des Jeux,",, ,,",2,2008
27,,176,117,+2:00,,Gomez Gomez Angel,81,Scott - American Beef,",, ,,",2,2008
37,,102,111,+2:00,,Arrieta Jose Luis,82,AG2R La Mondiale,",, ,,",2,2008
32,,183,82,+1:01,,Brard Florent,83,Cofidis,",, ,,",2,2008
31,,3,87,+1:12,,Brandt Christophe,84,Silence - Lotto,",, ,,",2,2008
31,,14,108,+2:00,,Gustov Volodymyr,85,CSC ProTeam,",, ,,",2,2008
29,,181,62,+0:31,,Chavanel Sylvain,86,Cofidis,",, ,,",2,2008
32,,177,75,+0:49,,Jufre Josep,87,Scott - American Beef,",, ,,",2,2008
29,,64,64,+0:37,,Fischer Murilo Antonio,88,Liquigas,",, ,,",2,2008
26,,26,88,+1:12,,Perez Ruben,89,Euskaltel - Euskadi,",, ,,",2,2008
28,,127,103,+2:00,,Lelay David,90,Agritubel,",, ,,",2,2008
34,,135,118,+2:00,,Moerenhout Koos,91,Rabobank ProTeam,",, ,,",2,2008
23,,158,120,+2:00,,Velits Peter,92,Milram,",, ,,",2,2008
27,,194,121,+2:00,,Frischkorn William,93,Team Garmin - Chipotle,",, ,,",2,2008
23,,134,89,+1:12,,Langeveld Sebastian,94,Rabobank ProTeam,",, ,,",2,2008
25,,162,123,+2:00,,Chavanel S\xe9bastien,95,Fran\xe7aise des Jeux,",, ,,",2,2008
26,,187,110,+2:00,,Moinard Ama\xebl,96,Cofidis,",, ,,",2,2008
34,,94,78,+0:57,,de Jongh Steven,97,Quickstep - Innergetic,",, ,,",2,2008
33,,188,107,+2:00,,Moncouti\xe9 David,98,Cofidis,",, ,,",2,2008
29,,161,109,+2:00,,Casar Sandy,99,Fran\xe7aise des Jeux,",, ,,",2,2008
33,,2,116,+2:00,,Aerts Mario,100,Silence - Lotto,",, ,,",2,2008
28,,122,56,+0:18,,Bichot Freddy,101,Agritubel,",, ,,",2,2008
24,,124,57,+0:18,,Feillu Romain,102,Agritubel,",, ,,",2,2008
30,,129,119,+2:00,,Vogondy Nicolas,103,Agritubel,",, ,,",2,2008
34,,155,90,+1:12,,M\xfcller Martin,104,Milram,",, ,,",2,2008
35,,126,83,+1:01,,Jalabert Nicolas,105,Agritubel,",, ,,",2,2008
24,,178,59,+0:26,,Passeron Aur\xe9lien,106,Scott - American Beef,",, ,,",2,2008
29,,149,112,+2:00,,Voeckler Thomas,107,Bouygues Telecom,",, ,,",2,2008
32,,166,124,+2:00,,Jegou Lilian,108,Fran\xe7aise des Jeux,",, ,,",2,2008
26,,165,11,+0:01,,Gilbert Philippe,109,Fran\xe7aise des Jeux,",, ,,",2,2008
35,,53,127,+2:08,,Rafael Cardenas F\xe9lix,110,Barloworld,",, ,,",2,2008
29,,93,12,+0:01,,Carrara Matteo,111,Quickstep - Innergetic,",, ,,",2,2008
27,,136,125,+2:00,,Posthuma Joost,112,Rabobank ProTeam,",, ,,",2,2008
28,,154,113,+2:00,,Lancaster Brett,113,Milram,",, ,,",2,2008
30,,24,43,+0:07,,Martinez Egoi,114,Euskaltel - Euskadi,",, ,,",2,2008
26,,71,42,+0:07,,Cunego Damiano,115,Lampre,",, ,,",2,2008
25,,42,114,+2:00,,Burghardt Marcus,116,Team Columbia,",, ,,",2,2008
35,,152,91,+1:12,,Grabsch Ralf,117,Milram,",, ,,",2,2008
