Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
34,43,,,2.0,,Bennati Daniele,36,Tinkoff - Saxo,,-,2,2015
28,67,,,1.0,,Schar Michael,37,BMC Racing Team,,-,2,2015
22,147,,,1.0,15.0,Jungels Bob,38,Trek Factory Racing,,\u25bc23,2,2015
32,75,,,75.0,1.0,Greipel Andr\xe9,1,Lotto Soudal,,-,3,2015
25,47,,,48.0,2.0,Sagan Peter,2,Tinkoff - Saxo,,-,3,2015
30,31,,,40.0,14.0,Froome Christopher,3,Team Sky,,\u25b211,3,2015
30,112,,,37.0,4.0,Cavendish Mark,4,Etixx - Quick Step,,-,3,2015
34,143,,,35.0,3.0,Cancellara Fabian,5,Trek Factory Racing,,\u25bc2,3,2015
36,91,,,30.0,,Rodr\xedguez Joaquim,6,Team Katusha,,-,3,2015
26,81,,,28.0,15.0,Degenkolb John,7,Team Giant - Alpecin,,\u25b28,3,2015
30,114,,,25.0,5.0,Martin Tony,8,Etixx - Quick Step,,\u25bc3,3,2015
27,19,,,22.0,,Vuillermoz Alexis,9,AG2R La Mondiale,,-,3,2015
24,171,,,22.0,24.0,Bouhanni Nacer,10,"Cofidis, Solutions Cr\xe9dits",,\u25b214,3,2015
26,61,,,21.0,25.0,van Garderen Tejay,11,BMC Racing Team,,\u25b214,3,2015
25,63,,,20.0,7.0,Dennis Rohan,12,BMC Racing Team,,\u25bc5,3,2015
30,192,,,20.0,8.0,B\xe1rta Jan,13,Bora - Argon 18,,\u25bc5,3,2015
27,71,,,19.0,34.0,Gallopin Tony,14,Lotto Soudal,,\u25b220,3,2015
28,167,,,19.0,,Martin Daniel,15,Team Cannondale - Garmin,,-,3,2015
23,122,,,19.0,27.0,Coquard Bryan,16,Team Europcar,,\u25b211,3,2015
32,184,,,17.0,9.0,Clement Stef,17,IAM Cycling,,\u25bc8,3,2015
30,68,,,16.0,12.0,Van Avermaet Greg,18,BMC Racing Team,,\u25bc6,3,2015
28,64,,,16.0,10.0,Oss Daniel,19,BMC Racing Team,,\u25bc9,3,2015
26,206,,,15.0,11.0,Fonseca Armindo,20,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc9,3,2015
23,82,,,13.0,22.0,Barguil Warren,21,Team Giant - Alpecin,,\u25b21,3,2015
30,1,,,13.0,,Nibali Vincenzo,22,Astana Pro Team,,-,3,2015
31,126,,,13.0,13.0,Quemeneur Perrig,23,Team Europcar,,\u25bc10,3,2015
22,109,,,11.0,,Yates Simon,24,Orica GreenEDGE,,-,3,2015
30,138,,,11.0,16.0,van Emden Jos,25,Team LottoNL-Jumbo,,\u25bc9,3,2015
27,178,,,10.0,,Soupe Geoffrey,26,"Cofidis, Solutions Cr\xe9dits",,-,3,2015
28,96,,,10.0,17.0,Kristoff Alexander,27,Team Katusha,,\u25bc10,3,2015
28,53,,,10.0,18.0,Castroviejo Jonathan,28,Movistar Team,,\u25bc10,3,2015
32,41,,,9.0,29.0,Contador Alberto,29,Tinkoff - Saxo,,-,3,2015
29,39,,,9.0,19.0,Thomas Geraint,30,Team Sky,,\u25bc11,3,2015
28,141,,,9.0,35.0,Mollema Bauke,31,Trek Factory Racing,,\u25b24,3,2015
25,51,,,9.0,,Quintana Nairo,32,Movistar Team,,-,3,2015
25,182,,,9.0,20.0,Br\xe4ndle Matthias,33,IAM Cycling,,\u25bc13,3,2015
29,131,,,8.0,28.0,Gesink Robert,34,Team LottoNL-Jumbo,,\u25bc6,3,2015
27,58,,,8.0,21.0,Malori Adriano,35,Movistar Team,,\u25bc14,3,2015
35,83,,,8.0,,Curvers Roy,36,Team Giant - Alpecin,,-,3,2015
29,44,,,7.0,,Kreuziger Roman,37,Tinkoff - Saxo,,-,3,2015
24,132,,,7.0,23.0,Kelderman Wilco,38,Team LottoNL-Jumbo,,\u25bc15,3,2015
35,59,,,6.0,,Valverde Alejandro,39,Movistar Team,,-,3,2015
34,212,,,6.0,26.0,Cummings Stephen,40,MTN - Qhubeka,,\u25bc14,3,2015
28,165,,,5.0,,Koren Kristijan,41,Team Cannondale - Garmin,,-,3,2015
26,142,,,4.0,,Arredondo Juli\xe1n David,42,Trek Factory Racing,,-,3,2015
32,84,,,4.0,30.0,de Kort Koen,43,Team Giant - Alpecin,,\u25bc13,3,2015
31,36,,,4.0,,Roche Nicolas,44,Team Sky,,-,3,2015
28,118,,,3.0,31.0,Uran Rigoberto,45,Etixx - Quick Step,,\u25bc14,3,2015
26,54,,,3.0,32.0,Dowsett Alex,46,Movistar Team,,\u25bc14,3,2015
25,179,,,3.0,33.0,Vanbilsen Kenneth,47,"Cofidis, Solutions Cr\xe9dits",,\u25bc14,3,2015
25,117,,,2.0,,Trentin Matteo,48,Etixx - Quick Step,,-,3,2015
34,43,,,2.0,36.0,Bennati Daniele,49,Tinkoff - Saxo,,\u25bc13,3,2015
22,147,,,1.0,38.0,Jungels Bob,50,Trek Factory Racing,,\u25bc12,3,2015
28,67,,,1.0,37.0,Schar Michael,51,BMC Racing Team,,\u25bc14,3,2015
30,162,,,1.0,,Bauer Jack,52,Team Cannondale - Garmin,,-,3,2015
32,75,,,84.0,1.0,Greipel Andr\xe9,1,Lotto Soudal,,-,4,2015
25,47,,,78.0,2.0,Sagan Peter,2,Tinkoff - Saxo,,-,4,2015
26,81,,,60.0,7.0,Degenkolb John,3,Team Giant - Alpecin,,\u25b24,4,2015
30,114,,,55.0,8.0,Martin Tony,4,Etixx - Quick Step,,\u25b24,4,2015
30,112,,,53.0,4.0,Cavendish Mark,5,Etixx - Quick Step,,\u25bc1,4,2015
30,31,,,40.0,3.0,Froome Christopher,6,Team Sky,,\u25bc3,4,2015
24,171,,,37.0,10.0,Bouhanni Nacer,7,"Cofidis, Solutions Cr\xe9dits",,\u25b23,4,2015
23,122,,,36.0,16.0,Coquard Bryan,8,Team Europcar,,\u25b28,4,2015
30,68,,,35.0,18.0,Van Avermaet Greg,9,BMC Racing Team,,\u25b29,4,2015
36,91,,,30.0,6.0,Rodr\xedguez Joaquim,10,Team Katusha,,\u25bc4,4,2015
27,71,,,30.0,14.0,Gallopin Tony,11,Lotto Soudal,,\u25b23,4,2015
31,126,,,26.0,23.0,Quemeneur Perrig,12,Team Europcar,,\u25b211,4,2015
27,19,,,22.0,9.0,Vuillermoz Alexis,13,AG2R La Mondiale,,\u25bc4,4,2015
26,61,,,21.0,11.0,van Garderen Tejay,14,BMC Racing Team,,\u25bc3,4,2015
25,63,,,20.0,12.0,Dennis Rohan,15,BMC Racing Team,,\u25bc3,4,2015
30,192,,,20.0,13.0,B\xe1rta Jan,16,Bora - Argon 18,,\u25bc3,4,2015
28,73,,,20.0,,De Gendt Thomas,17,Lotto Soudal,,-,4,2015
28,167,,,19.0,15.0,Martin Daniel,18,Team Cannondale - Garmin,,\u25bc3,4,2015
28,211,,,17.0,,Boasson Hagen Edvald,19,MTN - Qhubeka,,-,4,2015
32,184,,,17.0,17.0,Clement Stef,20,IAM Cycling,,\u25bc3,4,2015
26,202,,,17.0,,Brun Frederic,21,Bretagne - S\xe9ch\xe9 Environnement,,-,4,2015
28,64,,,16.0,19.0,Oss Daniel,22,BMC Racing Team,,\u25bc3,4,2015
30,1,,,15.0,22.0,Nibali Vincenzo,23,Astana Pro Team,,\u25bc1,4,2015
26,206,,,15.0,20.0,Fonseca Armindo,24,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc4,4,2015
32,9,,,15.0,,Westra Lieuwe,25,Astana Pro Team,,-,4,2015
23,82,,,13.0,21.0,Barguil Warren,26,Team Giant - Alpecin,,\u25bc5,4,2015
27,93,,,13.0,,Guarnieri Jacopo,27,Team Katusha,,-,4,2015
35,59,,,12.0,39.0,Valverde Alejandro,28,Movistar Team,,\u25b211,4,2015
29,131,,,11.0,34.0,Gesink Robert,29,Team LottoNL-Jumbo,,\u25b25,4,2015
22,109,,,11.0,24.0,Yates Simon,30,Orica GreenEDGE,,\u25bc6,4,2015
30,138,,,11.0,25.0,van Emden Jos,31,Team LottoNL-Jumbo,,\u25bc6,4,2015
27,178,,,10.0,26.0,Soupe Geoffrey,32,"Cofidis, Solutions Cr\xe9dits",,\u25bc6,4,2015
35,83,,,10.0,36.0,Curvers Roy,33,Team Giant - Alpecin,,\u25b23,4,2015
28,53,,,10.0,28.0,Castroviejo Jonathan,34,Movistar Team,,\u25bc6,4,2015
28,96,,,10.0,27.0,Kristoff Alexander,35,Team Katusha,,\u25bc8,4,2015
32,41,,,9.0,29.0,Contador Alberto,36,Tinkoff - Saxo,,\u25bc7,4,2015
29,39,,,9.0,30.0,Thomas Geraint,37,Team Sky,,\u25bc7,4,2015
29,116,,,9.0,,Stybar Zdenek,38,Etixx - Quick Step,,-,4,2015
28,141,,,9.0,31.0,Mollema Bauke,39,Trek Factory Racing,,\u25bc8,4,2015
25,51,,,9.0,32.0,Quintana Nairo,40,Movistar Team,,\u25bc8,4,2015
25,182,,,9.0,33.0,Br\xe4ndle Matthias,41,IAM Cycling,,\u25bc8,4,2015
27,58,,,8.0,35.0,Malori Adriano,42,Movistar Team,,\u25bc7,4,2015
28,118,,,7.0,45.0,Uran Rigoberto,43,Etixx - Quick Step,,\u25b22,4,2015
29,44,,,7.0,37.0,Kreuziger Roman,44,Tinkoff - Saxo,,\u25bc7,4,2015
24,132,,,7.0,38.0,Kelderman Wilco,45,Team LottoNL-Jumbo,,\u25bc7,4,2015
25,74,,,6.0,,Debusschere Jens,46,Lotto Soudal,,-,4,2015
34,212,,,6.0,40.0,Cummings Stephen,47,MTN - Qhubeka,,\u25bc7,4,2015
28,165,,,5.0,41.0,Koren Kristijan,48,Team Cannondale - Garmin,,\u25bc7,4,2015
24,128,,,5.0,,Tulik Angelo,49,Team Europcar,,-,4,2015
32,84,,,4.0,43.0,de Kort Koen,50,Team Giant - Alpecin,,\u25bc7,4,2015
31,36,,,4.0,44.0,Roche Nicolas,51,Team Sky,,\u25bc7,4,2015
33,78,,,4.0,,Sieberg Marcel,52,Lotto Soudal,,-,4,2015
26,142,,,4.0,42.0,Arredondo Juli\xe1n David,53,Trek Factory Racing,,\u25bc11,4,2015
32,115,,,3.0,,Renshaw Mark,54,Etixx - Quick Step,,-,4,2015
25,179,,,3.0,47.0,Vanbilsen Kenneth,55,"Cofidis, Solutions Cr\xe9dits",,\u25bc8,4,2015
26,54,,,3.0,46.0,Dowsett Alex,56,Movistar Team,,\u25bc10,4,2015
34,43,,,2.0,49.0,Bennati Daniele,57,Tinkoff - Saxo,,\u25bc8,4,2015
25,117,,,2.0,48.0,Trentin Matteo,58,Etixx - Quick Step,,\u25bc10,4,2015
28,67,,,1.0,51.0,Schar Michael,59,BMC Racing Team,,\u25bc8,4,2015
30,162,,,1.0,52.0,Bauer Jack,60,Team Cannondale - Garmin,,\u25bc8,4,2015
22,147,,,1.0,50.0,Jungels Bob,61,Trek Factory Racing,,\u25bc11,4,2015
29,56,,,1.0,,Herrada Jos\xe9,62,Movistar Team,,-,4,2015
32,75,,,151.0,1.0,Greipel Andr\xe9,1,Lotto Soudal,,-,5,2015
25,47,,,119.0,2.0,Sagan Peter,2,Tinkoff - Saxo,,-,5,2015
26,81,,,89.0,3.0,Degenkolb John,3,Team Giant - Alpecin,,-,5,2015
30,112,,,86.0,5.0,Cavendish Mark,4,Etixx - Quick Step,,\u25b21,5,2015
30,114,,,60.0,4.0,Martin Tony,5,Etixx - Quick Step,,\u25bc1,5,2015
23,122,,,55.0,8.0,Coquard Bryan,6,Team Europcar,,\u25b22,5,2015
30,68,,,42.0,9.0,Van Avermaet Greg,7,BMC Racing Team,,\u25b22,5,2015
30,31,,,40.0,6.0,Froome Christopher,8,Team Sky,,\u25bc2,5,2015
28,211,,,33.0,19.0,Boasson Hagen Edvald,9,MTN - Qhubeka,,\u25b210,5,2015
36,91,,,30.0,10.0,Rodr\xedguez Joaquim,10,Team Katusha,,-,5,2015
27,71,,,30.0,11.0,Gallopin Tony,11,Lotto Soudal,,-,5,2015
28,96,,,28.0,35.0,Kristoff Alexander,12,Team Katusha,,\u25b223,5,2015
31,126,,,26.0,12.0,Quemeneur Perrig,13,Team Europcar,,\u25bc1,5,2015
27,19,,,22.0,13.0,Vuillermoz Alexis,14,AG2R La Mondiale,,\u25bc1,5,2015
26,61,,,21.0,14.0,van Garderen Tejay,15,BMC Racing Team,,\u25bc1,5,2015
25,63,,,20.0,15.0,Dennis Rohan,16,BMC Racing Team,,\u25bc1,5,2015
28,208,,,20.0,,Perichon Pierre-Luc,17,Bretagne - S\xe9ch\xe9 Environnement,,-,5,2015
28,73,,,20.0,17.0,De Gendt Thomas,18,Lotto Soudal,,\u25bc1,5,2015
30,192,,,20.0,16.0,B\xe1rta Jan,19,Bora - Argon 18,,\u25bc3,5,2015
28,167,,,19.0,18.0,Martin Daniel,20,Team Cannondale - Garmin,,\u25bc2,5,2015
35,83,,,18.0,33.0,Curvers Roy,21,Team Giant - Alpecin,,\u25b212,5,2015
26,202,,,17.0,21.0,Brun Frederic,22,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc1,5,2015
32,184,,,17.0,20.0,Clement Stef,23,IAM Cycling,,\u25bc3,5,2015
28,64,,,16.0,22.0,Oss Daniel,24,BMC Racing Team,,\u25bc2,5,2015
27,178,,,16.0,32.0,Soupe Geoffrey,25,"Cofidis, Solutions Cr\xe9dits",,\u25b27,5,2015
30,1,,,15.0,23.0,Nibali Vincenzo,26,Astana Pro Team,,\u25bc3,5,2015
32,9,,,15.0,25.0,Westra Lieuwe,27,Astana Pro Team,,\u25bc2,5,2015
26,206,,,15.0,24.0,Fonseca Armindo,28,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc4,5,2015
29,116,,,13.0,38.0,Stybar Zdenek,29,Etixx - Quick Step,,\u25b29,5,2015
23,82,,,13.0,26.0,Barguil Warren,30,Team Giant - Alpecin,,\u25bc4,5,2015
32,115,,,13.0,54.0,Renshaw Mark,31,Etixx - Quick Step,,\u25b223,5,2015
27,93,,,13.0,27.0,Guarnieri Jacopo,32,Team Katusha,,\u25bc5,5,2015
35,59,,,12.0,28.0,Valverde Alejandro,33,Movistar Team,,\u25bc5,5,2015
23,24,,,12.0,,D\xe9mare Arnaud,34,FDJ,,-,5,2015
29,131,,,11.0,29.0,Gesink Robert,35,Team LottoNL-Jumbo,,\u25bc6,5,2015
22,109,,,11.0,30.0,Yates Simon,36,Orica GreenEDGE,,\u25bc6,5,2015
30,138,,,11.0,31.0,van Emden Jos,37,Team LottoNL-Jumbo,,\u25bc6,5,2015
28,118,,,10.0,43.0,Uran Rigoberto,38,Etixx - Quick Step,,\u25b25,5,2015
28,53,,,10.0,34.0,Castroviejo Jonathan,39,Movistar Team,,\u25bc5,5,2015
32,41,,,9.0,36.0,Contador Alberto,40,Tinkoff - Saxo,,\u25bc4,5,2015
29,39,,,9.0,37.0,Thomas Geraint,41,Team Sky,,\u25bc4,5,2015
28,141,,,9.0,39.0,Mollema Bauke,42,Trek Factory Racing,,\u25bc3,5,2015
25,51,,,9.0,40.0,Quintana Nairo,43,Movistar Team,,\u25bc3,5,2015
25,182,,,9.0,41.0,Br\xe4ndle Matthias,44,IAM Cycling,,\u25bc3,5,2015
27,58,,,8.0,42.0,Malori Adriano,45,Movistar Team,,\u25bc3,5,2015
25,153,,,8.0,,Cimolai Davide,46,Lampre - Merida,,-,5,2015
29,44,,,7.0,44.0,Kreuziger Roman,47,Tinkoff - Saxo,,\u25bc3,5,2015
25,111,,,7.0,,Kwiatkowski Michal,48,Etixx - Quick Step,,-,5,2015
24,132,,,7.0,45.0,Kelderman Wilco,49,Team LottoNL-Jumbo,,\u25bc4,5,2015
31,113,,,6.0,,Go\u0142a\u015b Micha\u0142,50,Etixx - Quick Step,,-,5,2015
33,78,,,6.0,52.0,Sieberg Marcel,51,Lotto Soudal,,\u25b21,5,2015
25,74,,,6.0,46.0,Debusschere Jens,52,Lotto Soudal,,\u25bc6,5,2015
34,212,,,6.0,47.0,Cummings Stephen,53,MTN - Qhubeka,,\u25bc6,5,2015
28,165,,,5.0,48.0,Koren Kristijan,54,Team Cannondale - Garmin,,\u25bc6,5,2015
27,195,,,5.0,,Dempster Zakkari,55,Bora - Argon 18,,-,5,2015
24,128,,,5.0,49.0,Tulik Angelo,56,Team Europcar,,\u25bc7,5,2015
32,84,,,4.0,50.0,de Kort Koen,57,Team Giant - Alpecin,,\u25bc7,5,2015
31,36,,,4.0,51.0,Roche Nicolas,58,Team Sky,,\u25bc7,5,2015
26,215,,,4.0,,Janse van Rensburg Reinardt,59,MTN - Qhubeka,,-,5,2015
26,142,,,4.0,53.0,Arredondo Juli\xe1n David,60,Trek Factory Racing,,\u25bc7,5,2015
26,188,,,3.0,,Pantano Jarlinson,61,IAM Cycling,,-,5,2015
26,54,,,3.0,56.0,Dowsett Alex,62,Movistar Team,,\u25bc6,5,2015
25,179,,,3.0,55.0,Vanbilsen Kenneth,63,"Cofidis, Solutions Cr\xe9dits",,\u25bc8,5,2015
34,43,,,2.0,57.0,Bennati Daniele,64,Tinkoff - Saxo,,\u25bc7,5,2015
26,139,,,2.0,,Vanmarcke Sep,65,Team LottoNL-Jumbo,,-,5,2015
25,117,,,2.0,58.0,Trentin Matteo,66,Etixx - Quick Step,,\u25bc8,5,2015
28,67,,,1.0,59.0,Schar Michael,67,BMC Racing Team,,\u25bc8,5,2015
25,37,,,1.0,,Rowe Luke,68,Team Sky,,-,5,2015
22,147,,,1.0,61.0,Jungels Bob,69,Trek Factory Racing,,\u25bc8,5,2015
29,56,,,1.0,62.0,Herrada Jos\xe9,70,Movistar Team,,\u25bc8,5,2015
32,75,,,161.0,1.0,Greipel Andr\xe9,1,Lotto Soudal,,-,6,2015
25,47,,,158.0,2.0,Sagan Peter,2,Tinkoff - Saxo,,-,6,2015
26,81,,,120.0,3.0,Degenkolb John,3,Team Giant - Alpecin,,-,6,2015
30,112,,,94.0,4.0,Cavendish Mark,4,Etixx - Quick Step,,-,6,2015
23,122,,,86.0,6.0,Coquard Bryan,5,Team Europcar,,\u25b21,6,2015
29,116,,,63.0,29.0,Stybar Zdenek,6,Etixx - Quick Step,,\u25b223,6,2015
30,114,,,60.0,5.0,Martin Tony,7,Etixx - Quick Step,,\u25bc2,6,2015
30,68,,,58.0,7.0,Van Avermaet Greg,8,BMC Racing Team,,\u25bc1,6,2015
31,126,,,46.0,13.0,Quemeneur Perrig,9,Team Europcar,,\u25b24,6,2015
28,211,,,45.0,9.0,Boasson Hagen Edvald,10,MTN - Qhubeka,,\u25bc1,6,2015
27,71,,,44.0,11.0,Gallopin Tony,11,Lotto Soudal,,-,6,2015
30,31,,,40.0,8.0,Froome Christopher,12,Team Sky,,\u25bc4,6,2015
36,91,,,34.0,10.0,Rodr\xedguez Joaquim,13,Team Katusha,,\u25bc3,6,2015
28,96,,,34.0,12.0,Kristoff Alexander,14,Team Katusha,,\u25bc2,6,2015
35,83,,,25.0,21.0,Curvers Roy,15,Team Giant - Alpecin,,\u25b26,6,2015
27,19,,,22.0,14.0,Vuillermoz Alexis,16,AG2R La Mondiale,,\u25bc2,6,2015
26,61,,,21.0,15.0,van Garderen Tejay,17,BMC Racing Team,,\u25bc2,6,2015
25,63,,,20.0,16.0,Dennis Rohan,18,BMC Racing Team,,\u25bc2,6,2015
30,192,,,20.0,19.0,B\xe1rta Jan,19,Bora - Argon 18,,-,6,2015
28,208,,,20.0,17.0,Perichon Pierre-Luc,20,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc3,6,2015
28,73,,,20.0,18.0,De Gendt Thomas,21,Lotto Soudal,,\u25bc3,6,2015
25,179,,,20.0,63.0,Vanbilsen Kenneth,22,"Cofidis, Solutions Cr\xe9dits",,\u25b241,6,2015
28,167,,,19.0,20.0,Martin Daniel,23,Team Cannondale - Garmin,,\u25bc3,6,2015
26,206,,,18.0,28.0,Fonseca Armindo,24,Bretagne - S\xe9ch\xe9 Environnement,,\u25b24,6,2015
25,153,,,18.0,46.0,Cimolai Davide,25,Lampre - Merida,,\u25b221,6,2015
32,115,,,17.0,31.0,Renshaw Mark,26,Etixx - Quick Step,,\u25b25,6,2015
32,184,,,17.0,23.0,Clement Stef,27,IAM Cycling,,\u25bc4,6,2015
26,202,,,17.0,22.0,Brun Frederic,28,Bretagne - S\xe9ch\xe9 Environnement,,\u25bc6,6,2015
29,131,,,16.0,35.0,Gesink Robert,29,Team LottoNL-Jumbo,,\u25b26,6,2015
28,64,,,16.0,24.0,Oss Daniel,30,BMC Racing Team,,\u25bc6,6,2015
27,178,,,16.0,25.0,Soupe Geoffrey,31,"Cofidis, Solutions Cr\xe9dits",,\u25bc6,6,2015
30,1,,,15.0,26.0,Nibali Vincenzo,32,Astana Pro Team,,\u25bc6,6,2015
32,9,,,15.0,27.0,Westra Lieuwe,33,Astana Pro Team,,\u25bc6,6,2015
26,219,,,15.0,,Teklehaimanot Daniel,34,MTN - Qhubeka,,-,6,2015
35,59,,,14.0,33.0,Valverde Alejandro,35,Movistar Team,,\u25bc2,6,2015
23,82,,,13.0,30.0,Barguil Warren,36,Team Giant - Alpecin,,\u25bc6,6,2015
27,93,,,13.0,32.0,Guarnieri Jacopo,37,Team Katusha,,\u25bc5,6,2015
23,24,,,12.0,34.0,D\xe9mare Arnaud,38,FDJ,,\u25bc4,6,2015
22,109,,,11.0,36.0,Yates Simon,39,Orica GreenEDGE,,\u25bc3,6,2015
30,138,,,11.0,37.0,van Emden Jos,40,Team LottoNL-Jumbo,,\u25bc3,6,2015
28,118,,,10.0,38.0,Uran Rigoberto,41,Etixx - Quick Step,,\u25bc3,6,2015
25,111,,,10.0,48.0,Kwiatkowski Michal,42,Etixx - Quick Step,,\u25b26,6,2015
28,53,,,10.0,39.0,Castroviejo Jonathan,43,Movistar Team,,\u25bc4,6,2015
32,41,,,9.0,40.0,Contador Alberto,44,Tinkoff - Saxo,,\u25bc4,6,2015
29,39,,,9.0,41.0,Thomas Geraint,45,Team Sky,,\u25bc4,6,2015
28,141,,,9.0,42.0,Mollema Bauke,46,Trek Factory Racing,,\u25bc4,6,2015
25,51,,,9.0,43.0,Quintana Nairo,47,Movistar Team,,\u25bc4,6,2015
25,182,,,9.0,44.0,Br\xe4ndle Matthias,48,IAM Cycling,,\u25bc4,6,2015
27,58,,,8.0,45.0,Malori Adriano,49,Movistar Team,,\u25bc4,6,2015
29,177,,,8.0,,Simon Julien,50,"Cofidis, Solutions Cr\xe9dits",,-,6,2015
29,44,,,7.0,47.0,Kreuziger Roman,51,Tinkoff - Saxo,,\u25bc4,6,2015
27,57,,,7.0,,Izagirre Gorka,52,Movistar Team,,-,6,2015
25,117,,,7.0,66.0,Trentin Matteo,53,Etixx - Quick Step,,\u25b213,6,2015
24,132,,,7.0,49.0,Kelderman Wilco,54,Team LottoNL-Jumbo,,\u25bc5,6,2015
31,113,,,6.0,50.0,Go\u0142a\u015b Micha\u0142,55,Etixx - Quick Step,,\u25bc5,6,2015
33,78,,,6.0,51.0,Sieberg Marcel,56,Lotto Soudal,,\u25bc5,6,2015
25,74,,,6.0,52.0,Debusschere Jens,57,Lotto Soudal,,\u25bc5,6,2015
34,212,,,6.0,53.0,Cummings Stephen,58,MTN - Qhubeka,,\u25bc5,6,2015
36,129,,,6.0,,Voeckler Thomas,59,Team Europcar,,-,6,2015
