Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
20,,,+ -3:59:57,,Gerard Arnaud,116,Fran\xe7aise des Jeux,",, 0:06",1,2005
33,,,+ -3:59:57,,Piepoli Leonardo,117,Saunier Duval - Prodir,",, 0:06",1,2005
27,,,+ -3:59:57,,Furlan Angelo,118,Domina Vacanze,",, 0:06",1,2005
26,,,+ -3:59:57,,Albizu lizaso Joseba,119,Euskaltel - Euskadi,",, 0:06",1,2005
36,,,+ -3:59:57,,Aldag Rolf,120,T-Mobile Team,",, 0:06",1,2005
29,,,+ -3:59:57,,Niermann Grischa,121,Rabobank ProTeam,",, 0:06",1,2005
36,,,+ -3:59:57,,Farazijn Peter,122,Cofidis,",, 0:06",1,2005
22,,,+ -3:59:57,,Raisin Saul,123,Cr\xe9dit Agricole,",, 0:06",1,2005
27,,,+ -3:59:57,,Wegelius Charles,124,Liquigas,",, 0:06",1,2005
24,,,+ -3:59:57,,Gonzalez Jonathan,125,Illes Balears - Caisse d'Epargne,",, 0:06",1,2005
23,,,+ -3:59:57,,Talabardon Yannick,126,Cr\xe9dit Agricole,",, 0:06",1,2005
30,,,+ -3:59:57,,MAINGUENAUD Fr\xe9d\xe9ric,127,Bouygues Telecom,",, 0:06",1,2005
26,,,+ -3:59:57,,Sabaliauskas Marius,128,Lampre-Caffita,",, 0:06",1,2005
27,,,+ -3:59:57,,Pellizotti Franco,129,Liquigas,",, 0:06",1,2005
28,,,+ -3:59:57,,Evans Cadel,130,Davitamon - Lotto,",, 0:06",1,2005
24,,,+ -3:59:57,,Le M\xe9vel Christophe,131,Cr\xe9dit Agricole,",, 0:06",1,2005
31,,,+ -3:59:57,,Horrach Joan,132,Illes Balears - Caisse d'Epargne,",, 0:06",1,2005
28,,,+ -3:59:57,,Fertonani Marco,133,Domina Vacanze,",, 0:06",1,2005
27,,,+ -3:59:57,,Inaudi Nicolas,134,Cofidis,",, 0:06",1,2005
29,,,+ -3:59:57,,Freire Oscar,135,Rabobank ProTeam,",, 0:06",1,2005
35,,,+ -3:59:57,,Laiseka jaio Roberto,136,Euskaltel - Euskadi,0:28 0:28,1,2005
24,,,+ -3:59:57,,Veikkanen Jussi,137,Fran\xe7aise des Jeux,0:30 0:30,1,2005
36,,,+ -3:59:57,,den Bakker Maarten,138,Rabobank ProTeam,",, 0:30",1,2005
32,,,+ -3:59:57,,van Heeswijk Max,139,Discovery Channel,",, 0:30",1,2005
25,,,+ -3:59:57,,Rast Gregory,140,Phonak Hearing Systems,",, 0:30",1,2005
34,,,+ -3:59:57,,Knaven Servais,141,Quickstep - Innergetic,",, 0:30",1,2005
33,,,+ -3:59:57,,Guesdon Fr\xe9d\xe9ric,142,Fran\xe7aise des Jeux,0:37 0:37,1,2005
33,,,+ -3:59:57,,Vansevenant Wim,143,Davitamon - Lotto,0:48 0:48,1,2005
33,,,+ -3:59:57,,Gates Nick,144,Davitamon - Lotto,",, 0:48",1,2005
32,,,+ -3:59:57,,Aebersold Niki,145,Phonak Hearing Systems,0:52 0:52,1,2005
27,,,+ -3:59:57,,Hulsmans Kevin,146,Quickstep - Innergetic,1:00 1:00,1,2005
24,,,+ -3:59:57,,Steegmans Gert,147,Davitamon - Lotto,1:18 1:18,1,2005
28,,,+ -3:59:57,,Flores Iker,148,Euskaltel - Euskadi,1:22 1:22,1,2005
24,,,+ -3:59:57,,Luengo Anton,149,Euskaltel - Euskadi,1:51 1:51,1,2005
31,,,+ -3:59:57,,McCartney Jason,150,Discovery Channel,3:14 3:14,1,2005
24,,,+ -3:59:57,,Lopez David,151,Euskaltel - Euskadi,3:31 3:31,1,2005
23,,,+ -3:59:57,,Dockx Bart,152,Davitamon - Lotto,4:26 4:26,1,2005
23,,,+ -3:59:57,,Matzbacher Andreas,153,Lampre-Caffita,",, 4:26",1,2005
34,,,+ -3:59:57,,Valoti Paolo,154,Domina Vacanze,",, 4:26",1,2005
31,,,+ -3:59:57,,Navas David,155,Illes Balears - Caisse d'Epargne,8:58 8:58,1,2005
31,,,+ -3:59:57,,Mikhailov Guennady,156,Discovery Channel,",, 8:58",1,2005
24,,,+ -3:59:57,,Kern Christophe,157,Bouygues Telecom,",, 8:58",1,2005
27,,,+ -3:59:57,,Hoste Leif,158,Discovery Channel,",, 8:58",1,2005
31,48.98,1.0,+0:00,,Ullrich Jan,1,T-Mobile Team,44:06 44:06,2,2005
29,48.703,2.0,+0:12,30.0,McGee Bradley,2,Fran\xe7aise des Jeux,0:15 0:15,2,2005
25,48.648999999999994,3.0,+0:18,18.0,Rogers Michael,3,Quickstep - Innergetic,0:18 0:18,2,2005
24,48.268,4.0,+0:39,13.0,Cancellara Fabian,4,Fassa Bortolo,0:39 0:39,2,2005
34,48.25,5.0,+0:40,10.0,Honchar Serhiy,5,Domina Vacanze,0:40 0:40,2,2005
22,48.143,6.0,+0:46,7.0,Gusev Vladimir,6,CSC ProTeam,0:46 0:46,2,2005
33,47.928999999999995,7.0,+0:58,4.0,Voigt Jens,7,CSC ProTeam,0:58 0:58,2,2005
33,47.858000000000004,8.0,+1:02,3.0,Julich Bobby,8,CSC ProTeam,1:02 1:02,2,2005
31,47.751999999999995,9.0,+1:08,2.0,Frigo Dario,9,Fassa Bortolo,1:08 1:08,2,2005
24,47.735,,+ -4:44:19,1.0,Sinkewitz Patrik,10,Quickstep - Innergetic,1:09 1:09,2,2005
34,47.647,10.0,+1:14,,Zberg Beat,11,Gerolsteiner,1:14 1:14,2,2005
28,47.542,11.0,+1:20,,Bodrogi Laszlo,12,Cr\xe9dit Agricole,1:20 1:20,2,2005
36,47.455,,+ -4:44:19,,Jeker Fabian,13,Saunier Duval - Prodir,1:25 1:25,2,2005
34,47.351000000000006,,+ -4:44:19,,Totschnig Georg,14,Gerolsteiner,1:31 1:31,2,2005
29,47.333999999999996,,+ -4:44:19,,Pinotti Marco,15,Saunier Duval - Prodir,1:32 1:32,2,2005
31,47.282,,+ -4:44:19,,McCartney Jason,16,Discovery Channel,1:35 1:35,2,2005
25,47.178999999999995,,+ -4:44:19,,Schleck Fr\xe4nk,17,CSC ProTeam,1:41 1:41,2,2005
30,47.162,,+ -4:44:19,,Gonzalez Jimenez Aitor,18,Euskaltel - Euskadi,1:42 1:42,2,2005
32,47.162,,+ -4:44:19,,Blaudzun Michael,19,CSC ProTeam,",, 1:42",2,2005
22,47.008,,+ -4:44:19,,Gerdemann Linus,20,CSC ProTeam,1:51 1:51,2,2005
28,46.974,,+ -4:44:19,,Valjavec Tadej,21,Phonak Hearing Systems,1:53 1:53,2,2005
27,46.923,,+ -4:44:19,,Gil Fernandez Koldo,22,,1:56 1:56,2,2005
28,46.888999999999996,,+ -4:44:19,,Evans Cadel,23,Davitamon - Lotto,1:58 1:58,2,2005
27,46.803999999999995,,+ -4:44:19,,Scholz Ronny,24,Gerolsteiner,2:03 2:03,2,2005
33,46.77,,+ -4:44:19,,Peron Andrea,25,CSC ProTeam,2:05 2:05,2,2005
26,46.72,,+ -4:44:19,,Bertogliati Rubens,26,Saunier Duval - Prodir,2:08 2:08,2,2005
26,46.72,,+ -4:44:19,,Kirchen Kim,27,Fassa Bortolo,",, 2:08",2,2005
29,46.72,,+ -4:44:19,,Barry Michael,28,Discovery Channel,",, 2:08",2,2005
25,46.669,,+ -4:44:19,,Bernucci Lorenzo,29,Fassa Bortolo,2:11 2:11,2,2005
24,46.602,,+ -4:44:19,,Wegmann Fabian,30,Gerolsteiner,2:15 2:15,2,2005
31,46.568000000000005,,+ -4:44:19,,Schnider Daniel,31,Phonak Hearing Systems,2:17 2:17,2,2005
33,46.535,,+ -4:44:19,,Arrieta Jose Luis,32,Illes Balears - Caisse d'Epargne,2:19 2:19,2,2005
29,46.535,,+ -4:44:19,,Joachim Benoit,33,Discovery Channel,",, 2:19",2,2005
25,46.501999999999995,,+ -4:44:19,,Valverde Alejandro,34,Illes Balears - Caisse d'Epargne,2:21 2:21,2,2005
24,46.468,,+ -4:44:19,,Barredo Carlos,35,Liberty Seguros - W\xfcrth Team,2:23 2:23,2,2005
28,46.352,,+ -4:44:19,,Fertonani Marco,36,Domina Vacanze,2:30 2:30,2,2005
32,46.236000000000004,,+ -4:44:19,,Moos Alexandre,37,Phonak Hearing Systems,2:37 2:37,2,2005
27,46.236000000000004,,+ -4:44:19,,Wegelius Charles,38,Liquigas,",, 2:37",2,2005
37,46.187,,+ -4:44:19,,Brochard Laurent,39,Bouygues Telecom,2:40 2:40,2,2005
29,46.17,,+ -4:44:19,,Montgomery Sven,40,Gerolsteiner,2:41 2:41,2,2005
34,46.17,,+ -4:44:19,,Steinhauser Tobias,41,T-Mobile Team,",, 2:41",2,2005
32,46.17,,+ -4:44:19,,Baranowski Dariusz,42,Liberty Seguros - W\xfcrth Team,",, 2:41",2,2005
29,46.071999999999996,,+ -4:44:19,,Lastras Pablo,43,Illes Balears - Caisse d'Epargne,2:47 2:47,2,2005
30,46.071999999999996,,+ -4:44:19,,Ivanov Serguei,44,T-Mobile Team,",, 2:47",2,2005
27,46.055,,+ -4:44:19,,Martinez Egoi,45,Euskaltel - Euskadi,2:48 2:48,2,2005
33,46.055,,+ -4:44:19,,Vansevenant Wim,46,Davitamon - Lotto,",, 2:48",2,2005
25,46.055,,+ -4:44:19,,Bellotti Francesco,47,Cr\xe9dit Agricole,",, 2:48",2,2005
31,45.974,,+ -4:44:19,,Rodriguez Fred,48,Davitamon - Lotto,2:53 2:53,2,2005
31,45.974,,+ -4:44:19,,Beloki Joseba,49,Liberty Seguros - W\xfcrth Team,",, 2:53",2,2005
24,45.957,,+ -4:44:19,,Larsson Gustav,50,Fassa Bortolo,2:54 2:54,2,2005
27,45.957,,+ -4:44:19,,Mayo Iban,51,Euskaltel - Euskadi,",, 2:54",2,2005
31,45.891999999999996,,+ -4:44:19,,Bettini Paolo,52,Quickstep - Innergetic,2:58 2:58,2,2005
28,45.891999999999996,,+ -4:44:19,,Carlstr\xf6m Kjell,53,Liquigas,",, 2:58",2,2005
22,45.891999999999996,,+ -4:44:19,,Van den Broeck Jurgen,54,Discovery Channel,",, 2:58",2,2005
32,45.876000000000005,,+ -4:44:19,,Moreni Cristian,55,Quickstep - Innergetic,2:59 2:59,2,2005
30,45.86,,+ -4:44:19,,Perez Luis,56,Cofidis,3:00 3:00,2,2005
27,45.843999999999994,,+ -4:44:19,,Pellizotti Franco,57,Liquigas,3:01 3:01,2,2005
23,45.843999999999994,,+ -4:44:19,,Sprick Matthieu,58,Bouygues Telecom,",, 3:01",2,2005
26,45.795,,+ -4:44:19,,Elmiger Martin,59,Phonak Hearing Systems,3:04 3:04,2,2005
28,45.795,,+ -4:44:19,,Flores Iker,60,Euskaltel - Euskadi,",, 3:04",2,2005
35,45.795,,+ -4:44:19,,Guerini Giuseppe,61,T-Mobile Team,",, 3:04",2,2005
33,45.778999999999996,,+ -4:44:19,,Horner Chris,62,Saunier Duval - Prodir,3:05 3:05,2,2005
34,45.73,,+ -4:44:19,,Wesemann Steffen,63,T-Mobile Team,3:08 3:08,2,2005
26,45.698,,+ -4:44:19,,Schreck Stephan,64,T-Mobile Team,3:10 3:10,2,2005
25,45.681999999999995,,+ -4:44:19,,Loosli David,65,Lampre-Caffita,3:11 3:11,2,2005
32,45.681999999999995,,+ -4:44:19,,Beneteau Walter,66,Bouygues Telecom,",, 3:11",2,2005
29,45.618,,+ -4:44:19,,Javier Vila Francisco,67,Lampre-Caffita,3:15 3:15,2,2005
24,45.602,,+ -4:44:19,,Boonen Tom,68,Quickstep - Innergetic,3:16 3:16,2,2005
20,45.586000000000006,,+ -4:44:19,,Nibali Vincenzo,69,Fassa Bortolo,3:17 3:17,2,2005
32,45.553999999999995,,+ -4:44:19,,Nardello Daniele,70,T-Mobile Team,3:19 3:19,2,2005
24,45.506,,+ -4:44:19,,Le M\xe9vel Christophe,71,Cr\xe9dit Agricole,3:22 3:22,2,2005
32,45.474,,+ -4:44:19,,Celestino Mirko,72,Domina Vacanze,3:24 3:24,2,2005
29,45.426,,+ -4:44:19,,Niermann Grischa,73,Rabobank ProTeam,3:27 3:27,2,2005
35,45.346000000000004,,+ -4:44:19,,Laiseka jaio Roberto,74,Euskaltel - Euskadi,3:32 3:32,2,2005
33,45.283,,+ -4:44:19,,Mattan Nico,75,Davitamon - Lotto,3:36 3:36,2,2005
23,45.266999999999996,,+ -4:44:19,,Colli Daniele,76,Liquigas,3:37 3:37,2,2005
34,45.22,,+ -4:44:19,,Vasseur C\xe9dric,77,Cofidis,3:40 3:40,2,2005
36,45.188,,+ -4:44:19,,den Bakker Maarten,78,Rabobank ProTeam,3:42 3:42,2,2005
24,45.188,,+ -4:44:19,,Eisel Bernhard,79,Fran\xe7aise des Jeux,",, 3:42",2,2005
31,45.141000000000005,,+ -4:44:19,,Tosatto Matteo,80,Fassa Bortolo,3:45 3:45,2,2005
32,45.125,,+ -4:44:19,,McEwen Robbie,81,Davitamon - Lotto,3:46 3:46,2,2005
25,45.11,,+ -4:44:19,,Marzano Marco,82,Lampre-Caffita,3:47 3:47,2,2005
23,45.11,,+ -4:44:19,,Coyot Arnaud,83,Cofidis,",, 3:47",2,2005
23,45.093999999999994,,+ -4:44:19,,Lequatre Geoffroy,84,Cr\xe9dit Agricole,3:48 3:48,2,2005
29,45.093999999999994,,+ -4:44:19,,Ludewig Jorg,85,Domina Vacanze,",, 3:48",2,2005
27,45.063,,+ -4:44:19,,Haselbacher Rene,86,Gerolsteiner,3:50 3:50,2,2005
34,45.031000000000006,,+ -4:44:19,,Dominguez Juan Carlos,87,Saunier Duval - Prodir,3:52 3:52,2,2005
31,45.016000000000005,,+ -4:44:19,,Hammond Roger,88,Discovery Channel,3:53 3:53,2,2005
31,45.016000000000005,,+ -4:44:19,,Wrolich Peter,89,Gerolsteiner,",, 3:53",2,2005
23,45.0,,+ -4:44:19,,Dockx Bart,90,Davitamon - Lotto,3:54 3:54,2,2005
26,44.968999999999994,,+ -4:44:19,,Sabaliauskas Marius,91,Lampre-Caffita,3:56 3:56,2,2005
24,44.953,,+ -4:44:19,,Kolobnev Alexandr,92,Rabobank ProTeam,3:57 3:57,2,2005
30,44.891000000000005,,+ -4:44:19,,Zberg Markus,93,Gerolsteiner,4:01 4:01,2,2005
25,44.86,,+ -4:44:19,,Voeckler Thomas,94,Bouygues Telecom,4:03 4:03,2,2005
27,44.843999999999994,,+ -4:44:19,,Ramirez Javier,95,Liberty Seguros - W\xfcrth Team,4:04 4:04,2,2005
23,44.798,,+ -4:44:19,,Talabardon Yannick,96,Cr\xe9dit Agricole,4:07 4:07,2,2005
30,44.798,,+ -4:44:19,,Atienza Daniel,97,Cofidis,",, 4:07",2,2005
33,44.782,,+ -4:44:19,,Boven Jan,98,Rabobank ProTeam,4:08 4:08,2,2005
34,44.72,,+ -4:44:19,,Knaven Servais,99,Quickstep - Innergetic,4:12 4:12,2,2005
31,44.705,,+ -4:44:19,,Etxebarria David,100,Liberty Seguros - W\xfcrth Team,4:13 4:13,2,2005
33,44.69,,+ -4:44:19,,Johansen Allan,101,CSC ProTeam,4:14 4:14,2,2005
24,44.643,,+ -4:44:19,,Caruso Giampaolo,102,Liberty Seguros - W\xfcrth Team,4:17 4:17,2,2005
23,44.597,,+ -4:44:19,,Mugerli Matej,103,Liquigas,4:20 4:20,2,2005
30,44.551,,+ -4:44:19,,Hauptman Andrej,104,Fassa Bortolo,4:23 4:23,2,2005
29,44.536,,+ -4:44:19,,Righi Daniele,105,Lampre-Caffita,4:24 4:24,2,2005
27,44.475,,+ -4:44:19,,Bertagnolli Leonardo,106*,Cofidis,4:28 4:28,2,2005
24,44.46,,+ -4:44:19,,Veikkanen Jussi,106,Fran\xe7aise des Jeux,4:29 4:29,2,2005
29,44.443999999999996,,+ -4:44:19,,Freire Oscar,107,Rabobank ProTeam,4:30 4:30,2,2005
24,44.443999999999996,,+ -4:44:19,,Luengo Anton,108,Euskaltel - Euskadi,",, 4:30",2,2005
32,44.428999999999995,,+ -4:44:19,,van Heeswijk Max,109,Discovery Channel,4:31 4:31,2,2005
33,44.428999999999995,,+ -4:44:19,,Bertolini Alessandro,110,Domina Vacanze,",, 4:31",2,2005
30,44.413999999999994,,+ -4:44:19,,Osa Unai,111,Illes Balears - Caisse d'Epargne,4:32 4:32,2,2005
