Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
37,,133,109.0,+12:48,,Curvers Roy,100,Team Sunweb,",, 1:48",,3,2017
28,,136,111.0,+12:57,,Sinkeldam Ramon,101,Team Sunweb,",, 1:48",,3,2017
31,,72,72.0,+9:06,,Hollenstein Reto,102,Team Katusha - Alpecin,",, 1:48",,3,2017
23,,63,166.0,+22:55,,Hoelgaard Daniel,103,FDJ,1:57 1:57,,3,2017
32,,112,67.0,+7:57,,Bauer Jack,104,Quick-Step Floors,",, 1:57",,3,2017
26,,116,102.0,+12:06,,Lampaert Yves,105,Quick-Step Floors,",, 1:57",,3,2017
27,,164,106.0,+12:34,,Lindeman Bert-Jan,106,Team LottoNL-Jumbo,",, 1:57",,3,2017
31,,23,107.0,+12:39,,Bagdonas Gediminas,107,AG2R La Mondiale,2:17 2:17,,3,2017
28,,57,108.0,+12:43,,King Benjamin,108,Team Dimension Data,",, 2:17",,3,2017
22,,206,73.0,+9:44,,Grellier Fabien,109,Direct Energie,",, 2:17",,3,2017
21,,144,138.0,+15:22,,Garcia Cortina Ivan,110,Bahrain Merida Pro Cycling Team,",, 2:17",,3,2017
35,,73,112.0,+13:00,,Losada Alberto,111,Team Katusha - Alpecin,",, 2:17",,3,2017
26,,7,144.0,+16:03,,Kamyshev Arman,112,Astana Pro Team,",, 2:17",,3,2017
23,,25,113.0,+13:02,,Enger Sondre Holst,113,AG2R La Mondiale,2:23 2:23,,3,2017
30,,83,154.0,+17:37,,De Clercq Bart,114,Lotto Soudal,2:50 2:50,,3,2017
23,,87,117.0,+13:25,,Vervaeke Louis,115,Lotto Soudal,",, 2:50",,3,2017
28,,88,76.0,+10:09,,Wallays Jelle,116,Lotto Soudal,",, 2:50",,3,2017
24,,53,118.0,+13:26,,Dougall Nick,117,Team Dimension Data,",, 2:50",,3,2017
24,,214,121.0,+13:44,,Meijers Jeroen,118,Roompot - Nederlandse Loterij,",, 2:50",,3,2017
29,,188,145.0,+16:03,,Kreder Michel,119,Aqua Blue Sport,",, 2:50",,3,2017
29,,158,116.0,+13:20,,van Poppel Boy,120,Trek - Segafredo,",, 2:50",,3,2017
26,,8,119.0,+13:30,,Hansen Jesper,121,Astana Pro Team,",, 2:50",,3,2017
25,,4,115.0,+13:18,,Fominykh Daniil,122,Astana Pro Team,",, 2:50",,3,2017
30,,17,141.0,+15:42,,Oss Daniel,123,BMC Racing Team,",, 2:50",,3,2017
26,,76,114.0,+13:15,,Haller Marco,124,Team Katusha - Alpecin,",, 2:50",,3,2017
23,,142,58.0,+4:04,,Bonifazio Niccolo,125,Bahrain Merida Pro Cycling Team,3:14 3:14,,3,2017
24,,124,80.0,+10:52,,Doull Owain,126,Team Sky,3:42 3:42,,3,2017
28,,94,146.0,+16:24,,Dowsett Alex,127,Movistar Team,",, 3:42",,3,2017
29,,202,150.0,+16:52,,Anderson Ryan,128,Direct Energie,",, 3:42",,3,2017
25,,218,128.0,+14:16,,van der Lijke Nick,129,Roompot - Nederlandse Loterij,",, 3:42",,3,2017
29,,172,77.0,+10:24,,Atapuma John Darwin,130,UAE Team Emirates,",, 3:42",,3,2017
29,,107,148.0,+16:39,,Bewley Sam,131,ORICA-Scott,",, 3:42",,3,2017
23,,121,85.0,+11:10,,Henao Sebasti\xe1n,132,Team Sky,",, 3:42",,3,2017
24,,104,167.0,+24:33,,Cort Nielsen Magnus,133,ORICA-Scott,",, 3:42",,3,2017
23,,193,125.0,+14:07,,Grossschartner Felix,134,CCC Sprandi Polkowice,",, 3:42",,3,2017
22,,103,75.0,+9:57,,Power Robert,135,ORICA-Scott,",, 3:42",,3,2017
32,,147,130.0,+14:18,,Moreno Javier,136,Bahrain Merida Pro Cycling Team,",, 3:42",,3,2017
28,,114,74.0,+9:49,,de la Cruz David,137,Quick-Step Floors,",, 3:42",,3,2017
32,,198,126.0,+14:13,,Samoilau Branislau,138,CCC Sprandi Polkowice,",, 3:42",,3,2017
27,,196,134.0,+14:37,,Plucinski Leszek,139,CCC Sprandi Polkowice,",, 3:42",,3,2017
37,,105,149.0,+16:40,,Plaza Rub\xe9n,140,ORICA-Scott,",, 3:42",,3,2017
32,,65,152.0,+16:52,,Pineau C\xe9dric,141,FDJ,",, 3:42",,3,2017
28,,176,151.0,+16:52,,Kump Marko,142,UAE Team Emirates,",, 3:42",,3,2017
33,,58,168.0,+24:48,,Farrar Tyler,143,Team Dimension Data,",, 3:42",,3,2017
30,,78,127.0,+14:14,,Taaram\xe4e Rein,144,Team Katusha - Alpecin,",, 3:42",,3,2017
21,,213,133.0,+14:23,,Budding Martijn,145,Roompot - Nederlandse Loterij,",, 3:42",,3,2017
36,,211,129.0,+14:16,,Weening Pieter,146,Roompot - Nederlandse Loterij,",, 3:42",,3,2017
37,,156,132.0,+14:23,,Rast Gregory,147,Trek - Segafredo,",, 3:42",,3,2017
23,,128,147.0,+16:38,,van Poppel Danny,148,Team Sky,",, 3:42",,3,2017
26,,41,131.0,+14:20,,Dombrowski Joe,149,Cannondale-Drapac Pro Cycling Team,",, 3:42",,3,2017
25,,95,165.0,+22:33,,Pedrero Antonio,150,Movistar Team,",, 3:42",,3,2017
26,,102,135.0,+14:48,,Durbridge Luke,151,ORICA-Scott,4:40 4:40,,3,2017
33,,208,105.0,+12:19,,Quemeneur Perrig,152,Direct Energie,",, 4:40",,3,2017
23,,203,137.0,+15:14,,Boudat Thomas,153,Direct Energie,",, 4:40",,3,2017
28,,165,169.0,+25:51,,Lobato Juan Jos\xe9,154,Team LottoNL-Jumbo,4:51 4:51,,3,2017
32,,146,140.0,+15:37,,Agnoli Valerio,155,Bahrain Merida Pro Cycling Team,4:58 4:58,,3,2017
24,,115,170.0,+25:52,,Martinelli Davide,156,Quick-Step Floors,",, 4:58",,3,2017
23,,27,139.0,+15:24,,Denz Nico,157,AG2R La Mondiale,",, 4:58",,3,2017
25,,181,143.0,+15:46,,Hansen Lasse Norman,158,Aqua Blue Sport,",, 4:58",,3,2017
23,,217,160.0,+20:14,,van der Hoorn Taco,159,Roompot - Nederlandse Loterij,6:58 6:58,,3,2017
25,,183,159.0,+20:01,,Dunne Conor,160,Aqua Blue Sport,",, 6:58",,3,2017
31,,157,155.0,+18:20,,Reijnen Kiel,161,Trek - Segafredo,",, 6:58",,3,2017
32,,207,66.0,+7:46,,Hivert Jonathan,162,Direct Energie,",, 6:58",,3,2017
33,,187,153.0,+17:31,,Nordhaug Lars Petter,163,Aqua Blue Sport,",, 6:58",,3,2017
25,,215,162.0,+21:30,,Reinders Elmar,164,Roompot - Nederlandse Loterij,",, 6:58",,3,2017
29,,163,173.0,+29:17,,Keizer Martijn,165,Team LottoNL-Jumbo,",, 6:58",,3,2017
33,,123,157.0,+19:01,,Deignan Philip,166,Team Sky,",, 6:58",,3,2017
27,,13,156.0,+18:23,,Dennis Rohan,167,BMC Racing Team,",, 6:58",,3,2017
25,,43,171.0,+26:18,,Craddock Lawson,168,Cannondale-Drapac Pro Cycling Team,",, 6:58",,3,2017
23,,122,174.0,+29:18,,Dibben Jonathan,169,Team Sky,",, 6:58",,3,2017
28,,61,71.0,+8:56,,Reichenbach Sebastien,170,FDJ,",, 6:58",,3,2017
27,,155,172.0,+29:01,,Br\xe4ndle Matthias,171,Trek - Segafredo,",, 6:58",,3,2017
28,,38,158.0,+19:18,,Sagan Juraj,172,BORA - hansgrohe,",, 6:58",,3,2017
31,,138,164.0,+21:41,,Timmer Albert,173,Team Sunweb,",, 6:58",,3,2017
30,,91,161.0,+21:08,,Castroviejo Jonathan,174,Movistar Team,",, 6:58",,3,2017
26,,186,41.0,+12:28,50.0,Warbasse Larry,1,Aqua Blue Sport,3:48:55 3:48:55,60.0,4,2017
29,,12,1.0,+0:00,30.0,Caruso Damiano,2,BMC Racing Team,0:40 0:40,25.0,4,2017
30,,161,2.0,+0:15,18.0,Kruijswijk Steven,3,Team LottoNL-Jumbo,",, 0:40",10.0,4,2017
30,,71,4.0,+0:24,13.0,Spilak Simon,4,Team Katusha - Alpecin,",, 0:40",,4,2017
34,,28,3.0,+0:24,10.0,Pozzovivo Domenico,5,AG2R La Mondiale,0:44 0:44,,4,2017
30,,21,6.0,+0:33,7.0,Frank Mathias,6,AG2R La Mondiale,0:47 0:47,,4,2017
23,,97,5.0,+0:31,4.0,Soler Marc,7,Movistar Team,0:59 0:59,,4,2017
23,,1,10.0,+1:25,3.0,Lopez Miguel Angel,8,Astana Pro Team,1:07 1:07,,4,2017
33,,126,7.0,+1:09,2.0,Nieve Mikel,9,Team Sky,1:20 1:20,,4,2017
30,,171,8.0,+1:10,1.0,Costa Rui,10,UAE Team Emirates,1:34 1:34,,4,2017
27,,2,12.0,+1:38,,Bilbao Pello,11,Astana Pro Team,",, 1:34",,4,2017
24,,174,9.0,+1:20,,Conti Valerio,12,UAE Team Emirates,1:44 1:44,,4,2017
22,,125,11.0,+1:37,,Geoghegan Hart Tao,13,Team Sky,2:00 2:00,,4,2017
22,,74,28.0,+6:41,,Mamykin Matvey,14,Team Katusha - Alpecin,2:02 2:02,,4,2017
25,,35,13.0,+1:40,,Konrad Patrick,15,BORA - hansgrohe,",, 2:02",,4,2017
30,,93,14.0,+2:04,,De La Parte V\xedctor,16,Movistar Team,2:12 2:12,,4,2017
23,,54,17.0,+2:23,,Kudus Merhawi,17,Team Dimension Data,2:27 2:27,,4,2017
31,,22,15.0,+2:20,,Bakelants Jan,18,AG2R La Mondiale,2:45 2:45,,4,2017
34,,64,16.0,+2:21,,Morabito Steve,19,FDJ,",, 2:45",,4,2017
30,,83,76.0,+19:33,,De Clercq Bart,20,Lotto Soudal,2:49 2:49,,4,2017
24,,204,18.0,+3:09,,Calmejane Lilian,21,Direct Energie,3:21 3:21,,4,2017
22,,42,49.0,+13:36,,Carthy Hugh,22,Cannondale-Drapac Pro Cycling Team,3:25 3:25,,4,2017
24,,106,19.0,+3:30,,Verona Carlos,23,ORICA-Scott,3:26 3:26,,4,2017
28,,151,92.0,+24:36,,Pantano Jarlinson,24,Trek - Segafredo,3:53 3:53,,4,2017
22,,62,23.0,+4:33,,Eiking Odd Christian,25,FDJ,4:09 4:09,,4,2017
25,,218,68.0,+17:35,,van der Lijke Nick,26,Roompot - Nederlandse Loterij,",, 4:09",,4,2017
25,,145,22.0,+4:12,,Grmay Tsgabu,27,Bahrain Merida Pro Cycling Team,4:22 4:22,,4,2017
23,,216,20.0,+3:59,,Tusveld Martijn,28,Roompot - Nederlandse Loterij,4:24 4:24,,4,2017
26,,143,34.0,+8:50,,Cink Ondrej,29,Bahrain Merida Pro Cycling Team,4:29 4:29,,4,2017
28,,141,21.0,+4:01,,Izagirre Ion,30,Bahrain Merida Pro Cycling Team,",, 4:29",,4,2017
30,,48,25.0,+5:26,,Woods Michael,31,Cannondale-Drapac Pro Cycling Team,",, 4:29",,4,2017
34,,85,42.0,+12:39,,Monfort Maxime,32,Lotto Soudal,5:04 5:04,,4,2017
34,,111,24.0,+4:38,,Gilbert Philippe,33,Quick-Step Floors,",, 5:04",,4,2017
24,,167,39.0,+10:46,,Olivier Daan,34,Team LottoNL-Jumbo,",, 5:04",,4,2017
23,,121,56.0,+15:37,,Henao Sebasti\xe1n,35,Team Sky,5:20 5:20,,4,2017
24,,37,26.0,+5:38,,McCarthy Jay,36,BORA - hansgrohe,5:55 5:55,,4,2017
26,,191,32.0,+7:07,,Hirt Jan,37,CCC Sprandi Polkowice,6:27 6:27,,4,2017
27,,92,31.0,+6:58,,Betancur Carlos,38,Movistar Team,6:56 6:56,,4,2017
25,,56,29.0,+6:41,,Debesay Mekseb,39,Team Dimension Data,",, 6:56",,4,2017
26,,134,30.0,+6:49,,Preidler Georg,40,Team Sunweb,7:12 7:12,,4,2017
26,,131,27.0,+6:29,,Dumoulin Tom,41,Team Sunweb,",, 7:12",,4,2017
29,,113,69.0,+17:47,,Brambilla Gianluca,42,Quick-Step Floors,",, 7:12",,4,2017
29,,172,66.0,+16:43,,Atapuma John Darwin,43,UAE Team Emirates,",, 7:12",,4,2017
24,,175,70.0,+18:11,,Petilli Simone,44,UAE Team Emirates,",, 7:12",,4,2017
35,,73,75.0,+19:19,,Losada Alberto,45,Team Katusha - Alpecin,",, 7:12",,4,2017
26,,41,80.0,+21:03,,Dombrowski Joe,46,Cannondale-Drapac Pro Cycling Team,7:36 7:36,,4,2017
33,,208,73.0,+19:05,,Quemeneur Perrig,47,Direct Energie,7:39 7:39,,4,2017
28,,98,71.0,+18:37,,Oliveira Nelson,48,Movistar Team,7:54 7:54,,4,2017
25,,205,72.0,+19:02,,Duchesne Antoine,49,Direct Energie,",, 7:54",,4,2017
33,,34,38.0,+9:45,,Burghardt Marcus,50,BORA - hansgrohe,8:30 8:30,,4,2017
30,,18,36.0,+9:20,,Schar Michael,51,BMC Racing Team,",, 8:30",,4,2017
23,,87,79.0,+21:02,,Vervaeke Louis,52,Lotto Soudal,",, 8:30",,4,2017
33,,84,44.0,+12:48,,Marczynski Tomasz,53,Lotto Soudal,",, 8:30",,4,2017
37,,105,91.0,+24:17,,Plaza Rub\xe9n,54,ORICA-Scott,",, 8:30",,4,2017
28,,14,40.0,+11:43,,van Garderen Tejay,55,BMC Racing Team,",, 8:30",,4,2017
27,,154,33.0,+8:02,,Felline Fabio,56,Trek - Segafredo,",, 8:30",,4,2017
34,,152,37.0,+9:38,,de Kort Koen,57,Trek - Segafredo,",, 8:30",,4,2017
24,,96,35.0,+9:13,,Quintana Dayer,58,Movistar Team,",, 8:30",,4,2017
33,,166,74.0,+19:05,,Martens Paul,59,Team LottoNL-Jumbo,9:04 9:04,,4,2017
32,,207,64.0,+16:40,,Hivert Jonathan,60,Direct Energie,9:47 9:47,,4,2017
29,,107,112.0,+28:33,,Bewley Sam,61,ORICA-Scott,12:47 12:47,,4,2017
26,,102,104.0,+26:42,,Durbridge Luke,62,ORICA-Scott,",, 12:47",,4,2017
28,,57,93.0,+24:37,,King Benjamin,63,Team Dimension Data,",, 12:47",,4,2017
33,,123,122.0,+30:55,,Deignan Philip,64,Team Sky,",, 12:47",,4,2017
28,,88,84.0,+22:03,,Wallays Jelle,65,Lotto Soudal,",, 12:47",,4,2017
22,,206,82.0,+21:38,,Grellier Fabien,66,Direct Energie,",, 12:47",,4,2017
25,,51,45.0,+12:57,,Morton Lachlan,67,Team Dimension Data,",, 12:47",,4,2017
32,,147,100.0,+26:12,,Moreno Javier,68,Bahrain Merida Pro Cycling Team,",, 12:47",,4,2017
22,,103,83.0,+21:51,,Power Robert,69,ORICA-Scott,",, 12:47",,4,2017
30,,78,99.0,+26:08,,Taaram\xe4e Rein,70,Team Katusha - Alpecin,",, 12:47",,4,2017
25,,132,57.0,+15:48,,Arndt Nikias,71,Team Sunweb,",, 12:47",,4,2017
31,,6,88.0,+23:40,,Gruzdev Dmitriy,72,Astana Pro Team,",, 12:47",,4,2017
23,,185,46.0,+13:20,,Pearson Daniel,73,Aqua Blue Sport,",, 12:47",,4,2017
26,,26,43.0,+12:41,,Houle Hugo,74,AG2R La Mondiale,",, 12:47",,4,2017
38,,15,108.0,+27:10,,Elmiger Martin,75,BMC Racing Team,14:07 14:07,,4,2017
31,,72,85.0,+22:20,,Hollenstein Reto,76,Team Katusha - Alpecin,",, 14:07",,4,2017
30,,197,54.0,+14:43,,Ponzi Simone,77,CCC Sprandi Polkowice,",, 14:07",,4,2017
24,,124,90.0,+24:06,,Doull Owain,78,Team Sky,",, 14:07",,4,2017
26,,47,48.0,+13:36,,Bevin Patrick,79,Cannondale-Drapac Pro Cycling Team,",, 14:07",,4,2017
26,,184,53.0,+14:10,,Gate Aaron,80,Aqua Blue Sport,",, 14:07",,4,2017
36,,101,47.0,+13:34,,Albasini Michael,81,ORICA-Scott,",, 14:07",,4,2017
28,,75,94.0,+25:03,,Planckaert Baptiste,82,Team Katusha - Alpecin,",, 14:07",,4,2017
23,,16,50.0,+13:40,,K\xfcng Stefan,83,BMC Racing Team,",, 14:07",,4,2017
25,,4,103.0,+26:32,,Fominykh Daniil,84,Astana Pro Team,",, 14:07",,4,2017
27,,164,96.0,+25:48,,Lindeman Bert-Jan,85,Team LottoNL-Jumbo,",, 14:07",,4,2017
24,,214,106.0,+26:58,,Meijers Jeroen,86,Roompot - Nederlandse Loterij,",, 14:07",,4,2017
32,,11,51.0,+13:45,,Van Avermaet Greg,87,BMC Racing Team,",, 14:07",,4,2017
30,,67,52.0,+14:02,,Roux Anthony,88,FDJ,",, 14:07",,4,2017
39,,108,81.0,+21:33,,Hayman Mathew,89,ORICA-Scott,",, 14:07",,4,2017
26,,81,98.0,+26:05,,Wellens Tim,90,Lotto Soudal,",, 14:07",,4,2017
32,,146,123.0,+31:05,,Agnoli Valerio,91,Bahrain Merida Pro Cycling Team,16:21 16:21,,4,2017
31,,162,65.0,+16:41,,Boom Lars,92,Team LottoNL-Jumbo,",, 16:21",,4,2017
37,,156,115.0,+29:51,,Rast Gregory,93,Trek - Segafredo,",, 16:21",,4,2017
32,,65,131.0,+32:20,,Pineau C\xe9dric,94,FDJ,",, 16:21",,4,2017
32,,32,67.0,+17:22,,B\xe1rta Jan,95,BORA - hansgrohe,",, 16:21",,4,2017
31,,117,63.0,+16:29,,Stybar Zdenek,96,Quick-Step Floors,",, 16:21",,4,2017
32,,112,87.0,+23:25,,Bauer Jack,97,Quick-Step Floors,",, 16:21",,4,2017
28,,46,86.0,+23:01,,Vanmarcke Sep,98,Cannondale-Drapac Pro Cycling Team,",, 16:21",,4,2017
29,,66,109.0,+27:15,,R\xe9za K\xe9vin,99,FDJ,",, 16:21",,4,2017
28,,68,60.0,+15:59,,Vichot Arthur,100,FDJ,",, 16:21",,4,2017
24,,24,89.0,+23:59,,Gougeard Alexis,101,AG2R La Mondiale,",, 16:21",,4,2017
26,,182,59.0,+15:59,,Christian Mark,102,Aqua Blue Sport,",, 16:21",,4,2017
31,,82,101.0,+26:26,,Maes Nikolas,103,Lotto Soudal,",, 16:21",,4,2017
26,,116,110.0,+27:34,,Lampaert Yves,104,Quick-Step Floors,",, 16:21",,4,2017
37,,201,97.0,+26:02,,Chavanel Sylvain,105,Direct Energie,",, 16:21",,4,2017
33,,187,134.0,+32:59,,Nordhaug Lars Petter,106,Aqua Blue Sport,",, 16:21",,4,2017
28,,153,58.0,+15:52,,Degenkolb John,107,Trek - Segafredo,",, 16:21",,4,2017
27,,127,111.0,+27:46,,Puccio Salvatore,108,Team Sky,",, 16:21",,4,2017
26,,135,55.0,+15:28,,Matthews Michael,109,Team Sunweb,",, 16:21",,4,2017
27,,196,116.0,+30:05,,Plucinski Leszek,110,CCC Sprandi Polkowice,",, 16:21",,4,2017
31,,157,137.0,+33:48,,Reijnen Kiel,111,Trek - Segafredo,",, 16:21",,4,2017
32,,198,114.0,+29:41,,Samoilau Branislau,112,CCC Sprandi Polkowice,",, 16:21",,4,2017
28,,114,95.0,+25:17,,de la Cruz David,113,Quick-Step Floors,",, 16:21",,4,2017
35,,148,102.0,+26:29,,Gasparotto Enrico,114,Bahrain Merida Pro Cycling Team,",, 16:21",,4,2017
29,,158,113.0,+28:48,,van Poppel Boy,115,Trek - Segafredo,",, 16:21",,4,2017
30,,17,124.0,+31:10,,Oss Daniel,116,BMC Racing Team,",, 16:21",,4,2017
30,,55,107.0,+27:09,,Venter Jaco,117,Team Dimension Data,",, 16:21",,4,2017
32,,33,105.0,+26:53,,Bodnar Maciej,118,BORA - hansgrohe,",, 16:21",,4,2017
22,,77,61.0,+16:01,,Restrepo Jhonatan,119,Team Katusha - Alpecin,",, 16:21",,4,2017
21,,213,117.0,+30:06,,Budding Martijn,120,Roompot - Nederlandse Loterij,16:36 16:36,,4,2017
25,,95,155.0,+38:24,,Pedrero Antonio,121,Movistar Team,16:44 16:44,,4,2017
23,,142,77.0,+20:03,,Bonifazio Niccolo,122,Bahrain Merida Pro Cycling Team,16:52 16:52,,4,2017
27,,31,62.0,+16:10,,Sagan Peter,123,BORA - hansgrohe,",, 16:52",,4,2017
36,,211,120.0,+30:22,,Weening Pieter,124,Roompot - Nederlandse Loterij,16:59 16:59,,4,2017
23,,63,158.0,+40:18,,Hoelgaard Daniel,125,FDJ,18:16 18:16,,4,2017
29,,202,140.0,+34:15,,Anderson Ryan,126,Direct Energie,",, 18:16",,4,2017
37,,133,119.0,+30:11,,Curvers Roy,127,Team Sunweb,",, 18:16",,4,2017
29,,195,118.0,+30:10,,Kurek Adrian,128,CCC Sprandi Polkowice,19:17 19:17,,4,2017
23,,25,129.0,+32:00,,Enger Sondre Holst,129,AG2R La Mondiale,19:51 19:51,,4,2017
27,,212,121.0,+30:53,,Asselman Jesper,130,Roompot - Nederlandse Loterij,20:13 20:13,,4,2017
23,,203,141.0,+34:36,,Boudat Thomas,131,Direct Energie,20:15 20:15,,4,2017
23,,193,139.0,+33:52,,Grossschartner Felix,132,CCC Sprandi Polkowice,20:38 20:38,,4,2017
24,,36,126.0,+31:47,,Kol\xe1\u0159 Michael,133,BORA - hansgrohe,",, 20:38",,4,2017
32,,5,125.0,+31:33,,Gatto Oscar,134,Astana Pro Team,20:39 20:39,,4,2017
27,,118,78.0,+20:09,,Trentin Matteo,135,Quick-Step Floors,",, 20:39",,4,2017
29,,177,144.0,+34:46,,Modolo Sacha,136,UAE Team Emirates,",, 20:39",,4,2017
32,,3,128.0,+32:00,,Breschel Matti,137,Astana Pro Team,",, 20:39",,4,2017
24,,53,135.0,+33:12,,Dougall Nick,138,Team Dimension Data,",, 20:39",,4,2017
26,,76,136.0,+33:43,,Haller Marco,139,Team Katusha - Alpecin,21:21 21:21,,4,2017
23,,192,130.0,+32:12,,Kaczmarek Jakub,140,CCC Sprandi Polkowice,21:39 21:39,,4,2017
27,,13,157.0,+39:33,,Dennis Rohan,141,BMC Racing Team,22:03 22:03,,4,2017
28,,38,159.0,+40:28,,Sagan Juraj,142,BORA - hansgrohe,",, 22:03",,4,2017
25,,215,162.0,+42:40,,Reinders Elmar,143,Roompot - Nederlandse Loterij,",, 22:03",,4,2017
29,,163,168.0,+51:27,,Keizer Martijn,144,Team LottoNL-Jumbo,",, 22:03",,4,2017
21,,144,147.0,+36:32,,Garcia Cortina Ivan,145,Bahrain Merida Pro Cycling Team,",, 22:03",,4,2017
28,,94,153.0,+37:34,,Dowsett Alex,146,Movistar Team,",, 22:03",,4,2017
22,,178,133.0,+32:56,,Mohoric Matej,147,UAE Team Emirates,",, 22:03",,4,2017
23,,128,156.0,+38:48,,van Poppel Danny,148,Team Sky,",, 22:03",,4,2017
28,,176,154.0,+38:02,,Kump Marko,149,UAE Team Emirates,",, 22:03",,4,2017
22,,44,145.0,+35:05,,Mullen Ryan,150,Cannondale-Drapac Pro Cycling Team,",, 22:03",,4,2017
24,,137,127.0,+31:52,,Teunissen Mike,151,Team Sunweb,",, 22:03",,4,2017
23,,27,148.0,+36:34,,Denz Nico,152,AG2R La Mondiale,",, 22:03",,4,2017
25,,183,160.0,+41:11,,Dunne Conor,153,Aqua Blue Sport,",, 22:03",,4,2017
31,,86,149.0,+36:53,,Roelandts Jurgen,154,Lotto Soudal,",, 22:03",,4,2017
26,,45,132.0,+32:33,,Phinney Taylor,155,Cannondale-Drapac Pro Cycling Team,",, 22:03",,4,2017
33,,58,166.0,+45:58,,Farrar Tyler,156,Team Dimension Data,",, 22:03",,4,2017
26,,8,142.0,+34:40,,Hansen Jesper,157,Astana Pro Team,",, 22:03",,4,2017
25,,181,150.0,+36:56,,Hansen Lasse Norman,158,Aqua Blue Sport,",, 22:03",,4,2017
27,,155,167.0,+50:11,,Br\xe4ndle Matthias,159,Trek - Segafredo,",, 22:03",,4,2017
26,,7,151.0,+37:13,,Kamyshev Arman,160,Astana Pro Team,",, 22:03",,4,2017
31,,23,138.0,+33:49,,Bagdonas Gediminas,161,AG2R La Mondiale,",, 22:03",,4,2017
24,,104,165.0,+45:43,,Cort Nielsen Magnus,162,ORICA-Scott,",, 22:03",,4,2017
29,,188,152.0,+37:13,,Kreder Michel,163,Aqua Blue Sport,",, 22:03",,4,2017
23,,217,161.0,+41:24,,van der Hoorn Taco,164,Roompot - Nederlandse Loterij,",, 22:03",,4,2017
32,,138,163.0,+43:28,,Timmer Albert,165,Team Sunweb,22:40 22:40,,4,2017
28,,136,143.0,+34:44,,Sinkeldam Ramon,166,Team Sunweb,",, 22:40",,4,2017
22,,173,146.0,+35:59,,Consonni Simone,167,UAE Team Emirates,22:54 22:54,,4,2017
30,,91,164.0,+44:06,,Castroviejo Jonathan,168,Movistar Team,23:51 23:51,,4,2017
23,,122,169.0,+53:13,,Dibben Jonathan,169,Team Sky,24:48 24:48,,4,2017
28,,52,,+ - 12:08:35,,Janse van Rensburg Reinardt,DNF,Team Dimension Data,-3:48:55 -3:48:55,,4,2017
28,,165,,+ - 12:08:35,,Lobato Juan Jos\xe9,DNF,Team LottoNL-Jumbo,",, -3:48:55",,4,2017
25,,43,,+ - 12:08:35,,Craddock Lawson,DNF,Cannondale-Drapac Pro Cycling Team,",, -3:48:55",,4,2017
24,,115,,+ - 12:08:35,,Martinelli Davide,DNS,Quick-Step Floors,",, -3:48:55",,4,2017
28,,61,,+ - 12:08:35,,Reichenbach Sebastien,DNS,FDJ,",, -3:48:55",,4,2017
27,,31,55.0,+16:01,50.0,Sagan Peter,1,BORA - hansgrohe,5:15:50 5:15:50,60.0,5,2017
36,,101,42.0,+13:29,30.0,Albasini Michael,2,ORICA-Scott,",, ,,",25.0,5,2017
27,,118,72.0,+20:06,18.0,Trentin Matteo,3,Quick-Step Floors,",, ,,",10.0,5,2017
26,,47,43.0,+13:37,13.0,Bevin Patrick,4,Cannondale-Drapac Pro Cycling Team,",, ,,",,5,2017
23,,142,71.0,+20:04,10.0,Bonifazio Niccolo,5,Bahrain Merida Pro Cycling Team,",, ,,",,5,2017
26,,135,50.0,+15:29,7.0,Matthews Michael,6,Team Sunweb,",, ,,",,5,2017
29,,177,117.0,+34:47,4.0,Modolo Sacha,7,UAE Team Emirates,",, ,,",,5,2017
32,,5,104.0,+31:34,3.0,Gatto Oscar,8,Astana Pro Team,",, ,,",,5,2017
26,,184,48.0,+14:11,2.0,Gate Aaron,9,Aqua Blue Sport,",, ,,",,5,2017
24,,124,78.0,+24:07,1.0,Doull Owain,10,Team Sky,",, ,,",,5,2017
31,,86,124.0,+36:54,,Roelandts Jurgen,11,Lotto Soudal,",, ,,",,5,2017
28,,153,52.0,+15:53,,Degenkolb John,12,Trek - Segafredo,",, ,,",,5,2017
24,,204,17.0,+3:10,,Calmejane Lilian,13,Direct Energie,",, ,,",,5,2017
29,,12,1.0,+0:00,,Caruso Damiano,14,BMC Racing Team,",, ,,",,5,2017
23,,25,108.0,+32:01,,Enger Sondre Holst,15,AG2R La Mondiale,",, ,,",,5,2017
30,,17,101.0,+31:11,,Oss Daniel,16,BMC Racing Team,",, ,,",,5,2017
30,,197,49.0,+14:44,,Ponzi Simone,17,CCC Sprandi Polkowice,",, ,,",,5,2017
37,,201,83.0,+26:03,,Chavanel Sylvain,18,Direct Energie,",, ,,",,5,2017
39,,108,73.0,+21:34,,Hayman Mathew,19,ORICA-Scott,",, ,,",,5,2017
25,,132,51.0,+15:49,,Arndt Nikias,20,Team Sunweb,",, ,,",,5,2017
30,,67,47.0,+14:03,,Roux Anthony,21,FDJ,",, ,,",,5,2017
28,,57,80.0,+24:35,,King Benjamin,22,Team Dimension Data,",, ,,",,5,2017
31,,22,14.0,+2:21,,Bakelants Jan,23,AG2R La Mondiale,",, ,,",,5,2017
23,,63,132.0,+40:19,,Hoelgaard Daniel,24,FDJ,",, ,,",,5,2017
31,,72,74.0,+22:21,,Hollenstein Reto,25,Team Katusha - Alpecin,",, ,,",,5,2017
