Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
28,48.23,,+0:00,,Dall\\'olio Davide,57,Mercatone Uno,",, 0:23",0,1998
27,48.115,,+0:00,,Heulot Stephane,58,La Fran\xe7aise des Jeux,0:24 0:24,0,1998
24,48.23,,+0:00,,M\xfcller Roland,59,,0:23 0:23,0,1998
26,48.115,,+0:00,,Rebellin Davide,60,Polti,0:24 0:24,0,1998
29,48.115,,+0:00,,Jeker Fabian,61,Festina - Lotus,",, 0:24",0,1998
27,48.115,,+0:00,,Ferrari Diego,62,Asics - CGA,",, 0:24",0,1998
28,48.115,,+0:00,,Bouvard Gilles,63,Casino - AG2R,",, 0:24",0,1998
29,48.115,,+0:00,,Barbero Sergio,64,Mercatone Uno,",, 0:24",0,1998
26,48.115,,+0:00,,Bessy Fr\xe9d\xe9ric,65,Casino - AG2R,",, 0:24",0,1998
31,48.115,,+0:00,,Laurent Thierry,66,Festina - Lotus,",, 0:24",0,1998
24,48.0,,+0:00,,Frigo Dario,67,Saeco Macchine da Caffe' - Cannondale,0:25 0:25,0,1998
23,48.0,,+0:00,,Baldo Filippo,68,Ballan,",, 0:25",0,1998
27,48.0,,+0:00,,Casagrande Francesco,69,Cofidis,",, 0:25",0,1998
29,47.886,,+0:00,,Tonkov Pavel,70,Mapei - Bricobi,0:26 0:26,0,1998
23,48.0,,+0:00,,Bongioni Alessio,71,Asics - CGA,0:25 0:25,0,1998
31,47.886,,+0:00,,Sciandri Maximilian,72,La Fran\xe7aise des Jeux,0:26 0:26,0,1998
26,47.886,,+0:00,,Brasi Rossano,73,Polti,",, 0:26",0,1998
24,47.886,,+0:00,,Rinero Christophe,74,Cofidis,",, 0:26",0,1998
25,47.773,,+0:00,,Merckx Axel,75,Polti,0:27 0:27,0,1998
31,47.66,,+0:00,,Donati Massimo,76,Saeco Macchine da Caffe' - Cannondale,0:28 0:28,0,1998
27,47.66,,+0:00,,Missaglia Gabriele,77,Mapei - Bricobi,",, 0:28",0,1998
23,47.66,,+0:00,,Otxoa Ricardo,78,O.N.C.E.,",, 0:28",0,1998
32,47.66,,+0:00,,Faresin Gianni,79,Mapei - Bricobi,",, 0:28",0,1998
27,47.773,,+0:00,,Gasperoni Cristian,80,,0:27 0:27,0,1998
28,47.66,,+0:00,,Gontsjenkov Alexander,81,Ballan,0:28 0:28,0,1998
23,47.66,,+0:00,,Zberg Markus,82,Rabobank ProTeam,",, 0:28",0,1998
25,47.66,,+0:00,,Aebersold Niki,83,Rabobank ProTeam,",, 0:28",0,1998
23,47.66,,+0:00,,Moncouti\xe9 David,84,Cofidis,",, 0:28",0,1998
24,47.547,,+0:00,,De Paoli Daniele,85,Ros Mary - Amica Chips,0:29 0:29,0,1998
27,47.547,,+0:00,,Huser Rolf,86,,",, 0:29",0,1998
20,47.66,,+0:00,,Vogondy Nicolas,87,La Fran\xe7aise des Jeux,0:28 0:28,0,1998
26,47.547,,+0:00,,Simeoni Filippo,88,Asics - CGA,0:29 0:29,0,1998
30,47.435,,+0:00,,Lelli Massimiliano,89,Cofidis,0:30 0:30,0,1998
31,47.435,,+0:00,,Diaz de Otazu Luis Maria,90,O.N.C.E.,",, 0:30",0,1998
29,47.435,,+0:00,,Gotti Ivan,91,Saeco Macchine da Caffe' - Cannondale,",, 0:30",0,1998
35,47.324,,+0:00,,Chiappucci Claudio,92,Ros Mary - Amica Chips,0:31 0:31,0,1998
33,47.324,,+0:00,,Fondriest Maurizio,93,Cofidis,",, 0:31",0,1998
30,47.324,,+0:00,,Hotz Franz,94,,",, 0:31",0,1998
27,47.324,,+0:00,,Christen Josef,95,,",, 0:31",0,1998
28,47.213,,+0:00,,Bourquenoud Pierre,96,,0:32 0:32,0,1998
28,47.213,,+0:00,,Themann Michael,97,,",, 0:32",0,1998
27,47.213,,+0:00,,Casagrande Filippo,98,Scrigno - Gaerne,",, 0:32",0,1998
25,47.213,,+0:00,,Secchiari Francesco,99,Scrigno - Gaerne,",, 0:32",0,1998
37,47.213,,+0:00,,Ugrumov Piotr,100,Ballan,",, 0:32",0,1998
32,47.103,,+0:00,,Roscioli Fabio,101,Asics - CGA,0:33 0:33,0,1998
31,47.103,,+0:00,,Bontempi Fabrizio,102,Ros Mary - Amica Chips,",, 0:33",0,1998
30,46.993,,+0:00,,Puttini Felice,103,Ros Mary - Amica Chips,0:34 0:34,0,1998
25,46.993,,+0:00,,Napolitano Massimiliano,104,Mercatone Uno,",, 0:34",0,1998
30,46.993,,+0:00,,Dotti Fausto,105,Ros Mary - Amica Chips,",, 0:34",0,1998
31,46.993,,+0:00,,Checchin Stefano,106,Mercatone Uno,",, 0:34",0,1998
23,46.993,,+0:00,,Renggij Marcel,107,,",, 0:34",0,1998
27,46.88399999999999,,+0:00,,Garcia Marcelino,108,O.N.C.E.,0:35 0:35,0,1998
26,46.88399999999999,,+0:00,,Groenendaal Richard,109,Rabobank ProTeam,",, 0:35",0,1998
22,46.88399999999999,,+0:00,,Ongarato Alberto,110,Ballan,",, 0:35",0,1998
29,46.775,,+0:00,,Lanfranchi Paolo,111,Mapei - Bricobi,0:36 0:36,0,1998
26,46.88399999999999,,+0:00,,Duma Vladimir,112,Scrigno - Gaerne,0:35 0:35,0,1998
25,46.88399999999999,,+0:00,,Wirz Guido,113,,",, 0:35",0,1998
29,46.775,,+0:00,,Svorada Jan,114,Mapei - Bricobi,0:36 0:36,0,1998
28,46.775,,+0:00,,Uria Jos\xe9 Manuel,115,Ros Mary - Amica Chips,",, 0:36",0,1998
26,46.775,,+0:00,,Pozzi Oscar,116,Asics - CGA,",, 0:36",0,1998
26,46.559,,+0:00,,Baldinger Dirk,117,Team Telekom - ARD,0:38 0:38,0,1998
33,46.667,,+0:00,,Ballerini Franco,118,Mapei - Bricobi,0:37 0:37,0,1998
25,46.559,,+0:00,,McEwen Robbie,119,Rabobank ProTeam,0:38 0:38,0,1998
28,46.559,,+0:00,,Agnolutto Christophe,120,Casino - AG2R,",, 0:38",0,1998
34,46.452,,+0:00,,Richard Pascal,121,Casino - AG2R,0:39 0:39,0,1998
22,46.452,,+0:00,,Jones Timothy,122,,",, 0:39",0,1998
28,46.452,,+0:00,,Bonetti Enrico,123,Asics - CGA,",, 0:39",0,1998
29,46.345,,+0:00,,Lupi Emanuele,124,,0:40 0:40,0,1998
24,46.345,,+0:00,,Mazzoleni Eddy,125,Saeco Macchine da Caffe' - Cannondale,",, 0:40",0,1998
25,46.133,,+0:00,,Moos Alexandre,126,Saeco Macchine da Caffe' - Cannondale,0:42 0:42,0,1998
30,46.133,,+0:00,,Galletti Alessio,127,,",, 0:42",0,1998
28,46.133,,+0:00,,Chassot Richard,128,,",, 0:42",0,1998
22,46.027,,+0:00,,Zanetti Aldo,129,Scrigno - Gaerne,0:43 0:43,0,1998
26,46.027,,+0:00,,Schaffrath Jan,130,Team Telekom - ARD,",, 0:43",0,1998
27,46.027,,+0:00,,Patuelli Andrea,131,,",, 0:43",0,1998
26,45.923,,+0:00,,Cheli Simone,132,Ros Mary - Amica Chips,0:44 0:44,0,1998
26,46.027,,+0:00,,Finesso Stefano,133,Ros Mary - Amica Chips,0:43 0:43,0,1998
23,45.923,,+0:00,,Heule Christian,134,,0:44 0:44,0,1998
28,45.923,,+0:00,,Von Flue Daniel,135,,",, 0:44",0,1998
21,45.818000000000005,,+0:00,,Belluomini Luca,136,Scrigno - Gaerne,0:45 0:45,0,1998
29,45.923,,+0:00,,Pianegonda Gianluca,137,Mapei - Bricobi,0:44 0:44,0,1998
23,45.714,,+0:00,,Atienza Daniel,138,Polti,0:46 0:46,0,1998
25,45.714,,+0:00,,Rokia Anthony,139,Polti,",, 0:46",0,1998
33,45.508,,+0:00,,Pellicioli Oscar,140,Mercatone Uno,0:48 0:48,0,1998
26,45.405,,+0:00,,Barnsley Chris,141,,0:49 0:49,0,1998
33,45.405,,+0:00,,Saligari Marco,142,Casino - AG2R,",, 0:49",0,1998
24,45.303000000000004,,+0:00,,Guidi Leonardo,143,Polti,0:50 0:50,0,1998
26,45.303000000000004,,+0:00,,Tronca Amilcare,144,Ballan,",, 0:50",0,1998
25,45.202,,+0:00,,Zumsteg Lukas,145,,0:51 0:51,0,1998
31,45.101000000000006,,+0:00,,Castaldo Nicola,146,,0:52 0:52,0,1998
27,45.101000000000006,,+0:00,,Zabel Erik,147,Team Telekom - ARD,",, 0:52",0,1998
26,45.0,,+0:00,,Piepoli Leonardo,148,Saeco Macchine da Caffe' - Cannondale,0:53 0:53,0,1998
28,44.9,,+0:00,,Lombardi Giovanni,149,Team Telekom - ARD,0:54 0:54,0,1998
24,44.8,,+0:00,,Puglioli Mirko,150,,0:55 0:55,0,1998
26,44.701,,+0:00,,Balzi Fabio,151,Ros Mary - Amica Chips,0:56 0:56,0,1998
26,44.602,,+0:00,,Laddomada Michele,152,Scrigno - Gaerne,0:57 0:57,0,1998
25,44.405,,+0:00,,Gohring Christoph,153,,0:59 0:59,0,1998
26,44.308,,+0:00,,Ongarato Rodolfo,154,Ballan,1:00 1:00,0,1998
30,44.211000000000006,,+0:00,,Conte Biagio,155,Scrigno - Gaerne,1:01 1:01,0,1998
24,44.114,,+0:00,,Scopsi Manuel,156,,1:02 1:02,0,1998
24,43.826,,+0:00,,Graf Urs,157,,1:05 1:05,0,1998
24,43.731,,+0:00,,Piovaccari Giusvan,158,Mercatone Uno,1:06 1:06,0,1998
26,42.803000000000004,,+0:00,,Bertolini Alessandro,159,Cofidis,1:16 1:16,0,1998
26,,,+0:00,50.0,Rebellin Davide,1,Polti,4:42:54 4:42:54,1,1998
27,,,+0:00,30.0,Casagrande Francesco,2,Cofidis,0:41 0:41,1,1998
27,,,+0:00,18.0,Zberg Beat,3,Rabobank ProTeam,",, 0:41",1,1998
24,,,+0:00,13.0,Garzelli Stefano,4,Mercatone Uno,",, 0:41",1,1998
29,,,+0:00,10.0,Jalabert Laurent,5,O.N.C.E.,",, 0:41",1,1998
25,,,+0:00,7.0,Luttenberger Peter,6,Rabobank ProTeam,",, 0:41",1,1998
29,,,+0:00,4.0,Tonkov Pavel,7,Mapei - Bricobi,",, 0:41",1,1998
29,,,+0:00,3.0,Noe Andrea,8,Asics - CGA,",, 0:41",1,1998
27,,,+0:00,2.0,Belli Wladimir,9,Festina - Lotus,",, 0:41",1,1998
29,,,+0:00,1.0,Gotti Ivan,10,Saeco Macchine da Caffe' - Cannondale,",, 0:41",1,1998
26,,,+0:00,,Piepoli Leonardo,11,Saeco Macchine da Caffe' - Cannondale,",, 0:41",1,1998
29,,,+0:00,,Garc\xeda Felix Manuel,12,,",, 0:41",1,1998
29,,,+0:00,,Jeker Fabian,13,Festina - Lotus,1:16 1:16,1,1998
27,,,+0:00,,Buschor Philipp,14,Saeco Macchine da Caffe' - Cannondale,",, 1:16",1,1998
37,,,+0:00,,Ugrumov Piotr,15,Ballan,1:28 1:28,1,1998
25,,,+0:00,,Aebersold Niki,17,Rabobank ProTeam,1:36 1:36,1,1998
30,,,+0:00,,Meier Roland,18,Cofidis,",, 1:36",1,1998
23,,,+0:00,50.0,Zberg Markus,1,Rabobank ProTeam,3:33:09 3:33:09,2,1998
25,,,+0:00,30.0,Aebersold Niki,2,Rabobank ProTeam,",, ,,",2,1998
25,,,+0:00,18.0,Nardello Daniele,3,Mapei - Bricobi,",, ,,",2,1998
33,,,+0:00,13.0,Fondriest Maurizio,4,Cofidis,",, ,,",2,1998
27,,,+0:00,10.0,Zberg Beat,5,Rabobank ProTeam,",, ,,",2,1998
27,,,+0:00,7.0,Vetsch Patrick,6,,",, ,,",2,1998
24,,,+0:00,4.0,Garzelli Stefano,7,Mercatone Uno,",, ,,",2,1998
27,,,+0:00,3.0,Casagrande Francesco,8,Cofidis,",, ,,",2,1998
31,,,+0:00,2.0,Sciandri Maximilian,9,La Fran\xe7aise des Jeux,",, ,,",2,1998
24,,,+0:00,1.0,Mazzoleni Eddy,10,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
28,,,+0:00,,Agnolutto Christophe,11,Casino - AG2R,",, ,,",2,1998
27,,,+0:00,,Belli Wladimir,12,Festina - Lotus,",, ,,",2,1998
24,,,+0:00,,Ullrich Jan,13,Team Telekom - ARD,",, ,,",2,1998
30,,,+0:00,,Dotti Fausto,14,Ros Mary - Amica Chips,",, ,,",2,1998
29,,,+0:00,,Mengin Christophe,15,La Fran\xe7aise des Jeux,",, ,,",2,1998
27,,,+0:00,,Christen Josef,16,,",, ,,",2,1998
26,,,+0:00,,Duma Vladimir,17,Scrigno - Gaerne,",, ,,",2,1998
29,,,+0:00,,Dufaux Laurent,18,Festina - Lotus,",, ,,",2,1998
28,,,+0:00,,Bouvard Gilles,19,Casino - AG2R,",, ,,",2,1998
27,,,+0:00,,Missaglia Gabriele,20,Mapei - Bricobi,",, ,,",2,1998
29,,,+0:00,,Jalabert Laurent,21,O.N.C.E.,",, ,,",2,1998
26,,,+0:00,,Pozzi Oscar,22,Asics - CGA,",, ,,",2,1998
34,,,+0:00,,Riis Bjarne,23,Team Telekom - ARD,",, ,,",2,1998
27,,,+0:00,,Heulot Stephane,24,La Fran\xe7aise des Jeux,",, ,,",2,1998
33,,,+0:00,,Heppner Jens,25,Team Telekom - ARD,",, ,,",2,1998
29,,,+0:00,,Noe Andrea,26,Asics - CGA,",, ,,",2,1998
26,,,+0:00,,Tronca Amilcare,27,Ballan,",, ,,",2,1998
29,,,+0:00,,Gotti Ivan,28,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
33,,,+0:00,,Diaz Herminio,29,O.N.C.E.,",, ,,",2,1998
25,,,+0:00,,Diaz Rafael,30,O.N.C.E.,",, ,,",2,1998
30,,,+0:00,,Meier Roland,31,Cofidis,",, ,,",2,1998
30,,,+0:00,,Hotz Franz,32,,",, ,,",2,1998
27,,,+0:00,,Gasperoni Cristian,33,,",, ,,",2,1998
26,,,+0:00,,Shefer Alexandre,34,Asics - CGA,",, ,,",2,1998
26,,,+0:00,,Peron Andrea,35,La Fran\xe7aise des Jeux,",, ,,",2,1998
25,,,+0:00,,Codol Massimo,36,Mapei - Bricobi,",, ,,",2,1998
27,,,+0:00,,Huser Rolf,37,,",, ,,",2,1998
30,,,+0:00,,Cattai Stefano,38,Ballan,",, ,,",2,1998
34,,,+0:00,,Richard Pascal,39,Casino - AG2R,",, ,,",2,1998
21,,,+0:00,,Belluomini Luca,40,Scrigno - Gaerne,",, ,,",2,1998
24,,,+0:00,,Rinero Christophe,41,Cofidis,",, ,,",2,1998
27,,,+0:00,,Padrnos Pavel,42,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
30,,,+0:00,,Puttini Felice,43,Ros Mary - Amica Chips,",, ,,",2,1998
28,,,+0:00,,Chassot Richard,44,,",, ,,",2,1998
24,,,+0:00,,De Paoli Daniele,45,Ros Mary - Amica Chips,",, ,,",2,1998
29,,,+0:00,,Tonkov Pavel,46,Mapei - Bricobi,",, ,,",2,1998
23,,,+0:00,,Baldo Filippo,47,Ballan,",, ,,",2,1998
26,,,+0:00,,Rebellin Davide,48,Polti,",, ,,",2,1998
29,,,+0:00,,Jeker Fabian,49,Festina - Lotus,",, ,,",2,1998
25,,,+0:00,,Luttenberger Peter,50,Rabobank ProTeam,",, ,,",2,1998
37,,,+0:00,,Ugrumov Piotr,51,Ballan,",, ,,",2,1998
26,,,+0:00,,Baldinger Dirk,52,Team Telekom - ARD,",, ,,",2,1998
29,,,+0:00,,Barbero Sergio,53,Mercatone Uno,",, ,,",2,1998
29,,,+0:00,,Garc\xeda Felix Manuel,54,,",, ,,",2,1998
23,,,+0:00,,Moncouti\xe9 David,55,Cofidis,",, ,,",2,1998
25,,,+0:00,,Moos Alexandre,56,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
32,,,+0:00,,Faresin Gianni,57,Mapei - Bricobi,",, ,,",2,1998
27,,,+0:00,,Buschor Philipp,58,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
26,,,+0:00,,Laddomada Michele,59,Scrigno - Gaerne,",, ,,",2,1998
28,,,+0:00,,Bourquenoud Pierre,60,,",, ,,",2,1998
28,,,+0:00,,Cali Vincent,61,Casino - AG2R,",, ,,",2,1998
24,,,+0:00,,Frigo Dario,62,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
31,,,+0:00,,Donati Massimo,63,Saeco Macchine da Caffe' - Cannondale,",, ,,",2,1998
22,,,+0:00,,Jones Timothy,64,,",, ,,",2,1998
29,,,+0:00,,Borgheresi Simone,65,Mercatone Uno,",, ,,",2,1998
26,,,+0:00,,Simeoni Filippo,66,Asics - CGA,",, ,,",2,1998
26,,,+0:00,,Bessy Fr\xe9d\xe9ric,67,Casino - AG2R,",, ,,",2,1998
33,,,+0:00,,Pellicioli Oscar,68,Mercatone Uno,",, ,,",2,1998
23,,,+0:00,,Atienza Daniel,69,Polti,0:29 0:29,2,1998
21,,,+0:00,,Jaksche Jorg,70,Polti,0:39 0:39,2,1998
27,,,+0:00,,Patuelli Andrea,71,,1:20 1:20,2,1998
35,,,+0:00,,Chiappucci Claudio,72,Ros Mary - Amica Chips,3:49 3:49,2,1998
23,,,+0:00,,Otxoa Ricardo,73,O.N.C.E.,",, 3:49",2,1998
24,,,+0:00,,Bassons Christophe,74,Festina - Lotus,",, 3:49",2,1998
31,,,+0:00,,Bontempi Fabrizio,75,Ros Mary - Amica Chips,",, 3:49",2,1998
33,,,+0:00,,Bruyneel Johan,76,O.N.C.E.,",, 3:49",2,1998
26,,,+0:00,,Balzi Fabio,77,Ros Mary - Amica Chips,",, 3:49",2,1998
25,,,+0:00,,Merckx Axel,78,Polti,",, 3:49",2,1998
33,,,+0:00,,Ballerini Franco,79,Mapei - Bricobi,",, 3:49",2,1998
23,,,+0:00,,Ca\xf1ada David,80,O.N.C.E.,",, 3:49",2,1998
31,,,+0:00,,Diaz de Otazu Luis Maria,81,O.N.C.E.,",, 3:49",2,1998
24,,,+0:00,,M\xfcller Roland,82,,",, 3:49",2,1998
27,,,+0:00,,Petito Roberto,83,Saeco Macchine da Caffe' - Cannondale,",, 3:49",2,1998
23,,,+0:00,,Renggij Marcel,84,,",, 3:49",2,1998
29,,,+0:00,,Aldag Rolf,85,Team Telekom - ARD,",, 3:49",2,1998
26,,,+0:00,,Cheli Simone,86,Ros Mary - Amica Chips,",, 3:49",2,1998
29,,,+0:00,,den Bakker Maarten,87,Rabobank ProTeam,",, 3:49",2,1998
25,,,+0:00,,van Heeswijk Max,88,,",, 3:49",2,1998
28,,,+0:00,,Uria Jos\xe9 Manuel,89,Ros Mary - Amica Chips,",, 3:49",2,1998
21,,,+0:00,,Malberti Fabio,90,Asics - CGA,",, 3:49",2,1998
28,,,+0:00,,Dall\\'olio Davide,91,Mercatone Uno,",, 3:49",2,1998
20,,,+0:00,,Vogondy Nicolas,92,La Fran\xe7aise des Jeux,",, 3:49",2,1998
27,,,+0:00,,Zabel Erik,93,Team Telekom - ARD,",, 3:49",2,1998
27,,,+0:00,,Garcia Marcelino,94,O.N.C.E.,",, 3:49",2,1998
31,,,+0:00,,Checchin Stefano,95,Mercatone Uno,",, 3:49",2,1998
29,,,+0:00,,Lupi Emanuele,96,,",, 3:49",2,1998
30,,,+0:00,,Galletti Alessio,97,,",, 3:49",2,1998
26,,,+0:00,,Piepoli Leonardo,98,Saeco Macchine da Caffe' - Cannondale,",, 3:49",2,1998
28,,,+0:00,,Berzin Yewgeni,99,La Fran\xe7aise des Jeux,",, 3:49",2,1998
24,,,+0:00,,Puglioli Mirko,100,,",, 3:49",2,1998
32,,,+0:00,,Jaermann Rolf,101,Casino - AG2R,",, 3:49",2,1998
26,,,+0:00,,Guesdon Fr\xe9d\xe9ric,102,La Fran\xe7aise des Jeux,",, 3:49",2,1998
25,,,+0:00,,Gaumont Philippe,103,Cofidis,",, 3:49",2,1998
30,,,+0:00,,Lelli Massimiliano,104,Cofidis,",, 3:49",2,1998
34,,,+0:00,,Vanzella Flavio,105,La Fran\xe7aise des Jeux,",, 3:49",2,1998
27,,,+0:00,,Magnien Emmanuel,106,La Fran\xe7aise des Jeux,",, 3:49",2,1998
26,,,+0:00,,Javier Hernandez Jaime,107,Festina - Lotus,",, 3:49",2,1998
25,,,+0:00,,Wirz Guido,108,,",, 3:49",2,1998
25,,,+0:00,,Napolitano Massimiliano,109,Mercatone Uno,",, 3:49",2,1998
30,,,+0:00,,Conte Biagio,110,Scrigno - Gaerne,",, 3:49",2,1998
26,,,+0:00,,Schaffrath Jan,111,Team Telekom - ARD,",, 3:49",2,1998
29,,,+0:00,,Bortolami Gianluca,112,Festina - Lotus,",, 3:49",2,1998
28,,,+0:00,,Lombardi Giovanni,113,Team Telekom - ARD,",, 3:49",2,1998
22,,,+0:00,,Zanetti Aldo,114,Scrigno - Gaerne,",, 3:49",2,1998
28,,,+0:00,,Bonetti Enrico,115,Asics - CGA,",, 3:49",2,1998
26,,,+0:00,,Finesso Stefano,116,Ros Mary - Amica Chips,",, 3:49",2,1998
31,,,+0:00,,Castaldo Nicola,117,,",, 3:49",2,1998
24,,,+0:00,,Tosatto Matteo,118,Ballan,",, 3:49",2,1998
25,,,+0:00,,McEwen Robbie,119,Rabobank ProTeam,",, 3:49",2,1998
24,,,+0:00,,Etxebarria David,120,O.N.C.E.,",, 3:49",2,1998
26,,,+0:00,,Groenendaal Richard,121,Rabobank ProTeam,",, 3:49",2,1998
27,,,+0:00,,Dekker Erik,122,Rabobank ProTeam,",, 3:49",2,1998
26,,,+0:00,,van Bon L\xe9on,123,Rabobank ProTeam,",, 3:49",2,1998
24,,,+0:00,,Graf Urs,124,,",, 3:49",2,1998
28,,,+0:00,,Themann Michael,125,,8:32 8:32,2,1998
31,,,+0:00,,Laurent Thierry,126,Festina - Lotus,",, 8:32",2,1998
29,,,+0:00,,Svorada Jan,127,Mapei - Bricobi,",, 8:32",2,1998
27,,,+0:00,,Wesemann Steffen,128,Team Telekom - ARD,",, 8:32",2,1998
26,,,+0:00,,Streel Marc,129,Casino - AG2R,",, 8:32",2,1998
25,,,+0:00,,Gohring Christoph,130,,",, 8:32",2,1998
27,,,+0:00,,Ferrari Diego,131,Asics - CGA,",, 8:32",2,1998
