Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
23,6,4,20.0,van Keirsbulck Guillaume,23,Etixx - Quick Step,\u25bc3,4,2015
34,92,4,,Bozic Borut,24,Astana Pro Team,-,4,2015
27,81,3,22.0,Boasson Hagen Edvald,25,MTN - Qhubeka,\u25bc3,4,2015
27,87,3,,Venter Jaco,26,MTN - Qhubeka,-,4,2015
28,4,2,23.0,Maes Nikolas,27,Etixx - Quick Step,\u25bc4,4,2015
36,133,2,24.0,Hayman Mathew,28,Orica GreenEDGE,\u25bc4,4,2015
24,71,1,25.0,Bouhanni Nacer,29,"Cofidis, Solutions Cr\xe9dits",\u25bc4,4,2015
29,27,1,26.0,M\xf8rk\xf8v Michael,30,Tinkoff - Saxo,\u25bc4,4,2015
31,144,1,28.0,Ferrari Roberto,31,Lampre - Merida,\u25bc3,4,2015
27,145,1,,Modolo Sacha,32,Lampre - Merida,-,4,2015
29,155,1,27.0,Hollenstein Reto,33,IAM Cycling,\u25bc6,4,2015
27,61,47,1.0,Kristoff Alexander,1,Team Katusha,-,5,2015
25,21,38,2.0,Sagan Peter,2,Tinkoff - Saxo,-,5,2015
34,2,28,3.0,Boonen Tom,3,Etixx - Quick Step,-,5,2015
23,12,22,9.0,Arndt Nikias,4,Team Giant - Alpecin,\u25b25,5,2015
29,55,21,6.0,Rojas Jos\xe9 Joaqu\xedn,5,Movistar Team,\u25b21,5,2015
30,151,19,7.0,Haussler Heinrich,6,IAM Cycling,\u25b21,5,2015
25,96,18,4.0,Guardini Andrea,7,Astana Pro Team,\u25bc3,5,2015
30,1,17,5.0,Terpstra Niki,8,Etixx - Quick Step,\u25bc3,5,2015
29,46,16,8.0,Van Avermaet Greg,9,BMC Racing Team,\u25bc1,5,2015
25,131,12,11.0,Blythe Adam,10,Orica GreenEDGE,\u25b21,5,2015
23,111,12,12.0,D\xe9mare Arnaud,11,FDJ,\u25b21,5,2015
33,31,12,10.0,Cancellara Fabian,12,Trek Factory Racing,\u25bc2,5,2015
34,101,9,13.0,Wiggins Bradley,13,Team Sky,-,5,2015
36,133,8,28.0,Hayman Mathew,14,Orica GreenEDGE,\u25b214,5,2015
26,124,8,14.0,Salomein Jarl,15,Topsport Vlaanderen - Baloise,\u25bc1,5,2015
29,22,7,15.0,Bodnar Maciej,16,Tinkoff - Saxo,\u25bc1,5,2015
27,106,7,16.0,Stannard Ian,17,Team Sky,\u25bc1,5,2015
22,36,7,17.0,Stuyven Jasper,18,Trek Factory Racing,\u25bc1,5,2015
28,95,6,21.0,Gruzdev Dmitriy,19,Astana Pro Team,\u25b22,5,2015
24,175,6,20.0,Ruffoni Nicola,20,Bardiani - CSF Pro Team,-,5,2015
24,161,6,18.0,Bennett Sam,21,Bora - Argon 18,\u25bc3,5,2015
25,153,5,19.0,Br\xe4ndle Matthias,22,IAM Cycling,\u25bc3,5,2015
31,42,4,22.0,Burghardt Marcus,23,BMC Racing Team,\u25bc1,5,2015
23,6,4,23.0,van Keirsbulck Guillaume,24,Etixx - Quick Step,\u25bc1,5,2015
34,92,4,24.0,Bozic Borut,25,Astana Pro Team,\u25bc1,5,2015
25,121,4,,Wallays Jelle,26,Topsport Vlaanderen - Baloise,-,5,2015
27,81,3,25.0,Boasson Hagen Edvald,27,MTN - Qhubeka,\u25bc2,5,2015
27,87,3,26.0,Venter Jaco,28,MTN - Qhubeka,\u25bc2,5,2015
28,4,2,27.0,Maes Nikolas,29,Etixx - Quick Step,\u25bc2,5,2015
24,71,2,29.0,Bouhanni Nacer,30,"Cofidis, Solutions Cr\xe9dits",\u25bc1,5,2015
29,27,1,30.0,M\xf8rk\xf8v Michael,31,Tinkoff - Saxo,\u25bc1,5,2015
27,145,1,32.0,Modolo Sacha,32,Lampre - Merida,-,5,2015
31,144,1,31.0,Ferrari Roberto,33,Lampre - Merida,\u25bc2,5,2015
29,155,1,33.0,Hollenstein Reto,34,IAM Cycling,\u25bc1,5,2015
27,61,49,1.0,Kristoff Alexander,1,Team Katusha,-,6,2015
25,21,45,2.0,Sagan Peter,2,Tinkoff - Saxo,-,6,2015
34,2,34,3.0,Boonen Tom,3,Etixx - Quick Step,-,6,2015
25,96,30,7.0,Guardini Andrea,4,Astana Pro Team,\u25b23,6,2015
29,55,22,5.0,Rojas Jos\xe9 Joaqu\xedn,5,Movistar Team,-,6,2015
23,12,22,4.0,Arndt Nikias,6,Team Giant - Alpecin,\u25bc2,6,2015
24,161,21,21.0,Bennett Sam,7,Bora - Argon 18,\u25b214,6,2015
30,151,19,6.0,Haussler Heinrich,8,IAM Cycling,\u25bc2,6,2015
30,1,17,8.0,Terpstra Niki,9,Etixx - Quick Step,\u25bc1,6,2015
25,131,17,10.0,Blythe Adam,10,Orica GreenEDGE,-,6,2015
29,46,16,9.0,Van Avermaet Greg,11,BMC Racing Team,\u25bc2,6,2015
23,111,12,11.0,D\xe9mare Arnaud,12,FDJ,\u25bc1,6,2015
33,31,12,12.0,Cancellara Fabian,13,Trek Factory Racing,\u25bc1,6,2015
24,71,11,30.0,Bouhanni Nacer,14,"Cofidis, Solutions Cr\xe9dits",\u25b216,6,2015
22,36,9,18.0,Stuyven Jasper,15,Trek Factory Racing,\u25b23,6,2015
34,101,9,13.0,Wiggins Bradley,16,Team Sky,\u25bc3,6,2015
36,133,8,14.0,Hayman Mathew,17,Orica GreenEDGE,\u25bc3,6,2015
26,124,8,15.0,Salomein Jarl,18,Topsport Vlaanderen - Baloise,\u25bc3,6,2015
29,22,7,16.0,Bodnar Maciej,19,Tinkoff - Saxo,\u25bc3,6,2015
27,106,7,17.0,Stannard Ian,20,Team Sky,\u25bc3,6,2015
28,95,6,19.0,Gruzdev Dmitriy,21,Astana Pro Team,\u25bc2,6,2015
25,84,6,,Reguigui Youcef,22,MTN - Qhubeka,-,6,2015
24,175,6,20.0,Ruffoni Nicola,23,Bardiani - CSF Pro Team,\u25bc3,6,2015
25,5,5,,Trentin Matteo,24,Etixx - Quick Step,-,6,2015
25,153,5,22.0,Br\xe4ndle Matthias,25,IAM Cycling,\u25bc3,6,2015
31,42,4,23.0,Burghardt Marcus,26,BMC Racing Team,\u25bc3,6,2015
23,6,4,24.0,van Keirsbulck Guillaume,27,Etixx - Quick Step,\u25bc3,6,2015
34,92,4,25.0,Bozic Borut,28,Astana Pro Team,\u25bc3,6,2015
25,121,4,26.0,Wallays Jelle,29,Topsport Vlaanderen - Baloise,\u25bc3,6,2015
32,3,3,,Keisse Iljo,30,Etixx - Quick Step,-,6,2015
27,81,3,27.0,Boasson Hagen Edvald,31,MTN - Qhubeka,\u25bc4,6,2015
28,87,3,28.0,Venter Jaco,32,MTN - Qhubeka,\u25bc4,6,2015
28,4,2,29.0,Maes Nikolas,33,Etixx - Quick Step,\u25bc4,6,2015
23,126,2,,Van Hoecke Gijs,34,Topsport Vlaanderen - Baloise,-,6,2015
25,123,1,,Declercq Tim,35,Topsport Vlaanderen - Baloise,-,6,2015
29,27,1,31.0,M\xf8rk\xf8v Michael,36,Tinkoff - Saxo,\u25bc5,6,2015
27,145,1,32.0,Modolo Sacha,37,Lampre - Merida,\u25bc5,6,2015
29,155,1,34.0,Hollenstein Reto,38,IAM Cycling,\u25bc4,6,2015
31,144,1,33.0,Ferrari Roberto,39,Lampre - Merida,\u25bc6,6,2015
