Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
27.0,3.0,13,+0:20,,13.0,Stybar Zdenek,13,Omega Pharma - Quick-Step,",, 0:20",+0:00,,-,3,2013
24.0,23.0,14,+0:21,,14.0,Gallopin Tony,14,RadioShack - Leopard,0:21 0:21,+0:00,,-,3,2013
25.0,141.0,15,+0:23,,15.0,Kristoff Alexander,15,Team Katusha,0:23 0:23,+0:00,,-,3,2013
26.0,146.0,16,+0:25,,17.0,Porsev Alexander,16,Team Katusha,0:25 0:25,+0:00,,\u25b21,3,2013
21.0,143.0,17,+0:25,,16.0,Haller Marco,17,Team Katusha,",, 0:25",+0:00,,\u25bc1,3,2013
25.0,65.0,18,+0:27,,18.0,Guarnieri Jacopo,18,Astana Pro Team,0:27 0:27,+0:00,,-,3,2013
26.0,111.0,19,+0:29,,20.0,Kruopis Aidis,19,Orica GreenEDGE,0:29 0:29,+-1:56,,\u25b21,3,2013
28.0,44.0,20,+0:33,,19.0,Ladagnous Matthieu,20,FDJ.fr,0:33 0:33,+0:00,,\u25bc1,3,2013
24.0,116.0,21,+0:33,,21.0,Keukeleire Jens,21,Orica GreenEDGE,",, 0:33",+0:00,,-,3,2013
34.0,114.0,22,+0:33,,22.0,Cooke Baden,22,Orica GreenEDGE,",, 0:33",+0:00,,-,3,2013
23.0,91.0,23,+0:34,,23.0,Viviani Elia,23,Cannondale Pro Cycling Team,0:34 0:34,+0:00,,-,3,2013
29.0,94.0,24,+0:34,,24.0,Dall'Antonia Tiziano,24,Cannondale Pro Cycling Team,",, 0:34",+0:00,,-,3,2013
28.0,52.0,25,+0:36,,25.0,Breschel Matti,25,Team Saxo - Tinkoff,0:36 0:36,+0:00,,-,3,2013
26.0,54.0,26,+0:36,,26.0,Jorgensen Jonas Aaen,26,Team Saxo - Tinkoff,",, 0:36",+0:00,,-,3,2013
25.0,16.0,27,+0:36,,27.0,Stannard Ian,27,Sky Procycling,",, 0:36",+0:00,,-,3,2013
24.0,81.0,28,+0:38,,28.0,Degenkolb John,28,Team Argos - Shimano,0:38 0:38,+0:00,,-,3,2013
29.0,63.0,29,+0:38,,29.0,Grivko Andrei,29,Astana Pro Team,",, 0:38",+0:00,,-,3,2013
30.0,47.0,30,+0:39,,30.0,Rollin Dominique,30,FDJ.fr,0:39 0:39,+0:00,,-,3,2013
28.0,88.0,31,+0:40,,31.0,Veelers Tom,31,Team Argos - Shimano,0:40 0:40,+0:00,,-,3,2013
30.0,84.0,32,+0:40,,32.0,de Kort Koen,32,Team Argos - Shimano,",, 0:40",+0:00,,-,3,2013
34.0,73.0,33,+0:41,,33.0,Elmiger Martin,33,IAM Cycling,0:41 0:41,+0:00,,-,3,2013
28.0,7.0,34,+0:41,,34.0,Vandenbergh Stijn,34,Omega Pharma - Quick-Step,",, 0:41",+0:00,,-,3,2013
26.0,46.0,35,+0:42,,35.0,Offredo Yoann,35,FDJ.fr,0:42 0:42,+0:00,,-,3,2013
33.0,24.0,36,+0:42,,36.0,Irizar Markel,36,RadioShack - Leopard,",, 0:42",+0:00,,-,3,2013
27.0,131.0,37,+0:43,,38.0,Kluge Roger,37,Team NetApp \u2013 Endura,0:43 0:43,+0:00,,\u25b21,3,2013
29.0,101.0,38,+0:43,,37.0,Hutarovich Yauheni,38,AG2R La Mondiale,",, 0:43",+0:00,,\u25bc1,3,2013
25.0,148.0,39,+0:46,,39.0,Smukulis Gatis,39,Team Katusha,0:46 0:46,+0:00,,-,3,2013
28.0,71.0,40,+0:47,,40.0,Haussler Heinrich,40,IAM Cycling,0:47 0:47,+0:00,,-,3,2013
21.0,6.0,41,+0:53,,43.0,van Keirsbulck Guillaume,41,Omega Pharma - Quick-Step,0:53 0:53,+0:00,,\u25b22,3,2013
26.0,138.0,42,+0:54,,44.0,Voss Paul,42,Team NetApp \u2013 Endura,0:54 0:54,+0:00,,\u25b22,3,2013
32.0,51.0,43,+0:57,,46.0,Bennati Daniele,43,Team Saxo - Tinkoff,0:57 0:57,+0:00,,\u25b23,3,2013
27.0,77.0,44,+0:58,,47.0,Hollenstein Reto,44,IAM Cycling,0:58 0:58,+0:00,,\u25b23,3,2013
30.0,128.0,45,+1:01,,48.0,van Hummel Kenny,45,Vacansoleil - DCM,1:01 1:01,+0:00,,\u25b23,3,2013
33.0,83.0,46,+1:01,,51.0,Curvers Roy,46,Team Argos - Shimano,",, 1:01",+0:00,,\u25b25,3,2013
26.0,127.0,47,+1:01,,49.0,Ruijgh Rob,47,Vacansoleil - DCM,",, 1:01",+0:00,,\u25b22,3,2013
35.0,121.0,48,+1:01,,50.0,Flecha Juan Antonio,48,Vacansoleil - DCM,",, 1:01",+0:00,,\u25b22,3,2013
38.0,58.0,49,+1:18,,56.0,Tosatto Matteo,49,Team Saxo - Tinkoff,1:18 1:18,+0:00,,\u25b27,3,2013
33.0,25.0,50,+1:23,,57.0,Popovych Yaroslav,50,RadioShack - Leopard,1:23 1:23,+0:00,,\u25b27,3,2013
33.0,26.0,51,+1:32,,59.0,Rast Gregory,51,RadioShack - Leopard,1:32 1:32,+0:00,,\u25b28,3,2013
32.0,123.0,52,+1:34,,60.0,Lagutin Sergey,52,Vacansoleil - DCM,1:34 1:34,+0:00,,\u25b28,3,2013
25.0,132.0,53,+1:36,,55.0,Dempster Zakkari,53,Team NetApp \u2013 Endura,1:36 1:36,+0:20,,\u25b22,3,2013
27.0,151.0,54,+1:37,,61.0,Brammeier Matthew,54,Champion System Pro Cycling Team,1:37 1:37,+0:00,,\u25b27,3,2013
30.0,108.0,55,+1:37,,52.0,Minard S\xe9bastien,55,AG2R La Mondiale,",, 1:37",+0:33,,\u25bc3,3,2013
31.0,21.0,56,+1:41,,41.0,Cancellara Fabian,56,RadioShack - Leopard,1:41 1:41,+0:53,,\u25bc15,3,2013
33.0,43.0,57,+1:45,,62.0,Fischer Murilo Antonio,57,FDJ.fr,1:45 1:45,+0:00,,\u25b25,3,2013
30.0,2.0,58,+2:04,,42.0,Keisse Iljo,58,Omega Pharma - Quick-Step,2:04 2:04,+1:12,,\u25bc16,3,2013
22.0,45.0,59,+2:15,,45.0,Le Bon Johan,59,FDJ.fr,2:15 2:15,+1:21,,\u25bc14,3,2013
31.0,142.0,60,+2:19,,53.0,Brutt Pavel,60,Team Katusha,2:19 2:19,+1:12,,\u25bc7,3,2013
38.0,76.0,61,+2:20,,65.0,Hinault S\xe9bastien,61,IAM Cycling,2:20 2:20,+0:00,,\u25b24,3,2013
27.0,8.0,62,+2:20,,54.0,Velits Martin,62,Omega Pharma - Quick-Step,",, 2:20",+1:12,,\u25bc8,3,2013
24.0,137.0,63,+2:24,,66.0,Schorn Daniel,63,Team NetApp \u2013 Endura,2:24 2:24,+0:00,,\u25b23,3,2013
23.0,86.0,64,+2:27,,64.0,Sinkeldam Ramon,64,Team Argos - Shimano,2:27 2:27,+0:25,,-,3,2013
36.0,14.0,65,+2:52,,68.0,Rasch Gabriel,65,Sky Procycling,2:52 2:52,+0:00,,\u25b23,3,2013
28.0,78.0,66,+3:10,,71.0,Lang Pirmin,66,IAM Cycling,3:10 3:10,+0:00,,\u25b25,3,2013
33.0,68.0,67,+3:17,,67.0,Muravyev Dmitriy,67,Astana Pro Team,3:17 3:17,+0:53,,-,3,2013
29.0,136.0,68,+3:21,,63.0,Schillinger Andreas,68,Team NetApp \u2013 Endura,3:21 3:21,+1:35,,\u25bc5,3,2013
21.0,82.0,69,+3:25,,70.0,Arndt Nikias,69,Team Argos - Shimano,3:25 3:25,+0:16,,\u25b21,3,2013
29.0,105.0,70,+3:26,,58.0,Chainel Steve,70,AG2R La Mondiale,3:26 3:26,+2:02,,\u25bc12,3,2013
23.0,147.0,71,+4:07,,72.0,Selig R\xfcdiger,71,Team Katusha,4:07 4:07,+0:00,,\u25b21,3,2013
27.0,87.0,72,+4:44,,69.0,Stamsnijder Tom,72,Team Argos - Shimano,4:44 4:44,+1:35,,\u25bc3,3,2013
33.0,22.0,73,+16:23,,73.0,Devolder Stijn,73,RadioShack - Leopard,16:23 16:23,+0:00,,-,3,2013
32.0,62.0,74,+16:29,,77.0,Bozic Borut,74,Astana Pro Team,16:29 16:29,+0:00,,\u25b23,3,2013
24.0,48.0,75,+16:35,,79.0,Soupe Geoffrey,75,FDJ.fr,16:35 16:35,+0:00,,\u25b24,3,2013
29.0,112.0,76,+16:35,,81.0,Beppu Fumiyuki,76,Orica GreenEDGE,",, 16:35",+0:00,,\u25b25,3,2013
32.0,118.0,77,+16:35,,82.0,Mouris Jens,77,Orica GreenEDGE,",, 16:35",+0:00,,\u25b25,3,2013
22.0,38.0,78,+16:44,,89.0,Warbasse Larry,78,BMC Racing Team,16:44 16:44,+0:00,,\u25b211,3,2013
27.0,92.0,79,+16:44,,90.0,Bodnar Maciej,79,Cannondale Pro Cycling Team,",, 16:44",+0:00,,\u25b211,3,2013
24.0,135.0,80,+16:45,,93.0,Jarc Bla\u017e,80,Team NetApp \u2013 Endura,16:45 16:45,+0:00,,\u25b213,3,2013
22.0,106.0,81,+16:45,,94.0,Houle Hugo,81,AG2R La Mondiale,",, 16:45",+0:00,,\u25b213,3,2013
27.0,103.0,82,+16:45,,92.0,Bagdonas Gediminas,82,AG2R La Mondiale,",, 16:45",+0:00,,\u25b210,3,2013
23.0,102.0,83,+16:45,,96.0,Appollonio Davide,83,AG2R La Mondiale,",, 16:45",+0:00,,\u25b213,3,2013
