Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
28,33,15,,Bookwalter Brent,1,BMC Racing Team,,1,2013
34,73,12,,Elmiger Martin,2,IAM Cycling,,1,2013
31,12,11,,Eisel Bernhard,3,Sky Procycling,,1,2013
33,26,9,,Rast Gregory,4,RadioShack - Leopard,,1,2013
22,31,7,,Phinney Taylor,5,BMC Racing Team,,1,2013
23,91,6,,Viviani Elia,6,Cannondale Pro Cycling Team,,1,2013
27,1,5,,Cavendish Mark,7,Omega Pharma - Quick-Step,,1,2013
28,52,4,,Breschel Matti,8,Team Saxo - Tinkoff,,1,2013
24,81,2,,Degenkolb John,9,Team Argos - Shimano,,1,2013
25,141,2,,Kristoff Alexander,10,Team Katusha,,1,2013
28,71,2,,Haussler Heinrich,11,IAM Cycling,,1,2013
28,44,1,,Ladagnous Matthieu,12,FDJ.fr,,1,2013
27,1,22,7.0,Cavendish Mark,1,Omega Pharma - Quick-Step,\u25b26,3,2013
28,33,15,1.0,Bookwalter Brent,2,BMC Racing Team,\u25bc1,3,2013
34,73,12,2.0,Elmiger Martin,3,IAM Cycling,\u25bc1,3,2013
21,125,12,,Markus Barry,4,Vacansoleil - DCM,-,3,2013
31,12,11,3.0,Eisel Bernhard,5,Sky Procycling,\u25bc2,3,2013
26,111,9,,Kruopis Aidis,6,Orica GreenEDGE,-,3,2013
33,26,9,4.0,Rast Gregory,7,RadioShack - Leopard,\u25bc3,3,2013
28,71,8,11.0,Haussler Heinrich,8,IAM Cycling,\u25b23,3,2013
22,31,7,5.0,Phinney Taylor,9,BMC Racing Team,\u25bc4,3,2013
22,41,7,,Bouhanni Nacer,10,FDJ.fr,-,3,2013
25,11,6,,Boasson Hagen Edvald,11,Sky Procycling,-,3,2013
23,91,6,6.0,Viviani Elia,12,Cannondale Pro Cycling Team,\u25bc6,3,2013
24,81,5,10.0,Degenkolb John,13,Team Argos - Shimano,\u25bc3,3,2013
28,52,4,8.0,Breschel Matti,14,Team Saxo - Tinkoff,\u25bc6,3,2013
27,131,4,,Kluge Roger,15,Team NetApp \u2013 Endura,-,3,2013
23,32,3,,Blythe Adam,16,BMC Racing Team,-,3,2013
34,13,3,,Hayman Mathew,17,Sky Procycling,-,3,2013
25,141,2,9.0,Kristoff Alexander,18,Team Katusha,\u25bc9,3,2013
24,167,2,,Fortin Filippo,19,Bardiani Valvole - CSF Inox,-,3,2013
24,154,2,,Jang Chan Jae,20,Champion System Pro Cycling Team,-,3,2013
28,44,1,12.0,Ladagnous Matthieu,21,FDJ.fr,\u25bc9,3,2013
24,48,1,,Soupe Geoffrey,22,FDJ.fr,-,3,2013
26,64,1,,Gruzdev Dmitriy,23,Astana Pro Team,-,3,2013
27,1,37,1.0,Cavendish Mark,1,Omega Pharma - Quick-Step,-,4,2013
21,125,24,4.0,Markus Barry,2,Vacansoleil - DCM,\u25b22,4,2013
28,33,15,2.0,Bookwalter Brent,3,BMC Racing Team,\u25bc1,4,2013
26,111,12,6.0,Kruopis Aidis,4,Orica GreenEDGE,\u25b22,4,2013
34,73,12,3.0,Elmiger Martin,5,IAM Cycling,\u25bc2,4,2013
31,12,11,5.0,Eisel Bernhard,6,Sky Procycling,\u25bc1,4,2013
22,41,11,10.0,Bouhanni Nacer,7,FDJ.fr,\u25b23,4,2013
33,26,9,7.0,Rast Gregory,8,RadioShack - Leopard,\u25bc1,4,2013
23,61,9,,Guardini Andrea,9,Astana Pro Team,-,4,2013
24,167,9,19.0,Fortin Filippo,10,Bardiani Valvole - CSF Inox,\u25b29,4,2013
25,11,8,11.0,Boasson Hagen Edvald,11,Sky Procycling,-,4,2013
25,141,8,18.0,Kristoff Alexander,12,Team Katusha,\u25b26,4,2013
28,71,8,8.0,Haussler Heinrich,13,IAM Cycling,\u25bc5,4,2013
22,31,7,9.0,Phinney Taylor,14,BMC Racing Team,\u25bc5,4,2013
29,63,6,,Grivko Andrei,15,Astana Pro Team,-,4,2013
23,91,6,12.0,Viviani Elia,16,Cannondale Pro Cycling Team,\u25bc4,4,2013
24,81,5,13.0,Degenkolb John,17,Team Argos - Shimano,\u25bc4,4,2013
31,53,5,,Cantwell Jonathan,18,Team Saxo - Tinkoff,-,4,2013
28,52,4,14.0,Breschel Matti,19,Team Saxo - Tinkoff,\u25bc5,4,2013
27,131,4,15.0,Kluge Roger,20,Team NetApp \u2013 Endura,\u25bc5,4,2013
23,32,3,16.0,Blythe Adam,21,BMC Racing Team,\u25bc5,4,2013
34,13,3,17.0,Hayman Mathew,22,Sky Procycling,\u25bc5,4,2013
25,148,3,,Smukulis Gatis,23,Team Katusha,-,4,2013
28,78,3,,Lang Pirmin,24,IAM Cycling,-,4,2013
24,154,2,20.0,Jang Chan Jae,25,Champion System Pro Cycling Team,\u25bc5,4,2013
28,44,1,21.0,Ladagnous Matthieu,26,FDJ.fr,\u25bc5,4,2013
24,48,1,22.0,Soupe Geoffrey,27,FDJ.fr,\u25bc5,4,2013
23,102,1,,Appollonio Davide,28,AG2R La Mondiale,-,4,2013
26,64,1,23.0,Gruzdev Dmitriy,29,Astana Pro Team,\u25bc6,4,2013
27,1,55,1.0,Cavendish Mark,1,Omega Pharma - Quick-Step,-,5,2013
21,125,24,2.0,Markus Barry,2,Vacansoleil - DCM,-,5,2013
26,111,21,4.0,Kruopis Aidis,3,Orica GreenEDGE,\u25b21,5,2013
28,33,15,3.0,Bookwalter Brent,4,BMC Racing Team,\u25bc1,5,2013
34,73,15,5.0,Elmiger Martin,5,IAM Cycling,-,5,2013
22,41,14,7.0,Bouhanni Nacer,6,FDJ.fr,\u25b21,5,2013
31,12,13,6.0,Eisel Bernhard,7,Sky Procycling,\u25bc1,5,2013
25,141,12,12.0,Kristoff Alexander,8,Team Katusha,\u25b24,5,2013
29,101,12,,Hutarovich Yauheni,9,AG2R La Mondiale,-,5,2013
23,32,10,21.0,Blythe Adam,10,BMC Racing Team,\u25b211,5,2013
24,81,10,17.0,Degenkolb John,11,Team Argos - Shimano,\u25b26,5,2013
28,71,10,13.0,Haussler Heinrich,12,IAM Cycling,\u25b21,5,2013
33,26,9,8.0,Rast Gregory,13,RadioShack - Leopard,\u25bc5,5,2013
23,61,9,9.0,Guardini Andrea,14,Astana Pro Team,\u25bc5,5,2013
24,167,9,10.0,Fortin Filippo,15,Bardiani Valvole - CSF Inox,\u25bc5,5,2013
22,31,8,14.0,Phinney Taylor,16,BMC Racing Team,\u25bc2,5,2013
25,11,8,11.0,Boasson Hagen Edvald,17,Sky Procycling,\u25bc6,5,2013
29,63,6,15.0,Grivko Andrei,18,Astana Pro Team,\u25bc3,5,2013
22,15,6,,Rowe Luke,19,Sky Procycling,-,5,2013
24,91,6,16.0,Viviani Elia,20,Cannondale Pro Cycling Team,\u25bc4,5,2013
27,131,5,20.0,Kluge Roger,21,Team NetApp \u2013 Endura,\u25bc1,5,2013
31,53,5,18.0,Cantwell Jonathan,22,Team Saxo - Tinkoff,\u25bc4,5,2013
28,52,4,19.0,Breschel Matti,23,Team Saxo - Tinkoff,\u25bc4,5,2013
25,148,3,23.0,Smukulis Gatis,24,Team Katusha,\u25bc1,5,2013
28,78,3,24.0,Lang Pirmin,25,IAM Cycling,\u25bc1,5,2013
24,154,2,25.0,Jang Chan Jae,26,Champion System Pro Cycling Team,\u25bc1,5,2013
24,166,2,,di Corrado Andrea,27,Bardiani Valvole - CSF Inox,-,5,2013
28,44,1,26.0,Ladagnous Matthieu,28,FDJ.fr,\u25bc2,5,2013
32,123,1,,Lagutin Sergey,29,Vacansoleil - DCM,-,5,2013
24,48,1,27.0,Soupe Geoffrey,30,FDJ.fr,\u25bc3,5,2013
23,102,1,28.0,Appollonio Davide,31,AG2R La Mondiale,\u25bc3,5,2013
