Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,156,122,+22:24,35.0,Keough Luke,33,UnitedHealthcare Pro Cycling Team,21:54 21:54,\u25b22,4,2016
24,56,123,+22:29,33.0,McLay Daniel,34,Fortuneo - Vital Concept,21:59 21:59,\u25bc1,4,2016
23,107,124,+23:41,37.0,Spokes Samuel,35,Drapac Professional Cycling,23:11 23:11,\u25b22,4,2016
23,103,129,+26:15,34.0,Kerby Jordan,36,Drapac Professional Cycling,25:45 25:45,\u25bc2,4,2016
23,165,130,+27:10,36.0,Mager Christian,37,St\xf6lting Service Group,26:40 26:40,\u25bc1,4,2016
21,21,6,+0:36,1.0,Andersen S\xf8ren Kragh,1,Team Giant - Alpecin,13:47:59 13:47:59,-,5,2016
24,2,8,+0:55,2.0,Bystr\xf8m Sven Erik,2,Team Katusha,0:19 0:19,-,5,2016
24,81,19,+2:48,3.0,Hofland Moreno,3,Team LottoNL-Jumbo,2:12 2:12,-,5,2016
21,7,22,+3:20,4.0,Politt Nils,4,Team Katusha,2:44 2:44,-,5,2016
22,154,24,+3:38,5.0,Eaton Daniel,5,UnitedHealthcare Pro Cycling Team,3:02 3:02,-,5,2016
25,173,27,+3:54,7.0,Haddi Soufiane,6,Skydive Dubai Pro Cycling Team - Al Ahli Club,3:18 3:18,\u25b21,5,2016
25,92,28,+3:59,6.0,Antonini Simone,7,Wanty - Groupe Gobert,3:23 3:23,\u25bc1,5,2016
21,177,31,+4:12,8.0,Kamberaj Giuliano,8,Skydive Dubai Pro Cycling Team - Al Ahli Club,3:36 3:36,-,5,2016
24,14,49,+9:02,9.0,Debesay Mekseb,9,Team Dimension Data,8:26 8:26,-,5,2016
23,84,50,+9:09,10.0,Teunissen Mike,10,Team LottoNL-Jumbo,8:33 8:33,-,5,2016
23,83,54,+10:00,11.0,Roosen Timo,11,Team LottoNL-Jumbo,9:24 9:24,-,5,2016
22,58,57,+11:38,12.0,Vall\xe9e Boris,12,Fortuneo - Vital Concept,11:02 11:02,-,5,2016
24,25,58,+12:23,13.0,Waeytens Zico,13,Team Giant - Alpecin,11:47 11:47,-,5,2016
22,77,61,+13:16,15.0,Van Rooy Kenneth,14,Topsport Vlaanderen - Baloise,12:40 12:40,\u25b21,5,2016
24,127,63,+13:41,16.0,van Goethem Brian,15,Roompot - Oranje Peloton,13:05 13:05,\u25b21,5,2016
24,102,66,+13:54,19.0,Jones Brenton,16,Drapac Professional Cycling,13:18 13:18,\u25b23,5,2016
22,137,69,+13:57,18.0,Pibernik Luka,17,Lampre - Merida,13:21 13:21,\u25b21,5,2016
22,38,71,+14:05,17.0,Zabel Rick,18,BMC Racing Team,13:29 13:29,\u25bc1,5,2016
20,124,74,+14:12,21.0,Looij Andre,19,Roompot - Oranje Peloton,13:36 13:36,\u25b22,5,2016
21,168,75,+14:12,22.0,Carbel Michael,20,St\xf6lting Service Group,",, 13:36",\u25b22,5,2016
24,68,76,+14:16,20.0,Zakharov Artyom,21,Astana Pro Team,13:40 13:40,\u25bc1,5,2016
22,123,77,+14:26,23.0,Kerkhof Tim,22,Roompot - Oranje Peloton,13:50 13:50,\u25b21,5,2016
