Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
32,149,29.0,+1:20:05,25.0,,Wegelius Charles,29,Omega Pharma-Lotto,1:20:05 1:20:05,+80:05,,-,21,2010
31,38,30.0,+1:24:28,20.0,,Serpa Jose Rodolfo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,1:24:28 1:24:28,+84:28,,-,21,2010
32,198,31.0,+1:25:52,20.0,,Petrov Evgeni,31,Katyusha,1:25:52 1:25:52,+85:52,,-,21,2010
25,133,32.0,+1:27:52,20.0,,Agnoli Valerio,32,Liquigas - Doimo,1:27:52 1:27:52,+87:52,,-,21,2010
25,216,33.0,+1:31:36,20.0,,Didier Laurent,33,Saxo Bank,1:31:36 1:31:36,+91:36,,-,21,2010
27,59,34.0,+1:34:31,20.0,,Tschopp Johann,34,Bbox Bouygues Telecom,1:34:31 1:34:31,+94:31,,-,21,2010
23,68,35.0,+1:37:06,20.0,,Uran Rigoberto,35,Caisse d'Epargne,1:37:06 1:37:06,+97:06,,-,21,2010
24,142,36.0,+1:37:40,20.0,,Bakelants Jan,36,Omega Pharma-Lotto,1:37:40 1:37:40,+97:40,,-,21,2010
28,65,37.0,+1:42:55,20.0,,Kiryienka Vasil,37,Caisse d'Epargne,1:42:55 1:42:55,+102:55,,-,21,2010
23,77,38.0,+1:44:55,20.0,,Wyss Marcel,38,Cervelo Test Team,1:44:55 1:44:55,+104:55,,-,21,2010
25,156,39.0,+1:46:02,20.0,,Samoilau Branislau,39,Quickstep - Innergetic,1:46:02 1:46:02,+106:02,,-,21,2010
30,171,40.0,+1:47:58,20.0,,Wiggins Bradley,40,Sky Procycling,1:47:58 1:47:58,+107:58,,-,21,2010
23,62,41.0,+1:50:40,20.0,,Amador Andrey,41,Caisse d'Epargne,1:50:40 1:50:40,+110:40,,-,21,2010
34,45,42.0,+1:52:09,20.0,,Jufre Josep,42,Astana,1:52:09 1:52:09,+112:09,,-,21,2010
37,13,43.0,+1:53:45,20.0,,Codol Massimo,43,Acqua & Sapone,1:53:45 1:53:45,+113:45,,-,21,2010
34,172,44.0,+1:55:13,20.0,,Barry Michael,44,Sky Procycling,1:55:13 1:55:13,+115:13,,-,21,2010
28,191,45.0,+2:00:13,20.0,,Pozzato Filippo,45,Katyusha,2:00:13 2:00:13,+120:13,,-,21,2010
29,194,46.0,+2:02:47,20.0,,Caruso Giampaolo,46,Katyusha,2:02:47 2:02:47,+122:47,,-,21,2010
23,19,47.0,+2:03:49,20.0,,Sarmiento Jose Cayetano,47,Acqua & Sapone,2:03:49 2:03:49,+123:49,,-,21,2010
25,105,48.0,+2:04:20,20.0,,Eibegger Markus,48,Footon-Servetto,2:04:20 2:04:20,+124:20,,-,21,2010
34,128,49.0,+2:08:58,20.0,,Righi Daniele,49,Lampre - Farnese Vini,2:08:58 2:08:58,+128:58,,-,21,2010
27,147,50.0,+2:13:22,20.0,,Lloyd Matthew,50,Omega Pharma-Lotto,2:13:22 2:13:22,+133:22,,-,21,2010
25,37,51.0,+2:13:32,20.0,,Rodriguez Jackson,51,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:13:32 2:13:32,+133:32,,-,21,2010
29,36,52.0,+2:14:39,20.0,,Ochoa Carlos Jos\xe9,52,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:14:39 2:14:39,+134:39,,-,21,2010
28,67,53.0,+2:14:54,20.0,,Losada Alberto,53,Caisse d'Epargne,2:14:54 2:14:54,+134:54,,-,21,2010
36,195,54.0,+2:15:29,20.0,,Horrach Joan,54,Katyusha,2:15:29 2:15:29,+135:29,,-,21,2010
29,174,55.0,+2:18:15,20.0,,Cummings Stephen,55,Sky Procycling,2:18:15 2:18:15,+138:15,,-,21,2010
36,157,56.0,+2:19:47,20.0,,Tosatto Matteo,56,Quickstep - Innergetic,2:19:47 2:19:47,+139:47,,-,21,2010
23,117,57.0,+2:20:53,20.0,,Martin Daniel,57,Team Garmin - Transitions,2:20:53 2:20:53,+140:53,,-,21,2010
30,154,58.0,+2:22:28,20.0,,Pineau J\xe9rome,58,Quickstep - Innergetic,2:22:28 2:22:28,+142:28,,-,21,2010
29,215,59.0,+2:23:07,20.0,,Larsson Gustav,59,Saxo Bank,2:23:07 2:23:07,+143:07,,-,21,2010
32,138,60.0,+2:27:19,20.0,,Szmyd Sylwester,60,Liquigas - Doimo,2:27:19 2:27:19,+147:19,,-,21,2010
33,73,61.0,+2:28:40,20.0,,Gustov Volodymyr,61,Cervelo Test Team,2:28:40 2:28:40,+148:40,,-,21,2010
33,69,62.0,+2:29:15,20.0,,Zandio Xabier,62,Caisse d'Epargne,2:29:15 2:29:15,+149:15,,-,21,2010
30,85,63.0,+2:29:30,20.0,,Duque Leonardo,63,Cofidis Le Credit en Ligne,2:29:30 2:29:30,+149:30,,-,21,2010
25,211,64.0,+2:30:43,20.0,,Lund Anders,64,Saxo Bank,2:30:43 2:30:43,+150:43,,-,21,2010
26,15,65.0,+2:30:45,20.0,,Failli Francesco,65,Acqua & Sapone,2:30:45 2:30:45,+150:45,,-,21,2010
31,34,66.0,+2:33:16,20.0,,Bertogliati Rubens,66,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:33:16 2:33:16,+153:16,,-,21,2010
35,29,67.0,+2:39:00,20.0,,Turpin Ludovic,67,AG2R La Mondiale,2:39:00 2:39:00,+159:00,,-,21,2010
35,81,68.0,+2:40:00,20.0,,Moncouti\xe9 David,68,Cofidis Le Credit en Ligne,2:40:00 2:40:00,+160:00,,-,21,2010
38,123,69.0,+2:40:14,20.0,,Simoni Gilberto,69,Lampre - Farnese Vini,2:40:14 2:40:14,+160:14,,-,21,2010
26,44,70.0,+2:41:18,20.0,,Grivko Andrei,70,Astana,2:41:18 2:41:18,+161:18,,-,21,2010
30,141,71.0,+2:42:18,20.0,,Lang Sebastian,71,Omega Pharma-Lotto,2:42:18 2:42:18,+162:18,,-,21,2010
35,214,72.0,+2:42:22,20.0,,S\xf8rensen Nicki,72,Saxo Bank,2:42:22 2:42:22,+162:22,,-,21,2010
24,98,73.0,+2:45:07,20.0,,Stortoni Simone,73,Colnago - CSF Inox,2:45:07 2:45:07,+165:07,,-,21,2010
25,94,74.0,+2:45:11,20.0,,Bisolti Alessandro,74,Colnago - CSF Inox,2:45:11 2:45:11,+165:11,,-,21,2010
31,14,75.0,+2:53:33,20.0,,Donati Alessandro,75,Acqua & Sapone,2:53:33 2:53:33,+173:33,,-,21,2010
29,139,76.0,+2:58:53,20.0,,Vanotti Alessandro,76,Liquigas - Doimo,2:58:53 2:58:53,+178:53,,-,21,2010
26,39,77.0,+3:03:44,20.0,,Wurf Cameron,77,Androni Giocattoli - Serramenti PVC Diquigiovanni,3:03:44 3:03:44,+183:44,,-,21,2010
25,186,78.0,+3:04:01,20.0,,Lewis Craig,78,Team HTC - Columbia,3:04:01 3:04:01,+184:01,,-,21,2010
36,197,79.0,+3:04:07,20.0,,Mazzanti Luca,79,Katyusha,3:04:07 3:04:07,+184:07,,-,21,2010
29,126,80.0,+3:05:57,20.0,,Marzano Marco,80,Lampre - Farnese Vini,3:05:57 3:05:57,+185:57,,-,21,2010
27,8,81.0,+3:09:00,20.0,,Stalder Florian,81,BMC Racing Team,3:09:00 3:09:00,+189:00,,-,21,2010
24,84,82.0,+3:09:45,20.0,,Cusin Remi,82,Cofidis Le Credit en Ligne,3:09:45 3:09:45,+189:45,,-,21,2010
31,26,83.0,+3:11:06,20.0,,Krivtsov Yuriy,83,AG2R La Mondiale,3:11:06 3:11:06,+191:06,,-,21,2010
26,207,84.0,+3:12:43,20.0,,Russ Matthias,84,Milram,3:12:43 3:12:43,+192:43,,-,21,2010
40,72,85.0,+3:12:44,20.0,,Cuesta \xcd\xf1igo,85,Cervelo Test Team,3:12:44 3:12:44,+192:44,,-,21,2010
26,124,86.0,+3:12:56,20.0,,Bono Matteo,86,Lampre - Farnese Vini,3:12:56 3:12:56,+192:56,,-,21,2010
23,46,87.0,+3:13:47,20.0,,Kireyev Roman,87,Astana,3:13:47 3:13:47,+193:47,,-,21,2010
33,177,88.0,+3:16:25,20.0,,Henderson Gregory,88,Sky Procycling,3:16:25 3:16:25,+196:25,,-,21,2010
27,89,89.0,+3:17:13,20.0,,Monier Damien,89,Cofidis Le Credit en Ligne,3:17:13 3:17:13,+197:13,,-,21,2010
20,102,90.0,+3:18:09,20.0,,Br\xe4ndle Matthias,90,Footon-Servetto,3:18:09 3:18:09,+198:09,,-,21,2010
26,135,91.0,+3:20:36,20.0,,Dall'Antonia Tiziano,91,Liquigas - Doimo,3:20:36 3:20:36,+200:36,,-,21,2010
37,48,92.0,+3:20:57,20.0,,Stangelj Gorazd,92,Astana,3:20:57 3:20:57,+200:57,,-,21,2010
25,52,93.0,+3:22:21,20.0,,Arashiro Yukiya,93,Bbox Bouygues Telecom,3:22:21 3:22:21,+202:21,,-,21,2010
29,199,94.0,+3:24:12,20.0,,Klimov Sergey,94,Katyusha,3:24:12 3:24:12,+204:12,,-,21,2010
26,2,95.0,+3:27:09,20.0,,Bookwalter Brent,95,BMC Racing Team,3:27:09 3:27:09,+207:09,,-,21,2010
32,202,96.0,+3:29:44,20.0,,F\xf6rster Robert,96,Milram,3:29:44 3:29:44,+209:44,,-,21,2010
24,9,97.0,+3:32:33,20.0,,Wyss Danilo,97,BMC Racing Team,3:32:33 3:32:33,+212:33,,-,21,2010
26,87,98.0,+3:33:55,20.0,,Kriit Kalle,98,Cofidis Le Credit en Ligne,3:33:55 3:33:55,+213:55,,-,21,2010
23,7,99.0,+3:34:30,20.0,,Schar Michael,99,BMC Racing Team,3:34:30 3:34:30,+214:30,,-,21,2010
36,25,100.0,+3:34:35,20.0,,Hinault S\xe9bastien,100,AG2R La Mondiale,3:34:35 3:34:35,+214:35,,-,21,2010
25,137,101.0,+3:34:42,20.0,,Sabatini Fabio,101,Liquigas - Doimo,3:34:42 3:34:42,+214:42,,-,21,2010
28,203,102.0,+3:34:50,20.0,,Fothen Markus,102,Milram,3:34:50 3:34:50,+214:50,,-,21,2010
29,76,103.0,+3:35:19,20.0,,Lloyd Daniel,103,Cervelo Test Team,3:35:19 3:35:19,+215:19,,-,21,2010
32,88,104.0,+3:39:35,20.0,,Sijmens Nico,104,Cofidis Le Credit en Ligne,3:39:35 3:39:35,+219:35,,-,21,2010
32,176,105.0,+3:40:04,20.0,,Hayman Mathew,105,Sky Procycling,3:40:04 3:40:04,+220:04,,-,21,2010
24,75,106.0,+3:40:16,20.0,,Konovalovas Ignatas,106,Cervelo Test Team,3:40:16 3:40:16,+220:16,,-,21,2010
25,97,107.0,+3:41:13,20.0,,Marangoni Alan,107,Colnago - CSF Inox,3:41:13 3:41:13,+221:13,,-,21,2010
36,158,108.0,+3:41:32,20.0,,Velo Marco,108,Quickstep - Innergetic,3:41:32 3:41:32,+221:32,,-,21,2010
25,166,109.0,+3:41:45,20.0,,Stamsnijder Tom,109,Rabobank ProTeam,3:41:45 3:41:45,+221:45,,-,21,2010
25,57,110.0,+3:44:23,20.0,,Le Floch Guillaume,110,Bbox Bouygues Telecom,3:44:23 3:44:23,+224:23,,-,21,2010
27,145,111.0,+3:45:11,20.0,,Elijzen Michiel,111,Omega Pharma-Lotto,3:45:11 3:45:11,+225:11,,-,21,2010
30,116,112.0,+3:48:11,20.0,,Fischer Murilo Antonio,112,Team Garmin - Transitions,3:48:11 3:48:11,+228:11,,-,21,2010
34,66,113.0,+3:48:23,20.0,,Lastras Pablo,113,Caisse d'Epargne,3:48:23 3:48:23,+228:23,,-,21,2010
27,74,114.0,+3:50:57,20.0,,King Edward,114,Cervelo Test Team,3:50:57 3:50:57,+230:57,,-,21,2010
38,33,115.0,+3:51:50,20.0,,Bertolini Alessandro,115,Androni Giocattoli - Serramenti PVC Diquigiovanni,3:51:50 3:51:50,+231:50,,-,21,2010
25,168,116.0,+3:53:24,20.0,,van Emden Jos,116,Rabobank ProTeam,3:53:24 3:53:24,+233:24,,-,21,2010
28,188,117.0,+3:54:35,20.0,,Reynes Vicente,117,Team HTC - Columbia,3:54:35 3:54:35,+234:35,,-,21,2010
35,129,118.0,+3:54:57,20.0,,Spezialetti Alessandro,118,Lampre - Farnese Vini,3:54:57 3:54:57,+234:57,,-,21,2010
23,86,119.0,+3:57:49,20.0,,Fouchard Julien,119,Cofidis Le Credit en Ligne,3:57:49 3:57:49,+237:49,,-,21,2010
23,99,120.0,+3:58:45,20.0,,Pirazzi Stefano,120,Colnago - CSF Inox,3:58:45 3:58:45,+238:45,,-,21,2010
28,153,121.0,+3:59:42,20.0,,Facci Mauro,121,Quickstep - Innergetic,3:59:42 3:59:42,+239:42,,-,21,2010
27,146,122.0,+3:59:49,20.0,,Kaisen Olivier,122,Omega Pharma-Lotto,3:59:49 3:59:49,+239:49,,-,21,2010
29,183,123.0,+4:01:06,20.0,,Albasini Michael,123,Team HTC - Columbia,4:01:06 4:01:06,+241:06,,-,21,2010
33,204,124.0,+4:03:02,20.0,,Roberts Luke,124,Milram,4:03:02 4:03:02,+243:02,,-,21,2010
33,119,125.0,+4:03:06,20.0,,Tuft Svein,125,Team Garmin - Transitions,4:03:06 4:03:06,+243:06,,-,21,2010
32,152,126.0,+4:04:57,20.0,,Engels Addy,126,Quickstep - Innergetic,4:04:57 4:04:57,+244:57,,-,21,2010
25,134,127.0,+4:05:53,20.0,,Bodnar Maciej,127,Liquigas - Doimo,4:05:53 4:05:53,+245:53,,-,21,2010
27,217,128.0,+4:07:41,20.0,,Haedo Lucas Sebastian,128,Saxo Bank,4:07:41 4:07:41,+247:41,,-,21,2010
25,218,129.0,+4:11:06,20.0,,M\xf8rk\xf8v Michael,129,Saxo Bank,4:11:06 4:11:06,+251:06,,-,21,2010
31,163,130.0,+4:13:27,20.0,,Brown Graeme,130,Rabobank ProTeam,4:13:27 4:13:27,+253:27,,-,21,2010
25,196,131.0,+4:13:51,20.0,,Ignatyev Mikhail,131,Katyusha,4:13:51 4:13:51,+253:51,,-,21,2010
37,12,132.0,+4:15:17,20.0,,Andriotto Dario,132,Acqua & Sapone,4:15:17 4:15:17,+255:17,,-,21,2010
25,179,133.0,+4:15:24,20.0,,Sutton Chris,133,Sky Procycling,4:15:24 4:15:24,+255:24,,-,21,2010
26,187,134.0,+4:19:27,20.0,,Rabon Frantisek,134,Team HTC - Columbia,4:19:27 4:19:27,+259:27,,-,21,2010
27,164,135.0,+4:21:47,20.0,,Flens Rick,135,Rabobank ProTeam,4:21:47 4:21:47,+261:47,,-,21,2010
23,56,136.0,+4:25:58,20.0,,Gaudin Damien,136,Bbox Bouygues Telecom,4:25:58 4:25:58,+265:58,,-,21,2010
22,118,137.0,+4:26:16,20.0,,Meyer Cameron,137,Team Garmin - Transitions,4:26:16 4:26:16,+266:16,,-,21,2010
25,96,138.0,+4:42:07,20.0,,Frapporti Marco,138,Colnago - CSF Inox,4:42:07 4:42:07,+282:07,,-,21,2010
24,107,139.0,+4:48:55,20.0,,Corti Marco,139,Footon-Servetto,4:48:55 4:48:55,+288:55,,-,21,2010
