Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
24,92.0,37.0,+1:37:41,20.0,,Spezialetti Alessandro,37,Mobilvetta Design - Northwave,1:37:41 1:37:41,+97:41,-,22,1999
28,68.0,38.0,+1:39:02,20.0,,Piccoli Mariano,38,,1:39:02 1:39:02,+99:02,-,22,1999
28,177.0,39.0,+1:39:29,20.0,,Cerezo Francisco,39,Vitalicio Seguros - Grupo Generali,1:39:29 1:39:29,+99:29,-,22,1999
27,104.0,40.0,+1:41:13,20.0,,Duma Vladimir,40,Navigare - Gaerne,1:41:13 1:41:13,+101:13,-,22,1999
28,38.0,41.0,+1:45:00,20.0,,Pe\xf1a Miguel \xc1ngel,41,Banesto,1:45:00 1:45:00,+105:00,-,22,1999
26,64.0,42.0,+1:48:01,20.0,,Dellavedova Marco,42,,1:48:01 1:48:01,+108:01,-,22,1999
25,28.0,43.0,+1:49:24,20.0,,Tosatto Matteo,43,,1:49:24 1:49:24,+109:24,-,22,1999
25,81.0,44.0,+1:50:25,20.0,,Bettini Paolo,44,Mapei - Quickstep,1:50:25 1:50:25,+110:25,-,22,1999
30,176.0,45.0,+1:52:06,20.0,,Indurain Prudencio,45,Vitalicio Seguros - Grupo Generali,1:52:06 1:52:06,+112:06,-,22,1999
23,16.0,46.0,+1:52:19,20.0,,Caucchioli Pietro,46,Amica Chips - Costa de Almeria,1:52:19 1:52:19,+112:19,-,22,1999
32,164.0,47.0,+1:54:51,20.0,,Donati Massimo,47,Vini Caldirola - Sidermec,1:54:51 1:54:51,+114:51,-,22,1999
27,86.0,48.0,+1:55:12,20.0,,McRae William Chann,48,Mapei - Quickstep,1:55:12 1:55:12,+115:12,-,22,1999
27,126.0,49.0,+1:55:23,20.0,,Pozzi Oscar,49,Riso Scotti - Vinavil,1:55:23 1:55:23,+115:23,-,22,1999
27,45.0,50.0,+2:00:58,20.0,,Gentili Massimiliano,50,Cantina Tollo - Alexia Alluminio,2:00:58 2:00:58,+120:58,-,22,1999
29,39.0,51.0,+2:03:07,20.0,,Sergio Rodrigues Orlando,51,Banesto,2:03:07 2:03:07,+123:07,-,22,1999
29,11.0,52.0,+2:05:45,20.0,,Berzin Yewgeni,52,Amica Chips - Costa de Almeria,2:05:45 2:05:45,+125:45,-,22,1999
30,78.0,53.0,+2:06:20,20.0,,Dotti Fausto,53,,2:06:20 2:06:20,+126:20,-,22,1999
28,163.0,54.0,+2:10:09,20.0,,Casagrande Filippo,54,Vini Caldirola - Sidermec,2:10:09 2:10:09,+130:09,-,22,1999
35,91.0,55.0,+2:10:10,20.0,,Richard Pascal,55,Mobilvetta Design - Northwave,",, 2:10:09",+130:10,-,22,1999
27,117.0,56.0,+2:10:11,20.0,,Peron Andrea,56,O.N.C.E. - Deutsche Bank,",, 2:10:09",+130:11,-,22,1999
24,47.0,57.0,+2:10:21,20.0,,Magnani Marco,57,Cantina Tollo - Alexia Alluminio,2:10:21 2:10:21,+130:21,-,22,1999
33,13.0,58.0,+2:14:08,20.0,,Ekimov Viatcheslav,58,Amica Chips - Costa de Almeria,2:14:08 2:14:08,+134:08,-,22,1999
29,49.0,59.0,+2:17:06,20.0,,Hamburger Bo,59,Cantina Tollo - Alexia Alluminio,2:17:06 2:17:06,+137:06,-,22,1999
28,137.0,60.0,+2:21:15,20.0,,Petito Roberto,60,Saeco - Cannondale,2:21:15 2:21:15,+141:15,-,22,1999
26,73.0,61.0,+2:26:59,20.0,,Frattini Cristiano,61,,2:26:59 2:26:59,+146:59,-,22,1999
23,108.0,62.0,+2:32:52,20.0,,Panetta Stefano,62,Navigare - Gaerne,2:32:52 2:32:52,+152:52,-,22,1999
24,178.0,63.0,+2:33:46,20.0,,Pe\xf1a Victor Hugo,63,Vitalicio Seguros - Grupo Generali,2:33:46 2:33:46,+153:46,-,22,1999
27,144.0,64.0,+2:37:14,20.0,,Guidi Fabrizio,64,Polti,2:37:14 2:37:14,+157:14,-,22,1999
28,94.0,65.0,+2:38:45,20.0,,Valoti Paolo,65,Mobilvetta Design - Northwave,2:38:45 2:38:45,+158:45,-,22,1999
24,32.0,66.0,+2:38:49,20.0,,Bruseghin Marzio,66,Banesto,",, 2:38:45",+158:49,-,22,1999
34,138.0,67.0,+2:40:43,20.0,,Scirea Mario,67,Saeco - Cannondale,2:40:43 2:40:43,+160:43,-,22,1999
30,55.0,68.0,+2:41:15,20.0,,Cabello Francisco,68,Kelme - Costa Blanca,2:41:15 2:41:15,+161:15,-,22,1999
27,141.0,69.0,+2:41:56,20.0,,Cassani Enrico,69,Polti,2:41:56 2:41:56,+161:56,-,22,1999
25,106.0,70.0,+2:43:05,20.0,,Petacchi Alessandro,70,Navigare - Gaerne,2:43:05 2:43:05,+163:05,-,22,1999
24,166.0,71.0,+2:43:09,20.0,,Sironi Gianluca,71,Vini Caldirola - Sidermec,",, 2:43:05",+163:09,-,22,1999
30,112.0,72.0,+2:45:48,20.0,,Cuesta \xcd\xf1igo,72,O.N.C.E. - Deutsche Bank,2:45:48 2:45:48,+165:48,-,22,1999
26,116.0,73.0,+2:46:23,20.0,,Martin Perdiguero Miguel Angel,73,O.N.C.E. - Deutsche Bank,2:46:23 2:46:23,+166:23,-,22,1999
26,142.0,74.0,+2:47:01,20.0,,Celestino Mirko,74,Polti,2:47:01 2:47:01,+167:01,-,22,1999
29,26.0,75.0,+2:47:35,20.0,,Hvastija Martin,75,,2:47:35 2:47:35,+167:35,-,22,1999
34,146.0,76.0,+2:47:54,20.0,,Pellicioli Oscar,76,Polti,2:47:54 2:47:54,+167:54,-,22,1999
25,79.0,77.0,+2:48:11,20.0,,Ivanov Ruslan,77,,2:48:11 2:48:11,+168:11,-,22,1999
23,155.0,78.0,+2:51:46,20.0,,Klier Andreas,78,TVM - Farm Frites,2:51:46 2:51:46,+171:46,-,22,1999
28,53.0,79.0,+2:53:09,20.0,,Edo Angel,79,Kelme - Costa Blanca,2:53:09 2:53:09,+173:09,-,22,1999
33,88.0,80.0,+2:53:18,20.0,,Tafi Andrea,80,Mapei - Quickstep,2:53:18 2:53:18,+173:18,-,22,1999
23,103.0,81.0,+2:53:27,20.0,,Pieri Dario,81,Navigare - Gaerne,2:53:27 2:53:27,+173:27,-,22,1999
28,122.0,82.0,+2:55:05,20.0,,Ferrari Diego,82,Riso Scotti - Vinavil,2:55:05 2:55:05,+175:05,-,22,1999
24,62.0,83.0,+2:56:41,20.0,,Bertoletti Simone,83,,2:56:41 2:56:41,+176:41,-,22,1999
24,35.0,84.0,+2:56:45,20.0,,Navas David,84,Banesto,2:56:45 2:56:45,+176:45,-,22,1999
25,113.0,85.0,+2:56:53,20.0,,Gonzalez Santos,85,O.N.C.E. - Deutsche Bank,",, 2:56:45",+176:53,-,22,1999
28,134.0,86.0,+2:57:15,20.0,,Fagnini Gian-matteo,86,Saeco - Cannondale,2:57:15 2:57:15,+177:15,-,22,1999
31,75.0,87.0,+2:58:20,20.0,,Conte Biagio,87,,2:58:20 2:58:20,+178:20,-,22,1999
25,18.0,88.0,+2:58:34,20.0,,Gili Marco,88,Amica Chips - Costa de Almeria,2:58:34 2:58:34,+178:34,-,22,1999
24,111.0,89.0,+2:58:43,20.0,,Ca\xf1ada David,89,O.N.C.E. - Deutsche Bank,",, 2:58:34",+178:43,-,22,1999
27,127.0,90.0,+2:59:38,20.0,,Simeoni Filippo,90,Riso Scotti - Vinavil,2:59:38 2:59:38,+179:38,-,22,1999
31,156.0,91.0,+3:00:45,20.0,,Lafis Michel,91,TVM - Farm Frites,3:00:45 3:00:45,+180:45,-,22,1999
25,175.0,92.0,+3:01:01,20.0,,Smetanine Serguei,92,Vitalicio Seguros - Grupo Generali,3:01:01 3:01:01,+181:01,-,22,1999
26,179.0,93.0,+3:03:39,20.0,,Salmeron Gines,93,Vitalicio Seguros - Grupo Generali,3:03:39 3:03:39,+183:39,-,22,1999
25,57.0,94.0,+3:03:40,20.0,,Hernandez Eduardo,94,Kelme - Costa Blanca,",, 3:03:39",+183:40,-,22,1999
24,65.0,95.0,+3:06:19,20.0,,Frutti Matteo,95,,3:06:19 3:06:19,+186:19,-,22,1999
27,77.0,96.0,+3:06:46,20.0,,Ongarato Rodolfo,96,,3:06:46 3:06:46,+186:46,-,22,1999
23,128.0,97.0,+3:07:03,20.0,,Turicchia Alain,97,Riso Scotti - Vinavil,3:07:03 3:07:03,+187:03,-,22,1999
29,161.0,98.0,+3:07:28,20.0,,Apollonio Massimo,98,Vini Caldirola - Sidermec,3:07:28 3:07:28,+187:28,-,22,1999
28,124.0,99.0,+3:08:08,20.0,,Schiavina Samuele,99,Riso Scotti - Vinavil,3:08:08 3:08:08,+188:08,-,22,1999
28,84.0,100.0,+3:08:09,20.0,,Fornaciari Paolo,100,Mapei - Quickstep,",, 3:08:08",+188:09,-,22,1999
24,118.0,101.0,+3:09:39,20.0,,Sastre Carlos,101,O.N.C.E. - Deutsche Bank,3:09:39 3:09:39,+189:39,-,22,1999
23,102.0,102.0,+3:09:54,20.0,,Balducci Gabriele,102,Navigare - Gaerne,3:09:54 3:09:54,+189:54,-,22,1999
30,21.0,103.0,+3:12:12,20.0,,Baldato Fabio,103,,3:12:12 3:12:12,+192:12,-,22,1999
31,167.0,104.0,+3:17:03,20.0,,Radaelli Mauro,104,Vini Caldirola - Sidermec,3:17:03 3:17:03,+197:03,-,22,1999
28,121.0,105.0,+3:17:41,20.0,,Bianchi Carlo,105,Riso Scotti - Vinavil,3:17:41 3:17:41,+197:41,-,22,1999
26,43.0,106.0,+3:19:30,20.0,,Trenti Guido,106,Cantina Tollo - Alexia Alluminio,3:19:30 3:19:30,+199:30,-,22,1999
29,149.0,107.0,+3:19:54,20.0,,Zanette Denis,107,Polti,3:19:54 3:19:54,+199:54,-,22,1999
29,96.0,108.0,+3:19:57,20.0,,Strazzer Massimo,108,Mobilvetta Design - Northwave,",, 3:19:54",+199:57,-,22,1999
34,133.0,109.0,+3:24:20,20.0,,Calcaterra Giuseppe,109,Saeco - Cannondale,3:24:20 3:24:20,+204:20,-,22,1999
28,42.0,110.0,+3:24:53,20.0,,Brognara Andrea,110,Cantina Tollo - Alexia Alluminio,3:24:53 3:24:53,+204:53,-,22,1999
30,97.0,111.0,+3:25:08,20.0,,Faustini Stefano,111,Mobilvetta Design - Northwave,3:25:08 3:25:08,+205:08,-,22,1999
27,19.0,112.0,+3:25:28,20.0,,Arazzi Francesco,112,Amica Chips - Costa de Almeria,3:25:28 3:25:28,+205:28,-,22,1999
29,41.0,113.0,+3:27:21,20.0,,Minali Nicola,113,Cantina Tollo - Alexia Alluminio,3:27:21 3:27:21,+207:21,-,22,1999
31,136.0,114.0,+3:32:56,20.0,,Galletti Alessio,114,Saeco - Cannondale,3:32:56 3:32:56,+212:56,-,22,1999
23,159.0,115.0,+3:37:03,20.0,,Van Kessel Miguel,115,TVM - Farm Frites,3:37:03 3:37:03,+217:03,-,22,1999
25,,116.0,+3:48:49,20.0,,Van Dyck Hendrik,116,,3:48:49 3:48:49,+228:49,-,22,1999
