Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
36,48,6,,Tjallingii Maarten,1,Belkin-Pro Cycling Team,,2,2014
22,136,3,,Fedi Andrea,2,Neri Sottoli,,2,2014
24,78,2,,Romero Jeffry,3,Team Colombia,,2,2014
28,116,1,,Arm\xe9e Sander,4,Lotto Belisol,,2,2014
36,48,12,1.0,Tjallingii Maarten,1,Belkin-Pro Cycling Team,-,3,2014
22,136,3,2.0,Fedi Andrea,2,Neri Sottoli,-,3,2014
21,24,2,,Godoy Yonder,3,Androni Giocattoli - Venezuela,-,3,2014
29,79,2,,Rubiano Miguel Angel,4,Team Colombia,-,3,2014
24,78,2,3.0,Romero Jeffry,5,Team Colombia,\u25bc2,3,2014
25,114,2,,Dockx Gert,6,Lotto Belisol,-,3,2014
28,116,1,4.0,Arm\xe9e Sander,7,Lotto Belisol,\u25bc3,3,2014
36,48,12,1.0,Tjallingii Maarten,1,Belkin-Pro Cycling Team,-,4,2014
22,136,3,2.0,Fedi Andrea,2,Neri Sottoli,-,4,2014
21,24,2,3.0,Godoy Yonder,3,Androni Giocattoli - Venezuela,-,4,2014
29,79,2,4.0,Rubiano Miguel Angel,4,Team Colombia,-,4,2014
24,78,2,5.0,Romero Jeffry,5,Team Colombia,-,4,2014
25,114,2,6.0,Dockx Gert,6,Lotto Belisol,-,4,2014
28,116,1,7.0,Arm\xe9e Sander,7,Lotto Belisol,-,4,2014
36,48,12,1.0,Tjallingii Maarten,1,Belkin-Pro Cycling Team,-,5,2014
29,79,9,4.0,Rubiano Miguel Angel,2,Team Colombia,\u25b22,5,2014
24,138,4,,Monsalve Yonathan,3,Neri Sottoli,-,5,2014
24,109,3,,Ulissi Diego,4,Lampre - Merida,-,5,2014
37,188,3,,Vicioso \xc1ngel,5,Team Katusha,-,5,2014
22,136,3,2.0,Fedi Andrea,6,Neri Sottoli,\u25bc4,5,2014
37,51,2,,Evans Cadel,7,BMC Racing Team,-,5,2014
35,181,2,,Rodr\xedguez Joaquim,8,Team Katusha,-,5,2014
21,24,2,3.0,Godoy Yonder,9,Androni Giocattoli - Venezuela,\u25bc6,5,2014
24,78,2,5.0,Romero Jeffry,10,Team Colombia,\u25bc5,5,2014
33,99,2,,Wegmann Fabian,11,Garmin Sharp,-,5,2014
25,114,2,6.0,Dockx Gert,12,Lotto Belisol,\u25bc6,5,2014
34,1,1,,Scarponi Michele,13,Astana Pro Team,-,5,2014
25,213,1,,Arredondo Juli\xe1n David,14,Trek Factory Racing,-,5,2014
25,169,1,,Thurau Bjorn,15,Team Europcar,-,5,2014
23,155,14,,Matthews Michael,1,Orica GreenEDGE,-,6,2014
36,48,12,1.0,Tjallingii Maarten,2,Belkin-Pro Cycling Team,\u25bc1,6,2014
29,79,9,2.0,Rubiano Miguel Angel,3,Team Colombia,\u25bc1,6,2014
23,118,9,,Wellens Tim,4,Lotto Belisol,-,6,2014
37,51,8,7.0,Evans Cadel,5,BMC Racing Team,\u25b22,6,2014
26,131,4,,Rabottini Matteo,6,Neri Sottoli,-,6,2014
24,138,4,3.0,Monsalve Yonathan,7,Neri Sottoli,\u25bc4,6,2014
24,109,3,4.0,Ulissi Diego,8,Lampre - Merida,\u25bc4,6,2014
27,72,3,,Torres Rodolfo Andres,9,Team Colombia,-,6,2014
30,151,2,,Santaromita Ivan,10,Orica GreenEDGE,-,6,2014
22,136,3,6.0,Fedi Andrea,11,Neri Sottoli,\u25bc5,6,2014
35,181,2,8.0,Rodr\xedguez Joaquim,12,Team Katusha,\u25bc4,6,2014
21,24,2,9.0,Godoy Yonder,13,Androni Giocattoli - Venezuela,\u25bc4,6,2014
24,39,2,,Zardini Edoardo,14,Bardiani - CSF Pro Team,-,6,2014
24,78,2,10.0,Romero Jeffry,15,Team Colombia,\u25bc5,6,2014
33,99,2,11.0,Wegmann Fabian,16,Garmin Sharp,\u25bc5,6,2014
25,114,2,12.0,Dockx Gert,17,Lotto Belisol,\u25bc5,6,2014
31,55,1,,Morabito Steve,18,BMC Racing Team,-,6,2014
34,1,1,13.0,Scarponi Michele,19,Astana Pro Team,\u25bc6,6,2014
25,169,1,15.0,Thurau Bjorn,20,Team Europcar,\u25bc5,6,2014
28,116,1,,Arm\xe9e Sander,21,Lotto Belisol,-,6,2014
25,213,1,14.0,Arredondo Juli\xe1n David,22,Trek Factory Racing,\u25bc8,6,2014
29,26,1,,Bandiera Marco,23,Androni Giocattoli - Venezuela,-,6,2014
23,155,14,1.0,Matthews Michael,1,Orica GreenEDGE,-,7,2014
36,48,12,2.0,Tjallingii Maarten,2,Belkin-Pro Cycling Team,-,7,2014
30,74,9,,Chalapud Robinson,3,Team Colombia,-,7,2014
29,79,9,3.0,Rubiano Miguel Angel,4,Team Colombia,\u25bc1,7,2014
23,118,9,4.0,Wellens Tim,5,Lotto Belisol,\u25bc1,7,2014
37,51,8,5.0,Evans Cadel,6,BMC Racing Team,\u25bc1,7,2014
25,169,6,20.0,Thurau Bjorn,7,Team Europcar,\u25b213,7,2014
26,131,4,6.0,Rabottini Matteo,8,Neri Sottoli,\u25bc2,7,2014
24,138,4,7.0,Monsalve Yonathan,9,Neri Sottoli,\u25bc2,7,2014
24,109,3,8.0,Ulissi Diego,10,Lampre - Merida,\u25bc2,7,2014
27,72,3,9.0,Torres Rodolfo Andres,11,Team Colombia,\u25bc2,7,2014
25,96,3,,Haas Nathan,12,Garmin Sharp,-,7,2014
22,136,3,11.0,Fedi Andrea,13,Neri Sottoli,\u25bc2,7,2014
30,151,2,10.0,Santaromita Ivan,14,Orica GreenEDGE,\u25bc4,7,2014
25,101,2,,Anacona Winner,15,Lampre - Merida,-,7,2014
21,24,2,13.0,Godoy Yonder,16,Androni Giocattoli - Venezuela,\u25bc3,7,2014
24,39,2,14.0,Zardini Edoardo,17,Bardiani - CSF Pro Team,\u25bc3,7,2014
33,99,2,16.0,Wegmann Fabian,18,Garmin Sharp,\u25bc2,7,2014
24,78,2,15.0,Romero Jeffry,19,Team Colombia,\u25bc4,7,2014
25,114,2,17.0,Dockx Gert,20,Lotto Belisol,\u25bc3,7,2014
31,55,1,18.0,Morabito Steve,21,BMC Racing Team,\u25bc3,7,2014
34,1,1,19.0,Scarponi Michele,22,Astana Pro Team,\u25bc3,7,2014
28,126,1,,Herrada Jos\xe9,23,Movistar Team,-,7,2014
28,116,1,21.0,Arm\xe9e Sander,24,Lotto Belisol,\u25bc3,7,2014
25,213,1,22.0,Arredondo Juli\xe1n David,25,Trek Factory Racing,\u25bc3,7,2014
29,26,1,23.0,Bandiera Marco,26,Androni Giocattoli - Venezuela,\u25bc3,7,2014
25,213,47,25.0,Arredondo Juli\xe1n David,1,Trek Factory Racing,\u25b224,8,2014
24,109,35,10.0,Ulissi Diego,2,Lampre - Merida,\u25b28,8,2014
27,31,26,,Pirazzi Stefano,3,Bardiani - CSF Pro Team,-,8,2014
27,211,20,,Ki\u0161erlovski Robert,4,Trek Factory Racing,-,8,2014
37,51,15,6.0,Evans Cadel,5,BMC Racing Team,\u25b21,8,2014
23,155,14,1.0,Matthews Michael,6,Orica GreenEDGE,\u25bc5,8,2014
23,41,14,,Kelderman Wilco,7,Belkin-Pro Cycling Team,-,8,2014
30,167,14,,Quemeneur Perrig,8,Team Europcar,-,8,2014
36,48,12,2.0,Tjallingii Maarten,9,Belkin-Pro Cycling Team,\u25bc7,8,2014
24,121,10,,Quintana Nairo,10,Movistar Team,-,8,2014
28,77,10,,Quintero Carlos,11,Team Colombia,-,8,2014
30,74,9,3.0,Chalapud Robinson,12,Team Colombia,\u25bc9,8,2014
29,79,9,4.0,Rubiano Miguel Angel,13,Team Colombia,\u25bc9,8,2014
27,161,9,,Rolland Pierre,14,Team Europcar,-,8,2014
23,118,9,5.0,Wellens Tim,15,Lotto Belisol,\u25bc10,8,2014
27,192,7,,Boasson Hagen Edvald,16,Team Sky,-,8,2014
25,169,6,7.0,Thurau Bjorn,17,Team Europcar,\u25bc10,8,2014
31,11,5,,Pozzovivo Domenico,18,AG2R La Mondiale,-,8,2014
27,141,4,,Uran Rigoberto,19,Omega Pharma - Quick-Step,-,8,2014
26,131,4,8.0,Rabottini Matteo,20,Neri Sottoli,\u25bc12,8,2014
33,16,4,,Dupont Hubert,21,AG2R La Mondiale,-,8,2014
23,103,4,,Cattaneo Mattia,22,Lampre - Merida,-,8,2014
24,138,4,9.0,Monsalve Yonathan,23,Neri Sottoli,\u25bc14,8,2014
27,72,3,11.0,Torres Rodolfo Andres,24,Team Colombia,\u25bc13,8,2014
25,96,3,12.0,Haas Nathan,25,Garmin Sharp,\u25bc13,8,2014
25,19,3,,Vuillermoz Alexis,26,AG2R La Mondiale,-,8,2014
22,136,3,13.0,Fedi Andrea,27,Neri Sottoli,\u25bc14,8,2014
30,151,2,14.0,Santaromita Ivan,28,Orica GreenEDGE,\u25bc14,8,2014
21,24,2,16.0,Godoy Yonder,29,Androni Giocattoli - Venezuela,\u25bc13,8,2014
25,101,2,15.0,Anacona Winner,30,Lampre - Merida,\u25bc15,8,2014
24,39,2,17.0,Zardini Edoardo,31,Bardiani - CSF Pro Team,\u25bc14,8,2014
33,99,2,18.0,Wegmann Fabian,32,Garmin Sharp,\u25bc14,8,2014
25,114,2,20.0,Dockx Gert,33,Lotto Belisol,\u25bc13,8,2014
24,78,5,19.0,Romero Jeffry,34,Team Colombia,\u25bc15,8,2014
24,203,1,,Majka Rafa\u0142,35,Tinkoff - Saxo,-,8,2014
31,55,1,21.0,Morabito Steve,36,BMC Racing Team,\u25bc15,8,2014
28,126,1,23.0,Herrada Jos\xe9,37,Movistar Team,\u25bc14,8,2014
34,1,1,22.0,Scarponi Michele,38,Astana Pro Team,\u25bc16,8,2014
28,116,1,24.0,Arm\xe9e Sander,39,Lotto Belisol,\u25bc15,8,2014
29,26,1,26.0,Bandiera Marco,40,Androni Giocattoli - Venezuela,\u25bc14,8,2014
25,213,47,1.0,Arredondo Juli\xe1n David,1,Trek Factory Racing,-,9,2014
24,109,39,2.0,Ulissi Diego,2,Lampre - Merida,-,9,2014
27,31,26,3.0,Pirazzi Stefano,3,Bardiani - CSF Pro Team,-,9,2014
27,211,20,4.0,Ki\u0161erlovski Robert,4,Trek Factory Racing,-,9,2014
37,51,15,5.0,Evans Cadel,5,BMC Racing Team,-,9,2014
23,41,15,7.0,Kelderman Wilco,6,Belkin-Pro Cycling Team,\u25b21,9,2014
33,159,14,,Weening Pieter,7,Orica GreenEDGE,-,9,2014
23,155,14,6.0,Matthews Michael,8,Orica GreenEDGE,\u25bc2,9,2014
30,167,14,8.0,Quemeneur Perrig,9,Team Europcar,\u25bc1,9,2014
36,48,12,9.0,Tjallingii Maarten,10,Belkin-Pro Cycling Team,\u25bc1,9,2014
26,165,12,,Malacarne Davide,11,Team Europcar,-,9,2014
24,138,11,23.0,Monsalve Yonathan,12,Neri Sottoli,\u25b211,9,2014
31,11,11,18.0,Pozzovivo Domenico,13,AG2R La Mondiale,\u25b25,9,2014
24,121,10,10.0,Quintana Nairo,14,Movistar Team,\u25bc4,9,2014
28,77,10,11.0,Quintero Carlos,15,Team Colombia,\u25bc4,9,2014
29,79,9,13.0,Rubiano Miguel Angel,16,Team Colombia,\u25bc3,9,2014
30,74,9,12.0,Chalapud Robinson,17,Team Colombia,\u25bc5,9,2014
27,161,9,14.0,Rolland Pierre,18,Team Europcar,\u25bc4,9,2014
23,118,9,15.0,Wellens Tim,19,Lotto Belisol,\u25bc4,9,2014
27,192,7,16.0,Boasson Hagen Edvald,20,Team Sky,\u25bc4,9,2014
27,141,6,19.0,Uran Rigoberto,21,Omega Pharma - Quick-Step,\u25bc2,9,2014
25,169,6,17.0,Thurau Bjorn,22,Team Europcar,\u25bc5,9,2014
31,189,6,,Vorganov Eduard,23,Team Katusha,-,9,2014
26,131,4,20.0,Rabottini Matteo,24,Neri Sottoli,\u25bc4,9,2014
33,16,4,21.0,Dupont Hubert,25,AG2R La Mondiale,\u25bc4,9,2014
23,103,4,22.0,Cattaneo Mattia,26,Lampre - Merida,\u25bc4,9,2014
27,72,3,24.0,Torres Rodolfo Andres,27,Team Colombia,\u25bc3,9,2014
29,47,3,,Tanner David,28,Belkin-Pro Cycling Team,-,9,2014
25,96,3,25.0,Haas Nathan,29,Garmin Sharp,\u25bc4,9,2014
25,19,3,26.0,Vuillermoz Alexis,30,AG2R La Mondiale,\u25bc4,9,2014
22,136,3,27.0,Fedi Andrea,31,Neri Sottoli,\u25bc4,9,2014
30,151,2,28.0,Santaromita Ivan,32,Orica GreenEDGE,\u25bc4,9,2014
21,24,2,29.0,Godoy Yonder,33,Androni Giocattoli - Venezuela,\u25bc4,9,2014
25,101,2,30.0,Anacona Winner,34,Lampre - Merida,\u25bc4,9,2014
33,99,2,32.0,Wegmann Fabian,35,Garmin Sharp,\u25bc3,9,2014
24,39,2,31.0,Zardini Edoardo,36,Bardiani - CSF Pro Team,\u25bc5,9,2014
25,114,2,33.0,Dockx Gert,37,Lotto Belisol,\u25bc4,9,2014
24,78,2,34.0,Romero Jeffry,38,Team Colombia,\u25bc4,9,2014
24,203,1,35.0,Majka Rafa\u0142,39,Tinkoff - Saxo,\u25bc4,9,2014
31,55,1,36.0,Morabito Steve,40,BMC Racing Team,\u25bc4,9,2014
28,126,1,37.0,Herrada Jos\xe9,41,Movistar Team,\u25bc4,9,2014
34,1,1,38.0,Scarponi Michele,42,Astana Pro Team,\u25bc4,9,2014
28,116,1,39.0,Arm\xe9e Sander,43,Lotto Belisol,\u25bc4,9,2014
34,75,1,,Duque Leonardo,44,Team Colombia,-,9,2014
29,26,1,40.0,Bandiera Marco,45,Androni Giocattoli - Venezuela,\u25bc5,9,2014
25,213,47,1.0,Arredondo Juli\xe1n David,1,Trek Factory Racing,-,10,2014
24,109,39,2.0,Ulissi Diego,2,Lampre - Merida,-,10,2014
27,31,26,3.0,Pirazzi Stefano,3,Bardiani - CSF Pro Team,-,10,2014
27,211,20,4.0,Ki\u0161erlovski Robert,4,Trek Factory Racing,-,10,2014
37,51,15,5.0,Evans Cadel,5,BMC Racing Team,-,10,2014
23,41,15,6.0,Kelderman Wilco,6,Belkin-Pro Cycling Team,-,10,2014
33,159,14,7.0,Weening Pieter,7,Orica GreenEDGE,-,10,2014
23,155,14,8.0,Matthews Michael,8,Orica GreenEDGE,-,10,2014
30,167,14,9.0,Quemeneur Perrig,9,Team Europcar,-,10,2014
36,48,12,10.0,Tjallingii Maarten,10,Belkin-Pro Cycling Team,-,10,2014
26,165,12,11.0,Malacarne Davide,11,Team Europcar,-,10,2014
24,138,11,12.0,Monsalve Yonathan,12,Neri Sottoli,-,10,2014
31,11,11,13.0,Pozzovivo Domenico,13,AG2R La Mondiale,-,10,2014
24,121,10,14.0,Quintana Nairo,14,Movistar Team,-,10,2014
28,77,10,15.0,Quintero Carlos,15,Team Colombia,-,10,2014
29,79,9,16.0,Rubiano Miguel Angel,16,Team Colombia,-,10,2014
30,74,9,17.0,Chalapud Robinson,17,Team Colombia,-,10,2014
27,161,9,18.0,Rolland Pierre,18,Team Europcar,-,10,2014
23,118,9,19.0,Wellens Tim,19,Lotto Belisol,-,10,2014
27,192,7,20.0,Boasson Hagen Edvald,20,Team Sky,-,10,2014
27,141,6,21.0,Uran Rigoberto,21,Omega Pharma - Quick-Step,-,10,2014
25,169,6,22.0,Thurau Bjorn,22,Team Europcar,-,10,2014
31,189,6,23.0,Vorganov Eduard,23,Team Katusha,-,10,2014
26,131,4,24.0,Rabottini Matteo,24,Neri Sottoli,-,10,2014
33,16,4,25.0,Dupont Hubert,25,AG2R La Mondiale,-,10,2014
23,103,4,26.0,Cattaneo Mattia,26,Lampre - Merida,-,10,2014
27,72,3,27.0,Torres Rodolfo Andres,27,Team Colombia,-,10,2014
29,47,3,28.0,Tanner David,28,Belkin-Pro Cycling Team,-,10,2014
25,96,3,29.0,Haas Nathan,29,Garmin Sharp,-,10,2014
25,19,3,30.0,Vuillermoz Alexis,30,AG2R La Mondiale,-,10,2014
22,136,3,31.0,Fedi Andrea,31,Neri Sottoli,-,10,2014
30,151,2,32.0,Santaromita Ivan,32,Orica GreenEDGE,-,10,2014
21,24,2,33.0,Godoy Yonder,33,Androni Giocattoli - Venezuela,-,10,2014
25,101,2,34.0,Anacona Winner,34,Lampre - Merida,-,10,2014
33,99,2,35.0,Wegmann Fabian,35,Garmin Sharp,-,10,2014
24,39,2,36.0,Zardini Edoardo,36,Bardiani - CSF Pro Team,-,10,2014
25,114,2,37.0,Dockx Gert,37,Lotto Belisol,-,10,2014
24,78,2,38.0,Romero Jeffry,38,Team Colombia,-,10,2014
24,203,1,39.0,Majka Rafa\u0142,39,Tinkoff - Saxo,-,10,2014
31,55,1,40.0,Morabito Steve,40,BMC Racing Team,-,10,2014
28,126,1,41.0,Herrada Jos\xe9,41,Movistar Team,-,10,2014
34,1,1,42.0,Scarponi Michele,42,Astana Pro Team,-,10,2014
28,116,1,43.0,Arm\xe9e Sander,43,Lotto Belisol,-,10,2014
34,75,1,44.0,Duque Leonardo,44,Team Colombia,-,10,2014
29,26,4,45.0,Bandiera Marco,45,Androni Giocattoli - Venezuela,-,10,2014
25,213,75,1.0,Arredondo Juli\xe1n David,1,Trek Factory Racing,-,11,2014
24,109,39,2.0,Ulissi Diego,2,Lampre - Merida,-,11,2014
27,31,26,3.0,Pirazzi Stefano,3,Bardiani - CSF Pro Team,-,11,2014
27,211,20,4.0,Ki\u0161erlovski Robert,4,Trek Factory Racing,-,11,2014
37,51,15,5.0,Evans Cadel,5,BMC Racing Team,-,11,2014
23,41,15,6.0,Kelderman Wilco,6,Belkin-Pro Cycling Team,-,11,2014
25,169,15,22.0,Thurau Bjorn,7,Team Europcar,\u25b215,11,2014
33,159,14,7.0,Weening Pieter,8,Orica GreenEDGE,\u25bc1,11,2014
30,167,14,9.0,Quemeneur Perrig,9,Team Europcar,-,11,2014
36,48,12,10.0,Tjallingii Maarten,10,Belkin-Pro Cycling Team,-,11,2014
26,165,12,11.0,Malacarne Davide,11,Team Europcar,-,11,2014
24,138,11,12.0,Monsalve Yonathan,12,Neri Sottoli,-,11,2014
31,11,11,13.0,Pozzovivo Domenico,13,AG2R La Mondiale,-,11,2014
27,161,11,18.0,Rolland Pierre,14,Team Europcar,\u25b24,11,2014
24,121,10,14.0,Quintana Nairo,15,Movistar Team,\u25bc1,11,2014
28,77,10,15.0,Quintero Carlos,16,Team Colombia,\u25bc1,11,2014
30,74,9,17.0,Chalapud Robinson,17,Team Colombia,-,11,2014
29,79,9,16.0,Rubiano Miguel Angel,18,Team Colombia,\u25bc2,11,2014
23,176,9,,Preidler Georg,19,Team Giant - Shimano,-,11,2014
23,118,9,19.0,Wellens Tim,20,Lotto Belisol,\u25bc1,11,2014
27,192,7,20.0,Boasson Hagen Edvald,21,Team Sky,\u25bc1,11,2014
27,141,6,21.0,Uran Rigoberto,22,Omega Pharma - Quick-Step,\u25bc1,11,2014
36,21,6,,Pellizotti Franco,23,Androni Giocattoli - Venezuela,-,11,2014
29,201,6,,Roche Nicolas,24,Tinkoff - Saxo,-,11,2014
31,189,6,23.0,Vorganov Eduard,25,Team Katusha,\u25bc2,11,2014
26,131,4,24.0,Rabottini Matteo,26,Neri Sottoli,\u25bc2,11,2014
33,16,4,25.0,Dupont Hubert,27,AG2R La Mondiale,\u25bc2,11,2014
32,185,4,,Losada Alberto,28,Team Katusha,-,11,2014
23,34,4,,Bongiorno Francesco Manuel,29,Bardiani - CSF Pro Team,-,11,2014
23,103,4,26.0,Cattaneo Mattia,30,Lampre - Merida,\u25bc4,11,2014
27,72,3,27.0,Torres Rodolfo Andres,31,Team Colombia,\u25bc4,11,2014
29,47,3,28.0,Tanner David,32,Belkin-Pro Cycling Team,\u25bc4,11,2014
25,96,3,29.0,Haas Nathan,33,Garmin Sharp,\u25bc4,11,2014
25,19,3,30.0,Vuillermoz Alexis,34,AG2R La Mondiale,\u25bc4,11,2014
24,39,3,36.0,Zardini Edoardo,35,Bardiani - CSF Pro Team,\u25b21,11,2014
22,136,3,31.0,Fedi Andrea,36,Neri Sottoli,\u25bc5,11,2014
30,151,2,32.0,Santaromita Ivan,37,Orica GreenEDGE,\u25bc5,11,2014
26,206,2,,Rovny Ivan,38,Tinkoff - Saxo,-,11,2014
21,24,2,33.0,Godoy Yonder,39,Androni Giocattoli - Venezuela,\u25bc6,11,2014
25,101,2,34.0,Anacona Winner,40,Lampre - Merida,\u25bc6,11,2014
25,114,2,37.0,Dockx Gert,41,Lotto Belisol,\u25bc4,11,2014
24,78,2,38.0,Romero Jeffry,42,Team Colombia,\u25bc4,11,2014
