Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
26,43,6.0,25.0,Dillier Silvan,28,BMC Racing Team,,\u25bc3,12,2017
27,219,6.0,26.0,Zhupa Eugert,29,Wilier Triestina - Selle Italia,,\u25bc3,12,2017
25,98,6.0,27.0,Shalunov Evgeny,30,Gazprom-RusVelo,,\u25bc3,12,2017
34,11,4.0,28.0,Pozzovivo Domenico,31,AG2R La Mondiale,,\u25bc3,12,2017
37,127,4.0,29.0,Plaza Rub\xe9n,32,ORICA-Scott,,\u25bc3,12,2017
29,96,4.0,30.0,Rovny Ivan,33,Gazprom-RusVelo,,\u25bc3,12,2017
26,192,4.0,31.0,Alafaci Eugenio,34,Trek - Segafredo,,\u25bc3,12,2017
27,79,3.0,32.0,Tratnik Jan,35,CCC Sprandi Polkowice,,\u25bc3,12,2017
30,75,3.0,33.0,Paterski Maciej,36,CCC Sprandi Polkowice,,\u25bc3,12,2017
25,214,3.0,34.0,Fonzi Giuseppe,37,Wilier Triestina - Selle Italia,,\u25bc3,12,2017
30,26,3.0,35.0,Kangert Tanel,38,Astana Pro Team,,\u25bc3,12,2017
24,131,2.0,36.0,Jungels Bob,39,Quick-Step Floors,,\u25bc3,12,2017
33,19,2.0,37.0,Montaguti Matteo,40,AG2R La Mondiale,,\u25bc3,12,2017
31,118,2.0,38.0,Rojas Jos\xe9 Joaqu\xedn,41,Movistar Team,,\u25bc3,12,2017
24,202,2.0,39.0,Conti Valerio,42,UAE Team Emirates,,\u25bc3,12,2017
25,199,2.0,40.0,Stuyven Jasper,43,Trek - Segafredo,,\u25bc3,12,2017
33,94,2.0,41.0,Kozonchuk Dmitry,44,Gazprom-RusVelo,,\u25bc3,12,2017
24,121,1.0,42.0,Yates Adam,45,ORICA-Scott,,\u25bc3,12,2017
30,3,1.0,43.0,Boaro Manuele,46,Bahrain Merida Pro Cycling Team,,\u25bc3,12,2017
31,77,1.0,44.0,Samoilau Branislau,47,CCC Sprandi Polkowice,,\u25bc3,12,2017
33,72,1.0,45.0,Bialoblocki Marcin,48,CCC Sprandi Polkowice,,\u25bc3,12,2017
26,215,1.0,46.0,Koshevoy Ilia,49,Wilier Triestina - Selle Italia,,\u25bc3,12,2017
26,144,49.0,1.0,Fraile Omar,1,Team Dimension Data,,-,13,2017
25,209,46.0,2.0,Polanc Jan,2,UAE Team Emirates,,-,13,2017
27,111,35.0,3.0,Quintana Nairo,3,Movistar Team,,-,13,2017
26,81,27.0,4.0,Pinot Thibaut,4,FDJ,,-,13,2017
28,148,24.0,5.0,Teklehaimanot Daniel,5,Team Dimension Data,,-,13,2017
21,133,22.0,6.0,De Plus Laurens,6,Quick-Step Floors,,-,13,2017
27,151,19.0,7.0,Zakarin Ilnur,7,Team Katusha - Alpecin,,-,13,2017
33,27,18.0,8.0,Sanchez Luis Leon,8,Astana Pro Team,,-,13,2017
34,91,17.0,9.0,Firsanov Sergey,9,Gazprom-RusVelo,,-,13,2017
30,61,17.0,10.0,Rolland Pierre,10,Cannondale-Drapac Pro Cycling Team,,-,13,2017
26,181,16.0,11.0,Dumoulin Tom,11,Team Sunweb,,-,13,2017
29,146,15.0,12.0,Janse van Rensburg Jacques,12,Team Dimension Data,,-,13,2017
23,33,15.0,13.0,Andreetta Simone,13,Bardiani - CSF,,-,13,2017
25,37,15.0,14.0,Maestri Mirco,14,Bardiani - CSF,,-,13,2017
33,204,10.0,16.0,Marcato Marco,15,UAE Team Emirates,,\u25b21,13,2017
29,52,9.0,17.0,Benedetti Cesare,16,BORA - hansgrohe,,\u25b21,13,2017
30,191,9.0,18.0,Mollema Bauke,17,Trek - Segafredo,,\u25b21,13,2017
25,58,8.0,19.0,P\xf6stlberger Lukas,18,BORA - hansgrohe,,\u25b21,13,2017
32,22,8.0,20.0,Cataldo Dario,19,Astana Pro Team,,\u25b21,13,2017
34,9,8.0,21.0,Visconti Giovanni,20,Bahrain Merida Pro Cycling Team,,\u25b21,13,2017
27,171,8.0,22.0,Landa Mikel,21,Team Sky,,\u25b21,13,2017
34,142,8.0,23.0,Anton Igor,22,Team Dimension Data,,\u25b21,13,2017
25,68,7.0,24.0,Villella Davide,23,Cannondale-Drapac Pro Cycling Team,,\u25b21,13,2017
35,92,7.0,25.0,Brutt Pavel,24,Gazprom-RusVelo,,\u25b21,13,2017
32,1,6.0,26.0,Nibali Vincenzo,25,Bahrain Merida Pro Cycling Team,,\u25b21,13,2017
30,201,6.0,27.0,Costa Rui,26,UAE Team Emirates,,\u25b21,13,2017
26,43,6.0,28.0,Dillier Silvan,27,BMC Racing Team,,\u25b21,13,2017
27,219,6.0,29.0,Zhupa Eugert,28,Wilier Triestina - Selle Italia,,\u25b21,13,2017
25,98,6.0,30.0,Shalunov Evgeny,29,Gazprom-RusVelo,,\u25b21,13,2017
34,11,4.0,31.0,Pozzovivo Domenico,30,AG2R La Mondiale,,\u25b21,13,2017
37,127,4.0,32.0,Plaza Rub\xe9n,31,ORICA-Scott,,\u25b21,13,2017
29,96,4.0,33.0,Rovny Ivan,32,Gazprom-RusVelo,,\u25b21,13,2017
26,192,4.0,34.0,Alafaci Eugenio,33,Trek - Segafredo,,\u25b21,13,2017
27,79,3.0,35.0,Tratnik Jan,34,CCC Sprandi Polkowice,,\u25b21,13,2017
30,75,3.0,36.0,Paterski Maciej,35,CCC Sprandi Polkowice,,\u25b21,13,2017
25,214,3.0,37.0,Fonzi Giuseppe,36,Wilier Triestina - Selle Italia,,\u25b21,13,2017
30,26,3.0,38.0,Kangert Tanel,37,Astana Pro Team,,\u25b21,13,2017
24,131,2.0,39.0,Jungels Bob,38,Quick-Step Floors,,\u25b21,13,2017
33,19,2.0,40.0,Montaguti Matteo,39,AG2R La Mondiale,,\u25b21,13,2017
31,118,2.0,41.0,Rojas Jos\xe9 Joaqu\xedn,40,Movistar Team,,\u25b21,13,2017
24,202,2.0,42.0,Conti Valerio,41,UAE Team Emirates,,\u25b21,13,2017
25,199,2.0,43.0,Stuyven Jasper,42,Trek - Segafredo,,\u25b21,13,2017
33,94,2.0,44.0,Kozonchuk Dmitry,43,Gazprom-RusVelo,,\u25b21,13,2017
24,121,1.0,45.0,Yates Adam,44,ORICA-Scott,,\u25b21,13,2017
30,3,1.0,46.0,Boaro Manuele,45,Bahrain Merida Pro Cycling Team,,\u25b21,13,2017
31,77,1.0,47.0,Samoilau Branislau,46,CCC Sprandi Polkowice,,\u25b21,13,2017
33,72,1.0,48.0,Bialoblocki Marcin,47,CCC Sprandi Polkowice,,\u25b21,13,2017
26,215,1.0,49.0,Koshevoy Ilia,48,Wilier Triestina - Selle Italia,,\u25b21,13,2017
26,181,51.0,11.0,Dumoulin Tom,1,Team Sunweb,,\u25b210,14,2017
26,144,49.0,1.0,Fraile Omar,2,Team Dimension Data,,\u25bc1,14,2017
25,209,46.0,2.0,Polanc Jan,3,UAE Team Emirates,,\u25bc1,14,2017
27,111,44.0,3.0,Quintana Nairo,4,Movistar Team,,\u25bc1,14,2017
27,151,37.0,7.0,Zakarin Ilnur,5,Team Katusha - Alpecin,,\u25b22,14,2017
26,81,33.0,4.0,Pinot Thibaut,6,FDJ,,\u25bc2,14,2017
28,148,24.0,5.0,Teklehaimanot Daniel,7,Team Dimension Data,,\u25bc2,14,2017
21,133,22.0,6.0,De Plus Laurens,8,Quick-Step Floors,,\u25bc2,14,2017
27,171,20.0,21.0,Landa Mikel,9,Team Sky,,\u25b212,14,2017
33,27,18.0,8.0,Sanchez Luis Leon,10,Astana Pro Team,,\u25bc2,14,2017
34,91,17.0,9.0,Firsanov Sergey,11,Gazprom-RusVelo,,\u25bc2,14,2017
30,61,17.0,10.0,Rolland Pierre,12,Cannondale-Drapac Pro Cycling Team,,\u25bc2,14,2017
29,146,15.0,12.0,Janse van Rensburg Jacques,13,Team Dimension Data,,\u25bc1,14,2017
23,33,15.0,13.0,Andreetta Simone,14,Bardiani - CSF,,\u25bc1,14,2017
25,37,15.0,14.0,Maestri Mirco,15,Bardiani - CSF,,\u25bc1,14,2017
33,204,10.0,15.0,Marcato Marco,16,UAE Team Emirates,,\u25bc1,14,2017
29,52,9.0,16.0,Benedetti Cesare,17,BORA - hansgrohe,,\u25bc1,14,2017
30,191,9.0,17.0,Mollema Bauke,18,Trek - Segafredo,,\u25bc1,14,2017
25,58,8.0,18.0,P\xf6stlberger Lukas,19,BORA - hansgrohe,,\u25bc1,14,2017
32,1,8.0,25.0,Nibali Vincenzo,20,Bahrain Merida Pro Cycling Team,,\u25b25,14,2017
32,22,8.0,19.0,Cataldo Dario,21,Astana Pro Team,,\u25bc2,14,2017
34,9,8.0,20.0,Visconti Giovanni,22,Bahrain Merida Pro Cycling Team,,\u25bc2,14,2017
34,142,8.0,22.0,Anton Igor,23,Team Dimension Data,,\u25bc1,14,2017
25,68,7.0,23.0,Villella Davide,24,Cannondale-Drapac Pro Cycling Team,,\u25bc1,14,2017
35,92,7.0,24.0,Brutt Pavel,25,Gazprom-RusVelo,,\u25bc1,14,2017
30,201,6.0,26.0,Costa Rui,26,UAE Team Emirates,,-,14,2017
26,43,6.0,27.0,Dillier Silvan,27,BMC Racing Team,,-,14,2017
27,219,6.0,28.0,Zhupa Eugert,28,Wilier Triestina - Selle Italia,,-,14,2017
25,98,6.0,29.0,Shalunov Evgeny,29,Gazprom-RusVelo,,-,14,2017
24,121,5.0,44.0,Yates Adam,30,ORICA-Scott,,\u25b214,14,2017
34,11,4.0,30.0,Pozzovivo Domenico,31,AG2R La Mondiale,,\u25bc1,14,2017
37,127,4.0,31.0,Plaza Rub\xe9n,32,ORICA-Scott,,\u25bc1,14,2017
29,96,4.0,32.0,Rovny Ivan,33,Gazprom-RusVelo,,\u25bc1,14,2017
26,192,4.0,33.0,Alafaci Eugenio,34,Trek - Segafredo,,\u25bc1,14,2017
30,75,3.0,35.0,Paterski Maciej,35,CCC Sprandi Polkowice,,-,14,2017
27,79,3.0,34.0,Tratnik Jan,36,CCC Sprandi Polkowice,,\u25bc2,14,2017
25,214,3.0,36.0,Fonzi Giuseppe,37,Wilier Triestina - Selle Italia,,\u25bc1,14,2017
30,26,3.0,37.0,Kangert Tanel,38,Astana Pro Team,,\u25bc1,14,2017
24,131,2.0,38.0,Jungels Bob,39,Quick-Step Floors,,\u25bc1,14,2017
33,19,2.0,39.0,Montaguti Matteo,40,AG2R La Mondiale,,\u25bc1,14,2017
31,118,2.0,40.0,Rojas Jos\xe9 Joaqu\xedn,41,Movistar Team,,\u25bc1,14,2017
24,202,2.0,41.0,Conti Valerio,42,UAE Team Emirates,,\u25bc1,14,2017
25,199,2.0,42.0,Stuyven Jasper,43,Trek - Segafredo,,\u25bc1,14,2017
33,94,2.0,43.0,Kozonchuk Dmitry,44,Gazprom-RusVelo,,\u25bc1,14,2017
39,6,1.0,,Pellizotti Franco,45,Bahrain Merida Pro Cycling Team,,-,14,2017
30,3,1.0,45.0,Boaro Manuele,46,Bahrain Merida Pro Cycling Team,,\u25bc1,14,2017
31,77,1.0,46.0,Samoilau Branislau,47,CCC Sprandi Polkowice,,\u25bc1,14,2017
33,72,1.0,47.0,Bialoblocki Marcin,48,CCC Sprandi Polkowice,,\u25bc1,14,2017
26,215,1.0,48.0,Koshevoy Ilia,49,Wilier Triestina - Selle Italia,,\u25bc1,14,2017
26,181,51.0,1.0,Dumoulin Tom,1,Team Sunweb,,-,15,2017
26,144,49.0,2.0,Fraile Omar,2,Team Dimension Data,,-,15,2017
25,209,46.0,3.0,Polanc Jan,3,UAE Team Emirates,,-,15,2017
27,111,44.0,4.0,Quintana Nairo,4,Movistar Team,,-,15,2017
27,151,37.0,5.0,Zakarin Ilnur,5,Team Katusha - Alpecin,,-,15,2017
29,146,34.0,13.0,Janse van Rensburg Jacques,6,Team Dimension Data,,\u25b27,15,2017
26,81,33.0,6.0,Pinot Thibaut,7,FDJ,,\u25bc1,15,2017
30,61,26.0,12.0,Rolland Pierre,8,Cannondale-Drapac Pro Cycling Team,,\u25b24,15,2017
28,148,24.0,7.0,Teklehaimanot Daniel,9,Team Dimension Data,,\u25bc2,15,2017
21,133,22.0,8.0,De Plus Laurens,10,Quick-Step Floors,,\u25bc2,15,2017
27,171,20.0,9.0,Landa Mikel,11,Team Sky,,\u25bc2,15,2017
33,27,18.0,10.0,Sanchez Luis Leon,12,Astana Pro Team,,\u25bc2,15,2017
34,91,17.0,11.0,Firsanov Sergey,13,Gazprom-RusVelo,,\u25bc2,15,2017
23,33,15.0,14.0,Andreetta Simone,14,Bardiani - CSF,,-,15,2017
25,37,15.0,15.0,Maestri Mirco,15,Bardiani - CSF,,-,15,2017
33,204,10.0,16.0,Marcato Marco,16,UAE Team Emirates,,-,15,2017
29,52,9.0,17.0,Benedetti Cesare,17,BORA - hansgrohe,,-,15,2017
30,191,9.0,18.0,Mollema Bauke,18,Trek - Segafredo,,-,15,2017
27,85,9.0,,Molard Rudy,19,FDJ,,-,15,2017
25,58,8.0,19.0,P\xf6stlberger Lukas,20,BORA - hansgrohe,,\u25bc1,15,2017
32,1,8.0,20.0,Nibali Vincenzo,21,Bahrain Merida Pro Cycling Team,,\u25bc1,15,2017
32,22,8.0,21.0,Cataldo Dario,22,Astana Pro Team,,\u25bc1,15,2017
34,9,8.0,22.0,Visconti Giovanni,23,Bahrain Merida Pro Cycling Team,,\u25bc1,15,2017
33,172,8.0,,Deignan Philip,24,Team Sky,,-,15,2017
34,142,8.0,23.0,Anton Igor,25,Team Dimension Data,,\u25bc2,15,2017
25,68,7.0,24.0,Villella Davide,26,Cannondale-Drapac Pro Cycling Team,,\u25bc2,15,2017
35,92,7.0,25.0,Brutt Pavel,27,Gazprom-RusVelo,,\u25bc2,15,2017
30,201,6.0,26.0,Costa Rui,28,UAE Team Emirates,,\u25bc2,15,2017
26,43,6.0,27.0,Dillier Silvan,29,BMC Racing Team,,\u25bc2,15,2017
27,219,6.0,28.0,Zhupa Eugert,30,Wilier Triestina - Selle Italia,,\u25bc2,15,2017
25,98,6.0,29.0,Shalunov Evgeny,31,Gazprom-RusVelo,,\u25bc2,15,2017
24,121,5.0,30.0,Yates Adam,32,ORICA-Scott,,\u25bc2,15,2017
34,11,4.0,31.0,Pozzovivo Domenico,33,AG2R La Mondiale,,\u25bc2,15,2017
37,127,4.0,32.0,Plaza Rub\xe9n,34,ORICA-Scott,,\u25bc2,15,2017
29,96,4.0,33.0,Rovny Ivan,35,Gazprom-RusVelo,,\u25bc2,15,2017
23,212,4.0,,Amezqueta Julen,36,Wilier Triestina - Selle Italia,,-,15,2017
26,192,4.0,34.0,Alafaci Eugenio,37,Trek - Segafredo,,\u25bc3,15,2017
30,75,3.0,35.0,Paterski Maciej,38,CCC Sprandi Polkowice,,\u25bc3,15,2017
27,79,3.0,36.0,Tratnik Jan,39,CCC Sprandi Polkowice,,\u25bc3,15,2017
25,214,3.0,37.0,Fonzi Giuseppe,40,Wilier Triestina - Selle Italia,,\u25bc3,15,2017
24,131,2.0,39.0,Jungels Bob,41,Quick-Step Floors,,\u25bc2,15,2017
33,19,2.0,40.0,Montaguti Matteo,42,AG2R La Mondiale,,\u25bc2,15,2017
31,118,2.0,41.0,Rojas Jos\xe9 Joaqu\xedn,43,Movistar Team,,\u25bc2,15,2017
24,202,2.0,42.0,Conti Valerio,44,UAE Team Emirates,,\u25bc2,15,2017
25,199,2.0,43.0,Stuyven Jasper,45,Trek - Segafredo,,\u25bc2,15,2017
33,94,2.0,44.0,Kozonchuk Dmitry,46,Gazprom-RusVelo,,\u25bc2,15,2017
39,6,1.0,45.0,Pellizotti Franco,47,Bahrain Merida Pro Cycling Team,,\u25bc2,15,2017
30,3,1.0,46.0,Boaro Manuele,48,Bahrain Merida Pro Cycling Team,,\u25bc2,15,2017
31,77,1.0,47.0,Samoilau Branislau,49,CCC Sprandi Polkowice,,\u25bc2,15,2017
27,34,1.0,,Barbin Enrico,50,Bardiani - CSF,,-,15,2017
33,72,1.0,48.0,Bialoblocki Marcin,51,CCC Sprandi Polkowice,,\u25bc3,15,2017
26,215,1.0,49.0,Koshevoy Ilia,52,Wilier Triestina - Selle Italia,,\u25bc3,15,2017
27,171,124.0,11.0,Landa Mikel,1,Team Sky,,\u25b210,16,2017
33,27,108.0,12.0,Sanchez Luis Leon,2,Astana Pro Team,,\u25b210,16,2017
26,144,85.0,2.0,Fraile Omar,3,Team Dimension Data,,\u25bc1,16,2017
27,111,62.0,4.0,Quintana Nairo,4,Movistar Team,,-,16,2017
34,142,56.0,25.0,Anton Igor,5,Team Dimension Data,,\u25b220,16,2017
26,181,51.0,1.0,Dumoulin Tom,6,Team Sunweb,,\u25bc5,16,2017
25,209,46.0,3.0,Polanc Jan,7,UAE Team Emirates,,\u25bc4,16,2017
27,151,46.0,5.0,Zakarin Ilnur,8,Team Katusha - Alpecin,,\u25bc3,16,2017
26,81,35.0,7.0,Pinot Thibaut,9,FDJ,,\u25bc2,16,2017
29,146,34.0,6.0,Janse van Rensburg Jacques,10,Team Dimension Data,,\u25bc4,16,2017
21,133,26.0,10.0,De Plus Laurens,11,Quick-Step Floors,,\u25bc1,16,2017
30,61,26.0,8.0,Rolland Pierre,12,Cannondale-Drapac Pro Cycling Team,,\u25bc4,16,2017
29,161,26.0,,Kruijswijk Steven,13,Team LottoNL-Jumbo,,-,16,2017
28,148,24.0,9.0,Teklehaimanot Daniel,14,Team Dimension Data,,\u25bc5,16,2017
32,1,20.0,21.0,Nibali Vincenzo,15,Bahrain Merida Pro Cycling Team,,\u25b26,16,2017
34,91,17.0,13.0,Firsanov Sergey,16,Gazprom-RusVelo,,\u25bc3,16,2017
23,33,15.0,14.0,Andreetta Simone,17,Bardiani - CSF,,\u25bc3,16,2017
25,37,15.0,15.0,Maestri Mirco,18,Bardiani - CSF,,\u25bc3,16,2017
26,71,14.0,,Hirt Jan,19,CCC Sprandi Polkowice,,-,16,2017
28,113,14.0,,Anacona Winner,20,Movistar Team,,-,16,2017
33,172,12.0,24.0,Deignan Philip,21,Team Sky,,\u25b23,16,2017
34,11,10.0,33.0,Pozzovivo Domenico,22,AG2R La Mondiale,,\u25b211,16,2017
33,204,10.0,16.0,Marcato Marco,23,UAE Team Emirates,,\u25bc7,16,2017
29,52,9.0,17.0,Benedetti Cesare,24,BORA - hansgrohe,,\u25bc7,16,2017
30,191,9.0,18.0,Mollema Bauke,25,Trek - Segafredo,,\u25bc7,16,2017
27,85,9.0,19.0,Molard Rudy,26,FDJ,,\u25bc7,16,2017
25,58,8.0,20.0,P\xf6stlberger Lukas,27,BORA - hansgrohe,,\u25bc7,16,2017
32,22,8.0,22.0,Cataldo Dario,28,Astana Pro Team,,\u25bc6,16,2017
34,9,8.0,23.0,Visconti Giovanni,29,Bahrain Merida Pro Cycling Team,,\u25bc6,16,2017
25,68,7.0,26.0,Villella Davide,30,Cannondale-Drapac Pro Cycling Team,,\u25bc4,16,2017
35,92,7.0,27.0,Brutt Pavel,31,Gazprom-RusVelo,,\u25bc4,16,2017
30,201,6.0,28.0,Costa Rui,32,UAE Team Emirates,,\u25bc4,16,2017
26,43,6.0,29.0,Dillier Silvan,33,BMC Racing Team,,\u25bc4,16,2017
27,219,6.0,30.0,Zhupa Eugert,34,Wilier Triestina - Selle Italia,,\u25bc4,16,2017
25,98,6.0,31.0,Shalunov Evgeny,35,Gazprom-RusVelo,,\u25bc4,16,2017
24,121,5.0,32.0,Yates Adam,36,ORICA-Scott,,\u25bc4,16,2017
30,112,4.0,,Amador Andrey,37,Movistar Team,,-,16,2017
37,127,4.0,34.0,Plaza Rub\xe9n,38,ORICA-Scott,,\u25bc4,16,2017
23,212,4.0,36.0,Amezqueta Julen,39,Wilier Triestina - Selle Italia,,\u25bc3,16,2017
29,96,4.0,35.0,Rovny Ivan,40,Gazprom-RusVelo,,\u25bc5,16,2017
26,192,4.0,37.0,Alafaci Eugenio,41,Trek - Segafredo,,\u25bc4,16,2017
30,75,3.0,38.0,Paterski Maciej,42,CCC Sprandi Polkowice,,\u25bc4,16,2017
27,79,3.0,39.0,Tratnik Jan,43,CCC Sprandi Polkowice,,\u25bc4,16,2017
25,214,3.0,40.0,Fonzi Giuseppe,44,Wilier Triestina - Selle Italia,,\u25bc4,16,2017
24,131,3.0,41.0,Jungels Bob,45,Quick-Step Floors,,\u25bc4,16,2017
33,19,2.0,42.0,Montaguti Matteo,46,AG2R La Mondiale,,\u25bc4,16,2017
31,118,2.0,43.0,Rojas Jos\xe9 Joaqu\xedn,47,Movistar Team,,\u25bc4,16,2017
24,202,2.0,44.0,Conti Valerio,48,UAE Team Emirates,,\u25bc4,16,2017
25,199,2.0,45.0,Stuyven Jasper,49,Trek - Segafredo,,\u25bc4,16,2017
33,94,2.0,46.0,Kozonchuk Dmitry,50,Gazprom-RusVelo,,\u25bc4,16,2017
39,6,1.0,47.0,Pellizotti Franco,51,Bahrain Merida Pro Cycling Team,,\u25bc4,16,2017
29,117,1.0,,Izagirre Gorka,52,Movistar Team,,-,16,2017
30,3,1.0,48.0,Boaro Manuele,53,Bahrain Merida Pro Cycling Team,,\u25bc5,16,2017
31,77,1.0,49.0,Samoilau Branislau,54,CCC Sprandi Polkowice,,\u25bc5,16,2017
27,34,1.0,50.0,Barbin Enrico,55,Bardiani - CSF,,\u25bc5,16,2017
33,72,1.0,51.0,Bialoblocki Marcin,56,CCC Sprandi Polkowice,,\u25bc5,16,2017
26,215,,52.0,Koshevoy Ilia,57,Wilier Triestina - Selle Italia,,\u25bc5,16,2017
27,171,124.0,1.0,Landa Mikel,1,Team Sky,,-,17,2017
33,27,108.0,2.0,Sanchez Luis Leon,2,Astana Pro Team,,-,17,2017
26,144,89.0,3.0,Fraile Omar,3,Team Dimension Data,,-,17,2017
27,111,62.0,4.0,Quintana Nairo,4,Movistar Team,,-,17,2017
30,61,56.0,12.0,Rolland Pierre,5,Cannondale-Drapac Pro Cycling Team,,\u25b27,17,2017
34,142,56.0,5.0,Anton Igor,6,Team Dimension Data,,\u25bc1,17,2017
26,181,51.0,6.0,Dumoulin Tom,7,Team Sunweb,,\u25bc1,17,2017
25,209,46.0,7.0,Polanc Jan,8,UAE Team Emirates,,\u25bc1,17,2017
27,151,46.0,8.0,Zakarin Ilnur,9,Team Katusha - Alpecin,,\u25bc1,17,2017
26,81,35.0,9.0,Pinot Thibaut,10,FDJ,,\u25bc1,17,2017
29,146,34.0,10.0,Janse van Rensburg Jacques,11,Team Dimension Data,,\u25bc1,17,2017
21,133,27.0,11.0,De Plus Laurens,12,Quick-Step Floors,,\u25bc1,17,2017
29,161,26.0,13.0,Kruijswijk Steven,13,Team LottoNL-Jumbo,,-,17,2017
28,148,24.0,14.0,Teklehaimanot Daniel,14,Team Dimension Data,,-,17,2017
34,91,23.0,16.0,Firsanov Sergey,15,Gazprom-RusVelo,,\u25b21,17,2017
22,206,23.0,,Mohoric Matej,16,UAE Team Emirates,,-,17,2017
35,92,23.0,31.0,Brutt Pavel,17,Gazprom-RusVelo,,\u25b214,17,2017
32,1,20.0,15.0,Nibali Vincenzo,18,Bahrain Merida Pro Cycling Team,,\u25bc3,17,2017
23,33,15.0,17.0,Andreetta Simone,19,Bardiani - CSF,,\u25bc2,17,2017
25,37,15.0,18.0,Maestri Mirco,20,Bardiani - CSF,,\u25bc2,17,2017
26,71,14.0,19.0,Hirt Jan,21,CCC Sprandi Polkowice,,\u25bc2,17,2017
28,113,14.0,20.0,Anacona Winner,22,Movistar Team,,\u25bc2,17,2017
33,172,12.0,21.0,Deignan Philip,23,Team Sky,,\u25bc2,17,2017
34,11,10.0,22.0,Pozzovivo Domenico,24,AG2R La Mondiale,,\u25bc2,17,2017
33,204,10.0,23.0,Marcato Marco,25,UAE Team Emirates,,\u25bc2,17,2017
29,52,9.0,24.0,Benedetti Cesare,26,BORA - hansgrohe,,\u25bc2,17,2017
30,191,9.0,25.0,Mollema Bauke,27,Trek - Segafredo,,\u25bc2,17,2017
32,22,9.0,28.0,Cataldo Dario,28,Astana Pro Team,,-,17,2017
27,85,9.0,26.0,Molard Rudy,29,FDJ,,\u25bc3,17,2017
25,58,8.0,27.0,P\xf6stlberger Lukas,30,BORA - hansgrohe,,\u25bc3,17,2017
34,9,8.0,29.0,Visconti Giovanni,31,Bahrain Merida Pro Cycling Team,,\u25bc2,17,2017
25,68,7.0,30.0,Villella Davide,32,Cannondale-Drapac Pro Cycling Team,,\u25bc2,17,2017
30,201,6.0,32.0,Costa Rui,33,UAE Team Emirates,,\u25bc1,17,2017
26,43,6.0,33.0,Dillier Silvan,34,BMC Racing Team,,\u25bc1,17,2017
23,212,6.0,39.0,Amezqueta Julen,35,Wilier Triestina - Selle Italia,,\u25b24,17,2017
27,219,6.0,34.0,Zhupa Eugert,36,Wilier Triestina - Selle Italia,,\u25bc2,17,2017
25,98,6.0,35.0,Shalunov Evgeny,37,Gazprom-RusVelo,,\u25bc2,17,2017
24,121,5.0,36.0,Yates Adam,38,ORICA-Scott,,\u25bc2,17,2017
30,112,4.0,37.0,Amador Andrey,39,Movistar Team,,\u25bc2,17,2017
37,127,4.0,38.0,Plaza Rub\xe9n,40,ORICA-Scott,,\u25bc2,17,2017
29,96,4.0,40.0,Rovny Ivan,41,Gazprom-RusVelo,,\u25bc1,17,2017
26,192,4.0,41.0,Alafaci Eugenio,42,Trek - Segafredo,,\u25bc1,17,2017
27,79,3.0,43.0,Tratnik Jan,43,CCC Sprandi Polkowice,,-,17,2017
30,75,3.0,42.0,Paterski Maciej,44,CCC Sprandi Polkowice,,\u25bc2,17,2017
25,214,3.0,44.0,Fonzi Giuseppe,45,Wilier Triestina - Selle Italia,,\u25bc1,17,2017
24,131,3.0,45.0,Jungels Bob,46,Quick-Step Floors,,\u25bc1,17,2017
24,202,3.0,48.0,Conti Valerio,47,UAE Team Emirates,,\u25b21,17,2017
33,19,2.0,46.0,Montaguti Matteo,48,AG2R La Mondiale,,\u25bc2,17,2017
31,118,2.0,47.0,Rojas Jos\xe9 Joaqu\xedn,49,Movistar Team,,\u25bc2,17,2017
25,199,2.0,49.0,Stuyven Jasper,50,Trek - Segafredo,,\u25bc1,17,2017
35,119,2.0,,Sutherland Rory,51,Movistar Team,,-,17,2017
33,94,2.0,50.0,Kozonchuk Dmitry,52,Gazprom-RusVelo,,\u25bc2,17,2017
39,6,1.0,51.0,Pellizotti Franco,53,Bahrain Merida Pro Cycling Team,,\u25bc2,17,2017
29,117,1.0,52.0,Izagirre Gorka,54,Movistar Team,,\u25bc2,17,2017
30,3,1.0,53.0,Boaro Manuele,55,Bahrain Merida Pro Cycling Team,,\u25bc2,17,2017
31,77,1.0,54.0,Samoilau Branislau,56,CCC Sprandi Polkowice,,\u25bc2,17,2017
27,34,1.0,55.0,Barbin Enrico,57,Bardiani - CSF,,\u25bc2,17,2017
33,72,1.0,56.0,Bialoblocki Marcin,58,CCC Sprandi Polkowice,,\u25bc2,17,2017
26,215,1.0,57.0,Koshevoy Ilia,59,Wilier Triestina - Selle Italia,,\u25bc2,17,2017
27,171,189.0,1.0,Landa Mikel,1,Team Sky,,-,18,2017
33,27,108.0,2.0,Sanchez Luis Leon,2,Astana Pro Team,,-,18,2017
26,144,104.0,3.0,Fraile Omar,3,Team Dimension Data,,-,18,2017
27,111,64.0,4.0,Quintana Nairo,4,Movistar Team,,-,18,2017
30,61,56.0,5.0,Rolland Pierre,5,Cannondale-Drapac Pro Cycling Team,,-,18,2017
34,142,56.0,6.0,Anton Igor,6,Team Dimension Data,,-,18,2017
26,181,51.0,7.0,Dumoulin Tom,7,Team Sunweb,,-,18,2017
28,178,49.0,,Rosa Diego,8,Team Sky,,-,18,2017
25,209,46.0,8.0,Polanc Jan,9,UAE Team Emirates,,\u25bc1,18,2017
