Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
25,216,146,+23:18,12.0,Silvestre F\xe1bio,30,Trek Factory Racing,23:18 23:18,\u25bc18,3,2015
24,4,147,+23:19,43.0,Domont Axel,31,AG2R La Mondiale,23:19 23:19,\u25b212,3,2015
23,162,152,+23:50,15.0,Arndt Nikias,32,Team Giant - Alpecin,23:50 23:50,\u25bc17,3,2015
21,49,153,+23:56,18.0,Zabel Rick,33,BMC Racing Team,23:56 23:56,\u25bc15,3,2015
24,36,154,+24:08,21.0,Colbrelli Sonny,34,Bardiani - CSF Pro Team,24:08 24:08,\u25bc13,3,2015
22,69,158,+25:29,27.0,Vakoc Petr,35,Etixx - Quick Step,25:29 25:29,\u25bc8,3,2015
23,188,161,+26:13,28.0,van der Lijke Nick,36,Team LottoNL-Jumbo,26:13 26:13,\u25bc8,3,2015
23,129,165,+26:34,30.0,Stacchiotti Riccardo,37,Nippo - Vini Fantini,26:34 26:34,\u25bc7,3,2015
22,219,167,+26:49,33.0,Watson Calvin,38,Trek Factory Racing,26:49 26:49,\u25bc5,3,2015
21,109,170,+27:11,34.0,Vervaeke Louis,39,Lotto Soudal,27:11 27:11,\u25bc5,3,2015
22,118,173,+27:43,45.0,Quintana Dayer,40,Movistar Team,27:43 27:43,\u25b25,3,2015
22,126,177,+28:14,38.0,Grosu Eduard Michael,41,Nippo - Vini Fantini,28:14 28:14,\u25bc3,3,2015
25,173,180,+29:08,41.0,Chernetski Sergei,42,Team Katusha,29:08 29:08,\u25bc1,3,2015
25,149,183,+29:31,42.0,Zhupa Eugert,43,Southeast,29:31 29:31,\u25bc1,3,2015
23,137,186,+35:01,44.0,Hepburn Michael,44,Orica GreenEDGE,35:01 35:01,-,3,2015
22,127,191,+43:45,46.0,Ishibashi Manabu,45,Nippo - Vini Fantini,43:45 43:45,\u25b21,3,2015
25,133,2,+0:10,2.0,Chaves Johan Esteban,1,Orica GreenEDGE,11:54:58 11:54:58,\u25b21,4,2015
24,21,5,+0:23,3.0,Aru Fabio,2,Astana Pro Team,0:13 0:13,\u25b21,4,2015
