Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
25,24,5.0,44.0,Landa Mikel,53,Astana Pro Team,\u25bc9,7,2015
38,171,5.0,45.0,Paolini Luca,54,Team Katusha,\u25bc9,7,2015
27,217,5.0,59.0,van Poppel Boy,55,Trek Factory Racing,\u25b24,7,2015
29,176,4.0,48.0,Porsev Alexander,56,Team Katusha,\u25bc8,7,2015
24,46,4.0,47.0,Dillier Silvan,57,BMC Racing Team,\u25bc10,7,2015
28,78,4.0,,Roux Anthony,58,FDJ,-,7,2015
29,205,3.0,50.0,Kreuziger Roman,59,Tinkoff - Saxo,\u25bc9,7,2015
31,177,3.0,51.0,Trofimov Yuri,60,Team Katusha,\u25bc9,7,2015
34,192,3.0,62.0,Eisel Bernhard,61,Team Sky,\u25b21,7,2015
26,166,2.0,56.0,Haga Chad,62,Team Giant - Alpecin,\u25bc6,7,2015
23,137,2.0,,Hepburn Michael,63,Orica GreenEDGE,-,7,2015
26,214,2.0,,Coledan Marco,64,Trek Factory Racing,-,7,2015
31,8,2.0,54.0,Montaguti Matteo,65,AG2R La Mondiale,\u25bc11,7,2015
27,45,2.0,53.0,Caruso Damiano,66,BMC Racing Team,\u25bc13,7,2015
30,54,2.0,58.0,Matysiak Bart\u0142omiej,67,CCC Sprandi Polkowice,\u25bc9,7,2015
31,27,2.0,55.0,Sanchez Luis Leon,68,Astana Pro Team,\u25bc13,7,2015
28,112,1.0,60.0,Amador Andrey,69,Movistar Team,\u25bc9,7,2015
35,206,1.0,,Paulinho S\xe9rgio,70,Tinkoff - Saxo,-,7,2015
27,42,1.0,61.0,Atapuma John Darwin,71,BMC Racing Team,\u25bc10,7,2015
32,98,1.0,,Richeze Ariel Maximiliano,72,Lampre - Merida,-,7,2015
26,199,78.0,1.0,Viviani Elia,1,Team Sky,-,8,2015
32,104,75.0,2.0,Greipel Andr\xe9,2,Lotto Soudal,-,8,2015
30,13,60.0,3.0,Bandiera Marco,3,Androni Giocattoli - Sidermec,-,8,2015
25,91,50.0,4.0,Ulissi Diego,4,Lampre - Merida,-,8,2015
26,211,47.0,5.0,Nizzolo Giacomo,5,Trek Factory Racing,-,8,2015
30,15,40.0,6.0,Frapporti Marco,6,Androni Giocattoli - Sidermec,-,8,2015
23,184,40.0,7.0,Hofland Moreno,7,Team LottoNL-Jumbo,-,8,2015
26,117,37.0,8.0,Lobato Juan Jos\xe9,8,Movistar Team,-,8,2015
29,141,36.0,9.0,Belletti Manuel,9,Southeast,-,8,2015
26,86,35.0,10.0,Pelucchi Matteo,10,IAM Cycling,-,8,2015
23,97,34.0,11.0,Polanc Jan,11,Lampre - Merida,-,8,2015
22,126,32.0,20.0,Grosu Eduard Michael,12,Nippo - Vini Fantini,\u25b28,8,2015
32,41,29.0,12.0,Gilbert Philippe,13,BMC Racing Team,\u25bc1,8,2015
27,94,29.0,13.0,Modolo Sacha,14,Lampre - Merida,\u25bc1,8,2015
24,21,28.0,26.0,Aru Fabio,15,Astana Pro Team,\u25b211,8,2015
22,156,27.0,14.0,Formolo Davide,16,Team Cannondale - Garmin,\u25bc2,8,2015
26,161,26.0,15.0,Mezgec Luka,17,Team Giant - Alpecin,\u25bc2,8,2015
41,148,26.0,16.0,Petacchi Alessandro,18,Southeast,\u25bc2,8,2015
28,134,26.0,17.0,Clarke Simon,19,Orica GreenEDGE,\u25bc2,8,2015
24,131,25.0,18.0,Matthews Michael,20,Orica GreenEDGE,\u25bc2,8,2015
35,136,25.0,19.0,Gerrans Simon,21,Orica GreenEDGE,\u25bc2,8,2015
25,34,24.0,22.0,Boem Nicola,22,Bardiani - CSF Pro Team,-,8,2015
34,57,24.0,21.0,Rutkiewicz Marek,23,CCC Sprandi Polkowice,\u25bc2,8,2015
35,81,23.0,23.0,Chavanel Sylvain,24,IAM Cycling,\u25bc1,8,2015
24,36,22.0,24.0,Colbrelli Sonny,25,Bardiani - CSF Pro Team,\u25bc1,8,2015
25,215,22.0,25.0,Felline Fabio,26,Trek Factory Racing,\u25bc1,8,2015
26,18,20.0,27.0,Tvetcov Serghei,27,Androni Giocattoli - Sidermec,-,8,2015
32,201,20.0,41.0,Contador Alberto,28,Tinkoff - Saxo,\u25b213,8,2015
25,186,20.0,28.0,Lindeman Bert-Jan,29,Team LottoNL-Jumbo,\u25bc1,8,2015
25,149,20.0,29.0,Zhupa Eugert,30,Southeast,\u25bc1,8,2015
25,12,19.0,30.0,Appollonio Davide,31,Androni Giocattoli - Sidermec,\u25bc1,8,2015
