Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
22,124,73.0,+46:50,,13.0,McCarthy Jay,15,Tinkoff - Saxo,46:15 46:15,\u25bc2,6,2015
24,12,75.0,+48:42,,14.0,Boswell Ian,16,Team Sky,48:07 48:07,\u25bc2,6,2015
25,121,82.0,+50:38,,20.0,Beltran Edward,17,Tinkoff - Saxo,50:03 50:03,\u25b23,6,2015
24,185,86.0,+51:37,,15.0,Ludvigsson Tobias,18,Team Giant - Alpecin,51:02 51:02,\u25bc3,6,2015
23,174,92.0,+53:02,,16.0,Elissonde Kenny,19,FDJ,52:27 52:27,\u25bc3,6,2015
22,52,101.0,+55:16,,18.0,Howson Damien,20,Orica GreenEDGE,54:41 54:41,\u25bc2,6,2015
24,67,125.0,+1:03:44,,22.0,Van der Sande Tosh,21,Lotto Soudal,1:03:09 1:03:09,\u25b21,6,2015
22,55,127.0,+1:04:17,,23.0,Cort Nielsen Magnus,22,Orica GreenEDGE,1:03:42 1:03:42,\u25b21,6,2015
22,164,128.0,+1:04:30,,24.0,Laporte Christophe,23,"Cofidis, Solutions Cr\xe9dits",1:03:55 1:03:55,\u25b21,6,2015
25,17,129.0,+1:04:36,,25.0,Rowe Luke,24,Team Sky,1:04:01 1:04:01,\u25b21,6,2015
24,153,140.0,+1:10:20,,27.0,Guillemois Romain,25,Team Europcar,1:09:45 1:09:45,\u25b22,6,2015
21,166,141.0,+1:11:10,,28.0,S\xe9n\xe9chal Florian,26,"Cofidis, Solutions Cr\xe9dits",1:10:35 1:10:35,\u25b22,6,2015
23,8,144.0,+1:17:37,,30.0,van Baarle Dylan,27,Team Cannondale - Garmin,1:17:02 1:17:02,\u25b23,6,2015
22,58,5.0,+1:29,,1.0,Yates Simon,1,Orica GreenEDGE,27:00:56 27:00:56,-,7,2015
24,41,7.0,+1:45,,2.0,Bardet Romain,2,AG2R La Mondiale,0:16 0:16,-,7,2015
22,57,21.0,+22:25,,6.0,Yates Adam,3,Orica GreenEDGE,20:56 20:56,\u25b23,7,2015
24,31,23.0,+25:04,,3.0,Kelderman Wilco,4,Team LottoNL-Jumbo,23:35 23:35,\u25bc1,7,2015
25,32,28.0,+31:47,,5.0,Bennett George,5,Team LottoNL-Jumbo,30:18 30:18,-,7,2015
21,62,30.0,+34:58,,4.0,Benoot Tiesj,6,Lotto Soudal,33:29 33:29,\u25bc2,7,2015
23,196,31.0,+36:04,,9.0,Meintjes Louis,7,MTN - Qhubeka,34:35 34:35,\u25b22,7,2015
25,92,35.0,+38:45,,7.0,Dennis Rohan,8,BMC Racing Team,37:16 37:16,\u25bc1,7,2015
25,127,36.0,+39:08,,11.0,Poljanski Pawel,9,Tinkoff - Saxo,37:39 37:39,\u25b22,7,2015
22,202,40.0,+41:18,,12.0,Buchmann Emanuel,10,Bora - Argon 18,39:49 39:49,\u25b22,7,2015
23,174,60.0,+54:11,,19.0,Elissonde Kenny,11,FDJ,52:42 52:42,\u25b28,7,2015
23,98,66.0,+59:30,,8.0,Teuns Dylan,12,BMC Racing Team,58:01 58:01,\u25bc4,7,2015
25,121,68.0,+1:00:04,,17.0,Beltran Edward,13,Tinkoff - Saxo,58:35 58:35,\u25b24,7,2015
23,181,69.0,+1:00:33,,13.0,Craddock Lawson,14,Team Giant - Alpecin,59:04 59:04,\u25bc1,7,2015
24,162,73.0,+1:02:54,,10.0,Bouhanni Nacer,15,"Cofidis, Solutions Cr\xe9dits",1:01:25 1:01:25,\u25bc5,7,2015
24,12,78.0,+1:05:21,,16.0,Boswell Ian,16,Team Sky,1:03:52 1:03:52,-,7,2015
22,124,80.0,+1:07:52,,15.0,McCarthy Jay,17,Tinkoff - Saxo,1:06:23 1:06:23,\u25bc2,7,2015
22,52,101.0,+1:20:17,,20.0,Howson Damien,18,Orica GreenEDGE,1:18:48 1:18:48,\u25b22,7,2015
24,185,104.0,+1:21:14,,18.0,Ludvigsson Tobias,19,Team Giant - Alpecin,1:19:45 1:19:45,\u25bc1,7,2015
22,55,105.0,+1:21:24,,22.0,Cort Nielsen Magnus,20,Orica GreenEDGE,1:19:55 1:19:55,\u25b22,7,2015
24,67,120.0,+1:29:42,,21.0,Van der Sande Tosh,21,Lotto Soudal,1:28:13 1:28:13,-,7,2015
22,164,128.0,+1:34:07,,23.0,Laporte Christophe,22,"Cofidis, Solutions Cr\xe9dits",1:32:38 1:32:38,\u25b21,7,2015
25,17,129.0,+1:34:13,,24.0,Rowe Luke,23,Team Sky,1:32:44 1:32:44,\u25b21,7,2015
24,153,130.0,+1:35:21,,25.0,Guillemois Romain,24,Team Europcar,1:33:52 1:33:52,\u25b21,7,2015
21,166,138.0,+1:40:47,,26.0,S\xe9n\xe9chal Florian,25,"Cofidis, Solutions Cr\xe9dits",1:39:18 1:39:18,\u25b21,7,2015
23,8,139.0,+1:43:35,,27.0,van Baarle Dylan,26,Team Cannondale - Garmin,1:42:06 1:42:06,\u25b21,7,2015
22,58,5.0,+1:33,,1.0,Yates Simon,1,Orica GreenEDGE,31:00:35 31:00:35,-,8,2015
24,41,6.0,+2:05,,2.0,Bardet Romain,2,AG2R La Mondiale,0:32 0:32,-,8,2015
22,57,20.0,+25:30,,3.0,Yates Adam,3,Orica GreenEDGE,23:57 23:57,-,8,2015
24,31,22.0,+28:40,,4.0,Kelderman Wilco,4,Team LottoNL-Jumbo,27:07 27:07,-,8,2015
21,62,26.0,+38:54,,6.0,Benoot Tiesj,5,Lotto Soudal,37:21 37:21,\u25b21,8,2015
25,127,28.0,+40:57,,9.0,Poljanski Pawel,6,Tinkoff - Saxo,39:24 39:24,\u25b23,8,2015
22,202,32.0,+44:06,,10.0,Buchmann Emanuel,7,Bora - Argon 18,42:33 42:33,\u25b23,8,2015
25,92,34.0,+45:46,,8.0,Dennis Rohan,8,BMC Racing Team,44:13 44:13,-,8,2015
25,32,46.0,+54:59,,5.0,Bennett George,9,Team LottoNL-Jumbo,53:26 53:26,\u25bc4,8,2015
23,196,52.0,+59:16,,7.0,Meintjes Louis,10,MTN - Qhubeka,57:43 57:43,\u25bc3,8,2015
25,121,61.0,+1:05:34,,13.0,Beltran Edward,11,Tinkoff - Saxo,1:04:01 1:04:01,\u25b22,8,2015
23,98,64.0,+1:10:30,,12.0,Teuns Dylan,12,BMC Racing Team,1:08:57 1:08:57,-,8,2015
22,124,66.0,+1:11:48,,17.0,McCarthy Jay,13,Tinkoff - Saxo,1:10:15 1:10:15,\u25b24,8,2015
23,181,69.0,+1:14:26,,14.0,Craddock Lawson,14,Team Giant - Alpecin,1:12:53 1:12:53,-,8,2015
23,174,73.0,+1:17:23,,11.0,Elissonde Kenny,15,FDJ,1:15:50 1:15:50,\u25bc4,8,2015
24,162,83.0,+1:26:06,,15.0,Bouhanni Nacer,16,"Cofidis, Solutions Cr\xe9dits",1:24:33 1:24:33,\u25bc1,8,2015
24,12,89.0,+1:28:33,,16.0,Boswell Ian,17,Team Sky,1:27:00 1:27:00,\u25bc1,8,2015
22,52,104.0,+1:43:29,,18.0,Howson Damien,18,Orica GreenEDGE,1:41:56 1:41:56,-,8,2015
24,67,105.0,+1:43:35,,21.0,Van der Sande Tosh,19,Lotto Soudal,1:42:02 1:42:02,\u25b22,8,2015
24,185,108.0,+1:44:26,,19.0,Ludvigsson Tobias,20,Team Giant - Alpecin,1:42:53 1:42:53,\u25bc1,8,2015
22,55,109.0,+1:44:36,,20.0,Cort Nielsen Magnus,21,Orica GreenEDGE,1:43:03 1:43:03,\u25bc1,8,2015
24,153,122.0,+1:55:36,,24.0,Guillemois Romain,22,Team Europcar,1:54:03 1:54:03,\u25b22,8,2015
22,164,123.0,+1:57:19,,22.0,Laporte Christophe,23,"Cofidis, Solutions Cr\xe9dits",1:55:46 1:55:46,\u25bc1,8,2015
21,166,131.0,+2:03:59,,25.0,S\xe9n\xe9chal Florian,24,"Cofidis, Solutions Cr\xe9dits",2:02:26 2:02:26,\u25b21,8,2015
23,8,133.0,+2:06:47,,26.0,van Baarle Dylan,25,Team Cannondale - Garmin,2:05:14 2:05:14,\u25b21,8,2015
