Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
31,107,140.0,+7:25,,134.0,Vandenbergh Stijn,140,Etixx - Quick Step,7:25 7:25,+3:09,,\u25bc6,3,2015
29,83,141.0,+7:39,,150.0,Isaychev Vladimir,141,Team Katusha,7:39 7:39,+3:23,,\u25b29,3,2015
28,4,142.0,+8:27,,132.0,Koren Kristijan,142,Team Cannondale - Garmin,8:27 8:27,+4:11,,\u25bc10,3,2015
28,137,143.0,+8:32,,107.0,van Genechten Jonas,143,IAM Cycling,8:32 8:32,+5:44,,\u25bc36,3,2015
25,121,144.0,+8:47,,128.0,Beltran Edward,144,Tinkoff - Saxo,8:47 8:47,+5:59,,\u25bc16,3,2015
25,17,145.0,+8:48,,155.0,Rowe Luke,145,Team Sky,8:48 8:48,+2:46,,\u25b210,3,2015
35,175,146.0,+9:19,,147.0,Fischer Murilo Antonio,146,FDJ,9:19 9:19,+5:03,,\u25b21,3,2015
21,166,147.0,+9:37,,158.0,S\xe9n\xe9chal Florian,147,"Cofidis, Solutions Cr\xe9dits",9:37 9:37,+1:49,,\u25b211,3,2015
27,37,148.0,+9:39,,108.0,van Winden Dennis,148,Team LottoNL-Jumbo,9:39 9:39,+6:51,,\u25bc40,3,2015
29,24,149.0,+9:52,,138.0,Gruzdev Dmitriy,149,Astana Pro Team,9:52 9:52,+5:36,,\u25bc11,3,2015
26,66,150.0,+10:22,,152.0,Ligthart Pim,150,Lotto Soudal,10:22 10:22,+6:06,,\u25b22,3,2015
24,153,151.0,+10:24,,137.0,Guillemois Romain,151,Team Europcar,10:24 10:24,+6:08,,\u25bc14,3,2015
30,108,152.0,+10:41,,135.0,Velits Martin,152,Etixx - Quick Step,10:41 10:41,+6:25,,\u25bc17,3,2015
28,86,153.0,+10:46,,133.0,Smukulis Gatis,153,Team Katusha,10:46 10:46,+6:30,,\u25bc20,3,2015
31,193,154.0,+10:51,,142.0,Farrar Tyler,154,MTN - Qhubeka,10:51 10:51,+6:35,,\u25bc12,3,2015
33,38,155.0,+10:51,,154.0,Wynants Maarten,155,Team LottoNL-Jumbo,",, 10:51",+5:45,,\u25bc1,3,2015
35,115,156.0,+11:03,,156.0,Popovych Yaroslav,156,Trek Factory Racing,11:03 11:03,+4:27,,-,3,2015
29,173,157.0,+12:18,,157.0,Delage Micka\xebl,157,FDJ,12:18 12:18,+5:03,,-,3,2015
30,2,158.0,+14:02,,162.0,Bauer Jack,158,Team Cannondale - Garmin,14:02 14:02,+0:43,,\u25b24,3,2015
30,5,159.0,+16:04,,159.0,Langeveld Sebastian,159,Team Cannondale - Garmin,16:04 16:04,+4:18,,-,3,2015
