Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
31.0,,,+ -4:42:56,,Cuesta \xcd\xf1igo,49,O.N.C.E. - Deutsche Bank,",, 0:04",1,2000
32.0,,,+ -4:42:56,,Chanteur Pascal,50,AG2R Prevoyance,",, 0:04",1,2000
25.0,,,+ -4:42:56,,Otxoa Javier,51,Kelme - Costa Blanca,",, 0:04",1,2000
28.0,,,+ -4:42:56,,Voigt Jens,52,Cr\xe9dit Agricole,",, 0:04",1,2000
31.0,,6.0,+0:18,,Jalabert Laurent,53,O.N.C.E. - Deutsche Bank,",, 0:04",1,2000
25.0,,10.0,+0:30,,Pradera Mikel,54,O.N.C.E. - Deutsche Bank,",, 0:04",1,2000
29.0,,7.0,+0:23,,Pe\xf1a Miguel \xc1ngel,55,O.N.C.E. - Deutsche Bank,",, 0:04",1,2000
28.0,,,+ -4:42:56,,Lebreton Lylian,56,,0:13 0:13,1,2000
33.0,,,+ -4:42:56,,Lino Pascal,57,Festina - Lotus,",, 0:13",1,2000
27.0,,,+ -4:42:56,,Beneteau Walter,58,Bonjour,",, 0:13",1,2000
27.0,,,+ -4:42:56,,Leon Mane Francisco,59,Kelme - Costa Blanca,",, 0:13",1,2000
25.0,,,+ -4:42:56,,Navas David,60,Banesto,",, 0:13",1,2000
27.0,,,+ -4:42:56,,Verheyen Geert,61,Lotto - Adecco,",, 0:13",1,2000
25.0,,,+ -4:42:56,,Moncouti\xe9 David,62,Cofidis,",, 0:13",1,2000
30.0,,,+ -4:42:56,,Zarrabeitia Mikel,63,O.N.C.E. - Deutsche Bank,",, 0:13",1,2000
30.0,,,+ -4:42:56,,Desbiens Laurent,64,Cofidis,",, 0:13",1,2000
25.0,,,+ -4:42:56,,Morin Anthony,65,Cr\xe9dit Agricole,",, 0:13",1,2000
31.0,,,+ -4:42:56,,Jeker Fabian,66,Festina - Lotus,",, 0:13",1,2000
28.0,,,+ -4:42:56,,Lefevre David,67,Cofidis,",, 0:13",1,2000
31.0,,,+ -4:42:56,,Seigneur Eddy,68,Jean Delatour,",, 0:13",1,2000
29.0,,,+ -4:42:56,,Rault Dominique,69,,",, 0:13",1,2000
29.0,,,+ -4:42:56,,Delrieu David,70,AG2R Prevoyance,",, 0:13",1,2000
29.0,,,+ -4:42:56,,Gabriel Fr\xe9d\xe9ric,71,Bonjour,",, 0:13",1,2000
22.0,,,+ -4:42:56,,Menchov Denis,72,Banesto,",, 0:13",1,2000
30.0,,,+ -4:42:56,,Agnolutto Christophe,73,AG2R Prevoyance,",, 0:13",1,2000
35.0,,,+ -4:42:56,,Leproux Denis,74,,",, 0:13",1,2000
26.0,,,+ -4:42:56,,Pichon Mickael,75,Bonjour,",, 0:13",1,2000
24.0,,,+ -4:42:56,,Brard Florent,76,Festina - Lotus,",, 0:13",1,2000
26.0,,,+ -4:42:56,,Demarbaix Sebastien,77,Lotto - Adecco,",, 0:13",1,2000
27.0,,,+ -4:42:56,,Contreras Humberto,78,,",, 0:13",1,2000
27.0,,,+ -4:42:56,,Oriol Christophe,79,Jean Delatour,",, 0:13",1,2000
24.0,,,+ -4:42:56,,Loder Thierry,80,Cofidis,",, 0:13",1,2000
30.0,,,+ -4:42:56,,Jan Xavier,81,La Fran\xe7aise des Jeux,",, 0:13",1,2000
25.0,,,+ -4:42:56,,Bassons Christophe,82,Jean Delatour,",, 0:13",1,2000
21.0,,,+ -4:42:56,,Flickinger Andy,83,Festina - Lotus,",, 0:13",1,2000
25.0,,,+ -4:42:56,,Galvan Ruben,84,Kelme - Costa Blanca,",, 0:13",1,2000
22.0,,,+ -4:42:56,,Lamouller Lo\xefc,85,,0:30 0:30,1,2000
37.0,,,+ -4:42:56,,Bourguignon Thierry,86,,",, 0:30",1,2000
31.0,,,+ -4:42:56,,Teyssier Francisque,87,Jean Delatour,",, 0:30",1,2000
22.0,,,+ -4:42:56,,Manzano Jesus Maria,88,Kelme - Costa Blanca,",, 0:30",1,2000
28.0,,,+ -4:42:56,,Rodriguez Javier Pascual,89,Kelme - Costa Blanca,",, 0:30",1,2000
28.0,,,+ -4:42:56,,Van Lancker Kurt,90,Lotto - Adecco,",, 0:30",1,2000
21.0,,,+ -4:42:56,,Fritsch Nicolas,91,La Fran\xe7aise des Jeux,",, 0:30",1,2000
34.0,,,+ -4:42:56,,Ekimov Viatcheslav,92,US Postal Service,",, 0:30",1,2000
29.0,,,+ -4:42:56,,Vasseur C\xe9dric,93,US Postal Service,",, 0:30",1,2000
25.0,,,+ -4:42:56,,Gonzalez Jimenez Aitor,94,Kelme - Costa Blanca,",, 0:30",1,2000
23.0,,,+ -4:42:56,,Burrow Jamie,95,US Postal Service,0:37 0:37,1,2000
24.0,,,+ -4:42:56,,Vermaut Steve,96,US Postal Service,",, 0:37",1,2000
24.0,,,+ -4:42:56,,Estadieu Laurent,97,AG2R Prevoyance,0:47 0:47,1,2000
31.0,,,+ -4:42:56,,Gouvenou Thierry,98,,1:05 1:05,1,2000
26.0,,,+ -4:42:56,,Osa Aitor,99,Banesto,",, 1:05",1,2000
23.0,,,+ -4:42:56,,Lefevre Laurent,100,Cofidis,",, 1:05",1,2000
31.0,,,+ -4:42:56,,Michaelsen Lars,101,La Fran\xe7aise des Jeux,",, 1:05",1,2000
22.0,,,+ -4:42:56,,Casper Jimmy,102,La Fran\xe7aise des Jeux,",, 1:05",1,2000
27.0,,,+ -4:42:56,,Livingston Kevin,103,US Postal Service,",, 1:05",1,2000
30.0,,,+ -4:42:56,,Lamour Claude,104,Cofidis,1:15 1:15,1,2000
28.0,,,+ -4:42:56,,Van Hyfte Paul,105,Lotto - Adecco,1:22 1:22,1,2000
25.0,,,+ -4:42:56,,D Hollander Glenn,106,Lotto - Adecco,",, 1:22",1,2000
31.0,,,+ -4:42:56,,Jonker Patrick,107,US Postal Service,1:34 1:34,1,2000
25.0,,,+ -4:42:56,,Arreitunandia Pedro,108,Euskaltel - Euskadi,1:47 1:47,1,2000
23.0,,,+ -4:42:56,,Flores Iker,109,Euskaltel - Euskadi,",, 1:47",1,2000
25.0,,,+ -4:42:56,,MAINGUENAUD Fr\xe9d\xe9ric,110,Bonjour,",, 1:47",1,2000
27.0,,,+ -4:42:56,,Fernandez Bingen,111,Euskaltel - Euskadi,2:04 2:04,1,2000
23.0,,,+ -4:42:56,,Artetxe Mikel,112,Euskaltel - Euskadi,",, 2:04",1,2000
28.0,,10.0,+0:28,50.0,Gougot Fabrice,1,Cr\xe9dit Agricole,5:04:51 5:04:51,2,2000
28.0,,,+ -9:48:07,30.0,Voigt Jens,2,Cr\xe9dit Agricole,0:13 0:13,2,2000
29.0,,,+ -9:48:07,18.0,Solaun Cesar,3,Banesto,0:20 0:20,2,2000
29.0,,,+ -9:48:07,13.0,Moreau Christophe,4,Festina - Lotus,",, 0:20",2,2000
32.0,,,+ -9:48:07,10.0,Brochard Laurent,5,Jean Delatour,",, 0:20",2,2000
26.0,,,+ -9:48:07,7.0,Etxebarria David,6,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
28.0,,,+ -9:48:07,4.0,Sivakov Alexei,7,,",, 0:20",2,2000
26.0,,,+ -9:48:07,3.0,Di Grande Giuseppe,8,Festina - Lotus,",, 0:20",2,2000
23.0,,,+ -9:48:07,2.0,Millar David,9,Cofidis,",, 0:20",2,2000
26.0,,,+ -9:48:07,1.0,Hinault S\xe9bastien,10,Cr\xe9dit Agricole,",, 0:20",2,2000
29.0,,,+ -9:48:07,,Heulot Stephane,11,La Fran\xe7aise des Jeux,",, 0:20",2,2000
26.0,,,+ -9:48:07,,Halgand Patrice,12,Jean Delatour,",, 0:20",2,2000
26.0,,,+ -9:48:07,,Kivilev Andrei,13,AG2R Prevoyance,",, 0:20",2,2000
27.0,,,+ -9:48:07,,Beneteau Walter,14,Bonjour,",, 0:20",2,2000
24.0,,,+ -9:48:07,,Lastras Pablo,15,Banesto,",, 0:20",2,2000
26.0,,,+ -9:48:07,,Pichon Mickael,16,Bonjour,",, 0:20",2,2000
27.0,,,+ -9:48:07,,Verheyen Geert,17,Lotto - Adecco,",, 0:20",2,2000
28.0,,,+ -9:48:07,,van de Wouwer Kurt,18,Lotto - Adecco,",, 0:20",2,2000
27.0,,,+ -9:48:07,,Luttenberger Peter,19,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
29.0,,,+ -9:48:07,,Vasseur C\xe9dric,20,US Postal Service,",, 0:20",2,2000
28.0,,2.0,+0:11,,Armstrong Lance,21,US Postal Service,",, 0:20",2,2000
29.0,,8.0,+0:24,,Hamilton Tyler,22,US Postal Service,",, 0:20",2,2000
28.0,,,+ -9:48:07,,Julich Bobby,23,Cr\xe9dit Agricole,",, 0:20",2,2000
31.0,,4.0,+0:17,,Z\xfclle Alex,24,Banesto,",, 0:20",2,2000
28.0,,,+ -9:48:07,,Bessy Fr\xe9d\xe9ric,25,Jean Delatour,",, 0:20",2,2000
30.0,,,+ -9:48:07,,Olano Abraham,26,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
29.0,,,+ -9:48:07,,Delrieu David,27,AG2R Prevoyance,",, 0:20",2,2000
29.0,,,+ -9:48:07,,Rous Didier,28,Bonjour,",, 0:20",2,2000
33.0,,,+ -9:48:07,,Gonzalez Arrieta Jose R\xe1mon,29,,",, 0:20",2,2000
30.0,,,+ -9:48:07,,Jan Xavier,30,La Fran\xe7aise des Jeux,",, 0:20",2,2000
33.0,,,+ -9:48:07,,Lino Pascal,31,Festina - Lotus,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Morin Anthony,32,Cr\xe9dit Agricole,",, 0:20",2,2000
31.0,,,+ -9:48:07,,Cuesta \xcd\xf1igo,33,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
30.0,,,+ -9:48:07,,Bouvard Gilles,34,Jean Delatour,",, 0:20",2,2000
27.0,,,+ -9:48:07,,Botero Santiago,35,Kelme - Costa Blanca,",, 0:20",2,2000
26.0,,9.0,+0:27,,Beloki Joseba,36,Festina - Lotus,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Sastre Carlos,37,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
26.0,,,+ -9:48:07,,Salmon Benoit,38,AG2R Prevoyance,",, 0:20",2,2000
27.0,,,+ -9:48:07,,Contreras Humberto,39,,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Pradera Mikel,40,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
29.0,,7.0,+0:23,,Pe\xf1a Miguel \xc1ngel,41,O.N.C.E. - Deutsche Bank,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Botcharov Alexandre,42,AG2R Prevoyance,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Bassons Christophe,43,Jean Delatour,",, 0:20",2,2000
30.0,,,+ -9:48:07,,Robin Jean-Cyril,44,Bonjour,",, 0:20",2,2000
29.0,,3.0,+0:17,,Jimenez Jose Maria,45,Banesto,",, 0:20",2,2000
25.0,,,+ -9:48:07,,Jenner Christopher,46,Cr\xe9dit Agricole,",, 0:20",2,2000
