Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
26,182,3,9.0,Backaert Frederik,10,Wanty - Groupe Gobert,\u25bc1,3,2016
25,51,3,,Aru Fabio,11,Astana Pro Team,-,3,2016
25,133,2,10.0,Herrada Jes\xfas,12,Movistar Team,\u25bc2,3,2016
23,42,2,11.0,Alaphilippe Julian,13,Etixx - Quick Step,\u25bc2,3,2016
29,151,2,,Rolland Pierre,14,Cannondale Pro Cycling Team,-,3,2016
32,116,2,12.0,Pauwels Serge,15,Team Dimension Data,\u25bc3,3,2016
29,94,1,,De Gendt Thomas,16,Lotto Soudal,-,3,2016
32,46,1,,Terpstra Niki,17,Etixx - Quick Step,-,3,2016
28,91,1,14.0,Gallopin Tony,18,Lotto Soudal,\u25bc4,3,2016
31,145,1,15.0,Jeandesboz Fabrice,19,Direct Energie,\u25bc4,3,2016
28,5,1,16.0,Poels Wout,20,Team Sky,\u25bc4,3,2016
24,204,1,,Grmay Tsgabu,21,Lampre - Merida,-,3,2016
33,21,10,1.0,Contador Alberto,1,Tinkoff,-,4,2016
31,11,8,2.0,Porte Richie,2,BMC Racing Team,-,4,2016
27,118,7,3.0,Teklehaimanot Daniel,3,Team Dimension Data,-,4,2016
23,67,6,4.0,Gougeard Alexis,4,AG2R La Mondiale,-,4,2016
31,1,6,5.0,Froome Christopher,5,Team Sky,-,4,2016
31,45,5,6.0,Martin Tony,6,Etixx - Quick Step,-,4,2016
35,195,5,7.0,Huzarski Bartosz,7,Bora - Argon 18,-,4,2016
29,41,4,8.0,Martin Daniel,8,Etixx - Quick Step,-,4,2016
23,142,4,9.0,Calmejane Lilian,9,Direct Energie,-,4,2016
26,182,3,10.0,Backaert Frederik,10,Wanty - Groupe Gobert,-,4,2016
25,51,3,11.0,Aru Fabio,11,Astana Pro Team,-,4,2016
25,133,2,12.0,Herrada Jes\xfas,12,Movistar Team,-,4,2016
23,42,2,13.0,Alaphilippe Julian,13,Etixx - Quick Step,-,4,2016
29,151,2,14.0,Rolland Pierre,14,Cannondale Pro Cycling Team,-,4,2016
32,116,2,15.0,Pauwels Serge,15,Team Dimension Data,-,4,2016
37,188,1,,Veuchelen Frederik,16,Wanty - Groupe Gobert,-,4,2016
28,146,1,,Nauleau Bryan,17,Direct Energie,-,4,2016
29,94,1,16.0,De Gendt Thomas,18,Lotto Soudal,\u25bc2,4,2016
32,46,1,17.0,Terpstra Niki,19,Etixx - Quick Step,\u25bc2,4,2016
28,91,1,18.0,Gallopin Tony,20,Lotto Soudal,\u25bc2,4,2016
31,145,1,19.0,Jeandesboz Fabrice,21,Direct Energie,\u25bc2,4,2016
28,5,1,20.0,Poels Wout,22,Team Sky,\u25bc2,4,2016
24,204,1,21.0,Grmay Tsgabu,23,Lampre - Merida,\u25bc2,4,2016
27,118,22,3.0,Teklehaimanot Daniel,1,Team Dimension Data,\u25b22,5,2016
24,204,13,23.0,Grmay Tsgabu,2,Lampre - Merida,\u25b221,5,2016
31,1,11,5.0,Froome Christopher,3,Team Sky,\u25b22,5,2016
31,11,11,2.0,Porte Richie,4,BMC Racing Team,\u25bc2,5,2016
33,21,10,1.0,Contador Alberto,5,Tinkoff,\u25bc4,5,2016
36,141,7,,Voeckler Thomas,6,Direct Energie,-,5,2016
28,5,6,22.0,Poels Wout,7,Team Sky,\u25b215,5,2016
29,41,6,8.0,Martin Daniel,8,Etixx - Quick Step,-,5,2016
31,45,5,6.0,Martin Tony,9,Etixx - Quick Step,\u25bc3,5,2016
35,195,5,7.0,Huzarski Bartosz,10,Bora - Argon 18,\u25bc3,5,2016
23,142,4,9.0,Calmejane Lilian,11,Direct Energie,\u25bc2,5,2016
26,182,3,10.0,Backaert Frederik,12,Wanty - Groupe Gobert,\u25bc2,5,2016
25,51,3,11.0,Aru Fabio,13,Astana Pro Team,\u25bc2,5,2016
27,187,3,,Thurau Bjorn,14,Wanty - Groupe Gobert,-,5,2016
25,133,2,12.0,Herrada Jes\xfas,15,Movistar Team,\u25bc3,5,2016
32,53,2,,Grivko Andrei,16,Astana Pro Team,-,5,2016
23,42,2,13.0,Alaphilippe Julian,17,Etixx - Quick Step,\u25bc4,5,2016
29,151,2,14.0,Rolland Pierre,18,Cannondale Pro Cycling Team,\u25bc4,5,2016
30,62,2,,Bakelants Jan,19,AG2R La Mondiale,-,5,2016
32,116,2,15.0,Pauwels Serge,20,Team Dimension Data,\u25bc5,5,2016
37,188,1,16.0,Veuchelen Frederik,21,Wanty - Groupe Gobert,\u25bc5,5,2016
29,94,1,18.0,De Gendt Thomas,22,Lotto Soudal,\u25bc4,5,2016
28,146,1,17.0,Nauleau Bryan,23,Direct Energie,\u25bc6,5,2016
32,46,1,19.0,Terpstra Niki,24,Etixx - Quick Step,\u25bc5,5,2016
23,78,1,,Yates Adam,25,Orica GreenEDGE,-,5,2016
30,16,1,,Hermans Ben,26,BMC Racing Team,-,5,2016
27,35,1,,Reichenbach Sebastien,27,FDJ,-,5,2016
