BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 12:00:22,15.0,15,Team NetApp \u2013 Endura,4:04 4:04,-,3,2013
,,+ - 12:00:22,16.0,16,Vacansoleil - DCM,",, 4:04",-,3,2013
,,+ - 12:00:22,17.0,17,Lotto Belisol Team,4:22 4:22,-,3,2013
,,+ - 12:00:22,18.0,18,BMC Racing Team,5:32 5:32,-,3,2013
,,+ - 12:00:22,19.0,19,Team Argos - Shimano,9:30 9:30,-,3,2013
,,+ - 12:00:22,20.0,20,Orica GreenEDGE,14:20 14:20,-,3,2013
,,+ - 12:00:22,21.0,21,Lampre - Merida,22:54 22:54,-,3,2013
,,+ - 12:00:22,22.0,22,Garmin Sharp,24:26 24:26,-,3,2013
,,+ - 12:40:00,3.0,1,Sky Procycling,38:01:10 38:01:10,\u25b22,4,2013
,,+ - 12:40:00,2.0,2,Omega Pharma - Quick-Step,0:09 0:09,-,4,2013
,,+ - 12:40:00,5.0,3,Movistar Team,3:26 3:26,\u25b22,4,2013
,,+ - 12:40:00,6.0,4,Astana Pro Team,3:53 3:53,\u25b22,4,2013
,,+ - 12:40:00,4.0,5,RadioShack - Leopard,4:31 4:31,\u25bc1,4,2013
,,+ - 12:40:00,7.0,6,"Cofidis, Solutions Cr\xe9dits",4:41 4:41,\u25b21,4,2013
,,+ - 12:40:00,9.0,7,Team Katusha,5:02 5:02,\u25b22,4,2013
,,+ - 12:40:00,15.0,8,Team NetApp \u2013 Endura,5:34 5:34,\u25b27,4,2013
,,+ - 12:40:00,8.0,9,Blanco Pro Cycling Team,5:42 5:42,\u25bc1,4,2013
,,+ - 12:40:00,12.0,10,FDJ.fr,",, 5:42",\u25b22,4,2013
,,+ - 12:40:00,14.0,11,Team Saxo - Tinkoff,5:56 5:56,\u25b23,4,2013
,,+ - 12:40:00,1.0,12,Team Europcar,6:02 6:02,\u25bc11,4,2013
,,+ - 12:40:00,10.0,13,Cannondale Pro Cycling Team,6:20 6:20,\u25bc3,4,2013
,,+ - 12:40:00,18.0,14,BMC Racing Team,7:29 7:29,\u25b24,4,2013
,,+ - 12:40:00,13.0,15,Bretagne - S\xe9ch\xe9 Environnement,7:35 7:35,\u25bc2,4,2013
,,+ - 12:40:00,16.0,16,Vacansoleil - DCM,7:43 7:43,-,4,2013
,,+ - 12:40:00,11.0,17,Euskaltel - Euskadi,8:11 8:11,\u25bc6,4,2013
,,+ - 12:40:00,17.0,18,Lotto Belisol Team,9:40 9:40,\u25bc1,4,2013
,,+ - 12:40:00,19.0,19,Team Argos - Shimano,15:03 15:03,-,4,2013
,,+ - 12:40:00,20.0,20,Orica GreenEDGE,18:39 18:39,-,4,2013
,,+ - 12:40:00,22.0,21,Garmin Sharp,25:29 25:29,\u25b21,4,2013
,,+ - 12:40:00,21.0,22,Lampre - Merida,30:28 30:28,\u25bc1,4,2013
,,+ - 16:08:44,1.0,1,Sky Procycling,38:01:10 38:01:10,-,5,2013
,,+ - 16:08:44,2.0,2,Omega Pharma - Quick-Step,0:09 0:09,-,5,2013
,,+ - 16:08:44,3.0,3,Movistar Team,3:26 3:26,-,5,2013
,,+ - 16:08:44,4.0,4,Astana Pro Team,3:53 3:53,-,5,2013
,,+ - 16:08:44,5.0,5,RadioShack - Leopard,4:31 4:31,-,5,2013
,,+ - 16:08:44,6.0,6,"Cofidis, Solutions Cr\xe9dits",4:41 4:41,-,5,2013
,,+ - 16:08:44,7.0,7,Team Katusha,5:02 5:02,-,5,2013
,,+ - 16:08:44,8.0,8,Team NetApp \u2013 Endura,5:34 5:34,-,5,2013
,,+ - 16:08:44,9.0,9,Blanco Pro Cycling Team,5:42 5:42,-,5,2013
,,+ - 16:08:44,10.0,10,FDJ.fr,",, 5:42",-,5,2013
,,+ - 16:08:44,11.0,11,Team Saxo - Tinkoff,5:56 5:56,-,5,2013
,,+ - 16:08:44,12.0,12,Team Europcar,6:02 6:02,-,5,2013
,,+ - 16:08:44,13.0,13,Cannondale Pro Cycling Team,6:20 6:20,-,5,2013
,,+ - 16:08:44,14.0,14,BMC Racing Team,7:29 7:29,-,5,2013
,,+ - 16:08:44,15.0,15,Bretagne - S\xe9ch\xe9 Environnement,7:35 7:35,-,5,2013
,,+ - 16:08:44,16.0,16,Vacansoleil - DCM,7:43 7:43,-,5,2013
,,+ - 16:08:44,17.0,17,Euskaltel - Euskadi,8:11 8:11,-,5,2013
,,+ - 16:08:44,18.0,18,Lotto Belisol Team,9:40 9:40,-,5,2013
,,+ - 16:08:44,19.0,19,Team Argos - Shimano,15:03 15:03,-,5,2013
,,+ - 16:08:44,20.0,20,Orica GreenEDGE,18:39 18:39,-,5,2013
,,+ - 16:08:44,21.0,21,Garmin Sharp,25:29 25:29,-,5,2013
,,+ - 16:08:44,22.0,22,Lampre - Merida,30:28 30:28,-,5,2013
,,+ - 19:33:43,1.0,1,Sky Procycling,58:47:08 58:47:08,-,6,2013
,,+ - 19:33:43,11.0,2,Team Saxo - Tinkoff,2:03 2:03,\u25b29,6,2013
,,+ - 19:33:43,5.0,3,RadioShack - Leopard,2:45 2:45,\u25b22,6,2013
,,+ - 19:33:43,4.0,4,Astana Pro Team,2:48 2:48,-,6,2013
,,+ - 19:33:43,6.0,5,"Cofidis, Solutions Cr\xe9dits",3:45 3:45,\u25b21,6,2013
,,+ - 19:33:43,3.0,6,Movistar Team,4:03 4:03,\u25bc3,6,2013
,,+ - 19:33:43,9.0,7,Blanco Pro Cycling Team,6:03 6:03,\u25b22,6,2013
,,+ - 19:33:43,17.0,8,Euskaltel - Euskadi,9:48 9:48,\u25b29,6,2013
,,+ - 19:33:43,2.0,9,Omega Pharma - Quick-Step,11:37 11:37,\u25bc7,6,2013
,,+ - 19:33:43,12.0,10,Team Europcar,12:05 12:05,\u25b22,6,2013
,,+ - 19:33:43,7.0,11,Team Katusha,15:07 15:07,\u25bc4,6,2013
,,+ - 19:33:43,14.0,12,BMC Racing Team,21:22 21:22,\u25b22,6,2013
,,+ - 19:33:43,10.0,13,FDJ.fr,23:37 23:37,\u25bc3,6,2013
,,+ - 19:33:43,18.0,14,Lotto Belisol Team,24:18 24:18,\u25b24,6,2013
,,+ - 19:33:43,15.0,15,Bretagne - S\xe9ch\xe9 Environnement,29:09 29:09,-,6,2013
,,+ - 19:33:43,13.0,16,Cannondale Pro Cycling Team,31:06 31:06,\u25bc3,6,2013
,,+ - 19:33:43,8.0,17,Team NetApp \u2013 Endura,36:15 36:15,\u25bc9,6,2013
,,+ - 19:33:43,16.0,18,Vacansoleil - DCM,42:53 42:53,\u25bc2,6,2013
,,+ - 19:33:43,20.0,19,Orica GreenEDGE,46:26 46:26,\u25b21,6,2013
,,+ - 19:33:43,21.0,20,Garmin Sharp,53:43 53:43,\u25b21,6,2013
,,+ - 19:33:43,19.0,21,Team Argos - Shimano,1:06:47 1:06:47,\u25bc2,6,2013
,,+ - 19:33:43,22.0,22,Lampre - Merida,1:11:55 1:11:55,-,6,2013
,,+ - 25:00:13,1.0,1,Sky Procycling,75:08:27 75:08:27,-,7,2013
,,+ - 25:00:13,2.0,2,Team Saxo - Tinkoff,2:27 2:27,-,7,2013
,,+ - 25:00:13,5.0,3,"Cofidis, Solutions Cr\xe9dits",9:35 9:35,\u25b22,7,2013
,,+ - 25:00:13,8.0,4,Euskaltel - Euskadi,12:30 12:30,\u25b24,7,2013
,,+ - 25:00:13,7.0,5,Blanco Pro Cycling Team,14:33 14:33,\u25b22,7,2013
,,+ - 25:00:13,4.0,6,Astana Pro Team,15:58 15:58,\u25bc2,7,2013
,,+ - 25:00:13,3.0,7,RadioShack - Leopard,19:54 19:54,\u25bc4,7,2013
,,+ - 25:00:13,10.0,8,Team Europcar,23:59 23:59,\u25b22,7,2013
,,+ - 25:00:13,9.0,9,Omega Pharma - Quick-Step,25:38 25:38,-,7,2013
,,+ - 25:00:13,6.0,10,Movistar Team,27:46 27:46,\u25bc4,7,2013
,,+ - 25:00:13,11.0,11,Team Katusha,29:22 29:22,-,7,2013
,,+ - 25:00:13,12.0,12,BMC Racing Team,35:27 35:27,-,7,2013
,,+ - 25:00:13,15.0,13,Bretagne - S\xe9ch\xe9 Environnement,40:57 40:57,\u25b22,7,2013
,,+ - 25:00:13,13.0,14,FDJ.fr,54:57 54:57,\u25bc1,7,2013
,,+ - 25:00:13,16.0,15,Cannondale Pro Cycling Team,56:45 56:45,\u25b21,7,2013
,,+ - 25:00:13,14.0,16,Lotto Belisol Team,57:26 57:26,\u25bc2,7,2013
,,+ - 25:00:13,18.0,17,Vacansoleil - DCM,1:04:05 1:04:05,\u25b21,7,2013
,,+ - 25:00:13,20.0,18,Garmin Sharp,1:11:54 1:11:54,\u25b22,7,2013
,,+ - 25:00:13,17.0,19,Team NetApp \u2013 Endura,1:12:48 1:12:48,\u25bc2,7,2013
,,+ - 25:00:13,19.0,20,Orica GreenEDGE,1:13:48 1:13:48,\u25bc1,7,2013
,,+ - 25:00:13,22.0,21,Lampre - Merida,1:41:14 1:41:14,\u25b21,7,2013
,,+ - 25:00:13,21.0,22,Team Argos - Shimano,1:43:24 1:43:24,\u25bc1,7,2013
,,+ - 29:28:46,1.0,1,Sky Procycling,88:35:44 88:35:44,-,8,2013
,,+ - 29:28:46,2.0,2,Team Saxo - Tinkoff,12:18 12:18,-,8,2013
,,+ - 29:28:46,4.0,3,Euskaltel - Euskadi,23:27 23:27,\u25b21,8,2013
,,+ - 29:28:46,6.0,4,Astana Pro Team,24:34 24:34,\u25b22,8,2013
,,+ - 29:28:46,3.0,5,"Cofidis, Solutions Cr\xe9dits",25:50 25:50,\u25bc2,8,2013
,,+ - 29:28:46,7.0,6,RadioShack - Leopard,25:58 25:58,\u25b21,8,2013
,,+ - 29:28:46,5.0,7,Blanco Pro Cycling Team,28:58 28:58,\u25bc2,8,2013
,,+ - 29:28:46,11.0,8,Team Katusha,33:49 33:49,\u25b23,8,2013
,,+ - 29:28:46,12.0,9,BMC Racing Team,45:26 45:26,\u25b23,8,2013
,,+ - 29:28:46,10.0,10,Movistar Team,52:43 52:43,-,8,2013
,,+ - 29:28:46,16.0,11,Lotto Belisol Team,1:14:45 1:14:45,\u25b25,8,2013
,,+ - 29:28:46,15.0,12,Cannondale Pro Cycling Team,1:18:12 1:18:12,\u25b23,8,2013
,,+ - 29:28:46,18.0,13,Garmin Sharp,1:23:57 1:23:57,\u25b25,8,2013
,,+ - 29:28:46,14.0,14,FDJ.fr,1:24:29 1:24:29,-,8,2013
,,+ - 29:28:46,8.0,15,Team Europcar,1:26:02 1:26:02,\u25bc7,8,2013
,,+ - 29:28:46,13.0,16,Bretagne - S\xe9ch\xe9 Environnement,1:27:15 1:27:15,\u25bc3,8,2013
,,+ - 29:28:46,17.0,17,Vacansoleil - DCM,1:30:08 1:30:08,-,8,2013
,,+ - 29:28:46,20.0,18,Orica GreenEDGE,1:33:28 1:33:28,\u25b22,8,2013
,,+ - 29:28:46,19.0,19,Team NetApp \u2013 Endura,1:51:19 1:51:19,-,8,2013
,,+ - 29:28:46,21.0,20,Lampre - Merida,2:08:04 2:08:04,\u25b21,8,2013
,,+ - 29:28:46,22.0,21,Team Argos - Shimano,2:22:35 2:22:35,\u25b21,8,2013
