Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
29,,,,,Scholz Ronny,34,Gerolsteiner,,0,2007
30,,,,,Fofonov Dimitri,35,Cr\xe9dit Agricole,,0,2007
31,,,,,Jufre Josep,36,Predictor - Lotto,,0,2007
32,,,,,S\xf8rensen Nicki,37,CSC ProTeam,,0,2007
27,,,,,Paulinho S\xe9rgio,38,Discovery Channel,,0,2007
27,,,,,Quinziato Manuel,39,Liquigas,,0,2007
30,,,,,Zubeldia Haimar,40,Euskaltel - Euskadi,,0,2007
25,,,,,Fothen Markus,41,Gerolsteiner,,0,2007
28,,,,,Scheirlinckx Staf,42,Cofidis,,0,2007
26,,,,,Wegmann Fabian,43,Gerolsteiner,,0,2007
32,,,,,Ivanov Serguei,44,Astana,,0,2007
29,,,,,Siedler Sebastian,45,Milram,,0,2007
22,,,,,Redondo Jose Antonio,46,Astana,,0,2007
23,,,,,Sanchez Luis Leon,47,Caisse d'Epargne,,0,2007
28,,,,,Portal Nicolas,48,Caisse d'Epargne,,0,2007
27,,,,,Duque Leonardo,49,Cofidis,,0,2007
28,,,,,Perez Francisco,50,Caisse d'Epargne,,0,2007
29,,,,,Colom Antonio,51,Astana,,0,2007
36,,,,,Vasseur C\xe9dric,52,Quickstep - Innergetic,,0,2007
22,,,,,Ladagnous Matthieu,53,Fran\xe7aise des Jeux,,0,2007
26,,,,,Da Dalto Mauro,54,Liquigas,,0,2007
24,,,,,Franzoi Enrico,55,Lampre-Fondital,,0,2007
28,,,,,Noval Benjamin,56,Discovery Channel,,0,2007
26,,,,,Iglinskiy Maxim,57,Astana,,0,2007
32,,,,,B\xe4ckstedt Magnus,58,Liquigas,,0,2007
24,,,,,Anton Igor,59,Euskaltel - Euskadi,,0,2007
32,,,,,Verbrugghe Rik,60,Cofidis,,0,2007
22,,,,,Jur\u010do Matej,61,Milram,,0,2007
30,,,,,Gustov Volodymyr,62,CSC ProTeam,,0,2007
29,,,,,Wielinga Remmert,63,Saunier Duval,,0,2007
36,,,,,Knaven Servais,64,T-Mobile Team,,0,2007
21,,,,,Di Gr\xe9gorio R\xe9my,65,Fran\xe7aise des Jeux,,0,2007
24,,,,,Morabito Steve,66,Astana,,0,2007
26,,,,,Van Impe Kevin,67,Quickstep - Innergetic,,0,2007
27,,,,,Hiekmann Torsten,68,Gerolsteiner,,0,2007
38,,,,,Cuesta \xcd\xf1igo,69,CSC ProTeam,,0,2007
30,,,,,Zandio Xabier,70,Caisse d'Epargne,,0,2007
25,,,,,Pauriol R\xe9mi,71,Cr\xe9dit Agricole,,0,2007
26,,,,,Mertens Pieter,72,Predictor - Lotto,,0,2007
35,,,,,Arrieta Jose Luis,73,AG2R Pr\xe9voyance,,0,2007
28,,,,,Flickinger Andy,74,Bouygues Telecom,,0,2007
28,,,,,Verdugo Gorka,75,Euskaltel - Euskadi,,0,2007
24,,,,,Tschopp Johann,76,Bouygues Telecom,,0,2007
27,,,,,Geslin Anthony,77,Bouygues Telecom,,0,2007
28,,,,,Cama\xf1o Iker,78,Saunier Duval,,0,2007
28,,,,,Charteau Anthony,79,Cr\xe9dit Agricole,,0,2007
25,,,,,Lequatre Geoffroy,80,Cofidis,,0,2007
22,,,,,Stamsnijder Tom,81,Gerolsteiner,,0,2007
30,,,,,Lefevre Laurent,82,Bouygues Telecom,,0,2007
27,,,,,Edaleine Christophe,83,Cr\xe9dit Agricole,,0,2007
30,,,,,Valjavec Tadej,84,Lampre-Fondital,,0,2007
32,,,,,Botcharov Alexandre,85,Cr\xe9dit Agricole,,0,2007
28,,,,,Schreck Stephan,86,T-Mobile Team,,0,2007
24,,,,,Chavanel S\xe9bastien,87,Fran\xe7aise des Jeux,,0,2007
30,,,,,Landaluze Inigo,88,Euskaltel - Euskadi,,0,2007
29,,,,,Danielson Thomas,89,Discovery Channel,,0,2007
31,,,,,Vande Velde Christian,90,CSC ProTeam,,0,2007
23,,,,,Roy J\xe9r\xe9my,91,Fran\xe7aise des Jeux,,0,2007
32,,,,,Dessel Cyril,92,AG2R Pr\xe9voyance,,0,2007
24,,,,,Greipel Andr\xe9,93,T-Mobile Team,,0,2007
25,,,,,Kohl Bernhard,94,Gerolsteiner,,0,2007
36,,,,,Petito Roberto,95,Liquigas,,0,2007
34,,,,,Garcia Jose Vicente,96,Caisse d'Epargne,,0,2007
25,,,,,Sieberg Marcel,97,Milram,,0,2007
27,,,,,Willems Frederik,98,Liquigas,,0,2007
31,,,,,Brard Florent,99,Caisse d'Epargne,,0,2007
21,,,,,Delage Micka\xebl,100,Fran\xe7aise des Jeux,,0,2007
33,,,,,Sacchi Fabio,101,Milram,,0,2007
28,,,,,Fedrigo Pierrick,102,Bouygues Telecom,,0,2007
32,,,,,de Groot Bram,103,Rabobank ProTeam,,0,2007
21,,,,,Gesink Robert,104,Rabobank ProTeam,,0,2007
26,,,,,Le M\xe9vel Christophe,105,Cr\xe9dit Agricole,,0,2007
26,,,,,Weening Pieter,106,Rabobank ProTeam,,0,2007
23,,,,,Haussler Heinrich,107,Gerolsteiner,,0,2007
28,,,,,Brown Graeme,108,Rabobank ProTeam,,0,2007
23,,,,,Uribarri Unai,109,Euskaltel - Euskadi,,0,2007
25,,,,,Perez Ruben,110,Euskaltel - Euskadi,,0,2007
24,,,,,Scognamiglio Carlo,111,Milram,,0,2007
22,,,,,S\xf8rensen Chris Anker,112,CSC ProTeam,,0,2007
29,,,,,Szmyd Sylwester,113,Lampre-Fondital,,0,2007
37,,,,,Goubert Stephane,114,AG2R Pr\xe9voyance,,0,2007
25,,,,,Mugerli Matej,115,Liquigas,,0,2007
22,,,,,Loubet Julien,116,AG2R Pr\xe9voyance,,0,2007
26,,,,,Vansummeren Johan,117,Predictor - Lotto,,0,2007
27,,,,,Kuchynski Aliaksandr,118,Liquigas,,0,2007
32,,,,,Auge St\xe9phane,119,Cofidis,,0,2007
33,,,,,de Jongh Steven,120,Quickstep - Innergetic,,0,2007
33,,,,,Rinero Christophe,121,Saunier Duval,,0,2007
24,,,,,Van Hecke Preben,122,Predictor - Lotto,,0,2007
27,,,,,Pineau J\xe9rome,123,Bouygues Telecom,,0,2007
31,,,,,Niermann Grischa,124,Rabobank ProTeam,,0,2007
32,,,,,Turpin Ludovic,125,AG2R Pr\xe9voyance,,0,2007
36,,,,,Beltran Manuel,126,Liquigas,,0,2007
33,,,,,Mikhailov Guennady,127,Astana,,0,2007
32,,,,,Ljungqvist Marcus,128,CSC ProTeam,,0,2007
26,,,,,Gomez Gomez Angel,129,Saunier Duval,,0,2007
30,,,,,Kaggestad Mads,130,Cr\xe9dit Agricole,,0,2007
27,,,,,Calzati Sylvain,131,AG2R Pr\xe9voyance,,0,2007
31,,,,,Trentin Guido,132,Saunier Duval,,0,2007
25,,,,,Eltink Theo,133,Rabobank ProTeam,,0,2007
28,,,,,Davis Scott,134,T-Mobile Team,,0,2007
23,,,,,Rabon Frantisek,135,T-Mobile Team,,0,2007
20,,,,,Castaneda Jaime,136,Lampre-Fondital,,0,2007
31,,,,,Astarloa Ascasibar Igor,137,Milram,,0,2007
20,,,,,Seeldraeyers Kevin,138,Quickstep - Innergetic,,0,2007
29,,,,,Hulsmans Kevin,139,Quickstep - Innergetic,,0,2007
23,,,,,de Maar Marc,140,Rabobank ProTeam,,0,2007
24,,,,,Azanza Jorge,141,Euskaltel - Euskadi,,0,2007
22,,,,,Possoni Morris,142,Lampre-Fondital,,0,2007
29,,,,,Leukemans Bjorn,143,Predictor - Lotto,,0,2007
34,,,,,Korff Andre,144,T-Mobile Team,,0,2007
33,,,,,Mori Massimiliano,145,Lampre-Fondital,,0,2007
22,,,,,Sonnery Blaise,146,AG2R Pr\xe9voyance,,0,2007
30,,,,,Brandt Christophe,147,Predictor - Lotto,,0,2007
33,,,,,Wrolich Peter,148,Gerolsteiner,,0,2007
35,,,,,Piepoli Leonardo,149,Saunier Duval,,0,2007
23,,,+ -5:39:55,50.0,Haussler Heinrich,1,Gerolsteiner,5:35:05 5:35:05,1,2007
26,,7.0,+0:04,30.0,Boonen Tom,2,Quickstep - Innergetic,",, ,,",1,2007
28,,,+ -5:39:55,18.0,Brown Graeme,3,Rabobank ProTeam,",, ,,",1,2007
24,,,+ -5:39:55,13.0,Chavanel S\xe9bastien,4,Fran\xe7aise des Jeux,",, ,,",1,2007
24,,,+ -5:39:55,10.0,Greipel Andr\xe9,5,T-Mobile Team,",, ,,",1,2007
29,,,+ -5:39:55,7.0,Hushovd Thor,6,Cr\xe9dit Agricole,",, ,,",1,2007
29,,,+ -5:39:55,4.0,Siedler Sebastian,7,Milram,",, ,,",1,2007
27,,,+ -5:39:55,3.0,Duque Leonardo,8,Cofidis,",, ,,",1,2007
33,,,+ -5:39:55,2.0,Wrolich Peter,9,Gerolsteiner,",, ,,",1,2007
27,,,+ -5:39:55,1.0,Quinziato Manuel,10,Liquigas,",, ,,",1,2007
36,,,+ -5:39:55,,Petito Roberto,11,Liquigas,",, ,,",1,2007
30,,,+ -5:39:55,,Fofonov Dimitri,12,Cr\xe9dit Agricole,",, ,,",1,2007
27,,,+ -5:39:55,,Kuchynski Aliaksandr,13,Liquigas,",, ,,",1,2007
24,,,+ -5:39:55,,Franzoi Enrico,14,Lampre-Fondital,",, ,,",1,2007
24,,,+ -5:39:55,,Diudia Volodymyr,15,,",, ,,",1,2007
32,,,+ -5:39:55,,Ljungqvist Marcus,16,CSC ProTeam,",, ,,",1,2007
25,,,+ -5:39:55,,Perez Ruben,17,Euskaltel - Euskadi,",, ,,",1,2007
25,,,+ -5:39:55,,Vaitkus Tomas,18,Discovery Channel,",, ,,",1,2007
28,,,+ -5:39:55,,Flickinger Andy,19,Bouygues Telecom,",, ,,",1,2007
29,,9.0,+0:05,,Martinez Egoi,20,Discovery Channel,",, ,,",1,2007
33,,4.0,+0:02,,Hincapie George,21,Discovery Channel,",, ,,",1,2007
27,,1.0,+0:00,,Wiggins Bradley,22,Cofidis,",, ,,",1,2007
33,,,+ -5:39:55,,Mori Massimiliano,23,Lampre-Fondital,",, ,,",1,2007
33,,,+ -5:39:55,,de Jongh Steven,24,Quickstep - Innergetic,",, ,,",1,2007
21,,,+ -5:39:55,,Delage Micka\xebl,25,Fran\xe7aise des Jeux,",, ,,",1,2007
23,,,+ -5:39:55,,Roy J\xe9r\xe9my,26,Fran\xe7aise des Jeux,",, ,,",1,2007
30,,,+ -5:39:55,,Evans Cadel,27,Predictor - Lotto,",, ,,",1,2007
27,,,+ -5:39:55,,Pineau J\xe9rome,28,Bouygues Telecom,",, ,,",1,2007
32,,,+ -5:39:55,,Botcharov Alexandre,29,Cr\xe9dit Agricole,",, ,,",1,2007
23,,,+ -5:39:55,,Rabon Frantisek,30,T-Mobile Team,",, ,,",1,2007
26,,,+ -5:39:55,,Iglinskiy Maxim,31,Astana,",, ,,",1,2007
35,,,+ -5:39:55,,Julich Bobby,32,CSC ProTeam,",, ,,",1,2007
36,,,+ -5:39:55,,Moreau Christophe,33,AG2R Pr\xe9voyance,",, ,,",1,2007
27,,,+ -5:39:55,,Willems Frederik,34,Liquigas,",, ,,",1,2007
20,,,+ -5:39:55,,Seeldraeyers Kevin,35,Quickstep - Innergetic,",, ,,",1,2007
26,,,+ -5:39:55,,Da Dalto Mauro,36,Liquigas,",, ,,",1,2007
25,,,+ -5:39:55,,Mugerli Matej,37,Liquigas,",, ,,",1,2007
33,,,+ -5:39:55,,Mikhailov Guennady,38,Astana,",, ,,",1,2007
25,,,+ -5:39:55,,Sieberg Marcel,39,Milram,",, ,,",1,2007
30,,,+ -5:39:55,,Kaggestad Mads,40,Cr\xe9dit Agricole,",, ,,",1,2007
36,,,+ -5:39:55,,Beltran Manuel,41,Liquigas,",, ,,",1,2007
29,,,+ -5:39:55,,Scholz Ronny,42,Gerolsteiner,",, ,,",1,2007
24,,,+ -5:39:55,,Van Hecke Preben,43,Predictor - Lotto,",, ,,",1,2007
26,,,+ -5:39:55,,Vansummeren Johan,44,Predictor - Lotto,",, ,,",1,2007
31,,,+ -5:39:55,,Grabsch Bert,45,T-Mobile Team,",, ,,",1,2007
27,,,+ -5:39:55,,Voeckler Thomas,46,Bouygues Telecom,",, ,,",1,2007
28,,,+ -5:39:55,,Noval Benjamin,47,Discovery Channel,",, ,,",1,2007
33,,,+ -5:39:55,,Sacchi Fabio,48,Milram,",, ,,",1,2007
24,,,+ -5:39:55,,Clement Stef,49,Bouygues Telecom,",, ,,",1,2007
28,,,+ -5:39:55,,Cama\xf1o Iker,50,Saunier Duval,",, ,,",1,2007
22,,,+ -5:39:55,,Stamsnijder Tom,51,Gerolsteiner,",, ,,",1,2007
31,,,+ -5:39:55,,Belohvosciks Raivis,52,Saunier Duval,",, ,,",1,2007
30,,,+ -5:39:55,,Brandt Christophe,53,Predictor - Lotto,",, ,,",1,2007
30,,,+ -5:39:55,,Zubeldia Haimar,54,Euskaltel - Euskadi,",, ,,",1,2007
24,,,+ -5:39:55,,Anton Igor,55,Euskaltel - Euskadi,",, ,,",1,2007
32,,,+ -5:39:55,,de Groot Bram,56,Rabobank ProTeam,",, ,,",1,2007
24,,,+ -5:39:55,,Contador Alberto,57,Discovery Channel,",, ,,",1,2007
22,,,+ -5:39:55,,S\xf8rensen Chris Anker,58,CSC ProTeam,",, ,,",1,2007
35,,,+ -5:39:55,,Arrieta Jose Luis,59,AG2R Pr\xe9voyance,",, ,,",1,2007
24,,,+ -5:39:55,,Gilbert Philippe,60,Fran\xe7aise des Jeux,",, ,,",1,2007
27,,3.0,+0:02,,Kashechkin Andrey,61,Astana,",, ,,",1,2007
32,,,+ -5:39:55,,Turpin Ludovic,62,AG2R Pr\xe9voyance,",, ,,",1,2007
27,,,+ -5:39:55,,Geslin Anthony,63,Bouygues Telecom,",, ,,",1,2007
33,,,+ -5:39:55,,Vinokourov Alexandre,64,Astana,",, ,,",1,2007
20,,,+ -5:39:55,,Castaneda Jaime,65,Lampre-Fondital,",, ,,",1,2007
27,,,+ -5:39:55,,Chavanel Sylvain,66,Cofidis,",, ,,",1,2007
32,,,+ -5:39:55,,B\xe4ckstedt Magnus,67,Liquigas,",, ,,",1,2007
36,,,+ -5:39:55,,Knaven Servais,68,T-Mobile Team,",, ,,",1,2007
22,,,+ -5:39:55,,Ladagnous Matthieu,69,Fran\xe7aise des Jeux,",, ,,",1,2007
28,,,+ -5:39:55,,Davis Scott,70,T-Mobile Team,",, ,,",1,2007
32,,,+ -5:39:55,,Ivanov Serguei,71,Astana,",, ,,",1,2007
28,,,+ -5:39:55,,Charteau Anthony,72,Cr\xe9dit Agricole,",, ,,",1,2007
30,,,+ -5:39:55,,Valjavec Tadej,73,Lampre-Fondital,",, ,,",1,2007
32,,,+ -5:39:55,,S\xf8rensen Nicki,74,CSC ProTeam,",, ,,",1,2007
29,,,+ -5:39:55,,Colom Antonio,75,Astana,",, ,,",1,2007
27,,5.0,+0:03,,Valverde Alejandro,76,Caisse d'Epargne,",, ,,",1,2007
29,,,+ -5:39:55,,Pereiro Oscar,77,Caisse d'Epargne,",, ,,",1,2007
28,,,+ -5:39:55,,Verdugo Gorka,78,Euskaltel - Euskadi,",, ,,",1,2007
22,,,+ -5:39:55,,Redondo Jose Antonio,79,Astana,",, ,,",1,2007
22,,,+ -5:39:55,,Jur\u010do Matej,80,Milram,",, ,,",1,2007
26,,,+ -5:39:55,,Wegmann Fabian,81,Gerolsteiner,",, ,,",1,2007
23,,,+ -5:39:55,,Sanchez Luis Leon,82,Caisse d'Epargne,",, ,,",1,2007
26,,,+ -5:39:55,,Weening Pieter,83,Rabobank ProTeam,",, ,,",1,2007
23,,,+ -5:39:55,,Grivko Andrei,84,Milram,",, ,,",1,2007
27,,,+ -5:39:55,,Astarloza Mikel,85,Euskaltel - Euskadi,",, ,,",1,2007
24,,,+ -5:39:55,,Tschopp Johann,86,Bouygues Telecom,",, ,,",1,2007
21,,,+ -5:39:55,,Gesink Robert,87,Rabobank ProTeam,",, ,,",1,2007
32,,,+ -5:39:55,,Verbrugghe Rik,88,Cofidis,",, ,,",1,2007
31,,,+ -5:39:55,,Niermann Grischa,89,Rabobank ProTeam,",, ,,",1,2007
21,,,+ -5:39:55,,Grabovskyy Dmytro,90,Quickstep - Innergetic,",, ,,",1,2007
36,,,+ -5:39:55,,Vasseur C\xe9dric,91,Quickstep - Innergetic,",, ,,",1,2007
34,,,+ -5:39:55,,Korff Andre,92,T-Mobile Team,",, ,,",1,2007
28,,,+ -5:39:55,,Schreck Stephan,93,T-Mobile Team,",, ,,",1,2007
22,,,+ -5:39:55,,Possoni Morris,94,Lampre-Fondital,",, ,,",1,2007
27,,,+ -5:39:55,,Paulinho S\xe9rgio,95,Discovery Channel,",, ,,",1,2007
25,,,+ -5:39:55,,Kohl Bernhard,96,Gerolsteiner,",, ,,",1,2007
27,,,+ -5:39:55,,Edaleine Christophe,97,Cr\xe9dit Agricole,",, ,,",1,2007
31,,,+ -5:39:55,,Jufre Josep,98,Predictor - Lotto,",, ,,",1,2007
27,,10.0,+0:06,,Joly S\xe9bastien,99,Fran\xe7aise des Jeux,",, ,,",1,2007
28,,,+ -5:39:55,,Casar Sandy,100,Fran\xe7aise des Jeux,",, ,,",1,2007
28,,,+ -5:39:55,,Perez Francisco,101,Caisse d'Epargne,",, ,,",1,2007
27,,,+ -5:39:55,,Calzati Sylvain,102,AG2R Pr\xe9voyance,",, ,,",1,2007
21,,,+ -5:39:55,,Di Gr\xe9gorio R\xe9my,103,Fran\xe7aise des Jeux,",, ,,",1,2007
32,,,+ -5:39:55,,Dessel Cyril,104,AG2R Pr\xe9voyance,",, ,,",1,2007
24,,,+ -5:39:55,,Azanza Jorge,105,Euskaltel - Euskadi,",, ,,",1,2007
24,,,+ -5:39:55,,Scognamiglio Carlo,106,Milram,",, ,,",1,2007
33,,2.0,+0:01,,Leipheimer Levi,107,Discovery Channel,",, ,,",1,2007
26,,,+ -5:39:55,,Mertens Pieter,108,Predictor - Lotto,",, ,,",1,2007
24,,,+ -5:39:55,,Morabito Steve,109,Astana,",, ,,",1,2007
25,,,+ -5:39:55,,Eltink Theo,110,Rabobank ProTeam,",, ,,",1,2007
28,,,+ -5:39:55,,Fedrigo Pierrick,111,Bouygues Telecom,",, ,,",1,2007
29,,,+ -5:39:55,,Menchov Denis,112,Rabobank ProTeam,",, ,,",1,2007
33,,,+ -5:39:55,,Rinero Christophe,113,Saunier Duval,",, ,,",1,2007
25,,,+ -5:39:55,,Lequatre Geoffroy,114,Cofidis,",, ,,",1,2007
29,,,+ -5:39:55,,Szmyd Sylwester,115,Lampre-Fondital,",, ,,",1,2007
37,,,+ -5:39:55,,Goubert Stephane,116,AG2R Pr\xe9voyance,",, ,,",1,2007
30,,,+ -5:39:55,,Landaluze Inigo,117,Euskaltel - Euskadi,",, ,,",1,2007
29,,,+ -5:39:55,,Leukemans Bjorn,118,Predictor - Lotto,",, ,,",1,2007
21,,,+ -5:39:55,,Cornu Dominique,119,,",, ,,",1,2007
26,,,+ -5:39:55,,Le M\xe9vel Christophe,120,Cr\xe9dit Agricole,",, ,,",1,2007
30,,,+ -5:39:55,,Gustov Volodymyr,121,CSC ProTeam,",, ,,",1,2007
22,,,+ -5:39:55,,Loubet Julien,122,AG2R Pr\xe9voyance,",, ,,",1,2007
30,,,+ -5:39:55,,Millar David,123,Saunier Duval,",, ,,",1,2007
22,,,+ -5:39:55,,Sonnery Blaise,124,AG2R Pr\xe9voyance,",, ,,",1,2007
38,,,+ -5:39:55,,Cuesta \xcd\xf1igo,125,CSC ProTeam,",, ,,",1,2007
30,,,+ -5:39:55,,Lefevre Laurent,126,Bouygues Telecom,",, ,,",1,2007
27,,8.0,+0:05,,Nuyens Nick,127,Cofidis,",, ,,",1,2007
28,,6.0,+0:03,,Zabriskie David,128,CSC ProTeam,",, ,,",1,2007
23,,,+ -5:39:55,,Uribarri Unai,129,Euskaltel - Euskadi,",, ,,",1,2007
25,,,+ -5:39:55,,Fothen Markus,130,Gerolsteiner,",, ,,",1,2007
31,,,+ -5:39:55,,Trentin Guido,131,Saunier Duval,",, ,,",1,2007
31,,,+ -5:39:55,,Vande Velde Christian,132,CSC ProTeam,",, ,,",1,2007
25,,,+ -5:39:55,,Pauriol R\xe9mi,133,Cr\xe9dit Agricole,",, ,,",1,2007
31,,,+ -5:39:55,,Brard Florent,134,Caisse d'Epargne,",, ,,",1,2007
30,,,+ -5:39:55,,Zandio Xabier,135,Caisse d'Epargne,",, ,,",1,2007
26,,,+ -5:39:55,,Van Impe Kevin,136,Quickstep - Innergetic,",, ,,",1,2007
28,,,+ -5:39:55,,Portal Nicolas,137,Caisse d'Epargne,",, ,,",1,2007
27,,,+ -5:39:55,,Hiekmann Torsten,138,Gerolsteiner,",, ,,",1,2007
34,,,+ -5:39:55,,Garcia Jose Vicente,139,Caisse d'Epargne,",, ,,",1,2007
35,,,+ -5:39:55,,Piepoli Leonardo,140,Saunier Duval,",, ,,",1,2007
29,,,+ -5:39:55,,Wielinga Remmert,141,Saunier Duval,0:36 0:36,1,2007
32,,,+ -5:39:55,,Auge St\xe9phane,142,Cofidis,",, 0:36",1,2007
26,,,+ -5:39:55,,Steegmans Gert,143,Quickstep - Innergetic,",, 0:36",1,2007
29,,,+ -5:39:55,,Hulsmans Kevin,144,Quickstep - Innergetic,",, 0:36",1,2007
26,,,+ -5:39:55,,Gomez Gomez Angel,145,Saunier Duval,3:47 3:47,1,2007
28,,,+ -5:39:55,,Scheirlinckx Staf,146,Cofidis,6:02 6:02,1,2007
29,,,+ -5:39:55,,Danielson Thomas,DNF,Discovery Channel,-5:35:05 -5:35:05,1,2007
23,,,+ -5:39:55,,de Maar Marc,DNF,Rabobank ProTeam,",, -5:35:05",1,2007
31,,,+ -5:39:55,,Astarloa Ascasibar Igor,DNS,Milram,",, -5:35:05",1,2007
36,,1.0,+0:00,50.0,Moreau Christophe,1,AG2R Pr\xe9voyance,3:50:38 3:50:38,2,2007
22,,2.0,+0:07,30.0,Redondo Jose Antonio,2,Astana,",, ,,",2,2007
27,,7.0,+0:27,18.0,Valverde Alejandro,3,Caisse d'Epargne,0:33 0:33,2,2007
29,,,+ -9:30:42,13.0,Hushovd Thor,4,Cr\xe9dit Agricole,",, 0:33",2,2007
23,,,+ -9:30:42,10.0,Haussler Heinrich,5,Gerolsteiner,",, 0:33",2,2007
27,,,+ -9:30:42,7.0,Geslin Anthony,6,Bouygues Telecom,",, 0:33",2,2007
27,,,+ -9:30:42,4.0,Duque Leonardo,7,Cofidis,",, 0:33",2,2007
24,,,+ -9:30:42,3.0,Gilbert Philippe,8,Fran\xe7aise des Jeux,",, 0:33",2,2007
32,,,+ -9:30:42,2.0,Botcharov Alexandre,9,Cr\xe9dit Agricole,",, 0:33",2,2007
25,,,+ -9:30:42,1.0,Sieberg Marcel,10,Milram,",, 0:33",2,2007
31,,,+ -9:30:42,,Grabsch Bert,11,T-Mobile Team,",, 0:33",2,2007
25,,,+ -9:30:42,,Perez Ruben,12,Euskaltel - Euskadi,",, 0:33",2,2007
27,,,+ -9:30:42,,Voeckler Thomas,13,Bouygues Telecom,",, 0:33",2,2007
26,,,+ -9:30:42,,Weening Pieter,14,Rabobank ProTeam,",, 0:33",2,2007
27,,,+ -9:30:42,,Quinziato Manuel,15,Liquigas,",, 0:33",2,2007
25,,,+ -9:30:42,,Lequatre Geoffroy,16,Cofidis,",, 0:33",2,2007
33,,6.0,+0:26,,Hincapie George,17,Discovery Channel,",, 0:33",2,2007
32,,,+ -9:30:42,,Turpin Ludovic,18,AG2R Pr\xe9voyance,",, 0:33",2,2007
30,,,+ -9:30:42,,Kaggestad Mads,19,Cr\xe9dit Agricole,",, 0:33",2,2007
35,,,+ -9:30:42,,Julich Bobby,20,CSC ProTeam,",, 0:33",2,2007
24,,,+ -9:30:42,,Clement Stef,21,Bouygues Telecom,",, 0:33",2,2007
30,,,+ -9:30:42,,Valjavec Tadej,22,Lampre-Fondital,",, 0:33",2,2007
29,,,+ -9:30:42,,Leukemans Bjorn,23,Predictor - Lotto,",, 0:33",2,2007
26,,,+ -9:30:42,,Iglinskiy Maxim,24,Astana,",, 0:33",2,2007
27,,,+ -9:30:42,,Astarloza Mikel,25,Euskaltel - Euskadi,",, 0:33",2,2007
27,,3.0,+0:24,,Wiggins Bradley,26,Cofidis,",, 0:33",2,2007
33,,,+ -9:30:42,,Rinero Christophe,27,Saunier Duval,",, 0:33",2,2007
30,,,+ -9:30:42,,Zubeldia Haimar,28,Euskaltel - Euskadi,",, 0:33",2,2007
32,,,+ -9:30:42,,Ivanov Serguei,29,Astana,",, 0:33",2,2007
36,,,+ -9:30:42,,Beltran Manuel,30,Liquigas,",, 0:33",2,2007
27,,,+ -9:30:42,,Willems Frederik,31,Liquigas,",, 0:33",2,2007
29,,,+ -9:30:42,,Pereiro Oscar,32,Caisse d'Epargne,",, 0:33",2,2007
29,,,+ -9:30:42,,Colom Antonio,33,Astana,",, 0:33",2,2007
27,,,+ -9:30:42,,Calzati Sylvain,34,AG2R Pr\xe9voyance,",, 0:33",2,2007
27,,,+ -9:30:42,,Chavanel Sylvain,35,Cofidis,",, 0:33",2,2007
24,,,+ -9:30:42,,Contador Alberto,36,Discovery Channel,",, 0:33",2,2007
28,,,+ -9:30:42,,Portal Nicolas,37,Caisse d'Epargne,",, 0:33",2,2007
30,,,+ -9:30:42,,Evans Cadel,38,Predictor - Lotto,",, 0:33",2,2007
